"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"88","Jordan Matthews","WR30","at  DET","27","140","88.3","16.6","JORDANMATTHEWS"
"89","Travis Kelce","TE7","vs.  BUF","37","134","89.4","13.1","TRAVISKELCE"
"90","DeSean Jackson","WR31","vs.  NYG","45","139","91.0","13.3","DESEANJACKSON"
"91","John Brown","WR32","at  SF","45","121","90.1","12.7","JOHNBROWN"
"92","Vincent Jackson","WR33","at  IND","39","118","93.7","11.1","VINCENTJACKSON"
"93","Gary Barnidge","TE8","vs.  BAL","23","131","88.8","16.7","GARYBARNIDGE"
"94","Jimmy Graham","TE9","vs.  PIT","42","136","95.7","16.5","JIMMYGRAHAM"
"95","Danny Amendola","WR34","at  DEN","30","133","83.2","18.6","DANNYAMENDOLA"
"96","Ronnie Hillman","RB25","vs.  NE","62","164","94.9","15.1","RONNIEHILLMAN"
"97","Emmanuel Sanders","WR35","vs.  NE","50","127","95.9","15.5","EMMANUELSANDERS"
"98","Kamar Aiken","WR36","at  CLE","38","158","97.5","15.3","KAMARAIKEN"
"99","James Jones","WR37","vs.  CHI","44","153","100.2","12.9","JAMESJONES"
"100","Antonio Andrews","RB26","vs.  OAK","66","128","99.3","13.1","ANTONIOANDREWS"
"101","Jason Witten","TE10","vs.  CAR","43","140","101.0","13.7","JASONWITTEN"
"102","Travis Benjamin","WR38","vs.  BAL","52","161","97.9","20.3","TRAVISBENJAMIN"
"103","Marvin Jones","WR39","vs.  STL","54","159","107.1","14.9","MARVINJONES"
"104","Willie Snead","WR40","at  HOU","67","141","101.4","13.7","WILLIESNEAD"
"105","Shaun Draughn","RB27","vs.  ARI","78","143","106.3","10.4","SHAUNDRAUGHN"
"106","Rishard Matthews","WR41","at  NYJ","47","134","107.5","12.2","RISHARDMATTHEWS"
"107","Jeremy Hill","RB28","vs.  STL","69","146","108.7","13.3","JEREMYHILL"
"108","Nate Washington","WR42","vs.  NO","46","144","113.0","15.0","NATEWASHINGTON"
"109","Jeremy Langford","RB29","at  GB","63","158","110.4","20.9","JEREMYLANGFORD"
"110","Charcandrick West","RB30","vs.  BUF","31","161","92.0","32.5","CHARCANDRICKWEST"
"111","Benjamin Watson","TE11","at  HOU","78","174","116.3","15.4","BENJAMINWATSON"
"112","Matt Jones","RB31","vs.  NYG","75","158","115.4","14.6","MATTJONES"
"113","Donte Moncrief","WR43","vs.  TB","57","153","116.3","14.4","DONTEMONCRIEF"
"114","Doug Baldwin","WR44","vs.  PIT","56","143","117.8","14.0","DOUGBALDWIN"
"115","Crockett Gillmore","TE12","at  CLE","49","170","119.9","17.5","CROCKETTGILLMORE"
"116","Heath Miller","TE13","at  SEA","69","161","119.8","17.2","HEATHMILLER"
"117","Duke Johnson","RB32","vs.  BAL","58","161","120.8","13.6","DUKEJOHNSON"
"118","Tavon Austin","WR45","at  CIN","62","157","121.6","14.3","TAVONAUSTIN"
"119","Cecil Shorts","WR46","vs.  NO","58","162","121.7","16.5","CECILSHORTS"
"120","Julius Thomas","TE14","vs.  SD","67","173","124.6","15.5","JULIUSTHOMAS"
"121","Teddy Bridgewater","QB29","at  ATL","43","115","73.3","14.4","TEDDYBRIDGEWATER"
"122","Terrance Williams","WR47","vs.  CAR","55","166","124.0","15.7","TERRANCEWILLIAMS"
"123","Spencer Ware","RB33","vs.  BUF","4","164","115.6","28.9","SPENCERWARE"
"124","Rueben Randle","WR48","at  WAS","51","160","124.1","15.7","RUEBENRANDLE"
"125","Michael Floyd","WR49","at  SF","52","167","117.0","19.1","MICHAELFLOYD"
"126","Devin Funchess","WR50","at  DAL","66","156","123.9","14.6","DEVINFUNCHESS"
"127","James Starks","RB34","vs.  CHI","68","177","125.6","17.8","JAMESSTARKS"
"128","Kendall Wright","WR51","vs.  OAK","65","170","119.2","18.9","KENDALLWRIGHT"
"129","Melvin Gordon","RB35","at  JAC","87","157","128.3","13.6","MELVINGORDON"
"130","Charles Sims","RB36","at  IND","102","173","128.7","13.1","CHARLESSIMS"
"131","Anquan Boldin","WR52","vs.  ARI","70","165","126.0","17.8","ANQUANBOLDIN"
"132","Rashad Jennings","RB37","at  WAS","97","159","128.0","13.6","RASHADJENNINGS"
"133","Ted Ginn","WR53","at  DAL","65","157","130.2","13.0","TEDGINN"
"134","Theo Riddick","RB38","vs.  PHI","66","172","130.7","16.9","THEORIDDICK"
"135","Matt Schaub","QB30","at  CLE","41","99","77.8","11.7","MATTSCHAUB"
"136","Darren Sproles","RB39","at  DET","87","175","132.4","17.4","DARRENSPROLES"
"137","Marquess Wilson","WR54","at  GB","64","169","133.0","20.8","MARQUESSWILSON"
"138","Richard Rodgers","TE15","vs.  CHI","60","165","135.1","15.4","RICHARDRODGERS"
"139","Pierre Garcon","WR55","vs.  NYG","75","158","135.9","15.0","PIERREGARCON"
"140","Tyler Lockett","WR56","vs.  PIT","62","170","136.8","18.5","TYLERLOCKETT"
"141","Brent Celek","TE16","at  DET","82","175","136.4","22.2","BRENTCELEK"
"142","Shane Vereen","RB40","at  WAS","78","174","138.0","15.6","SHANEVEREEN"
"143","Ahmad Bradshaw","RB41","vs.  TB","95","170","138.6","15.2","AHMADBRADSHAW"
"144","Leonard Hankerson","WR57","vs.  MIN","82","171","142.4","13.3","LEONARDHANKERSON"
"145","Charles Clay","TE17","at  KC","53","168","139.5","16.6","CHARLESCLAY"
"146","Jamison Crowder","WR58","vs.  NYG","83","166","143.1","13.0","JAMISONCROWDER"
"147","Eric Ebron","TE18","vs.  PHI","59","173","143.9","17.8","ERICEBRON"
"148","Jacob Tamme","TE19","vs.  MIN","61","173","141.8","16.3","JACOBTAMME"
"149","Zach Miller","TE20","at  GB","95","167","130.6","16.6","ZACHMILLER"
"150","Dontrelle Inman","WR59","at  JAC","79","169","147.5","13.1","DONTRELLEINMAN"
"151","C.J. Anderson","RB42","vs.  NE","113","168","145.6","13.5","CJANDERSON"
"152","Karlos Williams","RB43","at  KC","99","173","138.1","14.7","KARLOSWILLIAMS"
"153","Dwayne Harris","WR60","at  WAS","71","170","147.4","16.8","DWAYNEHARRIS"
"154","James White","RB44","at  DEN","103","173","143.8","18.3","JAMESWHITE"
"155","Dorial Green-Beckham","WR61","vs.  OAK","63","175","147.6","15.8","DORIALGREENBECKHAM"
"156","Tevin Coleman","RB45","vs.  MIN","66","174","135.6","27.6","TEVINCOLEMAN"
"157","Robert Woods","WR62","at  KC","74","171","151.0","13.5","ROBERTWOODS"
"158","Kyle Rudolph","TE21","at  ATL","107","177","149.5","14.9","KYLERUDOLPH"
"159","Ameer Abdullah","RB46","vs.  PHI","104","170","149.0","15.2","AMEERABDULLAH"
"160","Chris Givens","WR63","at  CLE","73","174","151.8","14.6","CHRISGIVENS"
"161","Marques Colston","WR64","at  HOU","76","173","154.0","14.8","MARQUESCOLSTON"
"162","Vernon Davis","TE22","vs.  NE","68","176","150.8","17.9","VERNONDAVIS"
"163","Coby Fleener","TE23","vs.  TB","86","175","153.1","18.6","COBYFLEENER"
"164","Jonathan Grimes","RB47","vs.  NO","97","176","160.0","16.1","JONATHANGRIMES"
"165","Andre Johnson","WR65","vs.  TB","72","176","157.9","15.0","ANDREJOHNSON"
"166","Andre Ellington","RB48","at  SF","89","176","158.6","13.8","ANDREELLINGTON"
"167","Bilal Powell","RB49","vs.  MIA","125","177","164.4","12.2","BILALPOWELL"
"168","Roddy White","WR66","vs.  MIN","84","175","164.3","13.2","RODDYWHITE"
"169","Kenny Stills","WR67","at  NYJ","93","176","165.6","12.8","KENNYSTILLS"
"170","J.J. Nelson","WR68","at  SF","134","177","162.8","10.1","JJNELSON"
"171","Johnny Manziel","QB31","vs.  BAL","41","88","75.8","16.9","JOHNNYMANZIEL"
"172","Harry Douglas","WR69","vs.  OAK","80","172","159.6","15.3","HARRYDOUGLAS"
"173","Blaine Gabbert","QB32","vs.  ARI","65","88","84.1","5.5","BLAINEGABBERT"
"174","C.J. Spiller","RB50","at  HOU","138","177","163.1","12.4","CJSPILLER"
"175","Mike Wallace","WR70","at  ATL","92","176","165.4","13.5","MIKEWALLACE"
"176","Isaiah Crowell","RB51","vs.  BAL","123","176","149.4","13.9","ISAIAHCROWELL"
"177","Torrey Smith","WR71","vs.  ARI","139","177","166.9","7.8","TORREYSMITH"
"178","Austin Seferian-Jenkins","TE24","at  IND","123","177","164.2","14.3","AUSTINSEFERIANJENKINS"
"179","Lance Moore","WR72","vs.  PHI","87","175","158.8","18.1","LANCEMOORE"
"180","Jordan Cameron","TE25","at  NYJ","81","173","158.1","17.7","JORDANCAMERON"
"181","Sam Bradford","QB33","at  DET","44","87","65.7","13.4","SAMBRADFORD"
"182","Jermaine Kearse","WR73","vs.  PIT","91","178","162.9","16.9","JERMAINEKEARSE"
"183","Brian Hartline","WR74","vs.  BAL","131","177","166.1","10.7","BRIANHARTLINE"
"184","Chris Thompson","RB52","vs.  NYG","124","175","158.3","13.6","CHRISTHOMPSON"
"185","Andrew Hawkins","WR75","vs.  BAL","109","171","163.8","11.7","ANDREWHAWKINS"
"186","T.J. Yates","QB34","vs.  NO","48","85","69.6","15.0","TJYATES"
"187","Cole Beasley","WR76","vs.  CAR","136","171","161.3","9.5","COLEBEASLEY"
"188","Joique Bell","RB53","vs.  PHI","135","172","157.5","11.8","JOIQUEBELL"
"189","Alfred Morris","RB54","vs.  NYG","126","168","155.8","12.3","ALFREDMORRIS"
"190","Kenny Britt","WR77","at  CIN","95","176","162.2","19.0","KENNYBRITT"
"191","Ladarius Green","TE26","at  JAC","140","177","165.5","12.3","LADARIUSGREEN"
"192","Aaron Dobson","WR78","at  DEN","137","171","163.4","7.8","AARONDOBSON"
"193","Chris Hogan","WR79","at  KC","134","175","160.9","12.9","CHRISHOGAN"
"194","Cody Latimer","WR80","vs.  NE","144","175","161.4","10.5","CODYLATIMER"
"195","Keshawn Martin","WR81","at  DEN","96","169","154.8","19.5","KESHAWNMARTIN"
"196","Owen Daniels","TE27","vs.  NE","139","175","161.9","11.0","OWENDANIELS"
"197","Nelson Agholor","WR82","at  DET","155","175","164.6","5.2","NELSONAGHOLOR"
"198","Malcom Floyd","WR83","at  JAC","146","174","167.0","7.7","MALCOMFLOYD"
"199","Wes Welker","WR84","at  CIN","90","169","154.1","23.8","WESWELKER"
"200","Jay Ajayi","RB55","at  NYJ","142","171","159.1","9.3","JAYAJAYI"
"201","Brian Quick","WR85","at  CIN","89","177","160.5","24.6","BRIANQUICK"
"202","Jerricho Cotchery","WR86","at  DAL","122","176","158.0","17.2","JERRICHOCOTCHERY"
"203","Clive Walford","TE28","at  TEN","88","175","156.3","27.0","CLIVEWALFORD"
"204","Case Keenum","QB35","at  CIN","85","95","89.3","4.2","CASEKEENUM"
"205","David Cobb","RB56","vs.  OAK","152","176","167.8","8.2","DAVIDCOBB"
"206","Javontee Herndon","WR87","at  JAC","152","174","163.6","7.5","JAVONTEEHERNDON"
"207","David Johnson","RB57","at  SF","138","172","158.3","12.2","DAVIDJOHNSON"
"208","Dwayne Allen","TE29","vs.  TB","77","164","140.5","36.8","DWAYNEALLEN"
"209","Vance McDonald","TE30","vs.  ARI","149","168","156.6","6.2","VANCEMCDONALD"
"210","Josh Bellamy","WR88","at  GB","153","173","166.0","7.0","JOSHBELLAMY"
"211","Chris Harper","WR89","at  DEN","152","174","162.2","7.4","CHRISHARPER"
"212","Marqise Lee","WR90","vs.  SD","94","169","138.7","32.3","MARQISELEE"
"213","Terron Ward","RB58","vs.  MIN","138","144","140.3","2.6","TERRONWARD"
"214","Mohamed Sanu","WR91","vs.  STL","154","174","164.6","8.6","MOHAMEDSANU"
"215","Mike Tolbert","RB59","at  DAL","157","173","163.0","6.6","MIKETOLBERT"
"216","Will Tye","TE31","at  WAS","124","138","131.0","7.0","WILLTYE"
"217","Griff Whalen","WR92","vs.  TB","147","163","157.0","7.1","GRIFFWHALEN"
"218","Terrance West","RB60","at  CLE","153","167","159.0","5.9","TERRANCEWEST"
"219","Fred Jackson","RB61","vs.  PIT","146","176","162.3","12.4","FREDJACKSON"
"220","Albert Wilson","WR93","vs.  BUF","152","174","165.0","9.4","ALBERTWILSON"
"221","Garrett Celek","TE32","vs.  ARI","144","157","150.5","6.5","GARRETTCELEK"
"222","Josh Huff","WR94","at  DET","166","175","171.0","3.7","JOSHHUFF"
"223","Jaron Brown","WR95","at  SF","169","175","172.7","2.6","JARONBROWN"
"224","Chris Polk","RB62","vs.  NO","147","174","160.5","13.5","CHRISPOLK"
"225","Denard Robinson","RB63","vs.  SD","157","169","163.0","6.0","DENARDROBINSON"
"226","Jeremy Kerley","WR96","vs.  MIA","157","171","164.0","7.0","JEREMYKERLEY"
"227","Robert Turbin","RB64","vs.  CAR","169","171","170.0","1.0","ROBERTTURBIN"
