"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Le'Veon Bell","RB1","11","1","3","1.5","0.9","LEVEONBELL"
"2","Julio Jones","WR1","10","4","8","5.3","1.6","JULIOJONES"
"3","Adrian Peterson","RB2","5","2","8","5.5","2.3","ADRIANPETERSON"
"4","Matt Forte","RB3","7","4","10","6.5","2.3","MATTFORTE"
"5","Dion Lewis","RB4","4","1","15","7.0","5.5","DIONLEWIS"
"6","Rob Gronkowski","TE1","4","6","8","7.0","0.7","ROBGRONKOWSKI"
"7","Devonta Freeman","RB5","10","2","24","7.5","9.5","DEVONTAFREEMAN"
"8","Antonio Brown","WR2","11","6","12","9.3","2.4","ANTONIOBROWN"
"9","Odell Beckham","WR3","11","9","11","10.0","0.7","ODELLBECKHAM"
"10","Marshawn Lynch","RB6","9","6","16","11.3","3.7","MARSHAWNLYNCH"
"11","A.J. Green","WR4","7","6","17","11.5","3.9","AJGREEN"
"12","DeAndre Hopkins","WR5","9","4","18","12.5","5.4","DEANDREHOPKINS"
"13","Todd Gurley","RB7","6","3","41","14.8","15.6","TODDGURLEY"
"14","Latavius Murray","RB8","6","13","20","17.3","2.7","LATAVIUSMURRAY"
"15","Randall Cobb","WR6","7","14","23","18.3","3.3","RANDALLCOBB"
"16","Demaryius Thomas","WR7","7","13","27","19.0","5.2","DEMARYIUSTHOMAS"
"17","Justin Forsett","RB9","9","5","30","20.3","9.3","JUSTINFORSETT"
"18","Eddie Lacy","RB10","7","9","51","21.0","17.5","EDDIELACY"
"19","Christopher Ivory","RB11","5","13","34","21.0","8.5","CHRISIVORY"
"20","Calvin Johnson","WR8","9","11","26","21.3","6.0","CALVINJOHNSON"
"21","Frank Gore","RB12","10","15","26","21.5","4.2","FRANKGORE"
"22","Julian Edelman","WR9","4","14","37","23.0","9.4","JULIANEDELMAN"
"23","Tom Brady","QB1","4","20","27","23.8","2.9","TOMBRADY"
"24","Aaron Rodgers","QB2","7","21","27","23.8","2.4","AARONRODGERS"
"25","Mark Ingram","RB13","11","16","45","24.3","12.0","MARKINGRAM"
"26","Emmanuel Sanders","WR10","7","18","43","27.0","9.8","EMMANUELSANDERS"
"27","Lamar Miller","RB14","5","17","39","29.3","9.1","LAMARMILLER"
"28","Larry Fitzgerald","WR11","9","14","41","31.5","10.4","LARRYFITZGERALD"
"29","Carlos Hyde","RB15","10","19","44","33.8","9.2","CARLOSHYDE"
"30","Amari Cooper","WR12","6","25","42","33.8","6.6","AMARICOOPER"
"31","DeMarco Murray","RB16","8","21","41","34.8","8.2","DEMARCOMURRAY"
"32","Keenan Allen","WR13","10","33","39","35.5","2.3","KEENANALLEN"
"33","Doug Martin","RB17","6","19","54","36.5","13.5","DOUGMARTIN"
"34","Giovani Bernard","RB18","7","28","58","37.3","12.3","GIOVANIBERNARD"
"35","Mike Evans","WR14","6","21","68","38.8","19.0","MIKEEVANS"
"36","Brandon Marshall","WR15","5","35","46","38.8","4.3","BRANDONMARSHALL"
"37","T.Y. Hilton","WR16","10","31","45","40.3","5.4","TYHILTON"
"38","Jeremy Hill","RB19","7","32","50","41.5","6.7","JEREMYHILL"
"39","Travis Kelce","TE2","9","33","67","41.5","14.7","TRAVISKELCE"
"40","Jarvis Landry","WR17","5","38","49","43.8","4.1","JARVISLANDRY"
"41","Carson Palmer","QB3","9","31","82","44.0","21.9","CARSONPALMER"
"42","Charcandrick West","RB20","9","25","66","44.3","17.6","CHARCANDRICKWEST"
"43","T.J. Yeldon","RB21","8","42","52","46.8","3.7","TJYELDON"
"44","Allen Robinson","WR18","8","40","51","47.3","4.5","ALLENROBINSON"
"45","Alshon Jeffery","WR19","7","22","83","48.0","22.3","ALSHONJEFFERY"
"46","Jeremy Maclin","WR20","9","38","65","48.0","10.7","JEREMYMACLIN"
"47","Greg Olsen","TE3","5","29","81","49.5","21.0","GREGOLSEN"
"48","Danny Woodhead","RB22","10","28","105","51.8","31.0","DANNYWOODHEAD"
"49","LeSean McCoy","RB23","8","31","78","52.3","19.8","LESEANMCCOY"
"50","Jordan Matthews","WR21","8","28","74","52.5","19.1","JORDANMATTHEWS"
"51","Jonathan Stewart","RB24","5","46","69","52.5","9.6","JONATHANSTEWART"
"52","Tyler Eifert","TE4","7","29","89","53.5","25.3","TYLEREIFERT"
"53","Andrew Luck","QB4","10","50","61","53.5","4.5","ANDREWLUCK"
"54","Melvin Gordon","RB25","10","36","76","56.8","14.9","MELVINGORDON"
"55","Brandin Cooks","WR22","11","47","72","59.0","9.4","BRANDINCOOKS"
"56","Matt Ryan","QB5","10","48","72","60.3","11.3","MATTRYAN"
"57","Vincent Jackson","WR23","6","52","77","61.0","10.0","VINCENTJACKSON"
"58","Andy Dalton","QB6","7","53","72","61.5","6.9","ANDYDALTON"
"59","Steve Smith","WR24","9","55","77","61.8","8.9","STEVESMITH"
"60","Russell Wilson","QB7","9","32","82","63.8","20.3","RUSSELLWILSON"
"61","LeGarrette Blount","RB26","4","47","107","66.0","23.9","LEGARRETTEBLOUNT"
"62","John Brown","WR25","9","57","72","66.8","5.8","JOHNBROWN"
"63","Joseph Randle","RB27","6","43","96","67.8","24.4","JOSEPHRANDLE"
"64","Jimmy Graham","TE5","9","30","91","68.5","24.4","JIMMYGRAHAM"
"65","Eric Decker","WR26","5","54","89","69.0","13.0","ERICDECKER"
"66","Sammy Watkins","WR27","8","52","92","69.3","14.6","SAMMYWATKINS"
"67","Martellus Bennett","TE6","7","54","82","69.5","10.4","MARTELLUSBENNETT"
"68","James Jones","WR28","7","49","125","70.5","31.6","JAMESJONES"
