"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Le'Veon Bell","RB1","11","1","4","1.7","1.1","LEVEONBELL"
"2","Devonta Freeman","RB2","10","2","20","5.0","6.7","DEVONTAFREEMAN"
"3","Matt Forte","RB3","7","4","10","6.2","2.7","MATTFORTE"
"4","Rob Gronkowski","TE1","4","7","7","7.0","0.0","ROBGRONKOWSKI"
"5","Julio Jones","WR1","10","3","12","7.2","2.7","JULIOJONES"
"6","Dion Lewis","RB4","4","1","24","8.5","7.8","DIONLEWIS"
"7","Antonio Brown","WR2","11","6","13","8.7","3.1","ANTONIOBROWN"
"8","Adrian Peterson","RB5","5","5","11","9.0","2.0","ADRIANPETERSON"
"9","DeAndre Hopkins","WR3","9","3","17","11.0","5.9","DEANDREHOPKINS"
"10","Todd Gurley","RB6","6","4","40","12.5","13.0","TODDGURLEY"
"11","Odell Beckham","WR4","11","8","19","13.2","3.3","ODELLBECKHAM"
"12","Marshawn Lynch","RB7","9","9","24","13.8","5.4","MARSHAWNLYNCH"
"13","A.J. Green","WR5","7","6","37","15.2","10.2","AJGREEN"
"14","Julian Edelman","WR6","4","3","35","18.7","12.9","JULIANEDELMAN"
"15","Demaryius Thomas","WR7","7","13","30","21.5","6.0","DEMARYIUSTHOMAS"
"16","Justin Forsett","RB8","9","9","39","22.3","9.4","JUSTINFORSETT"
"17","Calvin Johnson","WR8","9","13","28","22.5","5.0","CALVINJOHNSON"
"18","Christopher Ivory","RB9","5","15","42","22.5","9.4","CHRISIVORY"
"19","Eddie Lacy","RB10","7","10","51","23.7","13.1","EDDIELACY"
"20","Mark Ingram","RB11","11","15","51","24.3","12.1","MARKINGRAM"
"21","Larry Fitzgerald","WR9","9","8","37","24.5","10.7","LARRYFITZGERALD"
"22","Randall Cobb","WR10","7","14","45","26.2","10.5","RANDALLCOBB"
"23","Latavius Murray","RB12","6","15","56","26.3","13.9","LATAVIUSMURRAY"
"24","Frank Gore","RB13","10","16","42","27.3","8.8","FRANKGORE"
"25","Emmanuel Sanders","WR11","7","19","45","27.8","9.3","EMMANUELSANDERS"
"26","Brandon Marshall","WR12","5","3","44","28.7","12.7","BRANDONMARSHALL"
"27","Keenan Allen","WR13","10","13","37","29.3","7.7","KEENANALLEN"
"28","Lamar Miller","RB14","5","18","40","30.0","9.1","LAMARMILLER"
"29","Aaron Rodgers","QB1","7","27","33","30.0","3.0","AARONRODGERS"
"30","Tom Brady","QB2","4","27","33","30.0","3.0","TOMBRADY"
"31","Danny Woodhead","RB15","10","11","90","34.7","27.0","DANNYWOODHEAD"
"32","Doug Martin","RB16","6","21","56","36.3","11.4","DOUGMARTIN"
"33","Amari Cooper","WR14","6","25","50","38.0","8.3","AMARICOOPER"
"34","Allen Robinson","WR15","8","25","50","39.5","7.9","ALLENROBINSON"
"35","Alshon Jeffery","WR16","7","17","94","40.2","27.1","ALSHONJEFFERY"
"36","DeMarco Murray","RB17","8","24","49","40.3","8.0","DEMARCOMURRAY"
"37","T.Y. Hilton","WR17","10","32","52","42.3","6.3","TYHILTON"
"38","Jarvis Landry","WR18","5","30","62","44.2","12.4","JARVISLANDRY"
"39","Carlos Hyde","RB18","10","18","72","45.0","17.7","CARLOSHYDE"
"40","Tyler Eifert","TE2","7","29","85","45.3","23.4","TYLEREIFERT"
"41","LeSean McCoy","RB19","8","16","86","46.7","24.6","LESEANMCCOY"
"42","Steve Smith","WR19","9","32","65","48.7","11.0","STEVESMITH"
"43","Jeremy Hill","RB20","7","39","70","49.5","10.6","JEREMYHILL"
"44","Greg Olsen","TE3","5","29","76","51.2","16.4","GREGOLSEN"
"45","Jeremy Maclin","WR20","9","37","67","51.3","11.2","JEREMYMACLIN"
"46","Travis Kelce","TE4","9","31","76","51.8","20.9","TRAVISKELCE"
"47","Jonathan Stewart","RB21","5","46","70","52.2","8.7","JONATHANSTEWART"
