"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"54","Jeremy Hill","RB26","7","46","66","54.6","6.7","JEREMYHILL"
"55","Andy Dalton","QB5","7","48","63","55.6","5.7","ANDYDALTON"
"56","Jeremy Maclin","WR22","9","52","61","57.0","3.0","JEREMYMACLIN"
"57","Gary Barnidge","TE4","11","43","79","59.8","14.9","GARYBARNIDGE"
"58","Drew Brees","QB6","11","54","62","60.2","3.1","DREWBREES"
"59","Antonio Gates","TE5","10","31","77","61.0","16.1","ANTONIOGATES"
"60","Allen Hurns","WR23","8","54","69","61.2","4.8","ALLENHURNS"
"61","Travis Kelce","TE6","9","34","87","62.4","17.2","TRAVISKELCE"
"62","Stefon Diggs","WR24","5","49","107","65.4","21.5","STEFONDIGGS"
"63","Ben Roethlisberger","QB7","11","54","105","66.8","19.2","BENROETHLISBERGER"
"64","Sammy Watkins","WR25","8","48","79","67.8","10.4","SAMMYWATKINS"
"65","Danny Amendola","WR26","4","44","147","68.0","39.6","DANNYAMENDOLA"
"66","Frank Gore","RB27","10","37","145","68.8","40.5","FRANKGORE"
"67","John Brown","WR27","9","42","99","69.4","18.2","JOHNBROWN"
"68","Donte Moncrief","WR28","10","61","92","69.8","11.3","DONTEMONCRIEF"
"69","Alfred Blue","RB28","9","58","75","70.6","6.4","ALFREDBLUE"
"70","Philip Rivers","QB8","10","63","88","73.4","9.9","PHILIPRIVERS"
"71","Russell Wilson","QB9","9","64","82","74.4","6.2","RUSSELLWILSON"
"72","DeSean Jackson","WR29","8","50","99","75.0","19.9","DESEANJACKSON"
"73","Eli Manning","QB10","11","64","82","75.0","6.3","ELIMANNING"
"74","Vincent Jackson","WR30","6","64","97","77.6","14.4","VINCENTJACKSON"
"75","Jeremy Langford","RB29","7","66","94","79.0","12.0","JEREMYLANGFORD"
"76","Golden Tate","WR31","9","60","108","80.2","18.8","GOLDENTATE"
"77","Brandon LaFell","WR32","4","57","101","80.6","17.6","BRANDONLAFELL"
"78","Melvin Gordon","RB30","10","40","116","80.8","24.5","MELVINGORDON"
"79","Antonio Andrews","RB31","4","77","93","82.2","5.9","ANTONIOANDREWS"
"80","Michael Crabtree","WR33","6","55","131","83.2","31.3","MICHAELCRABTREE"
"81","James Jones","WR34","7","56","101","84.2","16.5","JAMESJONES"
"82","Matt Ryan","QB11","10","78","92","85.0","6.1","MATTRYAN"
"83","Delanie Walker","TE7","4","81","102","86.8","7.7","DELANIEWALKER"
"84","Willie Snead","WR35","11","66","109","87.6","16.4","WILLIESNEAD"
"85","Steve Johnson","WR36","10","69","102","88.6","11.5","STEVIEJOHNSON"
"86","Jordan Matthews","WR37","8","76","115","89.8","13.6","JORDANMATTHEWS"
"87","Jordan Reed","TE8","8","77","135","91.2","22.1","JORDANREED"
"88","Kamar Aiken","WR38","9","60","111","91.6","16.9","KAMARAIKEN"
"89","Michael Floyd","WR39","9","60","106","91.6","16.5","MICHAELFLOYD"
"90","Davante Adams","WR40","7","72","124","92.2","21.6","DAVANTEADAMS"
"91","Matt Jones","RB32","8","74","122","93.6","22.0","MATTJONES"
"92","Duke Johnson","RB33","11","77","107","94.0","10.0","DUKEJOHNSON"
"93","Kendall Wright","WR41","4","72","114","95.6","13.5","KENDALLWRIGHT"
"94","Charles Sims","RB34","6","85","108","96.8","8.5","CHARLESSIMS"
"95","Blake Bortles","QB12","8","86","110","98.2","9.8","BLAKEBORTLES"
"96","Benjamin Watson","TE9","11","81","154","101.2","26.8","BENJAMINWATSON"
"97","Ryan Mathews","RB35","8","94","130","104.6","13.9","RYANMATHEWS"
"98","Rishard Matthews","WR42","5","99","119","104.6","7.4","RISHARDMATTHEWS"
"99","Travis Benjamin","WR43","11","67","168","106.8","39.4","TRAVISBENJAMIN"
"100","Anquan Boldin","WR44","10","89","114","107.2","9.3","ANQUANBOLDIN"
"101","James Starks","RB36","7","80","127","109.4","16.8","JAMESSTARKS"
"102","Karlos Williams","RB37","8","85","133","109.6","19.1","KARLOSWILLIAMS"
"103","Theo Riddick","RB38","9","93","136","109.6","17.0","THEORIDDICK"
"104","Derek Carr","QB13","6","82","100","88.3","7.0","DEREKCARR"
"105","Ameer Abdullah","RB39","9","103","120","110.8","6.5","AMEERABDULLAH"
"106","Jay Cutler","QB14","7","84","103","90.5","7.6","JAYCUTLER"
"107","Jason Witten","TE10","6","86","155","113.4","22.9","JASONWITTEN"
"108","Julius Thomas","TE11","8","77","141","113.6","27.6","JULIUSTHOMAS"
"109","Martellus Bennett","TE12","7","91","151","114.6","19.9","MARTELLUSBENNETT"
"110","Pierre Garcon","WR45","8","89","100","95.0","3.9","PIERREGARCON"
"111","Ted Ginn","WR46","5","113","129","120.0","6.3","TEDGINN"
"112","Shane Vereen","RB40","11","71","125","100.5","19.9","SHANEVEREEN"
"113","Tyrod Taylor","QB15","8","92","157","121.2","20.9","TYRODTAYLOR"
"114","Marvin Jones","WR47","7","104","135","121.4","12.0","MARVINJONES"
"115","Mike Wallace","WR48","5","106","118","109.5","5.0","MIKEWALLACE"
"116","Rueben Randle","WR49","11","111","143","128.0","13.0","RUEBENRANDLE"
"117","Tevin Coleman","RB41","10","83","156","129.8","24.9","TEVINCOLEMAN"
"118","Charles Clay","TE13","8","90","164","130.0","25.6","CHARLESCLAY"
"119","Jay Ajayi","RB42","5","93","144","130.8","19.5","JAYAJAYI"
"120","Matthew Stafford","QB16","9","74","142","114.0","24.9","MATTHEWSTAFFORD"
"121","C.J. Spiller","RB43","11","76","152","115.8","34.1","CJSPILLER"
"122","Ryan Tannehill","QB17","5","89","146","115.8","21.2","RYANTANNEHILL"
"123","Joique Bell","RB44","9","118","150","133.6","12.7","JOIQUEBELL"
"124","Isaiah Crowell","RB45","11","105","140","117.5","14.4","ISAIAHCROWELL"
"125","Alfred Morris","RB46","8","113","143","134.2","10.8","ALFREDMORRIS"
"126","Rashad Jennings","RB47","11","107","127","119.0","7.9","RASHADJENNINGS"
"127","Jamison Crowder","WR50","8","100","151","119.3","19.3","JAMISONCROWDER"
"128","Eddie Royal","WR51","7","112","126","120.0","5.1","EDDIEROYAL"
"129","Eric Ebron","TE14","9","102","132","120.8","11.4","ERICEBRON"
"130","Terrance Williams","WR52","6","114","129","120.8","6.4","TERRANCEWILLIAMS"
"131","Doug Baldwin","WR53","9","81","154","137.2","28.2","DOUGBALDWIN"
"132","Heath Miller","TE15","11","110","151","138.0","14.4","HEATHMILLER"
"133","Shaun Draughn","RB48","10","41","129","97.3","39.9","SHAUNDRAUGHN"
"134","Kyle Rudolph","TE16","5","117","150","125.8","14.0","KYLERUDOLPH"
"135","Andre Ellington","RB49","9","91","166","126.0","27.6","ANDREELLINGTON"
"136","Torrey Smith","WR54","10","111","147","126.5","13.6","TORREYSMITH"
"137","James White","RB50","4","108","149","128.8","15.6","JAMESWHITE"
"138","Tavon Austin","WR55","6","104","110","106.7","2.5","TAVONAUSTIN"
"139","Roddy White","WR56","10","126","136","130.3","4.0","RODDYWHITE"
"140","Chris Thompson","RB51","8","121","150","135.5","10.3","CHRISTHOMPSON"
"141","Marques Colston","WR57","11","130","144","135.5","5.2","MARQUESCOLSTON"
"142","Spencer Ware","RB52","9","87","131","115.3","20.1","SPENCERWARE"
"143","Dorial Green-Beckham","WR58","4","120","155","137.0","12.8","DORIALGREENBECKHAM"
"144","Andre Johnson","WR59","10","126","158","137.5","12.7","ANDREJOHNSON"
"145","Jacob Tamme","TE17","10","97","160","138.8","25.5","JACOBTAMME"
"146","Devin Funchess","WR60","5","112","165","140.8","21.6","DEVINFUNCHESS"
"147","Marcus Mariota","QB18","4","111","171","141.5","21.3","MARCUSMARIOTA"
"148","Markus Wheaton","WR61","11","134","161","142.8","10.8","MARKUSWHEATON"
"149","Ryan Fitzpatrick","QB19","5","106","142","123.7","14.7","RYANFITZPATRICK"
"150","Zach Ertz","TE18","8","126","168","144.8","15.1","ZACHERTZ"
"151","Andrew Luck","QB20","10","85","99","92.0","7.0","ANDREWLUCK"
"152","Dwayne Harris","WR62","11","123","159","146.8","14.3","DWAYNEHARRIS"
"153","Nelson Agholor","WR63","8","140","156","148.0","5.8","NELSONAGHOLOR"
"154","Darren Sproles","RB53","8","131","161","149.8","11.3","DARRENSPROLES"
"155","Devante Parker","WR64","5","96","160","133.7","27.3","DEVANTEPARKER"
"156","Bilal Powell","RB54","5","116","150","134.7","14.1","BILALPOWELL"
"157","Brian Hoyer","QB21","9","121","145","134.7","10.1","BRIANHOYER"
"158","Tyler Lockett","WR65","9","139","167","151.8","10.1","TYLERLOCKETT"
"159","Crockett Gillmore","TE19","9","129","149","138.3","8.2","CROCKETTGILLMORE"
"160","Dontrelle Inman","WR66","10","94","128","111.0","17.0","DONTRELLEINMAN"
"161","Carlos Hyde","RB55","10","124","178","157.0","20.1","CARLOSHYDE"
"162","Alex Smith","QB22","9","88","177","142.7","39.1","ALEXSMITH"
"163","Josh Huff","WR67","8","109","121","115.0","6.0","JOSHHUFF"
"164","Scott Chandler","TE20","4","84","153","118.5","34.5","SCOTTCHANDLER"
"165","Malcom Floyd","WR68","10","118","164","146.3","20.2","MALCOMFLOYD"
"166","Sam Bradford","QB23","8","128","172","148.7","18.1","SAMBRADFORD"
"167","Brian Quick","WR69","6","135","171","150.0","15.3","BRIANQUICK"
"168","Charles Johnson","WR70","5","159","167","162.8","2.9","CHARLESJOHNSON"
"169","Vance McDonald","TE21","10","120","133","126.5","6.5","VANCEMCDONALD"
"170","Chris Johnson","RB56","9","58","58","58.0","0.0","CHRISJOHNSON"
"171","Jameis Winston","QB24","6","143","163","154.7","8.5","JAMEISWINSTON"
"172","Richard Rodgers","TE22","7","151","163","155.3","5.4","RICHARDRODGERS"
"173","Jonathan Grimes","RB57","9","146","165","155.7","7.8","JONATHANGRIMES"
"174","Ladarius Green","TE23","10","152","164","157.0","5.1","LADARIUSGREEN"
"175","Jordan Cameron","TE24","5","125","154","139.5","14.5","JORDANCAMERON"
"176","Teddy Bridgewater","QB25","5","116","166","141.0","25.0","TEDDYBRIDGEWATER"
"177","Daniel Herron","RB58","10","82","82","82.0","0.0","DANIELHERRON"
"178","Austin Seferian-Jenkins","TE25","6","139","145","142.0","3.0","AUSTINSEFERIANJENKINS"
"179","David Cobb","RB59","4","159","166","162.3","2.9","DAVIDCOBB"
"180","Cecil Shorts","WR71","9","138","158","148.0","10.0","CECILSHORTS"
"181","Jerick McKinnon","RB60","5","141","155","148.0","7.0","JERICKMCKINNON"
"182","Kenny Stills","WR72","5","148","151","149.5","1.5","KENNYSTILLS"
"183","Matt Cassel","QB26","6","142","167","154.5","12.5","MATTCASSEL"
"184","Chris Polk","RB61","9","149","160","154.5","5.5","CHRISPOLK"
"185","Marquess Wilson","WR73","7","153","161","157.0","4.0","MARQUESSWILSON"
"186","Tre Mason","RB62","6","148","172","160.0","12.0","TREMASON"
"187","Nate Washington","WR74","9","122","122","122.0","0.0","NATEWASHINGTON"
"188","Marshawn Lynch","RB63","9","162","162","162.0","0.0","MARSHAWNLYNCH"
"189","Denard Robinson","RB64","8","153","173","163.0","10.0","DENARDROBINSON"
"190","Vernon Davis","TE26","7","156","170","163.0","7.0","VERNONDAVIS"
"191","Robert Turbin","RB65","6","152","176","164.0","12.0","ROBERTTURBIN"
"192","Cameron Brate","TE27","6","131","131","131.0","0.0","CAMERONBRATE"
"193","Keshawn Martin","WR75","4","132","132","132.0","0.0","KESHAWNMARTIN"
"194","Peyton Manning","QB27","7","133","133","133.0","0.0","PEYTONMANNING"
"195","Orleans Darkwa","RB66","11","133","133","133.0","0.0","ORLEANSDARKWA"
"196","Kirk Cousins","QB28","8","160","175","167.5","7.5","KIRKCOUSINS"
"197","Zach Miller","TE28","7","138","138","138.0","0.0","ZACHMILLER"
"198","Stepfan Taylor","RB67","9","140","140","140.0","0.0","STEPFANTAYLOR"
"199","Jordan Todman","RB68","11","143","143","143.0","0.0","JORDANTODMAN"
"200","Brent Celek","TE29","8","147","147","147.0","0.0","BRENTCELEK"
"201","Chris Givens","WR76","9","153","153","153.0","0.0","CHRISGIVENS"
"202","Brandon Bolden","RB69","4","156","156","156.0","0.0","BRANDONBOLDEN"
"203","Harry Douglas","WR77","4","157","157","157.0","0.0","HARRYDOUGLAS"
"204","Kendall Gaskins","RB70","10","157","157","157.0","0.0","KENDALLGASKINS"
"205","Larry Donnell","TE30","11","159","159","159.0","0.0","LARRYDONNELL"
"206","Roy Helu","RB71","6","160","160","160.0","0.0","ROYHELU"
"207","Marcel Reece","RB72","6","161","161","161.0","0.0","MARCELREECE"
"208","Bishop Sankey","RB73","4","162","162","162.0","0.0","BISHOPSANKEY"
"209","Brandon Coleman","WR78","11","163","163","163.0","0.0","BRANDONCOLEMAN"
"210","Jared Cook","TE31","6","164","164","164.0","0.0","JAREDCOOK"
"211","Coby Fleener","TE32","10","164","164","164.0","0.0","COBYFLEENER"
"212","Owen Daniels","TE33","7","165","165","165.0","0.0","OWENDANIELS"
"213","Travaris Cadet","RB74","10","165","165","165.0","0.0","TRAVARISCADET"
"214","Robert Woods","WR79","8","166","166","166.0","0.0","ROBERTWOODS"
"215","Damien Williams","RB75","5","167","167","167.0","0.0","DAMIENWILLIAMS"
"216","Kenny Britt","WR80","6","168","168","168.0","0.0","KENNYBRITT"
"217","Fred Jackson","RB76","9","169","169","169.0","0.0","FREDJACKSON"
"218","Dwayne Allen","TE34","10","169","169","169.0","0.0","DWAYNEALLEN"
"219","Christine Michael","RB77","","169","169","169.0","0.0","CHRISTINEMICHAEL"
"220","Andre Williams","RB78","11","170","170","170.0","0.0","ANDREWILLIAMS"
"221","Cameron Artis-Payne","RB79","5","170","170","170.0","0.0","CAMERONARTISPAYNE"
"222","J.J. Nelson","WR81","9","174","174","174.0","0.0","JJNELSON"
"223","Blaine Gabbert","QB29","10","179","179","179.0","0.0","BLAINEGABBERT"
"224","Brock Osweiler","QB30","7","180","180","180.0","0.0","BROCKOSWEILER"
