"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Devonta Freeman","RB1","10","1","1","1.0","0.0","DEVONTAFREEMAN"
"2","Todd Gurley","RB2","6","2","2","2.0","0.0","TODDGURLEY"
"3","Adrian Peterson","RB3","5","3","5","3.7","0.9","ADRIANPETERSON"
"4","Julio Jones","WR1","10","4","8","6.0","1.6","JULIOJONES"
"5","Antonio Brown","WR2","11","4","12","6.7","3.8","ANTONIOBROWN"
"6","Rob Gronkowski","TE1","4","6","7","6.7","0.5","ROBGRONKOWSKI"
"7","Odell Beckham","WR3","11","8","10","9.0","0.8","ODELLBECKHAM"
"8","DeAndre Hopkins","WR4","9","7","12","10.0","2.2","DEANDREHOPKINS"
"9","Marshawn Lynch","RB4","9","8","13","10.3","2.1","MARSHAWNLYNCH"
"10","Lamar Miller","RB5","5","9","14","10.7","2.4","LAMARMILLER"
"11","DeAngelo Williams","RB6","11","5","27","12.3","10.4","DEANGELOWILLIAMS"
"12","A.J. Green","WR5","7","10","15","12.3","2.1","AJGREEN"
"13","Christopher Ivory","RB7","5","11","15","12.3","1.9","CHRISIVORY"
"14","Latavius Murray","RB8","6","13","20","16.3","2.9","LATAVIUSMURRAY"
"15","Matt Forte","RB9","7","3","32","17.0","11.9","MATTFORTE"
"16","LeSean McCoy","RB10","8","15","22","18.0","2.9","LESEANMCCOY"
"17","Alshon Jeffery","WR6","7","14","31","21.3","7.1","ALSHONJEFFERY"
"18","Mark Ingram","RB11","11","6","45","21.7","16.8","MARKINGRAM"
"19","Calvin Johnson","WR7","9","16","26","22.0","4.3","CALVINJOHNSON"
"20","Tom Brady","QB1","4","22","23","22.3","0.5","TOMBRADY"
"21","Randall Cobb","WR8","7","18","27","23.0","3.7","RANDALLCOBB"
"22","Justin Forsett","RB12","9","13","39","23.7","11.1","JUSTINFORSETT"
"23","Charcandrick West","RB13","9","17","31","25.3","6.0","CHARCANDRICKWEST"
"24","Emmanuel Sanders","WR9","7","19","32","25.3","5.3","EMMANUELSANDERS"
"25","Demaryius Thomas","WR10","7","18","43","26.3","11.8","DEMARYIUSTHOMAS"
"26","Aaron Rodgers","QB2","7","26","28","26.7","0.9","AARONRODGERS"
"27","Amari Cooper","WR11","6","20","34","27.0","5.7","AMARICOOPER"
"28","Brandon Marshall","WR12","5","21","36","27.0","6.5","BRANDONMARSHALL"
"29","Larry Fitzgerald","WR13","9","17","36","29.3","8.7","LARRYFITZGERALD"
"30","Frank Gore","RB14","10","25","36","30.3","4.5","FRANKGORE"
"31","Carson Palmer","QB3","9","29","33","31.3","1.7","CARSONPALMER"
"32","Doug Martin","RB15","6","20","48","32.7","11.6","DOUGMARTIN"
"33","Dez Bryant","WR14","6","23","41","34.3","8.1","DEZBRYANT"
"34","Tyler Eifert","TE2","7","29","45","34.3","7.5","TYLEREIFERT"
"35","DeMarco Murray","RB16","8","23","43","35.7","9.0","DEMARCOMURRAY"
"36","Allen Robinson","WR15","8","35","37","36.3","0.9","ALLENROBINSON"
"37","Danny Woodhead","RB17","10","31","47","38.7","6.5","DANNYWOODHEAD"
"38","Mike Evans","WR16","6","35","45","39.0","4.3","MIKEEVANS"
"39","Greg Olsen","TE3","5","28","64","42.0","15.7","GREGOLSEN"
