"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Julio Jones","WR1","10","2","6","4.0","1.4","JULIOJONES"
"2","Rob Gronkowski","TE1","4","1","8","5.8","2.5","ROBGRONKOWSKI"
"3","Odell Beckham","WR2","11","5","11","8.4","2.0","ODELLBECKHAM"
"4","DeAndre Hopkins","WR3","9","4","15","8.8","4.3","DEANDREHOPKINS"
"5","Antonio Brown","WR4","11","4","35","12.6","11.4","ANTONIOBROWN"
"6","A.J. Green","WR5","7","6","33","15.4","9.4","AJGREEN"
"7","Tom Brady","QB1","4","3","24","18.0","7.6","TOMBRADY"
"8","Julian Edelman","WR6","4","9","37","19.2","10.2","JULIANEDELMAN"
"9","Randall Cobb","WR7","7","8","29","19.8","7.2","RANDALLCOBB"
"10","Demaryius Thomas","WR8","7","7","37","20.0","10.1","DEMARYIUSTHOMAS"
"11","Calvin Johnson","WR9","9","14","27","21.6","4.8","CALVINJOHNSON"
"12","Emmanuel Sanders","WR10","7","19","27","22.2","2.9","EMMANUELSANDERS"
"13","Aaron Rodgers","QB2","7","13","34","25.4","6.9","AARONRODGERS"
"14","Brandon Marshall","WR11","5","12","39","28.0","11.2","BRANDONMARSHALL"
"15","Alshon Jeffery","WR12","7","12","48","28.2","14.0","ALSHONJEFFERY"
"16","Amari Cooper","WR13","6","21","46","28.8","8.9","AMARICOOPER"
"17","Larry Fitzgerald","WR14","9","18","39","30.0","8.0","LARRYFITZGERALD"
"18","Dez Bryant","WR15","6","15","47","32.4","13.6","DEZBRYANT"
"19","Allen Robinson","WR16","8","26","49","34.6","8.9","ALLENROBINSON"
"20","Mike Evans","WR17","6","11","57","37.4","15.3","MIKEEVANS"
"21","Devonta Freeman","RB1","10","1","2","1.3","0.4","DEVONTAFREEMAN"
"22","Travis Kelce","TE2","9","19","56","41.2","14.2","TRAVISKELCE"
"23","Todd Gurley","RB2","6","1","4","2.3","1.1","TODDGURLEY"
"24","Greg Olsen","TE3","5","28","63","42.0","14.2","GREGOLSEN"
"25","Carson Palmer","QB3","9","30","57","43.2","10.5","CARSONPALMER"
"26","Adrian Peterson","RB3","5","2","6","4.0","1.6","ADRIANPETERSON"
"27","Jarvis Landry","WR18","5","25","55","43.8","10.3","JARVISLANDRY"
"28","Tyler Eifert","TE4","7","28","74","44.8","20.0","TYLEREIFERT"
"29","Andy Dalton","QB4","7","27","58","46.4","11.5","ANDYDALTON"
"30","T.Y. Hilton","WR19","10","20","89","47.0","22.7","TYHILTON"
"31","Marshawn Lynch","RB4","9","5","14","9.3","3.3","MARSHAWNLYNCH"
"32","Martavis Bryant","WR20","11","36","60","50.6","8.2","MARTAVISBRYANT"
"33","Lamar Miller","RB5","5","10","18","13.3","3.1","LAMARMILLER"
"34","Brandin Cooks","WR21","11","31","64","51.0","13.7","BRANDINCOOKS"
"35","Jeremy Maclin","WR22","9","22","76","51.4","18.2","JEREMYMACLIN"
"36","Drew Brees","QB5","11","39","63","53.4","9.0","DREWBREES"
"37","Eric Decker","WR23","5","41","61","53.4","9.0","ERICDECKER"
"38","Mark Ingram","RB6","11","3","44","17.3","15.8","MARKINGRAM"
"39","Christopher Ivory","RB7","5","14","22","17.5","3.2","CHRISIVORY"
"40","Philip Rivers","QB6","10","15","80","55.2","22.4","PHILIPRIVERS"
"41","Latavius Murray","RB8","6","10","36","19.3","10.2","LATAVIUSMURRAY"
"42","Cam Newton","QB7","5","52","65","57.8","4.8","CAMNEWTON"
"43","DeAngelo Williams","RB9","11","7","43","23.0","15.8","DEANGELOWILLIAMS"
"44","LeSean McCoy","RB10","8","18","31","24.3","5.1","LESEANMCCOY"
"45","Justin Forsett","RB11","9","19","32","24.3","4.8","JUSTINFORSETT"
"46","Charcandrick West","RB12","9","14","42","25.3","10.3","CHARCANDRICKWEST"
"47","Sammy Watkins","WR24","8","29","91","61.4","20.3","SAMMYWATKINS"
"48","John Brown","WR25","9","42","73","62.0","12.1","JOHNBROWN"
"49","Frank Gore","RB13","10","22","34","28.0","4.7","FRANKGORE"
"50","Jordan Matthews","WR26","8","21","90","65.2","23.8","JORDANMATTHEWS"
"51","Doug Martin","RB14","6","17","46","32.8","10.7","DOUGMARTIN"
"52","Antonio Gates","TE5","10","45","113","69.6","24.9","ANTONIOGATES"
"53","Danny Woodhead","RB15","10","32","47","37.0","6.1","DANNYWOODHEAD"
"54","Martellus Bennett","TE6","7","40","85","70.0","16.0","MARTELLUSBENNETT"
"55","Matt Forte","RB16","7","3","104","37.5","39.3","MATTFORTE"
"56","Matt Ryan","QB8","10","34","88","70.6","19.4","MATTRYAN"
"57","Allen Hurns","WR27","8","54","96","70.6","13.9","ALLENHURNS"
"58","Eli Manning","QB9","11","44","88","70.8","16.2","ELIMANNING"
"59","Darren McFadden","RB17","6","16","56","40.0","15.7","DARRENMCFADDEN"
"60","DeMarco Murray","RB18","8","38","41","40.0","1.2","DEMARCOMURRAY"
"61","James Jones","WR28","7","50","107","73.0","19.2","JAMESJONES"
"62","Chris Johnson","RB19","9","18","77","41.3","24.2","CHRISJOHNSON"
"63","Giovani Bernard","RB20","7","33","51","41.3","7.2","GIOVANIBERNARD"
"64","T.J. Yeldon","RB21","8","25","53","42.8","10.9","TJYELDON"
"65","Russell Wilson","QB10","9","30","102","74.6","24.5","RUSSELLWILSON"
"66","Davante Adams","WR29","7","26","108","75.8","27.5","DAVANTEADAMS"
"67","Peyton Manning","QB11","7","47","86","76.6","14.9","PEYTONMANNING"
"68","Donte Moncrief","WR30","10","55","98","77.6","14.8","DONTEMONCRIEF"
"69","Jeremy Hill","RB22","7","31","72","47.3","15.3","JEREMYHILL"
"70","Michael Crabtree","WR31","6","52","127","78.6","26.3","MICHAELCRABTREE"
"71","Golden Tate","WR32","9","56","111","79.2","23.9","GOLDENTATE"
