"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"156","Malcom Floyd","WR66","10","121","167","145.2","19.7","MALCOMFLOYD"
"157","Chris Givens","WR67","9","120","175","145.6","23.1","CHRISGIVENS"
"158","Andrew Luck","QB18","10","38","208","112.7","70.9","ANDREWLUCK"
"159","Austin Seferian-Jenkins","TE19","6","115","168","147.4","18.2","AUSTINSEFERIANJENKINS"
"160","Dwayne Harris","WR68","11","104","177","148.0","26.6","DWAYNEHARRIS"
"161","Kyle Rudolph","TE20","5","109","168","149.4","21.0","KYLERUDOLPH"
"162","Richard Rodgers","TE21","7","115","168","150.6","18.8","RICHARDRODGERS"
"163","Marcus Mariota","QB19","4","95","196","152.0","32.4","MARCUSMARIOTA"
"164","Roy Helu","RB56","6","139","178","155.2","16.1","ROYHELU"
"165","Brian Quick","WR69","6","131","174","155.6","16.0","BRIANQUICK"
"166","Cecil Shorts","WR70","9","127","198","157.6","24.6","CECILSHORTS"
"167","Vernon Davis","TE22","7","144","187","158.6","15.1","VERNONDAVIS"
"168","Charles Johnson","WR71","5","154","166","159.0","4.8","CHARLESJOHNSON"
"169","Shaun Draughn","RB57","10","74","165","133.3","42.0","SHAUNDRAUGHN"
"170","Marquess Wilson","WR72","7","140","176","160.4","14.5","MARQUESSWILSON"
"171","Ahmad Bradshaw","RB58","10","86","182","150.8","38.6","AHMADBRADSHAW"
"172","Julian Edelman","WR73","4","28","200","134.7","76.1","JULIANEDELMAN"
"173","Tyler Lockett","WR74","9","143","167","151.5","9.6","TYLERLOCKETT"
"174","Ryan Fitzpatrick","QB20","5","133","194","154.3","24.5","RYANFITZPATRICK"
"175","Cole Beasley","WR75","6","152","177","170.5","8.7","COLEBEASLEY"
"176","Orleans Darkwa","RB59","11","132","178","155.5","16.8","ORLEANSDARKWA"
"177","Jordan Cameron","TE23","5","142","164","156.5","8.5","JORDANCAMERON"
"178","Ladarius Green","TE24","10","149","168","156.5","8.0","LADARIUSGREEN"
"179","Devante Parker","WR76","5","152","175","165.6","7.6","DEVANTEPARKER"
"180","Bishop Sankey","RB60","4","150","210","168.6","21.3","BISHOPSANKEY"
"181","Brian Hoyer","QB21","9","155","175","162.0","7.7","BRIANHOYER"
"182","Sam Bradford","QB22","8","92","197","149.3","43.4","SAMBRADFORD"
"183","David Cobb","RB61","4","148","180","162.8","13.6","DAVIDCOBB"
"184","Robert Woods","WR77","8","144","166","151.7","10.1","ROBERTWOODS"
"185","Crockett Gillmore","TE25","9","136","224","170.0","32.8","CROCKETTGILLMORE"
"186","Kenny Britt","WR78","6","166","176","172.6","3.7","KENNYBRITT"
"187","Bilal Powell","RB62","5","134","179","165.8","18.5","BILALPOWELL"
"188","Jonathan Grimes","RB63","9","145","161","154.3","6.8","JONATHANGRIMES"
"189","Denard Robinson","RB64","8","135","180","166.3","18.5","DENARDROBINSON"
"190","Peyton Manning","QB23","7","88","181","134.5","46.5","PEYTONMANNING"
"191","Robert Turbin","RB65","6","132","189","157.3","23.7","ROBERTTURBIN"
"192","Larry Donnell","TE26","11","153","225","174.5","29.4","LARRYDONNELL"
"193","Brandon Coleman","WR79","11","163","176","168.8","4.7","BRANDONCOLEMAN"
"194","Kenny Stills","WR80","5","137","176","160.7","17.0","KENNYSTILLS"
"195","Chris Polk","RB66","9","162","211","179.0","17.4","CHRISPOLK"
"196","Jerick McKinnon","RB67","5","124","199","161.3","30.6","JERICKMCKINNON"
"197","Teddy Bridgewater","QB24","5","123","205","164.7","33.5","TEDDYBRIDGEWATER"
"198","Keshawn Martin","WR81","4","100","100","100.0","0.0","KESHAWNMARTIN"
"199","J.J. Nelson","WR82","9","127","174","150.5","23.5","JJNELSON"
"200","Benny Cunningham","RB68","6","122","180","151.0","29.0","BENNYCUNNINGHAM"
"201","Andre Williams","RB69","11","162","215","180.3","20.5","ANDREWILLIAMS"
"202","Josh Huff","WR83","8","106","106","106.0","0.0","JOSHHUFF"
"203","Darrius Heyward-Bey","WR84","11","143","177","160.0","17.0","DARRIUSHEYWARDBEY"
"204","Josh McCown","QB25","11","123","203","163.0","40.0","JOSHMCCOWN"
"205","Coby Fleener","TE27","10","164","226","184.7","29.2","COBYFLEENER"
"206","Jordan Todman","RB70","11","130","130","130.0","0.0","JORDANTODMAN"
"207","Ty Montgomery","WR85","7","163","175","169.0","6.0","TYMONTGOMERY"
"208","Christine Michael","RB71","","165","173","169.0","4.0","CHRISTINEMICHAEL"
"209","Harry Douglas","WR86","4","145","145","145.0","0.0","HARRYDOUGLAS"
"210","Zach Miller","TE28","7","147","147","147.0","0.0","ZACHMILLER"
"211","Knile Davis","RB72","9","148","216","182.0","34.0","KNILEDAVIS"
"212","Mohamed Sanu","WR87","7","152","152","152.0","0.0","MOHAMEDSANU"
"213","Garrett Celek","TE29","10","152","152","152.0","0.0","GARRETTCELEK"
"214","Dexter McCluster","RB73","4","170","184","177.0","7.0","DEXTERMCCLUSTER"
"215","Tim Hightower","RB74","11","154","154","154.0","0.0","TIMHIGHTOWER"
"216","Marcel Reece","RB75","6","157","157","157.0","0.0","MARCELREECE"
"217","Taiwan Jones","RB76","6","179","179","179.0","0.0","TAIWANJONES"
"218","Brent Celek","TE30","8","159","227","193.0","34.0","BRENTCELEK"
"219","Owen Daniels","TE31","7","160","229","194.5","34.5","OWENDANIELS"
"220","Michael Vick","QB26","11","161","161","161.0","0.0","MICHAELVICK"
"221","Dwayne Bowe","WR88","11","177","185","181.0","4.0","DWAYNEBOWE"
"222","Jaelen Strong","WR89","9","177","186","181.5","4.5","JAELENSTRONG"
"223","Nick Foles","QB27","6","164","164","164.0","0.0","NICKFOLES"
"224","Kendall Gaskins","RB77","10","165","217","191.0","26.0","KENDALLGASKINS"
"225","Jameis Winston","QB28","6","171","195","183.0","12.0","JAMEISWINSTON"
"226","Bryan Walters","WR90","8","167","167","167.0","0.0","BRYANWALTERS"
"227","Kirk Cousins","QB29","8","169","201","185.0","16.0","KIRKCOUSINS"
"228","Alex Smith","QB30","9","170","202","186.0","16.0","ALEXSMITH"
"229","Phillip Dorsett","WR91","10","171","171","171.0","0.0","PHILLIPDORSETT"
"230","Matt Cassel","QB31","6","173","173","173.0","0.0","MATTCASSEL"
"231","Damien Williams","RB78","5","173","173","173.0","0.0","DAMIENWILLIAMS"
"232","E.J. Manuel","QB32","8","174","174","174.0","0.0","EJMANUEL"
"233","De'Anthony Thomas","RB79","9","174","174","174.0","0.0","DEANTHONYTHOMAS"
"234","Andre Caldwell","WR92","7","177","177","177.0","0.0","ANDRECALDWELL"
"235","Fred Jackson","RB80","9","179","179","179.0","0.0","FREDJACKSON"
"236","Cameron Artis-Payne","RB81","5","180","180","180.0","0.0","CAMERONARTISPAYNE"
"237","Stedman Bailey","WR93","6","183","183","183.0","0.0","STEDMANBAILEY"
"238","Philly Brown","WR94","5","188","188","188.0","0.0","PHILLYBROWN"
"239","Jared Cook","TE32","6","190","190","190.0","0.0","JAREDCOOK"
"240","Cody Latimer","WR95","7","192","192","192.0","0.0","CODYLATIMER"
"241","Tre Mason","RB82","6","193","193","193.0","0.0","TREMASON"
"242","Blaine Gabbert","QB33","10","204","204","204.0","0.0","BLAINEGABBERT"
"243","Matt Schaub","QB34","9","206","206","206.0","0.0","MATTSCHAUB"
"244","Case Keenum","QB35","6","207","207","207.0","0.0","CASEKEENUM"
"245","Mike Tolbert","RB83","5","209","209","209.0","0.0","MIKETOLBERT"
"246","Brandon Bolden","RB84","4","213","213","213.0","0.0","BRANDONBOLDEN"
"247","Toby Gerhart","RB85","8","214","214","214.0","0.0","TOBYGERHART"
"248","Brian Hartline","WR96","11","219","219","219.0","0.0","BRIANHARTLINE"
"249","Jeff Janis","WR97","7","220","220","220.0","0.0","JEFFJANIS"
"250","Jerricho Cotchery","WR98","5","221","221","221.0","0.0","JERRICHOCOTCHERY"
"251","Dwayne Allen","TE33","10","223","223","223.0","0.0","DWAYNEALLEN"
"252","Josh Hill","TE34","11","228","228","228.0","0.0","JOSHHILL"
