"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"56","Justin Forsett","RB15","vs.  STL","19","86","61.3","10.7","JUSTINFORSETT"
"57","Jonathan Stewart","RB16","vs.  WAS","21","89","61.6","12.4","JONATHANSTEWART"
"58","Frank Gore","RB17","at  ATL","20","77","60.2","10.6","FRANKGORE"
"59","Allen Hurns","WR17","vs.  TEN","31","88","61.7","11.1","ALLENHURNS"
"60","T.Y. Hilton","WR18","at  ATL","30","89","61.7","10.1","TYHILTON"
"61","Danny Amendola","WR19","vs.  BUF","41","88","63.2","10.0","DANNYAMENDOLA"
"62","James Starks","RB18","at  MIN","32","129","66.0","12.8","JAMESSTARKS"
"63","Sammy Watkins","WR20","at  NE","34","100","66.2","11.3","SAMMYWATKINS"
"64","Teddy Bridgewater","QB24","vs.  GB","34","95","51.6","7.8","TEDDYBRIDGEWATER"
"65","Doug Martin","RB19","at  PHI","24","83","66.5","8.6","DOUGMARTIN"
"66","Stefon Diggs","WR21","vs.  GB","37","93","67.3","11.4","STEFONDIGGS"
"67","Jordan Matthews","WR22","vs.  TB","31","89","69.2","9.5","JORDANMATTHEWS"
"68","Brandon LaFell","WR23","vs.  BUF","39","101","71.0","10.7","BRANDONLAFELL"
"69","Tyler Eifert","TE3","at  ARI","41","141","71.2","11.5","TYLEREIFERT"
"70","Kirk Cousins","QB25","at  CAR","14","99","53.9","10.6","KIRKCOUSINS"
"71","Giovani Bernard","RB20","at  ARI","43","90","71.7","8.5","GIOVANIBERNARD"
"72","T.J. Yeldon","RB21","vs.  TEN","9","120","71.9","13.9","TJYELDON"
"73","Steve Johnson","WR24","vs.  KC","25","95","70.6","12.1","STEVIEJOHNSON"
"74","Travis Kelce","TE4","at  SD","24","111","73.3","12.0","TRAVISKELCE"
"75","Jeremy Maclin","WR25","at  SD","37","99","73.9","9.9","JEREMYMACLIN"
"76","Davante Adams","WR26","at  MIN","32","100","74.1","11.2","DAVANTEADAMS"
"77","Jordan Reed","TE5","at  CAR","44","105","76.4","9.6","JORDANREED"
"78","Emmanuel Sanders","WR27","at  CHI","34","133","76.9","13.7","EMMANUELSANDERS"
"79","Antonio Gates","TE6","vs.  KC","46","125","75.6","12.4","ANTONIOGATES"
"80","Chris Johnson","RB22","vs.  CIN","41","146","79.3","11.4","CHRISJOHNSON"
"81","Case Keenum","QB26","at  BAL","26","93","57.8","10.9","CASEKEENUM"
"82","Kamar Aiken","WR28","vs.  STL","53","116","83.7","9.3","KAMARAIKEN"
"83","Golden Tate","WR29","vs.  OAK","57","114","85.5","9.6","GOLDENTATE"
"84","Delanie Walker","TE7","at  JAC","60","120","87.5","12.4","DELANIEWALKER"
"85","Tavon Austin","WR30","at  BAL","41","116","89.1","12.1","TAVONAUSTIN"
"86","Rishard Matthews","WR31","vs.  DAL","50","109","89.2","8.8","RISHARDMATTHEWS"
"87","Matt Jones","RB23","at  CAR","52","117","89.7","11.0","MATTJONES"
"88","Jimmy Graham","TE8","vs.  SF","9","136","90.5","15.1","JIMMYGRAHAM"
"89","Ronnie Hillman","RB24","at  CHI","63","145","91.2","12.0","RONNIEHILLMAN"
"90","Marvin Jones","WR32","at  ARI","44","114","93.5","10.7","MARVINJONES"
"91","Donte Moncrief","WR33","at  ATL","58","133","92.7","10.5","DONTEMONCRIEF"
"92","Michael Floyd","WR34","vs.  CIN","59","136","91.8","10.2","MICHAELFLOYD"
"93","John Brown","WR35","vs.  CIN","55","136","95.0","11.2","JOHNBROWN"
"94","Jason Witten","TE9","at  MIA","63","124","98.5","11.0","JASONWITTEN"
"95","Karlos Williams","RB25","at  NE","62","159","98.7","15.8","KARLOSWILLIAMS"
"96","Eric Ebron","TE10","vs.  OAK","66","127","101.0","11.2","ERICEBRON"
"97","DeSean Jackson","WR36","at  CAR","63","171","102.4","11.9","DESEANJACKSON"
"98","Antonio Andrews","RB26","at  JAC","64","147","102.5","13.2","ANTONIOANDREWS"
"99","Martellus Bennett","TE11","vs.  DEN","63","149","104.6","15.2","MARTELLUSBENNETT"
"100","Pierre Garcon","WR37","at  CAR","70","143","104.7","12.0","PIERREGARCON"
"101","Nate Washington","WR38","vs.  NYJ","55","133","105.0","12.1","NATEWASHINGTON"
"102","Jeremy Hill","RB27","at  ARI","53","168","107.1","15.1","JEREMYHILL"
"103","Melvin Gordon","RB28","vs.  KC","82","150","106.3","12.1","MELVINGORDON"
"104","Doug Baldwin","WR39","vs.  SF","59","156","106.7","12.0","DOUGBALDWIN"
"105","Dorial Green-Beckham","WR40","at  JAC","67","140","108.3","12.9","DORIALGREENBECKHAM"
"106","Ted Ginn","WR41","vs.  WAS","82","153","108.9","11.7","TEDGINN"
"107","Chris Givens","WR42","vs.  STL","71","138","109.4","11.5","CHRISGIVENS"
"108","James Jones","WR43","at  MIN","73","165","109.5","12.1","JAMESJONES"
"109","Charles Sims","RB29","at  PHI","80","144","110.7","11.0","CHARLESSIMS"
"110","Theo Riddick","RB30","vs.  OAK","52","135","110.7","13.5","THEORIDDICK"
"111","Jamison Crowder","WR44","at  CAR","82","160","111.8","12.4","JAMISONCROWDER"
"112","Jacob Tamme","TE12","vs.  IND","54","157","111.0","13.0","JACOBTAMME"
"113","Blaine Gabbert","QB27","at  SEA","48","122","80.0","9.2","BLAINEGABBERT"
"114","Robert Woods","WR45","at  NE","67","151","114.7","13.6","ROBERTWOODS"
"115","Joique Bell","RB31","vs.  OAK","70","150","117.1","11.5","JOIQUEBELL"
"116","T.J. Yates","QB28","vs.  NYJ","41","86","71.6","10.9","TJYATES"
"117","Shaun Draughn","RB32","at  SEA","75","160","116.9","16.0","SHAUNDRAUGHN"
"118","Charles Clay","TE13","at  NE","89","145","118.9","11.8","CHARLESCLAY"
"119","C.J. Anderson","RB33","at  CHI","61","172","119.8","14.2","CJANDERSON"
"120","Terrance Williams","WR46","at  MIA","91","163","120.5","12.5","TERRANCEWILLIAMS"
"121","Andre Ellington","RB34","vs.  CIN","51","161","121.1","15.1","ANDREELLINGTON"
"122","Cecil Shorts","WR47","vs.  NYJ","89","149","120.5","10.6","CECILSHORTS"
"123","Brian Hoyer","QB29","vs.  NYJ","22","105","55.5","13.8","BRIANHOYER"
"124","Alfred Blue","RB35","vs.  NYJ","89","155","122.8","11.5","ALFREDBLUE"
"125","Crockett Gillmore","TE14","vs.  STL","92","145","125.5","10.4","CROCKETTGILLMORE"
"126","Harry Douglas","WR48","at  JAC","88","150","126.0","12.4","HARRYDOUGLAS"
"127","Andre Johnson","WR49","at  ATL","93","155","127.0","10.6","ANDREJOHNSON"
"128","Julius Thomas","TE15","vs.  TEN","99","162","130.4","11.0","JULIUSTHOMAS"
"129","Dontrelle Inman","WR50","vs.  KC","85","162","127.9","14.3","DONTRELLEINMAN"
"130","Darren Sproles","RB36","vs.  TB","74","174","128.3","16.1","DARRENSPROLES"
"131","Zach Ertz","TE16","vs.  TB","101","169","130.8","13.2","ZACHERTZ"
"132","Anquan Boldin","WR51","at  SEA","82","145","118.8","12.2","ANQUANBOLDIN"
"133","Richard Rodgers","TE17","at  MIN","88","148","133.2","10.8","RICHARDRODGERS"
"134","James White","RB37","vs.  BUF","93","166","134.4","14.9","JAMESWHITE"
"135","Dexter McCluster","RB38","at  JAC","98","166","135.4","14.3","DEXTERMCCLUSTER"
"136","Ryan Mathews","RB39","vs.  TB","78","155","120.1","17.6","RYANMATHEWS"
"137","Chris Thompson","RB40","at  CAR","99","162","133.4","11.9","CHRISTHOMPSON"
"138","Mike Wallace","WR52","vs.  GB","102","154","132.7","7.6","MIKEWALLACE"
"139","Coby Fleener","TE18","at  ATL","103","170","135.6","12.1","COBYFLEENER"
"140","Jay Ajayi","RB41","vs.  DAL","89","168","137.5","14.1","JAYAJAYI"
"141","Alfred Morris","RB42","at  CAR","84","166","139.2","13.3","ALFREDMORRIS"
"142","Leonard Hankerson","WR53","vs.  IND","89","174","131.0","14.6","LEONARDHANKERSON"
"143","Kenny Britt","WR54","at  BAL","99","169","143.6","11.6","KENNYBRITT"
"144","Cole Beasley","WR55","at  MIA","93","165","143.0","11.1","COLEBEASLEY"
"145","Eddie Lacy","RB43","at  MIN","98","163","137.9","15.3","EDDIELACY"
"146","Devin Funchess","WR56","vs.  WAS","90","172","140.1","13.0","DEVINFUNCHESS"
"147","Tyler Lockett","WR57","vs.  SF","102","170","145.4","10.7","TYLERLOCKETT"
"148","Ameer Abdullah","RB44","vs.  OAK","113","168","147.3","11.4","AMEERABDULLAH"
"149","Kyle Rudolph","TE19","vs.  GB","127","168","150.4","9.1","KYLERUDOLPH"
"150","Torrey Smith","WR58","at  SEA","120","171","150.4","9.5","TORREYSMITH"
"151","Roddy White","WR59","vs.  IND","102","172","149.8","11.8","RODDYWHITE"
"152","Geno Smith","QB30","at  HOU","36","88","78.8","9.9","GENOSMITH"
"153","Vincent Jackson","WR60","at  PHI","93","169","131.6","15.0","VINCENTJACKSON"
"154","Marquess Wilson","WR61","vs.  DEN","117","173","151.5","9.7","MARQUESSWILSON"
"155","Ahmad Bradshaw","RB45","at  ATL","106","174","152.3","11.9","AHMADBRADSHAW"
"156","Lance Moore","WR62","vs.  OAK","111","170","151.0","13.3","LANCEMOORE"
"157","Philly Brown","WR63","vs.  WAS","117","175","158.3","11.6","PHILLYBROWN"
"158","Kenny Stills","WR64","vs.  DAL","125","174","159.7","10.9","KENNYSTILLS"
"159","Ladarius Green","TE20","vs.  KC","120","173","151.5","9.6","LADARIUSGREEN"
"160","Nelson Agholor","WR65","vs.  TB","130","174","157.9","10.8","NELSONAGHOLOR"
"161","Wes Welker","WR66","at  BAL","102","172","155.0","12.4","WESWELKER"
"162","Austin Seferian-Jenkins","TE21","at  PHI","115","175","153.2","12.6","AUSTINSEFERIANJENKINS"
"163","Malcom Floyd","WR67","vs.  KC","99","170","150.6","15.7","MALCOMFLOYD"
"164","Jordan Cameron","TE22","vs.  DAL","117","175","159.7","12.1","JORDANCAMERON"
"165","Jermaine Kearse","WR68","vs.  SF","106","174","157.3","14.3","JERMAINEKEARSE"
"166","Mohamed Sanu","WR69","at  ARI","127","173","162.0","9.8","MOHAMEDSANU"
"167","Clive Walford","TE23","at  DET","126","173","158.5","10.3","CLIVEWALFORD"
"168","Jonathan Grimes","RB46","vs.  NYJ","104","175","159.8","16.5","JONATHANGRIMES"
"169","Matt Forte","RB47","vs.  DEN","36","169","143.5","37.1","MATTFORTE"
"170","Denard Robinson","RB48","vs.  TEN","113","175","160.9","14.3","DENARDROBINSON"
"171","Chris Polk","RB49","vs.  NYJ","135","174","157.9","10.0","CHRISPOLK"
"172","Keshawn Martin","WR70","vs.  BUF","109","176","164.4","14.0","KESHAWNMARTIN"
"173","Brandon Bolden","RB50","vs.  BUF","136","176","164.7","10.2","BRANDONBOLDEN"
"174","Brian Quick","WR71","at  BAL","94","176","162.1","17.7","BRIANQUICK"
"175","Jaron Brown","WR72","vs.  CIN","121","176","165.0","11.6","JARONBROWN"
"176","Jared Cook","TE24","at  BAL","126","173","151.7","11.4","JAREDCOOK"
"177","Marqise Lee","WR73","vs.  TEN","132","175","163.1","12.0","MARQISELEE"
"178","Aaron Dobson","WR74","vs.  BUF","125","176","159.4","13.3","AARONDOBSON"
"179","De'Anthony Thomas","RB51","at  SD","75","174","160.9","20.9","DEANTHONYTHOMAS"
"180","Thomas Rawls","RB52","vs.  SF","69","168","147.3","27.1","THOMASRAWLS"
"181","Chris Hogan","WR75","at  NE","129","176","158.1","11.9","CHRISHOGAN"
"182","Owen Daniels","TE25","at  CHI","122","176","162.9","11.7","OWENDANIELS"
"183","Zach Miller","TE26","vs.  DEN","88","177","162.5","18.9","ZACHMILLER"
"184","Marcel Reece","RB53","at  DET","132","175","160.0","12.3","MARCELREECE"
"185","Nick Foles","QB31","at  BAL","56","118","81.8","15.9","NICKFOLES"
"186","Vernon Davis","TE27","at  CHI","142","173","160.1","8.6","VERNONDAVIS"
"187","David Cobb","RB54","at  JAC","132","174","153.1","11.9","DAVIDCOBB"
"188","Mike Tolbert","RB55","vs.  WAS","127","174","158.6","11.9","MIKETOLBERT"
"189","Garrett Celek","TE28","at  SEA","129","176","153.3","11.4","GARRETTCELEK"
"190","Tevin Coleman","RB56","vs.  IND","145","172","159.1","7.0","TEVINCOLEMAN"
"191","Andre Holmes","WR76","at  DET","145","176","162.4","10.4","ANDREHOLMES"
"192","Riley Cooper","WR77","vs.  TB","121","176","160.3","14.1","RILEYCOOPER"
"193","Griff Whalen","WR78","at  ATL","128","172","161.0","10.8","GRIFFWHALEN"
"194","Bilal Powell","RB57","at  HOU","120","176","155.0","15.2","BILALPOWELL"
"195","Eddie Royal","WR79","vs.  DEN","115","166","151.7","14.9","EDDIEROYAL"
"196","Albert Wilson","WR80","at  SD","147","173","163.4","7.5","ALBERTWILSON"
"197","Javorius Allen","RB58","vs.  STL","151","173","160.5","7.8","JAVORIUSALLEN"
"198","Matt Cassel","QB32","at  MIA","80","87","83.8","2.9","MATTCASSEL"
"199","Carlos Hyde","RB59","at  SEA","84","169","134.4","30.8","CARLOSHYDE"
"200","Brent Celek","TE29","vs.  TB","148","175","163.3","8.4","BRENTCELEK"
"201","Bryan Walters","WR81","vs.  TEN","139","174","161.9","10.3","BRYANWALTERS"
"202","Quinton Patton","WR82","at  SEA","138","165","154.3","9.0","QUINTONPATTON"
"203","Josh Huff","WR83","vs.  TB","139","172","154.8","11.9","JOSHHUFF"
"204","David Johnson","RB60","vs.  CIN","142","175","161.3","11.0","DAVIDJOHNSON"
"205","Scott Chandler","TE30","vs.  BUF","141","177","161.4","10.1","SCOTTCHANDLER"
"206","Ka'Deem Carey","RB61","vs.  DEN","148","170","158.1","7.2","KADEEMCAREY"
"207","Kyle Juszczyk","RB62","vs.  STL","152","171","161.3","6.1","KYLEJUSZCZYK"
"208","Jeremy Kerley","WR84","at  HOU","146","171","162.7","7.7","JEREMYKERLEY"
"209","Paul Richardson","WR85","vs.  SF","122","171","158.2","16.6","PAULRICHARDSON"
"210","Charles Johnson","WR86","vs.  GB","138","169","158.3","10.4","CHARLESJOHNSON"
"211","Jerricho Cotchery","WR87","vs.  WAS","144","175","166.6","10.3","JERRICHOCOTCHERY"
"212","Kendall Gaskins","RB63","at  SEA","139","172","161.3","11.0","KENDALLGASKINS"
"213","Dwayne Allen","TE31","at  ATL","131","165","154.4","12.7","DWAYNEALLEN"
"214","Adam Humphries","WR88","at  PHI","124","165","146.8","17.7","ADAMHUMPHRIES"
"215","Marlon Brown","WR89","vs.  STL","153","171","161.0","6.2","MARLONBROWN"
"216","Seth Roberts","WR90","at  DET","163","174","168.0","4.5","SETHROBERTS"
"217","Jermaine Gresham","TE32","vs.  CIN","146","173","163.8","9.7","JERMAINEGRESHAM"
"218","Miles Austin","WR91","vs.  TB","155","174","167.0","6.8","MILESAUSTIN"
"219","Anthony Fasano","TE33","at  JAC","162","175","169.0","5.2","ANTHONYFASANO"
"220","Javontee Herndon","WR92","vs.  KC","131","177","149.0","20.1","JAVONTEEHERNDON"
"221","Ryan Griffin","TE34","vs.  NYJ","149","153","150.7","1.7","RYANGRIFFIN"
"222","Jerick McKinnon","RB64","vs.  GB","147","161","154.0","5.7","JERICKMCKINNON"
"223","Tre Mason","RB65","at  BAL","154","177","166.3","8.4","TREMASON"
"224","Christine Michael","RB66","","159","170","165.7","4.8","CHRISTINEMICHAEL"
"225","Mychal Rivera","TE35","at  DET","155","158","156.5","1.5","MYCHALRIVERA"
"226","Maxx Williams","TE36","vs.  STL","154","162","158.0","4.0","MAXXWILLIAMS"
"227","Jeff Janis","WR93","at  MIN","151","171","161.0","10.0","JEFFJANIS"
"228","Taiwan Jones","RB67","at  DET","156","174","165.0","9.0","TAIWANJONES"
"229","Greg Jennings","WR94","vs.  DAL","164","168","166.0","2.0","GREGJENNINGS"
