"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"115","Duke Johnson","RB32","vs.  BAL","74","164","119.3","14.4","DUKEJOHNSON"
"116","Doug Baldwin","WR46","vs.  PIT","56","144","118.8","14.5","DOUGBALDWIN"
"117","Rueben Randle","WR47","at  WAS","53","166","123.1","15.7","RUEBENRANDLE"
"118","Heath Miller","TE12","at  SEA","73","162","120.2","18.0","HEATHMILLER"
"119","Terrance Williams","WR48","vs.  CAR","55","167","123.9","15.7","TERRANCEWILLIAMS"
"120","Teddy Bridgewater","QB28","at  ATL","42","95","73.0","12.5","TEDDYBRIDGEWATER"
"121","Devin Funchess","WR49","at  DAL","68","156","124.2","13.8","DEVINFUNCHESS"
"122","Tavon Austin","WR50","at  CIN","60","154","122.3","14.9","TAVONAUSTIN"
"123","Anquan Boldin","WR51","vs.  ARI","69","163","124.2","18.0","ANQUANBOLDIN"
"124","Julius Thomas","TE13","vs.  SD","76","173","126.4","17.1","JULIUSTHOMAS"
"125","Charles Sims","RB33","at  IND","103","159","126.9","13.2","CHARLESSIMS"
"126","Crockett Gillmore","TE14","at  CLE","57","158","125.4","20.1","CROCKETTGILLMORE"
"127","James Starks","RB34","vs.  CHI","63","177","129.1","15.8","JAMESSTARKS"
"128","Melvin Gordon","RB35","at  JAC","102","170","129.1","13.3","MELVINGORDON"
"129","Jacob Tamme","TE15","vs.  MIN","67","166","127.0","20.2","JACOBTAMME"
"130","Ted Ginn","WR52","at  DAL","65","157","131.0","12.3","TEDGINN"
"131","Rashad Jennings","RB36","at  WAS","100","158","129.6","13.7","RASHADJENNINGS"
"132","Theo Riddick","RB37","vs.  PHI","91","173","130.1","15.0","THEORIDDICK"
"133","Zach Miller","TE16","at  GB","32","168","125.9","21.1","ZACHMILLER"
"134","Matt Schaub","QB29","at  CLE","40","90","78.2","10.8","MATTSCHAUB"
"135","Brent Celek","TE17","at  DET","79","176","130.6","21.2","BRENTCELEK"
"136","Darren Sproles","RB38","at  DET","87","176","131.8","18.1","DARRENSPROLES"
"137","Pierre Garcon","WR53","vs.  NYG","72","153","132.9","14.6","PIERREGARCON"
"138","Shane Vereen","RB39","at  WAS","43","165","133.4","16.0","SHANEVEREEN"
"139","Marquess Wilson","WR54","at  GB","63","169","132.6","19.9","MARQUESSWILSON"
"140","Tyler Lockett","WR55","vs.  PIT","76","171","134.3","16.5","TYLERLOCKETT"
"141","James White","RB40","at  DEN","50","175","133.2","25.3","JAMESWHITE"
"142","Ahmad Bradshaw","RB41","vs.  TB","94","174","135.6","16.5","AHMADBRADSHAW"
"143","Richard Rodgers","TE18","vs.  CHI","62","160","137.6","14.5","RICHARDRODGERS"
"144","Jamison Crowder","WR56","vs.  NYG","81","166","140.2","13.5","JAMISONCROWDER"
"145","Eric Ebron","TE19","vs.  PHI","64","170","144.2","16.2","ERICEBRON"
"146","Dwayne Harris","WR57","at  WAS","70","164","145.5","15.9","DWAYNEHARRIS"
"147","Dorial Green-Beckham","WR58","vs.  OAK","61","175","145.8","15.6","DORIALGREENBECKHAM"
"148","C.J. Anderson","RB42","vs.  NE","121","166","144.6","11.2","CJANDERSON"
"149","Charles Clay","TE20","at  KC","54","169","142.8","15.7","CHARLESCLAY"
"150","Dontrelle Inman","WR59","at  JAC","80","173","147.9","13.7","DONTRELLEINMAN"
"151","Karlos Williams","RB43","at  KC","114","167","140.9","14.0","KARLOSWILLIAMS"
"152","Robert Woods","WR60","at  KC","74","171","150.0","11.8","ROBERTWOODS"
"153","Kyle Rudolph","TE21","at  ATL","109","173","148.3","14.2","KYLERUDOLPH"
"154","Ameer Abdullah","RB44","vs.  PHI","99","170","148.5","16.7","AMEERABDULLAH"
"155","Chris Givens","WR61","at  CLE","72","174","151.6","13.2","CHRISGIVENS"
"156","Marques Colston","WR62","at  HOU","78","174","153.7","13.1","MARQUESCOLSTON"
"157","Jonathan Grimes","RB45","vs.  NO","99","175","153.9","16.1","JONATHANGRIMES"
"158","Coby Fleener","TE22","vs.  TB","72","177","152.7","19.4","COBYFLEENER"
"159","Vernon Davis","TE23","vs.  NE","75","177","152.2","18.5","VERNONDAVIS"
"160","Andre Ellington","RB46","at  SF","88","174","154.7","14.4","ANDREELLINGTON"
"161","Andre Johnson","WR63","vs.  TB","71","174","157.6","13.8","ANDREJOHNSON"
"162","Keshawn Martin","WR64","at  DEN","88","173","142.7","19.6","KESHAWNMARTIN"
"163","Bilal Powell","RB47","vs.  MIA","116","175","157.4","14.2","BILALPOWELL"
"164","Roddy White","WR65","vs.  MIN","85","174","157.3","14.6","RODDYWHITE"
"165","Kenny Stills","WR66","at  NYJ","93","177","163.3","14.9","KENNYSTILLS"
"166","C.J. Spiller","RB48","at  HOU","122","177","164.9","13.3","CJSPILLER"
"167","Isaiah Crowell","RB49","vs.  BAL","114","173","151.6","14.4","ISAIAHCROWELL"
"168","Brian Hartline","WR67","vs.  BAL","95","177","153.4","20.6","BRIANHARTLINE"
"169","J.J. Nelson","WR68","at  SF","136","176","162.1","7.4","JJNELSON"
"170","Malcom Floyd","WR69","at  JAC","81","174","158.5","18.5","MALCOMFLOYD"
"171","Mike Wallace","WR70","at  ATL","91","176","164.8","12.2","MIKEWALLACE"
"172","Chris Thompson","RB50","vs.  NYG","126","177","160.6","14.8","CHRISTHOMPSON"
"173","Torrey Smith","WR71","vs.  ARI","134","177","166.9","7.1","TORREYSMITH"
"174","Harry Douglas","WR72","vs.  OAK","79","175","157.8","16.2","HARRYDOUGLAS"
"175","Lance Moore","WR73","vs.  PHI","86","172","158.8","18.0","LANCEMOORE"
"176","Jordan Cameron","TE24","at  NYJ","92","175","160.1","15.2","JORDANCAMERON"
"177","Blaine Gabbert","QB30","vs.  ARI","67","88","83.9","5.2","BLAINEGABBERT"
"178","Chris Harper","WR74","at  DEN","96","174","148.9","20.7","CHRISHARPER"
"179","Jermaine Kearse","WR75","vs.  PIT","88","177","164.7","14.3","JERMAINEKEARSE"
"180","Cole Beasley","WR76","vs.  CAR","88","174","154.2","21.3","COLEBEASLEY"
"181","Alfred Morris","RB51","vs.  NYG","98","170","149.6","17.6","ALFREDMORRIS"
"182","Johnny Manziel","QB31","vs.  BAL","75","88","85.1","4.0","JOHNNYMANZIEL"
"183","Ladarius Green","TE25","at  JAC","139","177","166.8","10.2","LADARIUSGREEN"
"184","Joique Bell","RB52","vs.  PHI","131","175","160.5","11.0","JOIQUEBELL"
"185","Owen Daniels","TE26","vs.  NE","145","176","165.9","8.8","OWENDANIELS"
"186","Cody Latimer","WR77","vs.  NE","143","176","164.7","8.9","CODYLATIMER"
"187","Chris Hogan","WR78","at  KC","133","175","163.3","11.0","CHRISHOGAN"
"188","Terron Ward","RB53","vs.  MIN","123","173","153.4","18.0","TERRONWARD"
"189","Sam Bradford","QB32","at  DET","43","86","61.6","14.1","SAMBRADFORD"
"190","Kenny Britt","WR79","at  CIN","97","175","164.7","17.2","KENNYBRITT"
"191","Jerricho Cotchery","WR80","at  DAL","123","175","160.6","14.3","JERRICHOCOTCHERY"
"192","Jay Ajayi","RB54","at  NYJ","143","173","159.9","8.8","JAYAJAYI"
"193","Jaron Brown","WR81","at  SF","95","175","166.4","18.8","JARONBROWN"
"194","Charcandrick West","RB55","vs.  BUF","39","155","91.8","45.2","CHARCANDRICKWEST"
"195","Clive Walford","TE27","at  TEN","96","177","157.4","20.8","CLIVEWALFORD"
"196","T.J. Yates","QB33","vs.  NO","48","86","75.0","15.7","TJYATES"
"197","Nelson Agholor","WR82","at  DET","155","175","165.6","5.4","NELSONAGHOLOR"
"198","Wes Welker","WR83","at  CIN","89","171","154.5","22.5","WESWELKER"
"199","Griff Whalen","WR84","vs.  TB","150","176","165.6","6.1","GRIFFWHALEN"
"200","David Johnson","RB56","at  SF","135","175","162.8","12.0","DAVIDJOHNSON"
"201","Brian Quick","WR85","at  CIN","87","170","155.8","25.0","BRIANQUICK"
"202","Will Tye","TE28","at  WAS","126","174","153.8","15.7","WILLTYE"
"203","Albert Wilson","WR86","vs.  BUF","143","175","163.4","10.6","ALBERTWILSON"
"204","David Cobb","RB57","vs.  OAK","146","173","159.9","8.9","DAVIDCOBB"
"205","Mohamed Sanu","WR87","vs.  STL","151","175","163.6","8.7","MOHAMEDSANU"
"206","Nick Foles","QB34","at  CIN","49","87","68.0","19.0","NICKFOLES"
"207","Dwayne Allen","TE29","vs.  TB","82","176","150.4","34.7","DWAYNEALLEN"
"208","Josh Bellamy","WR88","at  GB","153","174","167.0","7.0","JOSHBELLAMY"
"209","Vance McDonald","TE30","vs.  ARI","140","174","162.0","11.5","VANCEMCDONALD"
"210","Martellus Bennett","TE31","at  GB","95","106","100.5","5.5","MARTELLUSBENNETT"
"211","Marqise Lee","WR89","vs.  SD","94","174","141.7","34.4","MARQISELEE"
"212","Austin Seferian-Jenkins","TE32","at  IND","140","176","165.6","13.8","AUSTINSEFERIANJENKINS"
"213","Fred Jackson","RB58","vs.  PIT","160","177","172.7","5.8","FREDJACKSON"
"214","Knile Davis","RB59","vs.  BUF","146","176","163.3","13.1","KNILEDAVIS"
"215","Mike Tolbert","RB60","at  DAL","155","175","163.3","7.7","MIKETOLBERT"
"216","Javontee Herndon","WR90","at  JAC","154","175","164.3","7.5","JAVONTEEHERNDON"
"217","Ryan Mathews","RB61","at  DET","114","148","131.0","17.0","RYANMATHEWS"
"218","Andrew Hawkins","WR91","vs.  BAL","163","170","166.8","3.3","ANDREWHAWKINS"
"219","Brandon Bolden","RB62","at  DEN","107","160","133.5","26.5","BRANDONBOLDEN"
"220","Kyle Juszczyk","RB63","at  CLE","161","172","167.8","4.1","KYLEJUSZCZYK"
"221","Ryan Griffin","TE33","vs.  NO","132","150","141.0","9.0","RYANGRIFFIN"
"222","Leonard Hankerson","WR92","vs.  MIN","144","150","147.0","3.0","LEONARDHANKERSON"
"223","Adam Humphries","WR93","at  IND","164","166","165.0","0.8","ADAMHUMPHRIES"
"224","Garrett Celek","TE34","vs.  ARI","143","160","151.5","8.5","GARRETTCELEK"
"225","Josh Huff","WR94","at  DET","166","171","168.7","2.1","JOSHHUFF"
"226","Zach Ertz","TE35","at  DET","165","173","169.0","4.0","ZACHERTZ"
"227","Jared Cook","TE36","at  CIN","167","172","169.5","2.5","JAREDCOOK"
"228","Jeremy Kerley","WR95","vs.  MIA","171","176","173.5","2.5","JEREMYKERLEY"
