"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"68","Jordan Reed","TE4","vs.  DAL","49","142","69.1","11.8","JORDANREED"
"69","Steve Johnson","WR25","vs.  DEN","46","104","69.8","14.7","STEVIEJOHNSON"
"70","Brandon LaFell","WR26","vs.  PHI","32","99","70.3","20.3","BRANDONLAFELL"
"71","Sammy Watkins","WR27","vs.  HOU","36","98","71.6","16.1","SAMMYWATKINS"
"72","C.J. Anderson","RB18","at  SD","23","124","71.8","21.6","CJANDERSON"
"73","Kamar Aiken","WR28","at  MIA","8","109","72.9","14.9","KAMARAIKEN"
"74","Kirk Cousins","QB24","vs.  DAL","29","82","63.8","9.2","KIRKCOUSINS"
"75","Shaun Draughn","RB19","at  CHI","23","115","74.7","25.8","SHAUNDRAUGHN"
"76","Giovani Bernard","RB20","at  CLE","33","122","75.6","21.7","GIOVANIBERNARD"
"77","Golden Tate","WR29","vs.  GB","9","117","77.4","17.0","GOLDENTATE"
"78","Brian Hoyer","QB25","at  BUF","13","112","69.4","14.2","BRIANHOYER"
"79","Julius Thomas","TE5","at  TEN","49","126","78.9","13.3","JULIUSTHOMAS"
"80","Donte Moncrief","WR30","at  PIT","42","109","79.3","10.2","DONTEMONCRIEF"
"81","T.J. Yeldon","RB21","at  TEN","43","152","80.4","18.2","TJYELDON"
"82","Gary Barnidge","TE6","vs.  CIN","40","165","80.7","19.0","GARYBARNIDGE"
"83","Antonio Gates","TE7","vs.  DEN","49","123","81.8","11.7","ANTONIOGATES"
"84","Jordan Matthews","WR31","at  NE","38","130","82.3","15.9","JORDANMATTHEWS"
"85","Charcandrick West","RB22","at  OAK","6","161","83.2","21.0","CHARCANDRICKWEST"
"86","John Brown","WR32","at  STL","50","115","84.6","11.7","JOHNBROWN"
"87","LeGarrette Blount","RB23","vs.  PHI","28","170","88.8","16.7","LEGARRETTEBLOUNT"
"88","Danny Woodhead","RB24","vs.  DEN","1","151","89.8","26.1","DANNYWOODHEAD"
"89","Anquan Boldin","WR33","at  CHI","50","143","89.5","19.0","ANQUANBOLDIN"
"90","DeSean Jackson","WR34","vs.  DAL","60","116","92.8","7.1","DESEANJACKSON"
"91","Latavius Murray","RB25","vs.  KC","43","124","93.9","14.3","LATAVIUSMURRAY"
"92","Travis Benjamin","WR35","vs.  CIN","55","126","94.4","11.0","TRAVISBENJAMIN"
"93","Doug Baldwin","WR36","at  MIN","74","132","95.6","12.1","DOUGBALDWIN"
"94","Stefon Diggs","WR37","vs.  SEA","60","132","95.7","13.0","STEFONDIGGS"
"95","Vincent Jackson","WR38","vs.  ATL","46","117","95.9","10.0","VINCENTJACKSON"
"96","Jeremy Hill","RB26","at  CLE","24","145","98.5","19.6","JEREMYHILL"
"97","Davante Adams","WR39","at  DET","53","121","98.9","14.2","DAVANTEADAMS"
"98","Marvin Jones","WR40","at  CLE","55","131","98.9","14.7","MARVINJONES"
"99","Scott Chandler","TE8","vs.  PHI","49","152","99.3","24.1","SCOTTCHANDLER"
"100","Jacob Tamme","TE9","at  TB","73","172","101.0","17.5","JACOBTAMME"
"101","Sam Bradford","QB26","at  NE","54","112","82.9","16.9","SAMBRADFORD"
"102","Kendall Wright","WR41","vs.  JAC","66","132","103.7","11.9","KENDALLWRIGHT"
"103","Devante Parker","WR42","vs.  BAL","56","138","104.9","17.0","DEVANTEPARKER"
"104","Theo Riddick","RB27","vs.  GB","24","173","107.0","19.1","THEORIDDICK"
"105","Benjamin Watson","TE10","vs.  CAR","69","142","108.1","16.6","BENJAMINWATSON"
"106","Matt Schaub","QB27","at  MIA","29","112","86.7","18.2","MATTSCHAUB"
"107","James Jones","WR43","at  DET","46","158","109.9","14.3","JAMESJONES"
"108","Tavon Austin","WR44","vs.  ARI","77","138","111.3","14.0","TAVONAUSTIN"
"109","Kyle Rudolph","TE11","vs.  SEA","73","155","110.8","19.6","KYLERUDOLPH"
"110","Jason Witten","TE12","at  WAS","73","159","112.1","16.5","JASONWITTEN"
"111","Jeremy Langford","RB28","vs.  SF","28","172","111.3","20.1","JEREMYLANGFORD"
"112","Martellus Bennett","TE13","vs.  SF","59","165","109.7","19.0","MARTELLUSBENNETT"
"113","Blaine Gabbert","QB28","at  CHI","51","112","88.1","16.5","BLAINEGABBERT"
"114","Frank Gore","RB29","at  PIT","67","169","116.4","17.0","FRANKGORE"
"115","Ronnie Hillman","RB30","at  SD","75","162","118.3","17.5","RONNIEHILLMAN"
"116","Duke Johnson","RB31","vs.  CIN","43","166","117.7","16.8","DUKEJOHNSON"
"117","Michael Floyd","WR45","at  STL","80","167","117.8","13.2","MICHAELFLOYD"
"118","Devin Funchess","WR46","at  NO","78","158","119.4","13.8","DEVINFUNCHESS"
"119","Rueben Randle","WR47","vs.  NYJ","103","143","122.3","7.6","RUEBENRANDLE"
"120","Cecil Shorts","WR48","at  BUF","88","140","118.7","9.9","CECILSHORTS"
"121","Ted Ginn","WR49","at  NO","89","161","124.5","13.4","TEDGINN"
"122","Alfred Blue","RB32","at  BUF","81","169","127.8","13.0","ALFREDBLUE"
"123","Pierre Garcon","WR50","vs.  DAL","93","160","125.2","11.6","PIERREGARCON"
"124","Darren Sproles","RB33","at  NE","97","169","125.1","13.6","DARRENSPROLES"
"125","Shane Vereen","RB34","vs.  NYJ","105","155","127.3","10.7","SHANEVEREEN"
"126","Dontrelle Inman","WR51","vs.  DEN","98","165","127.0","13.8","DONTRELLEINMAN"
"127","Austin Davis","QB29","vs.  CIN","63","112","96.7","15.1","AUSTINDAVIS"
"128","Charles Sims","RB35","vs.  ATL","89","174","135.8","16.9","CHARLESSIMS"
"129","Melvin Gordon","RB36","vs.  DEN","108","167","136.2","14.7","MELVINGORDON"
"130","Richard Rodgers","TE14","at  DET","79","172","132.0","17.4","RICHARDRODGERS"
"131","Vance McDonald","TE15","at  CHI","87","179","127.3","21.1","VANCEMCDONALD"
"132","Antonio Andrews","RB37","vs.  JAC","86","176","136.5","15.9","ANTONIOANDREWS"
"133","Crockett Gillmore","TE16","at  MIA","49","173","134.9","19.3","CROCKETTGILLMORE"
"134","Nate Washington","WR52","at  BUF","60","168","135.6","14.2","NATEWASHINGTON"
"135","Jamison Crowder","WR53","vs.  DAL","90","160","133.1","12.7","JAMISONCROWDER"
"136","Ameer Abdullah","RB38","vs.  GB","102","177","141.5","12.8","AMEERABDULLAH"
"137","Tyler Lockett","WR54","at  MIN","105","169","136.7","12.4","TYLERLOCKETT"
"138","Matt Jones","RB39","vs.  DAL","111","177","145.1","14.3","MATTJONES"
"139","James Starks","RB40","at  DET","102","174","145.3","14.3","JAMESSTARKS"
"140","Spencer Ware","RB41","at  OAK","28","177","140.5","20.9","SPENCERWARE"
"141","Brian Hartline","WR55","vs.  CIN","48","180","133.8","20.1","BRIANHARTLINE"
"142","Teddy Bridgewater","QB30","vs.  SEA","71","178","102.3","17.7","TEDDYBRIDGEWATER"
"143","Chris Givens","WR56","at  MIA","93","164","143.5","12.2","CHRISGIVENS"
"144","Terrance Williams","WR57","at  WAS","109","170","146.6","13.6","TERRANCEWILLIAMS"
"145","Markus Wheaton","WR58","vs.  IND","101","170","146.1","14.6","MARKUSWHEATON"
"146","Alfred Morris","RB42","vs.  DAL","97","178","148.4","18.1","ALFREDMORRIS"
"147","Charles Clay","TE17","vs.  HOU","100","179","142.9","16.6","CHARLESCLAY"
"148","Roddy White","WR59","at  TB","88","176","144.6","16.5","RODDYWHITE"
"149","Jermaine Kearse","WR60","at  MIN","125","175","146.9","10.1","JERMAINEKEARSE"
"150","Marques Colston","WR61","vs.  CAR","55","175","144.8","23.1","MARQUESCOLSTON"
"151","Matt Cassel","QB31","at  WAS","71","113","102.6","11.3","MATTCASSEL"
"152","Dorial Green-Beckham","WR62","vs.  JAC","121","175","148.5","11.4","DORIALGREENBECKHAM"
"153","Robert Woods","WR63","vs.  HOU","117","176","150.3","10.3","ROBERTWOODS"
"154","James White","RB43","vs.  PHI","108","174","149.8","15.1","JAMESWHITE"
"155","Heath Miller","TE18","vs.  IND","87","179","128.6","17.4","HEATHMILLER"
"156","Coby Fleener","TE19","at  PIT","110","179","143.7","16.2","COBYFLEENER"
"157","Brandon Bolden","RB44","vs.  PHI","86","177","153.1","16.8","BRANDONBOLDEN"
"158","Eric Ebron","TE20","vs.  GB","126","179","152.0","13.0","ERICEBRON"
"159","Zach Ertz","TE21","at  NE","110","179","145.0","18.3","ZACHERTZ"
"160","Dwayne Harris","WR64","vs.  NYJ","106","175","156.2","14.3","DWAYNEHARRIS"
"161","Keshawn Martin","WR65","vs.  PHI","104","170","151.6","12.7","KESHAWNMARTIN"
"162","Bilal Powell","RB45","at  NYG","113","178","157.8","14.6","BILALPOWELL"
"163","Rashad Jennings","RB46","vs.  NYJ","122","177","164.0","9.0","RASHADJENNINGS"
"164","Jerricho Cotchery","WR66","at  NO","119","180","159.7","11.1","JERRICHOCOTCHERY"
"165","Andre Johnson","WR67","at  PIT","106","180","157.3","14.7","ANDREJOHNSON"
"166","Kenny Stills","WR68","vs.  BAL","121","180","157.6","10.8","KENNYSTILLS"
"167","Jay Ajayi","RB47","vs.  BAL","119","178","165.6","12.0","JAYAJAYI"
"168","Harry Douglas","WR69","vs.  JAC","125","180","162.3","11.4","HARRYDOUGLAS"
"169","Willie Snead","WR70","vs.  CAR","94","159","116.6","14.1","WILLIESNEAD"
"170","Torrey Smith","WR71","at  CHI","117","176","166.6","11.1","TORREYSMITH"
"171","Cole Beasley","WR72","at  WAS","60","180","157.5","21.8","COLEBEASLEY"
"172","Will Tye","TE22","vs.  NYJ","100","179","148.4","20.7","WILLTYE"
"173","Marqise Lee","WR73","at  TEN","80","176","153.6","22.3","MARQISELEE"
"174","Austin Seferian-Jenkins","TE23","vs.  ATL","88","179","152.1","20.8","AUSTINSEFERIANJENKINS"
"175","Seth Roberts","WR74","vs.  KC","132","180","166.3","10.0","SETHROBERTS"
"176","Brent Celek","TE24","at  NE","111","179","159.6","14.6","BRENTCELEK"
"177","Johnny Manziel","QB32","vs.  CIN","71","112","103.1","14.4","JOHNNYMANZIEL"
"178","Zach Miller","TE25","vs.  SF","110","179","157.5","21.2","ZACHMILLER"
"179","Tevin Coleman","RB48","at  TB","133","178","168.3","9.7","TEVINCOLEMAN"
"180","Mike Wallace","WR75","vs.  SEA","106","180","164.1","12.7","MIKEWALLACE"
"181","Vernon Davis","TE26","at  SD","108","179","156.0","18.8","VERNONDAVIS"
"182","Luke Willson","TE27","at  MIN","111","179","153.8","16.5","LUKEWILLSON"
"183","C.J. Spiller","RB49","vs.  CAR","137","178","170.2","10.9","CJSPILLER"
"184","Daniel Herron","RB50","at  PIT","123","178","161.3","15.1","DANIELHERRON"
"185","Chris Thompson","RB51","vs.  DAL","120","178","169.3","12.1","CHRISTHOMPSON"
"186","J.J. Nelson","WR76","at  STL","116","180","167.4","14.4","JJNELSON"
"187","Jordan Cameron","TE28","vs.  BAL","126","179","157.8","15.4","JORDANCAMERON"
"188","Malcom Floyd","WR77","vs.  DEN","120","180","166.3","16.4","MALCOMFLOYD"
"189","Jonathan Grimes","RB52","at  BUF","114","178","170.1","12.4","JONATHANGRIMES"
"190","Bryan Walters","WR78","at  TEN","77","180","154.6","26.2","BRYANWALTERS"
"191","Kenny Britt","WR79","vs.  ARI","149","180","166.6","8.3","KENNYBRITT"
"192","Joique Bell","RB53","vs.  GB","148","178","166.4","9.2","JOIQUEBELL"
"193","Isaiah Crowell","RB54","vs.  CIN","124","178","165.9","12.9","ISAIAHCROWELL"
"194","Owen Daniels","TE29","at  SD","134","173","156.1","12.9","OWENDANIELS"
"195","Rashad Greene","WR80","at  TEN","147","180","166.6","10.4","RASHADGREENE"
"196","Albert Wilson","WR81","at  OAK","109","180","160.1","15.8","ALBERTWILSON"
"197","Mohamed Sanu","WR82","at  CLE","66","175","154.7","28.0","MOHAMEDSANU"
"198","Chris Hogan","WR83","vs.  HOU","160","180","169.7","6.3","CHRISHOGAN"
"199","Nelson Agholor","WR84","at  NE","138","180","164.8","13.3","NELSONAGHOLOR"
"200","Jesse James","TE30","vs.  IND","125","156","139.1","11.7","JESSEJAMES"
"201","Josh Bellamy","WR85","vs.  SF","116","163","139.3","16.0","JOSHBELLAMY"
"202","Philly Brown","WR86","at  NO","138","180","164.4","13.2","PHILLYBROWN"
"203","Jared Cook","TE31","vs.  ARI","142","179","166.5","12.7","JAREDCOOK"
"204","Brian Quick","WR87","vs.  ARI","157","180","165.4","7.2","BRIANQUICK"
"205","Tyler Kroft","TE32","at  CLE","123","179","150.6","23.6","TYLERKROFT"
"206","Brandon Coleman","WR88","vs.  CAR","140","175","158.0","10.8","BRANDONCOLEMAN"
"207","Terrance West","RB55","at  MIA","155","178","170.6","8.4","TERRANCEWEST"
"208","Mark Sanchez","QB33","at  NE","72","112","98.7","18.9","MARKSANCHEZ"
"209","Cameron Brate","TE33","vs.  ATL","113","179","156.2","20.9","CAMERONBRATE"
"210","Lance Moore","WR89","vs.  GB","154","175","163.3","6.8","LANCEMOORE"
"211","Chris Conley","WR90","at  OAK","154","180","168.9","7.7","CHRISCONLEY"
"212","Dwayne Allen","TE34","at  PIT","100","165","130.3","26.7","DWAYNEALLEN"
"213","Mike Tolbert","RB56","at  NO","155","169","159.0","5.2","MIKETOLBERT"
"214","Kyle Juszczyk","RB57","at  MIA","144","177","167.5","11.7","KYLEJUSZCZYK"
"215","Nick Foles","QB34","vs.  ARI","112","112","112.0","0.0","NICKFOLES"
"216","Stepfan Taylor","RB58","at  STL","145","173","157.3","10.2","STEPFANTAYLOR"
"217","Jeremy Butler","WR91","at  MIA","150","180","163.5","10.8","JEREMYBUTLER"
"218","Marcel Reece","RB59","vs.  KC","166","178","171.8","5.2","MARCELREECE"
"219","Eddie Royal","WR92","vs.  SF","130","180","159.3","21.3","EDDIEROYAL"
"220","Jaron Brown","WR93","at  STL","163","164","163.7","0.5","JARONBROWN"
"221","David Cobb","RB60","vs.  JAC","159","177","166.0","7.9","DAVIDCOBB"
"222","Cody Latimer","WR94","at  SD","153","153","153.0","0.0","CODYLATIMER"
"223","Tre Mason","RB61","vs.  ARI","166","178","172.0","4.9","TREMASON"
"224","Clive Walford","TE35","vs.  KC","152","173","162.5","10.5","CLIVEWALFORD"
"225","Chris Harper","WR95","","161","171","166.0","5.0","CHRISHARPER"
"226","Ryan Griffin","TE36","at  BUF","156","179","167.5","11.5","RYANGRIFFIN"
"227","Jeremy Kerley","WR96","at  NYG","168","170","169.0","1.0","JEREMYKERLEY"
"228","Fred Jackson","RB62","at  MIN","172","174","173.0","1.0","FREDJACKSON"
"229","Marc Mariani","WR97","vs.  SF","171","176","173.5","2.5","MARCMARIANI"
