"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Devonta Freeman","RB1","10","1","1","1.0","0.0","DEVONTAFREEMAN"
"2","Todd Gurley","RB2","6","2","3","2.3","0.4","TODDGURLEY"
"3","Adrian Peterson","RB3","5","2","4","3.0","0.7","ADRIANPETERSON"
"4","Julio Jones","WR1","10","4","8","5.5","1.7","JULIOJONES"
"5","Antonio Brown","WR2","11","3","11","5.8","3.1","ANTONIOBROWN"
"6","Rob Gronkowski","TE1","4","5","8","6.8","1.1","ROBGRONKOWSKI"
"7","Lamar Miller","RB4","5","5","9","7.3","1.5","LAMARMILLER"
"8","DeAndre Hopkins","WR3","9","6","13","9.3","3.3","DEANDREHOPKINS"
"9","Odell Beckham","WR4","11","9","10","9.5","0.5","ODELLBECKHAM"
"10","DeAngelo Williams","RB5","11","7","18","12.3","3.9","DEANGELOWILLIAMS"
"11","LeSean McCoy","RB6","8","9","17","13.3","3.3","LESEANMCCOY"
"12","Christopher Ivory","RB7","5","11","22","15.8","4.0","CHRISIVORY"
"13","Mark Ingram","RB8","11","6","38","16.0","12.8","MARKINGRAM"
"14","A.J. Green","WR5","7","12","28","16.5","6.7","AJGREEN"
"15","Latavius Murray","RB9","6","15","20","16.5","2.1","LATAVIUSMURRAY"
"16","Matt Forte","RB10","7","14","27","20.3","5.8","MATTFORTE"
"17","Tom Brady","QB1","4","21","22","21.3","0.4","TOMBRADY"
"18","Doug Martin","RB11","6","14","40","24.0","9.8","DOUGMARTIN"
"19","Demaryius Thomas","WR6","7","16","44","25.5","11.1","DEMARYIUSTHOMAS"
"20","Calvin Johnson","WR7","9","15","40","26.0","9.1","CALVINJOHNSON"
"21","Dez Bryant","WR8","6","17","41","26.0","9.0","DEZBRYANT"
"22","Brandon Marshall","WR9","5","20","38","27.3","6.6","BRANDONMARSHALL"
"23","Frank Gore","RB12","10","19","34","27.8","6.5","FRANKGORE"
"24","Aaron Rodgers","QB2","7","25","32","27.8","2.7","AARONRODGERS"
"25","Alshon Jeffery","WR10","7","14","44","28.3","10.8","ALSHONJEFFERY"
"26","Randall Cobb","WR11","7","19","45","28.3","10.0","RANDALLCOBB"
"27","DeMarco Murray","RB13","8","21","37","29.3","5.7","DEMARCOMURRAY"
"28","Charcandrick West","RB14","9","18","39","30.0","7.6","CHARCANDRICKWEST"
"29","Amari Cooper","WR12","6","20","39","30.5","7.5","AMARICOOPER"
"30","Larry Fitzgerald","WR13","9","20","36","31.5","6.7","LARRYFITZGERALD"
"31","Danny Woodhead","RB15","10","24","38","31.5","5.4","DANNYWOODHEAD"
"32","Allen Robinson","WR14","8","11","40","31.8","12.0","ALLENROBINSON"
"33","Darren McFadden","RB16","6","8","63","32.3","21.5","DARRENMCFADDEN"
"34","Emmanuel Sanders","WR15","7","19","51","32.5","11.9","EMMANUELSANDERS"
"35","Giovani Bernard","RB17","7","23","45","33.5","7.9","GIOVANIBERNARD"
"36","Mike Evans","WR16","6","23","46","36.0","8.9","MIKEEVANS"
"37","Greg Olsen","TE2","5","27","55","36.5","10.9","GREGOLSEN"
"38","Marshawn Lynch","RB18","9","5","71","37.3","28.7","MARSHAWNLYNCH"
"39","Carson Palmer","QB3","9","30","50","40.3","9.3","CARSONPALMER"
"40","LeGarrette Blount","RB19","4","36","49","40.3","5.2","LEGARRETTEBLOUNT"
"41","Tyler Eifert","TE3","7","28","73","40.8","18.7","TYLEREIFERT"
"42","Jonathan Stewart","RB20","5","35","44","40.8","3.4","JONATHANSTEWART"
"43","Martavis Bryant","WR17","11","18","52","41.8","13.8","MARTAVISBRYANT"
"44","T.J. Yeldon","RB21","8","33","53","41.8","7.4","TJYELDON"
"45","Jarvis Landry","WR18","5","42","48","44.0","2.3","JARVISLANDRY"
"46","Ronnie Hillman","RB22","7","17","63","45.5","17.2","RONNIEHILLMAN"
"47","Jeremy Hill","RB23","7","45","55","48.5","3.9","JEREMYHILL"
"48","Brandin Cooks","WR19","11","35","67","49.0","12.2","BRANDINCOOKS"
"49","T.Y. Hilton","WR20","10","43","62","49.3","7.5","TYHILTON"
"50","Cam Newton","QB4","5","28","60","49.5","12.6","CAMNEWTON"
"51","Eric Decker","WR21","5","37","58","50.3","8.0","ERICDECKER"
"52","Ben Roethlisberger","QB5","11","29","66","50.8","13.9","BENROETHLISBERGER"
"53","Chris Johnson","RB24","9","31","79","51.5","17.4","CHRISJOHNSON"
"54","Eddie Lacy","RB25","7","40","82","52.5","17.2","EDDIELACY"
"55","Stefon Diggs","WR22","5","51","58","55.8","2.9","STEFONDIGGS"
"56","Travis Kelce","TE4","9","32","80","56.3","18.0","TRAVISKELCE"
"57","Andy Dalton","QB6","7","49","65","57.3","6.2","ANDYDALTON"
"58","Jeremy Maclin","WR23","9","51","67","58.3","6.9","JEREMYMACLIN"
"59","Allen Hurns","WR24","8","57","64","60.3","2.6","ALLENHURNS"
"60","Drew Brees","QB7","11","61","62","61.5","0.5","DREWBREES"
"61","Sammy Watkins","WR25","8","53","70","65.3","7.1","SAMMYWATKINS"
"62","Antonio Gates","TE5","10","47","81","66.8","12.3","ANTONIOGATES"
"63","John Brown","WR26","9","55","100","71.3","17.8","JOHNBROWN"
"64","Donte Moncrief","WR27","10","59","94","72.5","13.0","DONTEMONCRIEF"
"65","Philip Rivers","QB8","10","54","105","73.0","19.7","PHILIPRIVERS"
"66","Gary Barnidge","TE6","11","56","104","73.0","19.4","GARYBARNIDGE"
"67","Brandon LaFell","WR28","4","57","104","73.3","18.3","BRANDONLAFELL"
"68","Matt Ryan","QB9","10","72","82","76.5","4.2","MATTRYAN"
"69","Melvin Gordon","RB26","10","64","93","76.8","10.4","MELVINGORDON"
"70","Matt Jones","RB27","8","44","120","77.5","27.5","MATTJONES"
"71","C.J. Anderson","RB28","7","62","98","79.0","13.7","CJANDERSON"
"72","Michael Crabtree","WR29","6","54","132","79.8","30.6","MICHAELCRABTREE"
"73","Jordan Matthews","WR30","8","71","92","80.5","7.9","JORDANMATTHEWS"
"74","Eli Manning","QB10","11","74","86","80.5","5.1","ELIMANNING"
"75","Russell Wilson","QB11","9","78","84","81.0","2.5","RUSSELLWILSON"
"76","James Jones","WR31","7","65","102","83.5","18.0","JAMESJONES"
"77","Golden Tate","WR32","9","57","107","84.3","19.6","GOLDENTATE"
"78","Vincent Jackson","WR33","6","65","94","84.5","11.7","VINCENTJACKSON"
"79","Steve Johnson","WR34","10","69","102","84.8","13.3","STEVIEJOHNSON"
"80","Duke Johnson","RB29","11","74","106","84.8","12.5","DUKEJOHNSON"
"81","Davante Adams","WR35","7","70","115","86.5","18.0","DAVANTEADAMS"
"82","Derek Carr","QB12","6","81","93","86.5","4.3","DEREKCARR"
"83","Willie Snead","WR36","11","53","108","86.8","20.7","WILLIESNEAD"
"84","DeSean Jackson","WR37","8","73","99","88.8","9.8","DESEANJACKSON"
"85","James Starks","RB30","7","48","124","89.8","27.9","JAMESSTARKS"
"86","Blake Bortles","QB13","8","79","104","90.3","9.0","BLAKEBORTLES"
"87","Kendall Wright","WR38","4","71","104","90.5","12.7","KENDALLWRIGHT"
"88","Benjamin Watson","TE7","11","76","100","90.5","9.1","BENJAMINWATSON"
"89","Alfred Blue","RB31","9","77","115","90.5","14.7","ALFREDBLUE"
"90","Pierre Garcon","WR39","8","80","99","91.3","7.0","PIERREGARCON"
"91","Ryan Mathews","RB32","8","83","103","92.0","8.0","RYANMATHEWS"
"92","Delanie Walker","TE8","4","75","106","93.3","12.3","DELANIEWALKER"
"93","Michael Floyd","WR40","9","60","108","93.5","19.6","MICHAELFLOYD"
"94","Shane Vereen","RB33","11","84","105","95.3","7.5","SHANEVEREEN"
"95","C.J. Spiller","RB34","11","74","137","95.5","24.7","CJSPILLER"
"96","Jordan Reed","TE9","8","76","139","96.0","25.1","JORDANREED"
"97","Tyrod Taylor","QB14","8","81","116","98.3","13.6","TYRODTAYLOR"
"98","Martellus Bennett","TE10","7","78","149","98.5","29.3","MARTELLUSBENNETT"
"99","Rishard Matthews","WR41","5","96","103","100.3","2.6","RISHARDMATTHEWS"
"100","Antonio Andrews","RB35","4","84","117","100.8","13.3","ANTONIOANDREWS"
"101","Charles Sims","RB36","6","87","112","100.8","9.6","CHARLESSIMS"
"102","Theo Riddick","RB37","9","59","150","102.0","32.3","THEORIDDICK"
"103","Rashad Jennings","RB38","11","83","127","104.0","16.6","RASHADJENNINGS"
"104","Kamar Aiken","WR42","9","95","116","104.5","8.4","KAMARAIKEN"
"105","Tony Romo","QB15","6","64","91","73.0","12.7","TONYROMO"
"106","Karlos Williams","RB39","8","66","143","105.5","27.6","KARLOSWILLIAMS"
"107","Jimmy Graham","TE11","9","85","154","106.0","28.0","JIMMYGRAHAM"
"108","Danny Amendola","WR43","4","46","157","107.5","47.4","DANNYAMENDOLA"
"109","Travis Benjamin","WR44","11","77","166","108.5","34.1","TRAVISBENJAMIN"
"110","Charles Clay","TE12","8","90","120","111.0","12.3","CHARLESCLAY"
"111","Anquan Boldin","WR45","10","109","115","112.3","2.4","ANQUANBOLDIN"
"112","Marvin Jones","WR46","7","105","134","115.0","11.3","MARVINJONES"
"113","Ryan Tannehill","QB16","5","105","124","115.8","6.9","RYANTANNEHILL"
"114","Mike Wallace","WR47","5","107","129","116.0","8.5","MIKEWALLACE"
"115","Jeremy Langford","RB40","7","52","111","88.3","26.0","JEREMYLANGFORD"
"116","Ameer Abdullah","RB41","9","95","140","118.3","16.5","AMEERABDULLAH"
"117","Javorius Allen","RB42","9","56","156","93.3","44.6","JAVORIUSALLEN"
