"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Devonta Freeman","RB1","10","1","2","1.6","0.5","DEVONTAFREEMAN"
"2","Todd Gurley","RB2","6","1","7","2.8","2.2","TODDGURLEY"
"3","Adrian Peterson","RB3","5","2","6","3.8","1.5","ADRIANPETERSON"
"4","Julio Jones","WR1","10","4","8","5.4","1.5","JULIOJONES"
"5","Rob Gronkowski","TE1","4","6","8","7.0","0.6","ROBGRONKOWSKI"
"6","Antonio Brown","WR2","11","3","12","8.0","3.5","ANTONIOBROWN"
"7","Marshawn Lynch","RB4","9","5","14","8.6","3.7","MARSHAWNLYNCH"
"8","DeAndre Hopkins","WR3","9","4","16","9.4","4.8","DEANDREHOPKINS"
"9","Odell Beckham","WR4","11","8","13","10.2","1.9","ODELLBECKHAM"
"10","A.J. Green","WR5","7","5","23","13.6","6.0","AJGREEN"
"11","Christopher Ivory","RB5","5","11","20","14.6","3.1","CHRISIVORY"
"12","Dion Lewis","RB6","4","1","33","16.0","12.6","DIONLEWIS"
"13","Mark Ingram","RB7","11","10","45","18.2","13.4","MARKINGRAM"
"14","Lamar Miller","RB8","5","14","35","20.2","7.8","LAMARMILLER"
"15","Demaryius Thomas","WR6","7","14","27","20.8","5.0","DEMARYIUSTHOMAS"
"16","Calvin Johnson","WR7","9","17","25","20.8","3.5","CALVINJOHNSON"
"17","Latavius Murray","RB9","6","10","48","21.0","14.0","LATAVIUSMURRAY"
"18","Eddie Lacy","RB10","7","4","45","21.4","14.0","EDDIELACY"
"19","Justin Forsett","RB11","9","17","28","21.4","3.6","JUSTINFORSETT"
"20","Tom Brady","QB1","4","20","27","22.6","2.7","TOMBRADY"
"21","Alshon Jeffery","WR8","7","12","47","23.8","13.0","ALSHONJEFFERY"
"22","Julian Edelman","WR9","4","15","37","24.0","7.3","JULIANEDELMAN"
"23","Emmanuel Sanders","WR10","7","19","32","24.8","4.6","EMMANUELSANDERS"
"24","Randall Cobb","WR11","7","17","39","25.6","8.0","RANDALLCOBB"
"25","Aaron Rodgers","QB2","7","21","37","27.4","5.2","AARONRODGERS"
"26","Larry Fitzgerald","WR12","9","14","40","27.8","8.5","LARRYFITZGERALD"
"27","Doug Martin","RB12","6","15","57","29.6","15.5","DOUGMARTIN"
"28","Brandon Marshall","WR13","5","8","38","29.8","11.0","BRANDONMARSHALL"
"29","Frank Gore","RB13","10","19","46","30.2","10.1","FRANKGORE"
"30","LeSean McCoy","RB14","8","11","46","30.8","11.4","LESEANMCCOY"
"31","Amari Cooper","WR14","6","27","45","35.4","7.2","AMARICOOPER"
"32","Allen Robinson","WR15","8","15","49","36.6","11.6","ALLENROBINSON"
"33","DeMarco Murray","RB15","8","24","52","38.2","9.1","DEMARCOMURRAY"
"34","Greg Olsen","TE2","5","28","63","38.2","13.1","GREGOLSEN"
"35","Chris Johnson","RB16","9","7","94","39.8","30.6","CHRISJOHNSON"
"36","Danny Woodhead","RB17","10","22","54","41.4","10.9","DANNYWOODHEAD"
"37","Jeremy Hill","RB18","7","31","53","41.6","8.2","JEREMYHILL"
"38","T.J. Yeldon","RB19","8","33","52","42.6","6.5","TJYELDON"
"39","Jonathan Stewart","RB20","5","35","51","44.4","5.4","JONATHANSTEWART"
"40","Tyler Eifert","TE3","7","28","64","44.6","14.3","TYLEREIFERT"
"41","T.Y. Hilton","WR16","10","36","63","45.0","9.6","TYHILTON"
"42","Jarvis Landry","WR17","5","41","62","49.6","7.8","JARVISLANDRY"
"43","Andy Dalton","QB3","7","38","61","52.2","8.8","ANDYDALTON"
"44","James Jones","WR18","7","35","66","52.4","10.8","JAMESJONES"
"45","LeGarrette Blount","RB21","4","43","71","54.6","9.9","LEGARRETTEBLOUNT"
"46","Andrew Luck","QB4","10","49","60","56.2","3.9","ANDREWLUCK"
"47","Martavis Bryant","WR19","11","45","79","57.2","11.7","MARTAVISBRYANT"
"48","Jeremy Maclin","WR20","9","37","75","57.6","12.6","JEREMYMACLIN"
"49","Cam Newton","QB5","5","48","78","60.6","10.9","CAMNEWTON"
"50","Donte Moncrief","WR21","10","53","81","61.2","10.1","DONTEMONCRIEF"
"51","Dez Bryant","WR22","6","28","156","61.6","47.9","DEZBRYANT"
"52","Charcandrick West","RB22","9","17","45","30.3","11.3","CHARCANDRICKWEST"
