"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"38","Christopher Ivory","RB9","at  HOU","20","73","39.5","11.2","CHRISIVORY"
"39","Jay Cutler","QB19","vs.  DEN","16","80","37.5","8.5","JAYCUTLER"
"40","A.J. Green","WR11","at  ARI","14","97","43.8","13.9","AJGREEN"
"41","Latavius Murray","RB10","at  DET","10","74","45.7","11.2","LATAVIUSMURRAY"
"42","Jarvis Landry","WR12","vs.  DAL","21","86","48.0","9.0","JARVISLANDRY"
"43","Danny Woodhead","RB11","vs.  KC","11","101","46.4","12.7","DANNYWOODHEAD"
"44","LeSean McCoy","RB12","at  NE","20","74","47.4","12.0","LESEANMCCOY"
"45","Eric Decker","WR13","at  HOU","19","94","49.2","9.7","ERICDECKER"
"46","Joe Flacco","QB20","vs.  STL","26","101","42.3","8.6","JOEFLACCO"
"47","Michael Crabtree","WR14","at  DET","14","73","49.5","10.1","MICHAELCRABTREE"
"48","Alshon Jeffery","WR15","vs.  DEN","22","92","50.1","13.2","ALSHONJEFFERY"
"49","Randall Cobb","WR16","at  MIN","18","84","52.1","11.9","RANDALLCOBB"
"50","Matt Hasselbeck","QB21","at  ATL","23","102","46.0","9.2","MATTHASSELBECK"
"51","Jameis Winston","QB22","at  PHI","24","68","43.2","6.1","JAMEISWINSTON"
"52","Greg Olsen","TE2","vs.  WAS","24","89","54.9","7.9","GREGOLSEN"
"53","Brock Osweiler","QB23","at  CHI","19","88","47.2","8.4","BROCKOSWEILER"
"54","Jeremy Langford","RB13","vs.  DEN","17","168","55.6","19.0","JEREMYLANGFORD"
"55","Frank Gore","RB14","at  ATL","20","77","59.6","10.6","FRANKGORE"
"56","Jonathan Stewart","RB15","vs.  WAS","21","89","61.0","12.7","JONATHANSTEWART"
"57","LeGarrette Blount","RB16","vs.  BUF","31","121","61.2","12.9","LEGARRETTEBLOUNT"
"58","Justin Forsett","RB17","vs.  STL","19","86","61.4","10.5","JUSTINFORSETT"
"59","Allen Hurns","WR17","vs.  TEN","31","88","61.4","10.9","ALLENHURNS"
"60","Danny Amendola","WR18","vs.  BUF","24","88","63.1","10.7","DANNYAMENDOLA"
"61","Teddy Bridgewater","QB24","vs.  GB","34","95","51.7","7.7","TEDDYBRIDGEWATER"
"62","T.Y. Hilton","WR19","at  ATL","30","89","61.8","9.7","TYHILTON"
"63","James Starks","RB18","at  MIN","31","129","66.3","12.8","JAMESSTARKS"
"64","Sammy Watkins","WR20","at  NE","34","100","66.3","11.3","SAMMYWATKINS"
"65","Doug Martin","RB19","at  PHI","24","83","66.6","8.5","DOUGMARTIN"
"66","Stefon Diggs","WR21","vs.  GB","37","93","67.5","11.4","STEFONDIGGS"
"67","Jordan Matthews","WR22","vs.  TB","31","89","69.2","9.5","JORDANMATTHEWS"
"68","Kirk Cousins","QB25","at  CAR","14","99","53.7","10.6","KIRKCOUSINS"
"69","Tyler Eifert","TE3","at  ARI","41","141","71.0","11.7","TYLEREIFERT"
"70","Steve Johnson","WR23","vs.  KC","25","95","70.1","12.0","STEVIEJOHNSON"
"71","Brandon LaFell","WR24","vs.  BUF","39","101","71.6","10.7","BRANDONLAFELL"
"72","Giovani Bernard","RB20","at  ARI","43","92","72.0","8.8","GIOVANIBERNARD"
"73","T.J. Yeldon","RB21","vs.  TEN","9","120","72.1","13.9","TJYELDON"
"74","Travis Kelce","TE4","at  SD","24","111","73.7","12.4","TRAVISKELCE"
"75","Jeremy Maclin","WR25","at  SD","37","99","74.0","9.9","JEREMYMACLIN"
"76","Davante Adams","WR26","at  MIN","32","100","74.7","11.0","DAVANTEADAMS"
"77","Jordan Reed","TE5","at  CAR","44","105","76.7","9.5","JORDANREED"
"78","Emmanuel Sanders","WR27","at  CHI","34","133","77.2","13.3","EMMANUELSANDERS"
"79","Antonio Gates","TE6","vs.  KC","46","125","75.9","12.3","ANTONIOGATES"
"80","Chris Johnson","RB22","vs.  CIN","41","146","79.5","11.4","CHRISJOHNSON"
"81","Case Keenum","QB26","at  BAL","26","93","57.2","10.6","CASEKEENUM"
"82","Kamar Aiken","WR28","vs.  STL","53","116","83.6","9.3","KAMARAIKEN"
"83","Golden Tate","WR29","vs.  OAK","57","114","85.9","9.5","GOLDENTATE"
"84","Delanie Walker","TE7","at  JAC","60","120","87.6","12.3","DELANIEWALKER"
"85","Rishard Matthews","WR30","vs.  DAL","50","109","89.1","8.6","RISHARDMATTHEWS"
"86","Tavon Austin","WR31","at  BAL","41","116","89.3","12.0","TAVONAUSTIN"
"87","Matt Jones","RB23","at  CAR","52","117","90.0","10.5","MATTJONES"
"88","Jimmy Graham","TE8","vs.  SF","9","135","90.4","15.3","JIMMYGRAHAM"
"89","Ronnie Hillman","RB24","at  CHI","63","145","90.6","11.5","RONNIEHILLMAN"
"90","Marvin Jones","WR32","at  ARI","44","114","93.3","11.0","MARVINJONES"
"91","Donte Moncrief","WR33","at  ATL","58","133","92.8","10.6","DONTEMONCRIEF"
"92","Michael Floyd","WR34","vs.  CIN","59","136","92.5","10.4","MICHAELFLOYD"
"93","John Brown","WR35","vs.  CIN","55","136","95.2","11.3","JOHNBROWN"
"94","Jason Witten","TE9","at  MIA","63","123","98.1","11.2","JASONWITTEN"
"95","Karlos Williams","RB25","at  NE","62","159","98.9","15.4","KARLOSWILLIAMS"
"96","Eric Ebron","TE10","vs.  OAK","67","125","100.8","11.2","ERICEBRON"
"97","DeSean Jackson","WR36","at  CAR","65","171","102.4","12.0","DESEANJACKSON"
"98","Antonio Andrews","RB26","at  JAC","64","147","102.6","12.8","ANTONIOANDREWS"
"99","Pierre Garcon","WR37","at  CAR","70","143","105.1","12.2","PIERREGARCON"
"100","Martellus Bennett","TE11","vs.  DEN","63","149","105.2","15.0","MARTELLUSBENNETT"
"101","Nate Washington","WR38","vs.  NYJ","55","141","105.4","12.2","NATEWASHINGTON"
"102","Melvin Gordon","RB27","vs.  KC","82","150","106.1","12.4","MELVINGORDON"
"103","Jeremy Hill","RB28","at  ARI","61","168","107.3","14.7","JEREMYHILL"
"104","Doug Baldwin","WR39","vs.  SF","59","156","106.5","11.9","DOUGBALDWIN"
"105","Dorial Green-Beckham","WR40","at  JAC","67","140","108.0","12.8","DORIALGREENBECKHAM"
"106","Ted Ginn","WR41","vs.  WAS","82","153","109.0","11.7","TEDGINN"
"107","James Jones","WR42","at  MIN","73","165","109.3","12.1","JAMESJONES"
"108","Chris Givens","WR43","vs.  STL","71","138","110.1","11.7","CHRISGIVENS"
"109","Charles Sims","RB29","at  PHI","80","144","110.8","10.6","CHARLESSIMS"
"110","Jacob Tamme","TE12","vs.  IND","54","157","110.8","12.9","JACOBTAMME"
"111","Theo Riddick","RB30","vs.  OAK","52","137","111.3","13.3","THEORIDDICK"
"112","T.J. Yates","QB27","vs.  NYJ","41","86","71.2","10.7","TJYATES"
"113","Jamison Crowder","WR44","at  CAR","85","160","111.7","12.0","JAMISONCROWDER"
"114","Blaine Gabbert","QB28","at  SEA","48","122","80.0","9.1","BLAINEGABBERT"
"115","Robert Woods","WR45","at  NE","67","151","115.5","13.8","ROBERTWOODS"
"116","Shaun Draughn","RB31","at  SEA","75","160","115.7","15.7","SHAUNDRAUGHN"
"117","Charles Clay","TE13","at  NE","89","145","118.4","11.9","CHARLESCLAY"
"118","Joique Bell","RB32","vs.  OAK","70","149","118.1","11.7","JOIQUEBELL"
"119","C.J. Anderson","RB33","at  CHI","72","172","119.6","13.8","CJANDERSON"
"120","Andre Ellington","RB34","vs.  CIN","51","161","120.7","15.3","ANDREELLINGTON"
"121","Terrance Williams","WR46","at  MIA","91","163","120.7","11.9","TERRANCEWILLIAMS"
"122","Cecil Shorts","WR47","vs.  NYJ","89","149","122.0","10.3","CECILSHORTS"
"123","Crockett Gillmore","TE14","vs.  STL","92","145","125.3","10.3","CROCKETTGILLMORE"
"124","Alfred Blue","RB35","vs.  NYJ","90","155","124.0","10.5","ALFREDBLUE"
"125","Harry Douglas","WR48","at  JAC","88","150","126.0","12.4","HARRYDOUGLAS"
"126","Dontrelle Inman","WR49","vs.  KC","85","161","127.3","14.4","DONTRELLEINMAN"
"127","Darren Sproles","RB36","vs.  TB","74","174","127.4","16.5","DARRENSPROLES"
"128","Andre Johnson","WR50","at  ATL","93","155","126.6","11.0","ANDREJOHNSON"
"129","Anquan Boldin","WR51","at  SEA","82","145","118.3","12.5","ANQUANBOLDIN"
"130","Julius Thomas","TE15","vs.  TEN","99","162","130.7","11.0","JULIUSTHOMAS"
"131","Zach Ertz","TE16","vs.  TB","101","169","130.7","12.9","ZACHERTZ"
"132","Richard Rodgers","TE17","at  MIN","88","151","133.8","10.1","RICHARDRODGERS"
"133","Chris Thompson","RB37","at  CAR","99","162","133.8","12.3","CHRISTHOMPSON"
"134","James White","RB38","vs.  BUF","93","166","135.3","14.3","JAMESWHITE"
"135","Dexter McCluster","RB39","at  JAC","98","166","135.6","13.6","DEXTERMCCLUSTER"
"136","Jay Ajayi","RB40","vs.  DAL","90","168","137.0","14.0","JAYAJAYI"
"137","Mike Wallace","WR52","vs.  GB","102","154","133.3","7.7","MIKEWALLACE"
"138","Leonard Hankerson","WR53","vs.  IND","85","174","130.9","14.4","LEONARDHANKERSON"
"139","Coby Fleener","TE18","at  ATL","103","170","136.0","11.9","COBYFLEENER"
"140","Alfred Morris","RB41","at  CAR","84","167","139.7","13.6","ALFREDMORRIS"
"141","Devin Funchess","WR54","vs.  WAS","90","172","138.6","12.7","DEVINFUNCHESS"
"142","Eddie Lacy","RB42","at  MIN","93","163","137.6","15.4","EDDIELACY"
"143","Cole Beasley","WR55","at  MIA","93","167","143.1","11.0","COLEBEASLEY"
"144","Kenny Britt","WR56","at  BAL","99","169","143.6","11.8","KENNYBRITT"
"145","Tyler Lockett","WR57","vs.  SF","102","170","145.4","10.6","TYLERLOCKETT"
"146","Ameer Abdullah","RB43","vs.  OAK","113","168","147.4","11.4","AMEERABDULLAH"
"147","Kyle Rudolph","TE19","vs.  GB","127","168","150.4","8.9","KYLERUDOLPH"
"148","Torrey Smith","WR58","at  SEA","120","171","150.2","9.1","TORREYSMITH"
"149","Roddy White","WR59","vs.  IND","102","170","150.0","11.3","RODDYWHITE"
"150","Geno Smith","QB29","at  HOU","36","88","78.1","10.2","GENOSMITH"
"151","Marquess Wilson","WR60","vs.  DEN","116","173","151.4","10.4","MARQUESSWILSON"
"152","Vincent Jackson","WR61","at  PHI","88","169","130.5","17.0","VINCENTJACKSON"
"153","Ahmad Bradshaw","RB44","at  ATL","106","174","152.3","12.1","AHMADBRADSHAW"
"154","Lance Moore","WR62","vs.  OAK","111","170","150.9","12.9","LANCEMOORE"
"155","Philly Brown","WR63","vs.  WAS","117","175","158.9","11.0","PHILLYBROWN"
"156","Kenny Stills","WR64","vs.  DAL","125","175","160.1","10.5","KENNYSTILLS"
"157","Ladarius Green","TE20","vs.  KC","120","173","151.5","9.5","LADARIUSGREEN"
"158","Wes Welker","WR65","at  BAL","102","172","154.5","12.4","WESWELKER"
"159","Nelson Agholor","WR66","vs.  TB","130","175","157.9","10.8","NELSONAGHOLOR"
"160","Jordan Cameron","TE21","vs.  DAL","117","176","159.4","12.3","JORDANCAMERON"
"161","Jermaine Kearse","WR67","vs.  SF","106","175","157.6","13.9","JERMAINEKEARSE"
"162","Malcom Floyd","WR68","vs.  KC","99","170","151.3","15.3","MALCOMFLOYD"
"163","Jonathan Grimes","RB45","vs.  NYJ","104","175","159.2","16.8","JONATHANGRIMES"
"164","Austin Seferian-Jenkins","TE22","at  PHI","114","175","154.2","11.9","AUSTINSEFERIANJENKINS"
"165","Mohamed Sanu","WR69","at  ARI","127","173","162.6","9.7","MOHAMEDSANU"
"166","Matt Forte","RB46","vs.  DEN","36","169","143.7","35.9","MATTFORTE"
"167","Clive Walford","TE23","at  DET","126","173","158.7","10.4","CLIVEWALFORD"
"168","Denard Robinson","RB47","vs.  TEN","113","175","161.0","14.3","DENARDROBINSON"
"169","Chris Polk","RB48","vs.  NYJ","135","174","158.2","10.3","CHRISPOLK"
"170","Keshawn Martin","WR70","vs.  BUF","109","176","164.6","13.4","KESHAWNMARTIN"
"171","Jaron Brown","WR71","vs.  CIN","121","176","164.6","12.0","JARONBROWN"
"172","Brian Quick","WR72","at  BAL","94","176","162.7","17.1","BRIANQUICK"
"173","Brandon Bolden","RB49","vs.  BUF","136","175","165.3","9.9","BRANDONBOLDEN"
"174","De'Anthony Thomas","RB50","at  SD","75","173","160.5","20.3","DEANTHONYTHOMAS"
"175","Jared Cook","TE24","at  BAL","126","174","151.1","11.5","JAREDCOOK"
"176","Marqise Lee","WR73","vs.  TEN","132","175","162.9","12.0","MARQISELEE"
"177","Aaron Dobson","WR74","vs.  BUF","125","175","158.2","13.0","AARONDOBSON"
"178","Owen Daniels","TE25","at  CHI","122","176","162.8","11.6","OWENDANIELS"
"179","Zach Miller","TE26","vs.  DEN","88","177","162.1","18.9","ZACHMILLER"
"180","Thomas Rawls","RB51","vs.  SF","69","168","146.8","26.7","THOMASRAWLS"
"181","Chris Hogan","WR75","at  NE","129","176","159.0","11.4","CHRISHOGAN"
"182","Vernon Davis","TE27","at  CHI","142","175","160.5","9.0","VERNONDAVIS"
"183","Marcel Reece","RB52","at  DET","132","175","160.6","12.2","MARCELREECE"
"184","Nick Foles","QB30","at  BAL","56","118","81.9","17.0","NICKFOLES"
"185","David Cobb","RB53","at  JAC","132","174","153.3","11.9","DAVIDCOBB"
"186","Bilal Powell","RB54","at  HOU","120","176","155.0","14.8","BILALPOWELL"
"187","Tevin Coleman","RB55","vs.  IND","142","172","157.9","8.0","TEVINCOLEMAN"
"188","Garrett Celek","TE28","at  SEA","129","176","153.2","11.2","GARRETTCELEK"
"189","Riley Cooper","WR76","vs.  TB","121","176","160.6","13.3","RILEYCOOPER"
"190","Griff Whalen","WR77","at  ATL","128","172","160.9","10.8","GRIFFWHALEN"
"191","Andre Holmes","WR78","at  DET","145","176","162.4","10.5","ANDREHOLMES"
"192","Mike Tolbert","RB56","vs.  WAS","144","174","160.3","9.5","MIKETOLBERT"
"193","Matt Cassel","QB31","at  MIA","80","86","82.8","2.2","MATTCASSEL"
"194","Javorius Allen","RB57","vs.  STL","151","173","162.2","8.0","JAVORIUSALLEN"
"195","Brent Celek","TE29","vs.  TB","148","175","163.4","8.5","BRENTCELEK"
"196","Albert Wilson","WR79","at  SD","147","173","163.8","7.7","ALBERTWILSON"
"197","Bryan Walters","WR80","vs.  TEN","140","174","161.9","10.5","BRYANWALTERS"
"198","Quinton Patton","WR81","at  SEA","138","165","154.3","9.0","QUINTONPATTON"
"199","David Johnson","RB58","vs.  CIN","142","175","160.7","10.6","DAVIDJOHNSON"
"200","Scott Chandler","TE30","vs.  BUF","141","177","161.6","10.0","SCOTTCHANDLER"
"201","Josh Huff","WR82","vs.  TB","139","167","152.1","10.4","JOSHHUFF"
"202","Ka'Deem Carey","RB59","vs.  DEN","148","171","159.4","7.2","KADEEMCAREY"
"203","Kyle Juszczyk","RB60","vs.  STL","152","166","160.3","4.7","KYLEJUSZCZYK"
"204","Dwayne Allen","TE31","at  ATL","132","165","155.5","11.4","DWAYNEALLEN"
"205","Jeremy Kerley","WR83","at  HOU","154","171","163.3","5.5","JEREMYKERLEY"
"206","Paul Richardson","WR84","vs.  SF","122","169","157.7","16.3","PAULRICHARDSON"
"207","Charles Johnson","WR85","vs.  GB","141","172","160.2","10.4","CHARLESJOHNSON"
"208","Kendall Gaskins","RB61","at  SEA","139","172","160.8","11.0","KENDALLGASKINS"
"209","Marlon Brown","WR86","vs.  STL","155","171","162.5","4.7","MARLONBROWN"
"210","Jerricho Cotchery","WR87","vs.  WAS","146","175","165.5","9.8","JERRICHOCOTCHERY"
"211","Jermaine Gresham","TE32","vs.  CIN","146","173","163.8","9.7","JERMAINEGRESHAM"
"212","Adam Humphries","WR88","at  PHI","124","166","141.7","17.8","ADAMHUMPHRIES"
"213","Miles Austin","WR89","vs.  TB","155","177","168.2","7.9","MILESAUSTIN"
"214","Seth Roberts","WR90","at  DET","163","174","168.6","4.7","SETHROBERTS"
"215","Anthony Fasano","TE33","at  JAC","162","175","169.0","5.2","ANTHONYFASANO"
"216","Javontee Herndon","WR91","vs.  KC","131","177","149.0","20.1","JAVONTEEHERNDON"
"217","Ryan Griffin","TE34","vs.  NYJ","149","153","150.7","1.7","RYANGRIFFIN"
"218","Jerick McKinnon","RB62","vs.  GB","148","161","154.3","5.3","JERICKMCKINNON"
"219","Tre Mason","RB63","at  BAL","154","177","166.3","8.4","TREMASON"
"220","Mychal Rivera","TE35","at  DET","155","158","156.5","1.5","MYCHALRIVERA"
"221","Maxx Williams","TE36","vs.  STL","154","162","158.0","4.0","MAXXWILLIAMS"
"222","Jeff Janis","WR92","at  MIN","155","172","163.5","8.5","JEFFJANIS"
"223","Christine Michael","RB64","","159","170","164.5","5.5","CHRISTINEMICHAEL"
"224","Taiwan Jones","RB65","at  DET","156","174","165.0","9.0","TAIWANJONES"
"225","Greg Jennings","WR93","vs.  DAL","165","168","166.5","1.5","GREGJENNINGS"
