displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Vincent Jackson,TB,3.6,49.5,0.3,0.0,0.0,0.0,0.0
James Jones,GB,3.3,47.7,0.5,0.0,0.0,0.0,0.0
Marvin Jones,CIN,3.7,46.4,0.3,0.3,1.2,0.0,0.0
Kendall Wright,TEN,3.9,46.3,0.2,0.1,0.4,0.0,0.0
Ted Ginn Jr.,CAR,3.1,45.1,0.2,0.4,1.6,0.0,0.0
Mike Wallace,MIN,3.3,42.5,0.2,0.0,0.0,0.0,0.0
Robert Woods,BUF,3.4,42.4,0.2,0.1,0.5,0.0,0.1
Tavon Austin,STL,3.9,42.2,0.4,2.3,18.4,0.1,0.1
Marques Colston,NO,3.2,41.4,0.2,0.0,0.0,0.0,0.0
Jamison Crowder,WAS,4.0,41.1,0.2,0.2,1.0,0.0,0.0
Chris Givens,BAL,3.0,40.2,0.2,0.1,0.4,0.0,0.0
Doug Baldwin,SEA,3.3,39.9,0.2,0.0,0.0,0.0,0.0
Cecil Shorts III,HOU,3.4,39.7,0.1,0.0,0.0,0.0,0.1
Terrance Williams,DAL,3.2,39.6,0.2,0.0,0.0,0.0,0.0
Dorial Green-Beckham,TEN,2.8,39.4,0.2,0.0,0.0,0.0,0.0
Danny Amendola,NE,3.6,38.9,0.2,0.2,0.7,0.0,0.0
Kenny Stills,MIA,2.6,36.9,0.1,0.0,0.0,0.0,0.0
Tyler Lockett,SEA,2.7,36.5,0.2,0.2,0.8,0.0,0.1
Kenny Britt,STL,2.5,35.7,0.3,0.0,0.0,0.0,0.0
Jermaine Kearse,SEA,2.7,35.4,0.1,0.0,0.0,0.0,0.0
Eddie Royal,CHI,2.9,34.2,0.2,0.0,0.1,0.0,0.0
Andrew Hawkins,CLE,2.8,33.1,0.2,0.0,0.0,0.0,0.0
Bryan Walters,SEA,2.3,32.5,0.2,0.0,0.0,0.0,0.0
Harry Douglas,TEN,2.9,32.3,0.1,0.1,0.4,0.0,0.0
Brian Hartline,CLE,2.4,32.2,0.2,0.0,0.0,0.0,0.0
Cole Beasley,DAL,3.1,30.9,0.1,0.0,0.0,0.0,0.1
Mohamed Sanu,CIN,2.6,30.8,0.2,0.2,4.1,0.0,0.0
Chris Hogan,BUF,2.6,30.5,0.1,0.0,0.0,0.0,0.1
Marquess Wilson,CHI,2.4,30.4,0.1,0.0,0.0,0.0,0.0
Justin Hunter,TEN,2.3,29.5,0.1,0.0,0.0,0.0,0.0
Albert Wilson,KC,2.2,27.3,0.1,0.0,0.0,0.0,0.0
Nelson Agholor,PHI,2.0,26.5,0.2,0.0,0.0,0.0,0.1
Taylor Gabriel,CLE,2.5,26.3,0.1,0.1,0.2,0.0,0.1
Dwayne Harris,NYG,2.2,26.2,0.1,0.2,0.3,0.0,0.1
Philly Brown,CAR,1.9,25.2,0.2,0.4,1.7,0.0,0.0
Jerricho Cotchery,CAR,2.1,25.1,0.1,0.0,0.0,0.0,0.0
Devin Funchess,CAR,2.0,25.0,0.2,0.0,0.0,0.0,0.0
Jeremy Ross,BAL,2.1,24.7,0.2,0.1,0.6,0.0,0.0
Marlon Brown,BAL,2.1,24.6,0.1,0.0,0.0,0.0,0.0
Jeremy Kerley,NYJ,2.3,24.5,0.1,0.0,0.0,0.0,0.0
Jarius Wright,MIN,2.0,24.0,0.1,0.0,0.3,0.0,0.0
Lance Moore,DET,2.0,24.0,0.1,0.0,0.0,0.0,0.1
Markus Wheaton,PIT,1.6,23.2,0.1,0.0,0.0,0.0,0.0
Donteea Dye,TB,1.8,22.9,0.1,0.0,0.0,0.0,0.0
Riley Cooper,PHI,1.6,22.7,0.1,0.0,0.0,0.0,0.0
Charles Johnson,MIN,1.7,22.2,0.1,0.0,0.0,0.0,0.0
Brian Quick,STL,1.7,21.9,0.1,0.0,0.0,0.0,0.0
Marqise Lee,JAC,1.8,21.5,0.1,0.0,0.1,0.0,0.0
Kenbrell Thompkins,NYJ,1.9,20.6,0.1,0.0,0.0,0.0,0.0
Wes Welker,STL,1.6,20.3,0.1,0.0,0.0,0.0,0.0
Brandon Coleman,NO,1.3,18.0,0.1,0.0,0.0,0.0,0.0
Josh Huff,PHI,1.5,17.2,0.1,0.0,0.0,0.0,0.1
Ty Montgomery,GB,1.3,17.0,0.1,0.1,0.6,0.0,0.0
Bennie Fowler,DEN,1.5,16.5,0.1,0.0,0.0,0.0,0.0
DeAnthony Thomas,KC,2.0,16.4,0.0,1.0,4.9,0.0,0.0
Seth Roberts,OAK,1.3,16.3,0.1,0.0,0.0,0.0,0.0
Jaelen Strong,HOU,1.2,16.0,0.1,0.0,0.0,0.0,0.0
Adam Humphries,TB,1.4,15.8,0.1,0.0,0.0,0.0,0.0
Ryan Grant,WAS,1.3,15.5,0.1,0.0,0.0,0.0,0.0
Andre Holmes,OAK,1.0,14.9,0.1,0.0,0.0,0.0,0.0
Miles Austin,PHI,1.2,14.9,0.1,0.0,0.0,0.0,0.0
Marc Mariani,CHI,1.3,14.8,0.1,0.0,0.0,0.0,0.0
Chris Matthews,SEA,1.1,14.8,0.1,0.0,0.0,0.0,0.0
Chris Conley,KC,1.3,14.1,0.1,0.0,0.0,0.0,0.0
Rod Streater,OAK,1.0,13.7,0.1,0.0,0.0,0.0,0.0
Greg Jennings,MIA,1.1,13.2,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,1.1,12.8,0.1,0.0,0.0,0.0,0.0
Jordan Norwood,DEN,1.1,12.7,0.1,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,1.1,12.6,0.0,0.0,0.0,0.0,0.0
Stedman Bailey,STL,0.9,11.8,0.1,0.0,0.0,0.0,0.0
Corey Fuller,DET,0.8,10.6,0.0,0.0,0.0,0.0,0.1
DeVante Parker,MIA,0.9,10.3,0.1,0.0,0.0,0.0,0.0
Jason Avant,KC,1.2,10.0,0.0,0.0,0.0,0.0,0.0
Jaron Brown,ARI,0.8,9.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bowe,CLE,0.8,7.9,0.0,0.0,0.0,0.0,0.0
Devin Street,DAL,0.4,7.6,0.1,0.0,0.0,0.0,0.0
Keith Mumphery,HOU,0.7,7.5,0.0,0.0,0.0,0.0,0.0
Devin Smith,NYJ,0.6,6.8,0.0,0.0,0.0,0.0,0.0
Brandon Tate,CIN,0.5,6.1,0.1,0.0,0.0,0.0,0.0
Jared Abbrederis,GB,0.5,5.2,0.1,0.0,0.0,0.0,0.0
Andre Roberts,WAS,0.4,5.2,0.0,0.0,0.0,0.0,0.0
Bradley Marquez,STL,0.3,4.3,0.0,0.0,0.0,0.0,0.0
Aaron Dobson,NE,0.4,4.2,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.4,4.2,0.0,0.0,0.0,0.0,0.0
Joseph Morgan,BAL,0.3,4.1,0.0,0.0,0.0,0.0,0.0
Marcus Easley,BUF,0.2,3.8,0.0,0.0,0.0,0.0,0.0
Sammie Coates,PIT,0.4,3.3,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.3,3.3,0.0,0.0,0.0,0.0,0.0
JJ Nelson,ARI,0.2,3.2,0.0,0.1,0.4,0.0,0.0
Keshawn Martin,NE,0.2,3.1,0.0,0.0,0.0,0.0,0.0
Jeremy Butler,BAL,0.2,2.8,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,CHI,0.3,2.7,0.0,0.0,0.0,0.0,0.0
Jeff Janis,GB,0.2,2.6,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,PIT,0.2,2.6,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.3,2.5,0.0,0.0,0.0,0.0,0.0
Russell Shepard,TB,0.2,2.5,0.0,0.0,0.0,0.0,0.0
Marlon Moore,CLE,0.2,2.5,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,PHI,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Myles White,GB,0.6,1.9,0.0,0.0,0.0,0.0,0.0
Rashad Ross,WAS,0.1,1.7,0.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,0.2,1.4,0.0,0.0,0.0,0.0,0.0
Denarius Moore,CIN,0.5,1.3,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,0.2,1.2,0.0,0.1,0.6,0.0,0.0
Chris Owusu,NYJ,0.1,0.9,0.0,0.0,0.0,0.0,0.0
Geremy Davis,NYG,0.1,0.9,0.0,0.0,0.0,0.0,0.0
TJ Jones,DET,0.2,0.7,0.0,0.0,0.1,0.0,0.0
Brice Butler,OAK,0.0,0.7,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Cody Latimer,DEN,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Kevin Norwood,CAR,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Quan Bray,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Harper,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brittan Golden,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.J. Daniels,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Graham,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vince Mayle,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Alford,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hazel,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Lippett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anquan Boldin,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
