displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
C.J. Uzomah,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick OLeary,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Gates,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Casey,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Phillips,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bostick,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Helfet,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Ford,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Allen,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerell Robinson,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Moeaki,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominique Jones,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Tamme,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Mulligan,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante Rosario,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Smith,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Johnson,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jace Amaro,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levine Toilolo,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Doyle,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Pitta,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
