"name","name_yahoo","pos","team_yahoo","passYds","passTds","passInt","rushYds","rushTds","recYds","recTds","returnTDs","twoPts","fumbles","pts","targets","rec","ownedPct","rushAtt"
"JOEFLACCO","Joe Flacco","QB","BAL",235,0,1,0,0,0,0,0,0,0,8.4,"0","0","48%","0"
"CALVINJOHNSON","Calvin Johnson","WR","DET",0,0,0,0,0,7,0,0,0,0,0.7,"1","1","100%","0"
"TONYROMO","Tony Romo","QB","DAL",324,2,1,0,0,0,0,0,0,0,19.96,"0","0","89%","0"
"KIRKCOUSINS","Kirk Cousins","QB","WAS",283,2,0,4,0,0,0,0,0,0,19.72,"0","0","49%","2"
"DREWSTANTON","Drew Stanton","QB","ARI",118,0,0,0,0,0,0,0,0,0,4.72,"0","0","3%","0"
"EDDIELACY","Eddie Lacy","RB","GB",0,0,0,105,2,27,0,0,0,0,25.2,"3","3","100%","13"
"ARIANFOSTER","Arian Foster","RB","HOU",0,0,0,157,2,15,0,0,0,0,29.2,"5","2","99%","23"
"MIKEGLENNON","Mike Glennon","QB","TB",249,2,1,0,0,0,0,0,0,0,16.96,"0","0","6%","1"
"MATTASIATA","Matt Asiata","RB","MIN",0,0,0,72,0,0,0,0,0,1,5.2,"3","0","79%","15"
"TOMBRADY","Tom Brady","QB","NE",292,2,0,13,0,0,0,0,0,0,20.98,"0","0","89%","4"
"JAMAALCHARLES","Jamaal Charles","RB","KC",0,0,0,80,0,4,0,0,0,0,8.4,"4","1","100%","15"
"RYANFITZPATRICK","Ryan Fitzpatrick","QB","HOU",154,0,1,3,0,0,0,0,0,0,5.46,"0","0","14%","3"
"GENOSMITH","Geno Smith","QB","NYJ",27,0,1,3,0,0,0,0,0,0,0.38,"0","0","10%","1"
"ANDYDALTON","Andy Dalton","QB","CIN",204,2,0,16,0,0,0,0,0,0,17.76,"0","0","75%","2"
"BRANDONMARSHALL","Brandon Marshall","WR","CHI",0,0,0,0,0,44,0,0,0,0,4.4,"5","3","100%","0"
"KHIRYROBINSON","Khiry Robinson","RB","NO",0,0,0,89,1,8,0,0,0,0,15.7,"2","1","50%","21"
"RANDALLCOBB","Randall Cobb","WR","GB",0,0,0,0,0,34,1,0,0,0,9.4,"4","3","100%","0"
"VINCENTJACKSON","Vincent Jackson","WR","TB",0,0,0,0,0,144,0,0,0,0,14.4,"12","8","97%","0"
"FRANKGORE","Frank Gore","RB","SF",0,0,0,107,0,1,0,0,0,0,10.8,"1","1","97%","18"
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",0,0,0,8,0,101,0,0,0,0,10.9,"9","7","96%","2"
"MONTEEBALL","Montee Ball","RB","DEN",0,0,0,7,0,11,0,0,0,0,1.8,"3","2","99%","6"
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",0,0,0,0,0,97,1,0,0,0,15.7,"7","6","100%","0"
"DEZBRYANT","Dez Bryant","WR","DAL",0,0,0,0,0,85,1,0,0,0,14.5,"14","9","100%","0"
"DONALDBROWN","Donald Brown","RB","SD",0,0,0,26,0,4,0,0,0,0,3,"2","1","61%","9"
"RODDYWHITE","Roddy White","WR","ATL",0,0,0,0,0,26,0,0,0,0,2.6,"4","2","98%","0"
"AJGREEN","A.J. Green","WR","CIN",0,0,0,0,0,81,1,0,0,1,12.1,"7","5","100%","0"
"JULIUSTHOMAS","Julius Thomas","TE","DEN",0,0,0,0,0,66,2,0,0,0,18.6,"7","6","100%","0"
"ANDREELLINGTON","Andre Ellington","RB","ARI",0,0,0,32,1,112,1,0,0,0,26.4,"7","4","97%","16"
"LARRYDONNELL","Larry Donnell","TE","NYG",0,0,0,0,0,0,0,0,0,0,0,"1","0","81%","0"
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",0,0,0,0,0,76,1,0,0,0,13.6,"11","5","97%","0"
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",0,0,0,0,0,38,0,0,0,1,1.8,"11","3","93%","0"
"STEVESMITH","Steve Smith Sr.","WR","BAL",0,0,0,0,0,34,0,0,0,1,1.4,"7","5","91%","0"
"ALFREDMORRIS","Alfred Morris","RB","WAS",0,0,0,29,0,-2,0,0,0,0,2.7,"1","1","99%","13"
"PERCYHARVIN","Percy Harvin","WR","NYJ",0,0,0,7,0,27,0,0,0,0,3.4,"5","4","98%","2"
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",0,0,0,0,0,17,0,0,0,0,1.7,"5","3","96%","0"
"AUSTINDAVIS","Austin Davis","QB","STL",375,3,0,30,0,0,0,0,0,2,26,"0","0","4%","3"
"CHRISTIANPONDER","Christian Ponder","QB","MIN",222,0,2,15,1,0,0,0,0,0,14.38,"0","0","1%","3"
"DOUGMARTIN","Doug Martin","RB","TB",0,0,0,45,0,29,0,0,0,0,7.4,"5","3","94%","14"
"JULIANEDELMAN","Julian Edelman","WR","NE",0,0,0,0,0,35,0,0,0,0,3.5,"8","5","96%","0"
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",0,0,0,0,0,100,1,0,0,0,16,"11","6","100%","0"
"ANDREJOHNSON","Andre Johnson","WR","HOU",0,0,0,0,0,58,0,0,0,0,5.8,"8","5","98%","0"
"WESWELKER","Wes Welker","WR","DEN",0,0,0,0,0,58,0,0,0,0,5.8,"9","7","93%","0"
"DELANIEWALKER","Delanie Walker","TE","TEN",0,0,0,0,0,47,0,0,0,0,4.7,"4","4","88%","0"
"KYLEORTON","Kyle Orton","QB","BUF",308,1,1,0,0,0,0,0,0,0,15.32,"0","0","3%","1"
"JUSTINFORSETT","Justin Forsett","RB","BAL",0,0,0,42,1,55,0,0,0,0,15.7,"8","7","65%","6"
"HEATHMILLER","Heath Miller","TE","PIT",0,0,0,0,0,46,0,0,0,0,4.6,"4","3","73%","0"
"TRENTRICHARDSON","Trent Richardson","RB","IND",0,0,0,37,0,10,0,0,0,0,4.7,"5","4","79%","9"
"PIERREGARCON","Pierre Garcon","WR","WAS",0,0,0,0,0,23,0,0,0,0,2.3,"3","2","97%","0"
"STEVENJACKSON","Steven Jackson","RB","ATL",0,0,0,37,1,37,0,0,0,0,13.4,"6","5","72%","13"
"TYHILTON","T.Y. Hilton","WR","IND",0,0,0,0,0,90,0,0,0,0,9,"12","9","93%","0"
"NILESPAUL","Niles Paul","TE","WAS",0,0,0,0,0,6,0,0,0,0,0.6,"2","1","36%","0"
"TRAVISKELCE","Travis Kelce","TE","KC",0,0,0,0,0,15,1,0,0,0,7.5,"3","2","78%","0"
"BRANDINCOOKS","Brandin Cooks","WR","NO",0,0,0,15,0,56,0,0,0,0,7.1,"11","9","91%","2"
"KEENANALLEN","Keenan Allen","WR","SD",0,0,0,0,0,25,0,0,0,0,2.5,"7","3","98%","0"
"FREDJACKSON","Fred Jackson","RB","BUF",0,0,0,49,0,58,0,0,1,0,12.7,"9","7","80%","10"
"BRIANHOYER","Brian Hoyer","QB","CLE",291,3,1,2,0,0,0,0,0,0,22.84,"0","0","5%","1"
"ANTONIOGATES","Antonio Gates","TE","SD",0,0,0,0,0,60,2,0,0,0,18,"6","4","90%","0"
"ZACSTACY","Zac Stacy","RB","STL",0,0,0,42,0,36,0,0,0,1,5.8,"5","4","96%","11"
"MICHAELCRABTREE","Michael Crabtree","WR","SF",0,0,0,0,0,16,0,0,0,0,1.6,"4","1","96%","0"
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",0,0,0,0,0,63,0,0,0,0,6.3,"6","6","87%","0"
"CJSPILLER","C.J. Spiller","RB","BUF",0,0,0,8,0,25,0,0,0,0,3.3,"4","3","96%","10"
"MICHAELFLOYD","Michael Floyd","WR","ARI",0,0,0,0,0,7,0,0,0,0,0.7,"7","1","95%","0"
"JORDANCAMERON","Jordan Cameron","TE","CLE",0,0,0,0,0,33,0,0,0,0,3.3,"7","3","91%","0"
"SHANEVEREEN","Shane Vereen","RB","NE",0,0,0,90,0,18,0,0,0,0,10.8,"3","3","85%","9"
"GREGOLSEN","Greg Olsen","TE","CAR",0,0,0,0,0,72,2,0,0,0,19.2,"9","6","97%","0"
"JASONWITTEN","Jason Witten","TE","DAL",0,0,0,0,0,59,0,0,0,0,5.9,"5","4","93%","0"
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",0,0,0,68,0,17,0,0,0,1,6.5,"5","4","86%","15"
"CHRISIVORY","Chris Ivory","RB","NYJ",0,0,0,44,0,0,0,0,0,0,4.4,"1","0","74%","9"
"RUEBENRANDLE","Rueben Randle","WR","NYG",0,0,0,0,0,33,1,0,0,0,9.3,"10","4","68%","0"
"VICTORCRUZ","Victor Cruz","WR","NYG",0,0,0,0,0,22,0,0,0,0,2.2,"6","3","98%","0"
"SAMMYWATKINS","Sammy Watkins","WR","BUF",0,0,0,0,0,87,0,0,0,0,8.7,"12","7","87%","0"
"MARQUESCOLSTON","Marques Colston","WR","NO",0,0,0,0,0,63,0,0,0,0,6.3,"6","3","91%","0"
"EDDIEROYAL","Eddie Royal","WR","SD",0,0,0,0,0,40,0,0,0,0,4,"3","3","64%","0"
"LARRYFITZGERALD","Larry Fitzgerald","WR","ARI",0,0,0,0,0,57,0,0,0,0,5.7,"7","3","93%","0"
"BISHOPSANKEY","Bishop Sankey","RB","TEN",0,0,0,27,0,0,0,0,0,0,2.7,"1","0","73%","8"
"TOBYGERHART","Toby Gerhart","RB","JAX",0,0,0,9,0,20,0,0,0,0,2.9,"1","1","75%","4"
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",0,0,0,24,0,22,0,0,0,0,4.6,"5","3","44%","7"
"STEVANRIDLEY","Stevan Ridley","RB","NE",0,0,0,113,1,0,0,0,0,0,17.3,"0","0","75%","27"
"DARRINREAVES","Darrin Reaves","RB","CAR",0,0,0,35,0,16,0,0,0,0,5.1,"1","1","10%","11"
"CORDARRELLEPATTERSON","Cordarrelle Patterson","WR","MIN",0,0,0,0,0,8,0,0,0,0,0.8,"4","2","96%","0"
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",0,0,0,0,0,71,1,0,0,0,13.1,"6","2","86%","0"
"CHRISJOHNSON","Chris Johnson","RB","NYJ",0,0,0,24,0,-2,0,0,0,1,0.2,"1","1","78%","7"
"MARKUSWHEATON","Markus Wheaton","WR","PIT",0,0,0,0,0,17,0,0,0,0,1.7,"2","1","62%","0"
"CLAYHARBOR","Clay Harbor","TE","JAX",0,0,0,0,0,22,0,0,0,0,2.2,"4","3","3%","0"
"BRIANQUICK","Brian Quick","WR","STL",0,0,0,0,0,87,2,0,0,0,20.7,"9","5","53%","0"
"PIERRETHOMAS","Pierre Thomas","RB","NO",0,0,0,35,1,77,1,0,0,0,23.2,"10","8","71%","4"
"REGGIEWAYNE","Reggie Wayne","WR","IND",0,0,0,0,0,77,0,0,0,0,7.7,"12","7","90%","0"
"KENDALLWRIGHT","Kendall Wright","WR","TEN",0,0,0,43,0,47,2,0,0,0,21,"8","6","71%","2"
"DWAYNEBOWE","Dwayne Bowe","WR","KC",0,0,0,0,0,42,0,0,0,0,4.2,"6","3","56%","0"
"DEVINHESTER","Devin Hester","WR","ATL",0,0,0,3,0,16,0,0,0,0,1.9,"4","2","28%","1"
"JAREDCOOK","Jared Cook","TE","STL",0,0,0,0,0,44,0,0,0,0,4.4,"10","4","22%","0"
"DESEANJACKSON","DeSean Jackson","WR","WAS",0,0,0,0,0,157,1,0,0,0,21.7,"11","5","93%","0"
"BRANDONLAFELL","Brandon LaFell","WR","NE",0,0,0,0,0,20,0,0,0,0,2,"4","1","7%","0"
"TORREYSMITH","Torrey Smith","WR","BAL",0,0,0,0,0,38,0,0,0,0,3.8,"8","3","77%","0"
"OWENDANIELS","Owen Daniels","TE","BAL",0,0,0,0,0,70,0,0,0,0,7,"7","5","42%","0"
"ALLENHURNS","Allen Hurns","WR","JAX",0,0,0,0,0,26,0,0,0,0,2.6,"11","4","39%","0"
"ALLENROBINSON","Allen Robinson","WR","JAX",0,0,0,0,0,51,0,0,0,0,5.1,"11","5","13%","0"
"ZACHERTZ","Zach Ertz","TE","PHI",0,0,0,0,0,39,0,0,0,0,3.9,"6","3","87%","0"
"JUSTINHUNTER","Justin Hunter","WR","TEN",0,0,0,0,0,99,1,0,0,0,15.9,"5","3","45%","0"
"BENTATE","Ben Tate","RB","CLE",0,0,0,124,0,-2,0,0,0,0,12.2,"2","1","76%","22"
"DARRENSPROLES","Darren Sproles","RB","PHI",0,0,0,51,0,0,0,0,0,0,5.1,"0","0","87%","7"
"JEREMYHILL","Jeremy Hill","RB","CIN",0,0,0,1,0,68,0,0,0,0,6.9,"4","3","53%","2"
"GOLDENTATE","Golden Tate","WR","DET",0,0,0,0,0,134,1,0,0,0,19.4,"9","7","90%","0"
"DOUGBALDWIN","Doug Baldwin","WR","SEA",0,0,0,0,0,50,0,0,0,0,5,"5","4","13%","0"
"AUSTINSEFE","Austin Sefe","TE","RIA",0,0,0,0,0,11,0,0,0,0,1.1,"3","1","6%","0"
"LEVINETOILOLO","Levine Toilolo","TE","ATL",0,0,0,0,0,0,0,0,0,0,0,"2","0","2%","0"
"ANDREWILLIAMS","Andre Williams","RB","NYG",0,0,0,65,1,18,0,0,0,0,14.3,"2","2","24%","20"
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",0,0,0,0,0,26,0,0,0,0,2.6,"9","3","41%","0"
"ERICEBRON","Eric Ebron","TE","DET",0,0,0,0,0,8,0,0,0,0,0.8,"4","2","9%","0"
"FOZZYWHITTAKER","Fozzy Whittaker","RB","CAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","1%","-"
"COBYFLEENER","Coby Fleener","TE","IND",0,0,0,0,0,30,0,0,0,0,3,"2","1","23%","0"
"GREGJENNINGS","Greg Jennings","WR","MIN",0,0,0,0,0,31,0,0,0,0,3.1,"6","2","43%","0"
"ERICDECKER","Eric Decker","WR","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","85%","-"
"ANQUANBOLDIN","Anquan Boldin","WR","SF",0,0,0,0,0,72,0,0,0,0,7.2,"8","4","76%","0"
"SHONNGREENE","Shonn Greene","RB","TEN",0,0,0,36,0,0,0,0,0,0,3.6,"2","0","24%","11"
"BRANDENOLIVER","Branden Oliver","RB","SD",0,0,0,114,1,68,1,0,0,0,30.2,"4","4","11%","19"
"GARRETTGRAHAM","Garrett Graham","TE","HOU",0,0,0,0,0,3,0,0,0,0,0.3,"1","1","20%","0"
"MALCOMFLOYD","Malcom Floyd","WR","SD",0,0,0,0,0,72,0,0,0,0,7.2,"3","3","23%","0"
"CARLOSHYDE","Carlos Hyde","RB","SF",0,0,0,43,0,0,0,0,0,0,4.3,"1","0","50%","10"
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",0,0,0,0,0,70,1,0,0,0,13,"9","5","28%","0"
"JOHNBROWN","John Brown","WR","ARI",0,0,0,0,0,4,0,0,0,0,0.4,"7","2","16%","0"
"ROBERTWOODS","Robert Woods","WR","BUF",0,0,0,0,0,37,0,0,0,0,3.7,"4","3","3%","0"
"ANDREWQUARLESS","Andrew Quarless","TE","GB",0,0,0,0,0,19,0,0,0,0,1.9,"2","2","2%","0"
"MILESAUSTIN","Miles Austin","WR","CLE",0,0,0,0,0,54,0,0,0,0,5.4,"3","2","12%","0"
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",0,0,0,0,0,15,1,0,0,0,7.5,"2","1","2%","0"
"KENNYSTILLS","Kenny Stills","WR","NO",0,0,0,0,0,16,0,0,0,0,1.6,"3","1","13%","0"
"DAVANTEADAMS","Davante Adams","WR","GB",0,0,0,0,0,11,1,0,0,0,7.1,"4","1","5%","0"
"DWAYNEALLEN","Dwayne Allen","TE","IND",0,0,0,0,0,59,1,0,0,0,11.9,"5","4","46%","0"
"TAVONAUSTIN","Tavon Austin","WR","STL",0,0,0,0,0,33,0,0,0,0,3.3,"2","2","12%","0"
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",0,0,0,0,0,24,0,0,0,0,2.4,"6","3","9%","0"
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",0,0,0,0,0,15,0,0,0,0,1.5,"4","2","2%","0"
"LOUISMURPHY","Louis Murphy Jr.","WR","TB",0,0,0,0,0,35,1,0,0,0,9.5,"7","3","2%","0"
"JACEAMARO","Jace Amaro","TE","NYJ",0,0,0,0,0,19,0,0,0,0,1.9,"3","3","1%","0"
"TERRANCEWEST","Terrance West","RB","CLE",0,0,0,31,0,0,0,0,0,0,3.1,"0","0","48%","7"
"LUKEWILLSON","Luke Willson","TE","SEA",0,0,0,0,0,28,0,0,0,0,2.8,"4","3","1%","0"
"ANDREROBERTS","Andre Roberts","WR","WAS",0,0,0,0,0,29,1,0,0,0,8.9,"9","5","4%","0"
"SCOTTCHANDLER","Scott Chandler","TE","BUF",0,0,0,0,0,21,0,0,0,0,2.1,"6","4","2%","0"
"NATEWASHINGTON","Nate Washington","WR","TEN",0,0,0,0,0,57,0,0,0,0,5.7,"7","4","2%","0"
"LANCEKENDRICKS","Lance Kendricks","TE","STL",0,0,0,0,0,22,0,0,0,0,2.2,"1","1","1%","0"
"DENARDROBINSON","Denard Robinson","RB","JAX",0,0,0,6,0,-1,0,0,0,0,0.5,"2","2","2%","3"
"ANTHONYFASANO","Anthony Fasano","TE","KC",0,0,0,0,0,32,0,0,0,0,3.2,"7","4","4%","0"
"JARIUSWRIGHT","Jarius Wright","WR","MIN",0,0,0,0,0,27,0,0,0,0,2.7,"8","3","5%","0"
"JERRICHOCOTCHERY","Jerricho Cotchery","WR","CAR",0,0,0,0,0,46,0,0,0,0,4.6,"4","3","6%","0"
"RILEYCOOPER","Riley Cooper","WR","PHI",0,0,0,0,0,33,1,0,0,0,9.3,"5","4","36%","0"
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",0,0,0,47,1,24,0,0,0,0,13.1,"4","3","5%","7"
"MIKEBROWN","Mike Brown","WR","JAX",0,0,0,0,0,26,0,0,0,0,2.6,"2","2","0%","0"
"KENNYBRITT","Kenny Britt","WR","STL",0,0,0,0,0,68,1,0,0,0,12.8,"6","3","6%","0"
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",0,0,0,10,0,5,0,0,0,0,1.5,"2","1","6%","2"
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB","BAL",0,0,0,18,0,0,0,0,0,0,1.8,"0","0","33%","5"
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",0,0,0,0,0,12,0,0,0,0,1.2,"6","2","1%","0"
"JOHNCARLSON","John Carlson","TE","ARI",0,0,0,0,0,19,0,0,0,0,1.9,"3","2","0%","0"
"CHASEFORD","Chase Ford","TE","MIN",0,0,0,0,0,31,0,0,0,0,3.1,"4","3","0%","0"
"ALFREDBLUE","Alfred Blue","RB","HOU",0,0,0,16,0,0,0,0,0,0,1.6,"0","0","20%","5"
"HAKEEMNICKS","Hakeem Nicks","WR","IND",0,0,0,0,0,29,0,0,0,0,2.9,"6","3","36%","0"
"BRANDONLLOYD","Brandon Lloyd","WR","SF",0,0,0,0,0,76,0,0,0,0,7.6,"5","3","0%","0"
"BOBBYRAINEY","Bobby Rainey","RB","TB",0,0,0,21,1,21,0,0,0,0,10.2,"4","3","31%","6"
"ACESANDERS","Ace Sanders","WR","JAX",0,0,0,0,0,12,0,0,0,0,1.2,"2","2","0%","0"
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",0,0,0,19,0,0,0,0,0,0,1.9,"0","0","33%","6"
"MIKEWILLIAMS","Mike Williams","WR","BUF",0,0,0,0,0,8,0,0,0,0,0.8,"2","1","5%","0"
"BRANDONMYERS","Brandon Myers","TE","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","2%","-"
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",0,0,0,0,0,50,0,0,0,0,5,"4","4","0%","0"
"KNILEDAVIS","Knile Davis","RB","KC",0,0,0,6,0,0,0,0,0,0,0.6,"1","0","68%","2"
"GEORGEWINN","George Winn","RB","DET",0,0,0,48,0,0,0,0,0,0,4.8,"2","0","0%","11"
"ROYHELU","Roy Helu Jr.","RB","WAS",0,0,0,-1,0,59,0,0,0,0,5.8,"7","5","9%","2"
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",0,0,0,0,0,35,0,0,0,0,3.5,"7","4","30%","0"
"JAMESSTARKS","James Starks","RB","GB",0,0,0,46,0,2,0,0,0,0,4.8,"2","2","11%","12"
"JUSTINJONES","Justin Jones","TE","KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"EMMANUELOGBUEHI","Emmanuel Ogbuehi","TE","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"DJTIALAVEA","D.J. Tialavea","TE","BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"NATHANOVERBAY","Nathan Overbay","TE","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"ERICWATERS","Eric Waters","TE","PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"ERIKSWOOPE","Erik Swoope","TE","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"JEROMECUNNINGHAM","Jerome Cunningham","TE","NYG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"JORDANTHOMPSON","Jordan Thompson","TE","DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"BRANDONBARDEN","Brandon Barden","TE","KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"TYLEREIFERT","Tyler Eifert","TE","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","17%","-"
"ALEXSMITH","Alex Smith","TE","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"MIKEHIGGINS","Mike Higgins","TE","MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"KYLENELSON","Kyle Nelson","TE","SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"MATTHEWMULLIGAN","Matthew Mulligan","TE","CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"JOSHBAKER","Josh Baker","TE","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"JACOBMAXWELL","Jacob Maxwell","TE","CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"MARCEDESLEWIS","Marcedes Lewis","TE","JAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","1%","-"
"KEVINGREENE","Kevin Greene","TE","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"KORYSPERRY","Kory Sperry","TE","MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"KYLEAUFFRAY","Kyle Auffray","TE","OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","0%","-"
"MICHAELPALMER","Michael Palmer","TE","PIT",0,0,0,0,0,1,1,0,0,0,6.1,"1","1","0%","0"
"CHARLESCLAY","Charles Clay","TE","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","44%","-"
"ROBBLANCHFLOWER","Rob Blanchflower","TE","PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
"EVANWILSON","Evan Wilson","TE","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","0%","-"
"KYLEMILLER","Kyle Miller","TE","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"-","-","0%","-"
