displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Greg Olsen,CAR,5.9,67.5,0.6,0.0,0.0,0.0,0.0
Delanie Walker,TEN,5.0,58.2,0.4,0.0,0.0,0.0,0.1
Jacob Tamme,ATL,4.6,53.4,0.3,0.0,0.0,0.0,0.0
Tyler Eifert,CIN,4.2,53.0,0.5,0.0,0.0,0.0,0.0
Antonio Gates,SD,4.8,51.8,0.4,0.0,0.0,0.0,0.0
Travis Kelce,KC,4.9,51.6,0.4,0.0,0.0,0.0,0.1
Coby Fleener,IND,4.2,51.0,0.4,0.0,0.0,0.0,0.0
Gary Barnidge,CLE,4.2,50.0,0.5,0.0,0.0,0.0,0.0
Jordan Reed,WAS,4.9,49.9,0.4,0.0,0.0,0.0,0.0
Benjamin Watson,NO,4.3,49.3,0.3,0.0,0.0,0.0,0.0
Larry Donnell,NYG,4.2,48.1,0.8,0.0,0.0,0.0,0.0
Jason Witten,DAL,4.2,48.0,0.2,0.0,0.0,0.0,0.0
Julius Thomas,JAC,4.1,46.3,0.5,0.0,0.0,0.0,0.0
Zach Ertz,PHI,3.9,45.5,0.3,0.0,0.0,0.0,0.0
Kyle Rudolph,MIN,4.1,42.5,0.2,0.0,0.0,0.0,0.0
Scott Chandler,NE,3.9,41.9,0.4,0.0,0.0,0.0,0.0
Richard Rodgers,GB,4.0,41.7,0.4,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,TB,3.1,41.3,0.4,0.0,0.0,0.0,0.0
Charles Clay,BUF,4.0,40.6,0.4,0.0,0.0,0.0,0.0
Jordan Cameron,MIA,3.2,37.9,0.3,0.0,0.0,0.0,0.0
Zach Miller,CHI,3.0,36.4,0.3,0.0,0.0,0.0,0.0
Jesse James,PIT,2.9,35.8,0.3,0.0,0.0,0.0,0.0
Ryan Griffin,HOU,2.9,35.7,0.3,0.0,0.0,0.0,0.0
Ladarius Green,SD,2.9,35.6,0.2,0.0,0.0,0.0,0.0
Vance McDonald,SF,3.0,33.7,0.2,0.0,0.0,0.0,0.0
Heath Miller,PIT,3.3,32.3,0.1,0.0,0.0,0.0,0.0
Will Tye,NYG,3.0,31.7,0.3,0.0,0.0,0.0,0.0
Jared Cook,STL,3.1,31.1,0.1,0.0,0.0,0.0,0.0
Eric Ebron,DET,3.1,31.1,0.3,0.0,0.0,0.0,0.0
Maxx Williams,BAL,2.9,30.3,0.2,0.0,0.0,0.0,0.0
Luke Willson,SEA,2.8,29.8,0.3,0.0,0.0,0.0,0.0
Vernon Davis,DEN,2.1,28.1,0.2,0.0,0.0,0.0,0.0
Clive Walford,OAK,2.7,25.0,0.2,0.0,0.0,0.0,0.0
Owen Daniels,DEN,2.2,24.7,0.2,0.0,0.0,0.0,0.0
Mychal Rivera,OAK,2.1,24.3,0.1,0.0,0.0,0.0,0.0
Darren Fells,ARI,1.9,20.2,0.3,0.0,0.0,0.0,0.0
Marcedes Lewis,JAC,1.7,19.1,0.1,0.0,0.0,0.0,0.0
