"name","pos","name_ffn","team_ffn","positionRank_ffn","overallRank_ffn","pts_ffn","passAtt_ffn","passComp_ffn","passYds_ffn","passTds_ffn","passInt_ffn","rushAtt_ffn","rushYds_ffn","rushTds_ffn","rec_ffn","recYds_ffn","recTds_ffn","returnTds_ffn","twoPts_ffn","fumbles_ffn"
"AUSTINDAVIS","QB","Austin Davis","CLE",0,0,0,0.6,0.7,7.4,0,0,NA,0.4,0,NA,NA,NA,NA,NA,0
"MIKEGLENNON","QB","Mike Glennon","TB",0,0,0,0.9,0.6,7.2,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"CHADHENNE","QB","Chad Henne","JAC",0,0,0,0.9,0.6,7.1,0,0,NA,0.3,0,NA,NA,NA,NA,NA,0
"COLTMCCOY","QB","Colt McCoy","WAS",0,0,0,0.6,0.5,5.5,0,0,NA,0.3,0,NA,NA,NA,NA,NA,0
"GENOSMITH","QB","Geno Smith","NYJ",0,0,0,0.7,0.5,5.1,0,0,NA,0.5,0,NA,NA,NA,NA,NA,0
"RYANNASSIB","QB","Ryan Nassib","NYG",0,0,0,0.6,0.4,4.8,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"SCOTTTOLZIEN","QB","Scott Tolzien","GB",0,0,0,0.7,0.5,4.7,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"JIMMYGAROPPOLO","QB","Jimmy Garoppolo","NE",0,0,0,0.6,0.4,4.4,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"MATTMCGLOIN","QB","Matt McGloin","OAK",0,0,0,0.5,0.5,4.3,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"EJMANUEL","QB","EJ Manuel","BUF",0,0,0,0.6,0.4,4.3,0,0,NA,0.4,0,NA,NA,NA,NA,NA,0
"DANORLOVSKY","QB","Dan Orlovsky","DET",0,0,0,0.5,0.4,4.2,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"KELLENCLEMENS","QB","Kellen Clemens","SD",0,0,0,0.3,0.2,3.2,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",0,0,0,0.3,0.3,3,0,0,NA,0.5,0,NA,NA,NA,NA,NA,0
"SHAUNHILL","QB","Shaun Hill","MIN",0,0,0,0.3,0.3,2.8,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"ANDYDALTON","QB","Andy Dalton","CIN",0,0,0,0,0,2.4,0,0,NA,0.1,0,NA,NA,NA,NA,NA,0
"MATTMOORE","QB","Matt Moore","MIA",0,0,0,0.2,0.2,2.3,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DEREKANDERSON","QB","Derek Anderson","CAR",0,0,0,0.3,0.2,2.2,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"LANDRYJONES","QB","Landry Jones","PIT",0,0,0,0.1,0.2,2.2,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"CHASEDANIEL","QB","Chase Daniel","KC",0,0,0,0.3,0.2,2.1,0,0,NA,0.1,0,NA,NA,NA,NA,NA,0
"MICHAELVICK","QB","Michael Vick","PIT",0,0,0,0.3,0.2,1.8,0,0,NA,0.3,0,NA,NA,NA,NA,NA,0
"ALEXTANNEY","QB","Alex Tanney","TEN",0,0,0,0.1,0.2,1.7,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DREWSTANTON","QB","Drew Stanton","ARI",0,0,0,0.3,0.1,1.4,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"SEANRENFREE","QB","Sean Renfree","ATL",0,0,0,0.3,0.1,1.1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"KEITHWENNING","QB","Keith Wenning","CIN",0,0,0,0.2,0.1,1.1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DAVIDFALES","QB","David Fales","CHI",0,0,0,0.1,0.1,0.8,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TARVARISJACKSON","QB","Tarvaris Jackson","SEA",0,0,0,0.1,0.1,0.7,0,0,NA,-0.1,0,NA,NA,NA,NA,NA,0
"TREVORSIEMIAN","QB","Trevor Siemian","DEN",0,0,0,0.1,0,0.4,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRUCEGRADKOWSKI","QB","Bruce Gradkowski","PIT",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRYCEPETTY","QB","Bryce Petty","NYJ",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"GARRETTGRAYSON","QB","Garrett Grayson","NO",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"SEANMANNION","QB","Sean Mannion","STL",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRETTHUNDLEY","QB","Brett Hundley","GB",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"JOSHJOHNSON","QB","Josh Johnson","BUF",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"LUKEMCCOWN","QB","Luke McCown","NO",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"LOGANTHOMAS","QB","Logan Thomas","MIA",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"AARONMURRAY","QB","Aaron Murray","KC",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"THADDEUSLEWIS","QB","Thaddeus Lewis","PHI",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"MATTBARKLEY","QB","Matt Barkley","ARI",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"JOEWEBB","QB","Joe Webb","CAR",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TAYLORHEINICKE","QB","Taylor Heinicke","MIN",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DOUGMARTIN","RB","Doug Martin","TB",0,0,0,NA,NA,NA,NA,NA,18.7,91.5,0.5,1.4,10.5,0,NA,NA,0.2
"ADRIANPETERSON","RB","Adrian Peterson","MIN",0,0,0,NA,NA,NA,NA,NA,20.4,78.5,0.6,2,14.1,0,NA,NA,0.2
"DAVIDJOHNSON","RB","David Johnson","ARI",0,0,0,NA,NA,NA,NA,NA,16.6,78.3,0.6,3.1,26.9,0.1,NA,NA,0.1
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",0,0,0,NA,NA,NA,NA,NA,18,76.9,0.5,1.6,10,0,NA,NA,0.1
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",0,0,0,NA,NA,NA,NA,NA,17.7,76.5,0.6,3.1,23.7,0,NA,NA,0.2
"DARRENMCFADDEN","RB","Darren McFadden","DAL",0,0,0,NA,NA,NA,NA,NA,17.3,72.4,0.3,2.3,16.5,0,NA,NA,0.2
"FRANKGORE","RB","Frank Gore","IND",0,0,0,NA,NA,NA,NA,NA,16,66.7,0.4,2.1,15.4,0,NA,NA,0.2
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",0,0,0,NA,NA,NA,NA,NA,12.2,63,0.4,1.2,10.2,0,NA,NA,0.1
"TODDGURLEY","RB","Todd Gurley","STL",0,0,0,NA,NA,NA,NA,NA,15.4,62.2,0.4,1.5,11.1,0,NA,NA,0.1
"CHARCANDRICKWEST","RB","Charcandrick West","KC",0,0,0,NA,NA,NA,NA,NA,13.5,61.6,0.5,2.1,17.7,0.1,NA,NA,0.1
"LAMARMILLER","RB","Lamar Miller","MIA",0,0,0,NA,NA,NA,NA,NA,13.1,61.6,0.4,2.3,18.9,0,NA,NA,0.1
"DENARDROBINSON","RB","Denard Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,12.2,61.1,0.4,3.1,22.5,0,NA,NA,0.1
"CHRISIVORY","RB","Chris Ivory","NYJ",0,0,0,NA,NA,NA,NA,NA,14.7,60,0.3,1.3,8.9,0,NA,NA,0.2
"TIMHIGHTOWER","RB","Tim Hightower","NO",0,0,0,NA,NA,NA,NA,NA,16.1,59.8,0.7,2.3,16.7,0.1,NA,NA,0.1
"RYANMATHEWS","RB","Ryan Mathews","PHI",0,0,0,NA,NA,NA,NA,NA,10.9,56.3,0.3,1.4,10.5,0,NA,NA,0.3
"RASHADJENNINGS","RB","Rashad Jennings","NYG",0,0,0,NA,NA,NA,NA,NA,11.6,56.3,0.2,1.9,13.9,0,NA,NA,0.2
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",0,0,0,NA,NA,NA,NA,NA,10.8,56,0.3,0.9,6.4,0,NA,NA,0.1
"ALFREDBLUE","RB","Alfred Blue","HOU",0,0,0,NA,NA,NA,NA,NA,13.8,55.8,0.3,0.5,3.7,0,NA,NA,0.1
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",0,0,0,NA,NA,NA,NA,NA,15,54.8,0.4,5,40.5,0.1,NA,NA,0.1
"MATTFORTE","RB","Matt Forte","CHI",0,0,0,NA,NA,NA,NA,NA,13.8,54,0.4,3.8,30.2,0.1,NA,NA,0.2
"ALFREDMORRIS","RB","Alfred Morris","WAS",0,0,0,NA,NA,NA,NA,NA,10.8,51.9,0.2,0.3,1.8,0,NA,NA,0.1
"CAMERONARTISPAYNE","RB","Cameron Artis-Payne","CAR",0,0,0,NA,NA,NA,NA,NA,11,49.8,0.3,1.7,13,0,NA,NA,0.1
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",0,0,0,NA,NA,NA,NA,NA,12.4,49.7,0.2,2,15.1,0,NA,NA,0.1
"AMEERABDULLAH","RB","Ameer Abdullah","DET",0,0,0,NA,NA,NA,NA,NA,11.7,48.7,0.2,1.8,15.8,0,NA,NA,0.1
"JEREMYHILL","RB","Jeremy Hill","CIN",0,0,0,NA,NA,NA,NA,NA,13.8,47.8,0.4,1.1,7.2,0,NA,NA,0.2
"EDDIELACY","RB","Eddie Lacy","GB",0,0,0,NA,NA,NA,NA,NA,12,47,0.3,1.4,11.5,0,NA,NA,0.2
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",0,0,0,NA,NA,NA,NA,NA,11.3,45.9,0.2,1.8,12.5,0,NA,NA,0.1
"DONALDBROWN","RB","Donald Brown","SD",0,0,0,NA,NA,NA,NA,NA,11.7,42.1,0.2,2,15.7,0,NA,NA,0.1
"SHAUNDRAUGHN","RB","Shaun Draughn","SF",0,0,0,NA,NA,NA,NA,NA,10.8,41.2,0.2,2.9,20.1,0,NA,NA,0.1
"MIKEGILLISLEE","RB","Mike Gillislee","BUF",0,0,0,NA,NA,NA,NA,NA,8.8,38.9,0.3,1.3,8.8,0,NA,NA,0.1
"CJANDERSON","RB","C.J. Anderson","DEN",0,0,0,NA,NA,NA,NA,NA,9.4,38.4,0.2,1.9,14.9,0,NA,NA,0.1
"BRYCEBROWN","RB","Bryce Brown","SEA",0,0,0,NA,NA,NA,NA,NA,8.5,38.4,0.2,1,7.9,0,NA,NA,0.1
"SPENCERWARE","RB","Spencer Ware","KC",0,0,0,NA,NA,NA,NA,NA,8.2,38,0.5,0.6,3.6,0,NA,NA,0.1
"JAVORIUSALLEN","RB","Javorius Allen","BAL",0,0,0,NA,NA,NA,NA,NA,11.6,38,0.2,3.9,30,0.1,NA,NA,0.2
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",0,0,0,NA,NA,NA,NA,NA,10.5,36.8,0.2,1.2,9,0,NA,NA,0.1
"MATTJONES","RB","Matt Jones","WAS",0,0,0,NA,NA,NA,NA,NA,9.6,36.6,0.2,2,16.4,0,NA,NA,0.3
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",0,0,0,NA,NA,NA,NA,NA,9.9,36.4,0.2,2.6,23.6,0,NA,NA,0.1
"TJYELDON","RB","T.J. Yeldon","JAC",0,0,0,NA,NA,NA,NA,NA,7.6,33.2,0.2,1.7,15.2,0.1,NA,NA,0
"JAYAJAYI","RB","Jay Ajayi","MIA",0,0,0,NA,NA,NA,NA,NA,6.2,31.8,0.3,1.1,7.1,0,NA,NA,0.1
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",0,0,0,NA,NA,NA,NA,NA,8.9,31.3,0.1,3.6,28.1,0.1,NA,NA,0.1
"JOIQUEBELL","RB","Joique Bell","DET",0,0,0,NA,NA,NA,NA,NA,7.8,31.2,0.3,1.8,15.3,0.1,NA,NA,0.1
"JAMESSTARKS","RB","James Starks","GB",0,0,0,NA,NA,NA,NA,NA,7.8,30.3,0.2,3.4,27.1,0.1,NA,NA,0.2
"CHARLESSIMS","RB","Charles Sims","TB",0,0,0,NA,NA,NA,NA,NA,7,29.9,0.1,3,26.7,0.1,NA,NA,0.2
"DANNYWOODHEAD","RB","Danny Woodhead","SD",0,0,0,NA,NA,NA,NA,NA,7.9,27,0.2,4.3,39.5,0.2,NA,NA,0.1
"DARRENSPROLES","RB","Darren Sproles","PHI",0,0,0,NA,NA,NA,NA,NA,8,27,0.2,3.2,24.7,0.1,NA,NA,0.1
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",0,0,0,NA,NA,NA,NA,NA,7.1,27,0.2,0.8,5.9,0,NA,NA,0.1
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",0,0,0,NA,NA,NA,NA,NA,2.9,25.5,0.1,1.7,13.8,0,NA,NA,0.1
"BRANDONBOLDEN","RB","Brandon Bolden","NE",0,0,0,NA,NA,NA,NA,NA,6.6,24.9,0.2,1.4,10.1,0.1,NA,NA,0.1
"ANDREELLINGTON","RB","Andre Ellington","ARI",0,0,0,NA,NA,NA,NA,NA,6,24.7,0.2,1.7,14,0,NA,NA,0.1
"DUKEJOHNSON","RB","Duke Johnson","CLE",0,0,0,NA,NA,NA,NA,NA,6.7,23.7,0.1,3.1,25.2,0.1,NA,NA,0.1
"DUJUANHARRIS","RB","DuJuan Harris","SEA",0,0,0,NA,NA,NA,NA,NA,1.5,23.6,0.1,1,5.8,0,NA,NA,0.2
"ROBERTTURBIN","RB","Robert Turbin","DAL",0,0,0,NA,NA,NA,NA,NA,5.6,23.1,0.1,0.7,4.7,0,NA,NA,0.1
"BILALPOWELL","RB","Bilal Powell","NYJ",0,0,0,NA,NA,NA,NA,NA,5.4,22.7,0.1,3.9,32,0.2,NA,NA,0.1
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",0,0,0,NA,NA,NA,NA,NA,5.7,22.5,0.2,0.9,6.4,0,NA,NA,0
"TERRANCEWEST","RB","Terrance West","BAL",0,0,0,NA,NA,NA,NA,NA,6.2,20.1,0.2,1.1,6.3,0,NA,NA,0.2
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",0,0,0,NA,NA,NA,NA,NA,4.5,18.1,0.1,0.6,3.4,0,NA,NA,0.2
"MIKETOLBERT","RB","Mike Tolbert","CAR",0,0,0,NA,NA,NA,NA,NA,4.5,17.7,0.2,1.6,11.4,0.1,NA,NA,0
"JOEYIOSEFA","RB","Joey Iosefa","NE",0,0,0,NA,NA,NA,NA,NA,5.4,17.3,0.1,0.6,3.5,0,NA,NA,0.1
"DAVIDCOBB","RB","David Cobb","TEN",0,0,0,NA,NA,NA,NA,NA,4.8,16.9,0.2,0.4,1.9,0,NA,NA,0.1
"ANDREWILLIAMS","RB","Andre Williams","NYG",0,0,0,NA,NA,NA,NA,NA,4.2,16.9,0.2,0.2,1.6,0,NA,NA,0.1
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",0,0,0,NA,NA,NA,NA,NA,4.2,16.3,0.1,1.3,10,0,NA,NA,0.1
"CHRISPOLK","RB","Chris Polk","HOU",0,0,0,NA,NA,NA,NA,NA,5.1,15.4,0.1,0.5,3.5,0,NA,NA,0.1
"JOEBANYARD","RB","Joe Banyard","JAC",0,0,0,NA,NA,NA,NA,NA,3.2,14.9,0.1,1.2,8.7,0.1,NA,NA,0.1
"SHANEVEREEN","RB","Shane Vereen","NYG",0,0,0,NA,NA,NA,NA,NA,3.4,14.8,0.1,3.9,31,0.1,NA,NA,0.1
"DANHERRON","RB","Dan Herron","IND",0,0,0,NA,NA,NA,NA,NA,3.9,14.6,0.1,1.7,12.2,0,NA,NA,0.1
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",0,0,0,NA,NA,NA,NA,NA,3.6,13.9,0.1,0.8,6,0,NA,NA,0.1
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",0,0,0,NA,NA,NA,NA,NA,2.8,13.5,0.1,1.7,12.4,0,NA,NA,0.1
"TRAVARISCADET","RB","Travaris Cadet","SF",0,0,0,NA,NA,NA,NA,NA,5.5,13.3,0.1,2,10.1,0.1,NA,NA,0.1
"STEVENJACKSON","RB","Steven Jackson","NE",0,0,0,NA,NA,NA,NA,NA,5.1,12.7,0.1,0.9,6.3,0,NA,NA,0.1
"FREDJACKSON","RB","Fred Jackson","SEA",0,0,0,NA,NA,NA,NA,NA,3.3,12.1,0,2,15.6,0,NA,NA,0.1
"CJSPILLER","RB","C.J. Spiller","NO",0,0,0,NA,NA,NA,NA,NA,3.4,10.4,0,2.3,17.5,0.1,NA,NA,0.1
"MATTASIATA","RB","Matt Asiata","MIN",0,0,0,NA,NA,NA,NA,NA,1.5,10.4,0.1,1,6.4,0,NA,NA,0.1
"AKEEMHUNT","RB","Akeem Hunt","HOU",0,0,0,NA,NA,NA,NA,NA,2.3,10.4,0.1,0.7,3.9,0,NA,NA,0
"KADEEMCAREY","RB","KaDeem Carey","CHI",0,0,0,NA,NA,NA,NA,NA,0.8,10.3,0.1,0.7,5.8,0,NA,NA,0
"TREMASON","RB","Tre Mason","STL",0,0,0,NA,NA,NA,NA,NA,2.7,10,0,1.1,6.4,0,NA,NA,0.3
"DERRICKCOLEMAN","RB","Derrick Coleman","SEA",0,0,0,NA,NA,NA,NA,NA,2.2,9.4,0.1,0.2,1.1,0,NA,NA,0
"THEORIDDICK","RB","Theo Riddick","DET",0,0,0,NA,NA,NA,NA,NA,2.8,9.1,0.1,4.6,40,0.2,NA,NA,0.1
"TAIWANJONES","RB","Taiwan Jones","OAK",0,0,0,NA,NA,NA,NA,NA,1.9,8.6,0.1,0.5,5,0,NA,NA,0.1
"KENDALLGASKINS","RB","Kendall Gaskins","SF",0,0,0,NA,NA,NA,NA,NA,2.6,8.3,0.1,1.1,8.6,0,NA,NA,0.1
"CHRISTHOMPSON","RB","Chris Thompson","WAS",0,0,0,NA,NA,NA,NA,NA,1.6,8.2,0,2,16.8,0.1,NA,NA,0
"JAMESWHITE","RB","James White","NE",0,0,0,NA,NA,NA,NA,NA,2.9,8,0.1,5.1,45.7,0.3,NA,NA,0.1
"STEVANRIDLEY","RB","Stevan Ridley","NYJ",0,0,0,NA,NA,NA,NA,NA,2.1,7.9,0,0.4,2.4,0,NA,NA,0.1
"FITZGERALDTOUSSAINT","RB","Fitzgerald Toussaint","PIT",0,0,0,NA,NA,NA,NA,NA,2,6.9,0.1,0.3,1.9,0,NA,NA,0.1
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",0,0,0,NA,NA,NA,NA,NA,1.7,6.5,0,0.4,2.3,0,NA,NA,0
"KERWYNNWILLIAMS","RB","Kerwynn Williams","ARI",0,0,0,NA,NA,NA,NA,NA,1.5,6.3,0,0.3,2.9,0,NA,NA,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",0,0,0,NA,NA,NA,NA,NA,1.4,6.2,0,1.2,8.8,0,NA,NA,0
"JAMIZEOLAWALE","RB","Jamize Olawale","OAK",0,0,0,NA,NA,NA,NA,NA,1.4,6.1,0,0.5,4,0,NA,NA,0
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",0,0,0,NA,NA,NA,NA,NA,1.4,5.7,0,1.3,9.5,0,NA,NA,0.1
"ANTHONYDIXON","RB","Anthony Dixon","BUF",0,0,0,NA,NA,NA,NA,NA,1.4,5.6,0,0.5,3.6,0,NA,NA,0.1
"MARCELREECE","RB","Marcel Reece","OAK",0,0,0,NA,NA,NA,NA,NA,1.3,5.3,0,1.5,13.4,0.1,NA,NA,0
"KENJONBARNER","RB","Kenjon Barner","PHI",0,0,0,NA,NA,NA,NA,NA,0.8,3.8,0,0.1,0.8,0,NA,NA,0
"JOHNCROCKETT","RB","John Crockett","GB",0,0,0,NA,NA,NA,NA,NA,0.8,3.6,0,0.1,0.4,0,NA,NA,0
"KENDALLHUNTER","RB","Kendall Hunter","NO",0,0,0,NA,NA,NA,NA,NA,0.9,3.5,0,0.2,1.6,0,NA,NA,0
"BRUCEMILLER","RB","Bruce Miller","SF",0,0,0,NA,NA,NA,NA,NA,1.1,3.3,0,0.8,7.4,0,NA,NA,0
"WILLJOHNSON","RB","Will Johnson","PIT",0,0,0,NA,NA,NA,NA,NA,0.9,3.2,0.1,0.5,3.1,0,NA,NA,0
"JOHNKUHN","RB","John Kuhn","GB",0,0,0,NA,NA,NA,NA,NA,0.9,3,0,0.6,4.6,0,NA,NA,0
"KNILEDAVIS","RB","Knile Davis","KC",0,0,0,NA,NA,NA,NA,NA,0.6,2.9,0,0,0.6,0,NA,NA,0
