"name","pos","name_ffn","team_ffn","positionRank_ffn","overallRank_ffn","pts_ffn","passAtt_ffn","passComp_ffn","passYds_ffn","passTds_ffn","passInt_ffn","rushAtt_ffn","rushYds_ffn","rushTds_ffn","rec_ffn","recYds_ffn","recTds_ffn","returnTds_ffn","twoPts_ffn","fumbles_ffn"
"JOEBANYARD","RB","Joe Banyard","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"ALONZOHARRIS","RB","Alonzo Harris","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MARCUSTHIGPEN","RB","Marcus Thigpen","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"CHRISJOHNSON","RB","Chris Johnson","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,7.5,101.2,0.6,NA,NA,0.1
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,6.7,91.2,0.7,NA,NA,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,6.6,89.6,0.6,NA,NA,0
"AJGREEN","WR","A.J. Green","CIN",0,0,0,NA,NA,NA,NA,NA,0,0.2,0,6.3,88.8,0.7,NA,NA,0.1
"JULIOJONES","WR","Julio Jones","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,6.7,84.1,0.5,NA,NA,0.1
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,6.1,82.4,0.6,NA,NA,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,6.5,80.1,0.6,NA,NA,0.1
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,6.5,80,0.6,NA,NA,0.1
"ALLENROBINSON","WR","Allen Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.6,78.8,0.6,NA,NA,0
"CALVINJOHNSON","WR","Calvin Johnson","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.7,77.3,0.5,NA,NA,0.1
"MIKEEVANS","WR","Mike Evans","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,74.9,0.6,NA,NA,0.1
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.6,74.6,0.6,NA,NA,0.1
"JEREMYMACLIN","WR","Jeremy Maclin","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.3,71.6,0.5,NA,NA,0.1
"TYHILTON","WR","T.Y. Hilton","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.1,71.1,0.4,NA,NA,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",0,0,0,NA,NA,NA,NA,NA,0.2,0.9,0,5.5,70.3,0.5,NA,NA,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.7,69.7,0.6,NA,NA,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",0,0,0,NA,NA,NA,NA,NA,0.2,0.8,0,6.3,67.9,0.5,NA,NA,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",0,0,0,NA,NA,NA,NA,NA,1,4.1,0,6,67.6,0.5,NA,NA,0.1
"ERICDECKER","WR","Eric Decker","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.1,67.1,0.6,NA,NA,0.1
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",0,0,0,NA,NA,NA,NA,NA,0,0.3,0,5,66.6,0.5,NA,NA,0
"JOHNBROWN","WR","John Brown","ARI",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,4.4,65.2,0.5,NA,NA,0.1
"AMARICOOPER","WR","Amari Cooper","OAK",0,0,0,NA,NA,NA,NA,NA,0.2,0.5,0,5.1,64.8,0.3,NA,NA,0.1
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",0,0,0,NA,NA,NA,NA,NA,0.1,0.7,0,4.3,63.9,0.5,NA,NA,0.1
"DEZBRYANT","WR","Dez Bryant","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.7,63.9,0.5,NA,NA,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.4,63.3,0.4,NA,NA,0
"RANDALLCOBB","WR","Randall Cobb","GB",0,0,0,NA,NA,NA,NA,NA,0.2,0.8,0,5.1,63.2,0.5,NA,NA,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",0,0,0,NA,NA,NA,NA,NA,0,0.2,0,4.1,62.8,0.4,NA,NA,0.1
"DOUGBALDWIN","WR","Doug Baldwin","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.7,60.6,0.5,NA,NA,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.1,59.5,0.5,NA,NA,0
"ALLENHURNS","WR","Allen Hurns","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.1,59.2,0.4,NA,NA,0.1
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",0,0,0,NA,NA,NA,NA,NA,0.2,0.9,0,4.1,58.6,0.4,NA,NA,0.1
"BRANDONLAFELL","WR","Brandon LaFell","NE",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,4.6,58.2,0.3,NA,NA,0
"GOLDENTATE","WR","Golden Tate","DET",0,0,0,NA,NA,NA,NA,NA,0.3,1.1,0,5.1,57.6,0.3,NA,NA,0.1
"KAMARAIKEN","WR","Kamar Aiken","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.6,56.6,0.3,NA,NA,0.1
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.4,56.5,0.2,NA,NA,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.3,55.3,0.3,NA,NA,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.7,54.1,0.4,NA,NA,0
"STEFONDIGGS","WR","Stefon Diggs","MIN",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,4.1,52.6,0.2,NA,NA,0
"MARVINJONES","WR","Marvin Jones","CIN",0,0,0,NA,NA,NA,NA,NA,0.2,1,0,3.9,52.4,0.3,NA,NA,0
"STEVIEJOHNSON","WR","Stevie Johnson","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.6,52,0.2,NA,NA,0
"NATEWASHINGTON","WR","Nate Washington","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.8,51.9,0.3,NA,NA,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.4,51.8,0.4,NA,NA,0.1
"DEVANTEPARKER","WR","DeVante Parker","MIA",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,3.7,51.5,0.4,NA,NA,0
"TEDGINN","WR","Ted Ginn Jr.","CAR",0,0,0,NA,NA,NA,NA,NA,0.5,1.7,0,3.6,49,0.4,NA,NA,0
"DAVANTEADAMS","WR","Davante Adams","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.7,46.5,0.3,NA,NA,0
"PIERREGARCON","WR","Pierre Garcon","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.9,46.4,0.2,NA,NA,0
"WILLIESNEAD","WR","Willie Snead","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.5,45.7,0.2,NA,NA,0.1
"KENDALLWRIGHT","WR","Kendall Wright","TEN",0,0,0,NA,NA,NA,NA,NA,0.3,1.2,0,3.9,45,0.2,NA,NA,0
"BRIANHARTLINE","WR","Brian Hartline","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.9,45,0.2,NA,NA,0
"CECILSHORTS","WR","Cecil Shorts III","HOU",0,0,0,NA,NA,NA,NA,NA,1,3.4,0,3.8,44.9,0.2,NA,NA,0.1
"TYLERLOCKETT","WR","Tyler Lockett","SEA",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,3.3,44.7,0.2,NA,NA,0.1
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.4,44.2,0.3,NA,NA,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.2,42.7,0.2,NA,NA,0
"KENNYBRITT","WR","Kenny Britt","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.7,40.9,0.2,NA,NA,0
"ROBERTWOODS","WR","Robert Woods","BUF",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,3.2,40.7,0.3,NA,NA,0.1
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.8,38.7,0.2,NA,NA,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.6,38.4,0.2,NA,NA,0
"CHRISGIVENS","WR","Chris Givens","BAL",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,2.7,38.1,0.1,NA,NA,0
"JAMESJONES","WR","James Jones","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,37.6,0.3,NA,NA,0
"JAMISONCROWDER","WR","Jamison Crowder","WAS",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,3.4,36.6,0.1,NA,NA,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.6,36.4,0.2,NA,NA,0.1
"RODDYWHITE","WR","Roddy White","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.1,36.4,0.1,NA,NA,0
"TORREYSMITH","WR","Torrey Smith","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.1,35.9,0.2,NA,NA,0
"DONTRELLEINMAN","WR","Dontrelle Inman","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.9,35.7,0.1,NA,NA,0
"MARQUESSWILSON","WR","Marquess Wilson","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.7,34,0.2,NA,NA,0
"KESHAWNMARTIN","WR","Keshawn Martin","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.9,33.3,0.2,NA,NA,0
"KENNYSTILLS","WR","Kenny Stills","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,33.2,0.2,NA,NA,0
"MARQUESCOLSTON","WR","Marques Colston","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.7,32.8,0.2,NA,NA,0
"TAVONAUSTIN","WR","Tavon Austin","STL",0,0,0,NA,NA,NA,NA,NA,2.2,14.2,0.1,3,32.2,0.2,NA,NA,0.1
"DEVINFUNCHESS","WR","Devin Funchess","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,32.2,0.2,NA,NA,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.3,30.9,0.2,NA,NA,0
"COLEBEASLEY","WR","Cole Beasley","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,30.8,0.1,NA,NA,0.1
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,30.7,0.2,NA,NA,0
"JUSTINHARDY","WR","Justin Hardy","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.6,30.1,0.1,NA,NA,0
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",0,0,0,NA,NA,NA,NA,NA,0,0.2,0,2.5,30.1,0.2,NA,NA,0.1
"CHRISHOGAN","WR","Chris Hogan","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,29.6,0.1,NA,NA,0
"MIKEWALLACE","WR","Mike Wallace","MIN",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,2.3,29.3,0.1,NA,NA,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.8,28.8,0.1,NA,NA,0
"ALBERTWILSON","WR","Albert Wilson","KC",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,2.4,28.5,0.1,NA,NA,0
"HARRYDOUGLAS","WR","Harry Douglas","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,27.8,0.1,NA,NA,0
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,2,26.8,0.1,NA,NA,0
"EDDIEROYAL","WR","Eddie Royal","CHI",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,2.5,26.4,0.1,NA,NA,0.1
"LANCEMOORE","WR","Lance Moore","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.2,25.8,0.2,NA,NA,0.1
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.3,24.7,0.1,NA,NA,0.1
"JARIUSWRIGHT","WR","Jarius Wright","MIN",0,0,0,NA,NA,NA,NA,NA,0,0.3,0,2.1,24.3,0.1,NA,NA,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,2.2,24.1,0.1,NA,NA,0
"ANDREJOHNSON","WR","Andre Johnson","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,23,0.2,NA,NA,0.1
"SETHROBERTS","WR","Seth Roberts","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,23,0.2,NA,NA,0
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.1,22.5,0.1,NA,NA,0.1
"QUINTONPATTON","WR","Quinton Patton","SF",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,1.7,22.2,0.1,NA,NA,0
"JJNELSON","WR","JJ Nelson","ARI",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,1.4,22.2,0.1,NA,NA,0.1
"DEVINSMITH","WR","Devin Smith","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,22,0.1,NA,NA,0.1
"GRIFFWHALEN","WR","Griff Whalen","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.9,21.9,0.1,NA,NA,0.1
"ADAMHUMPHRIES","WR","Adam Humphries","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,21.6,0.1,NA,NA,0
"PHILLYBROWN","WR","Philly Brown","CAR",0,0,0,NA,NA,NA,NA,NA,0.4,1.8,0,1.8,21.2,0.2,NA,NA,0
"PHILLIPDORSETT","WR","Phillip Dorsett","IND",0,0,0,NA,NA,NA,NA,NA,0,-0.1,0,1.7,21.1,0.2,NA,NA,0.1
"QUINCYENUNWA","WR","Quincy Enunwa","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.7,21.1,0.1,NA,NA,0
"RILEYCOOPER","WR","Riley Cooper","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.5,20.8,0.1,NA,NA,0
"JAVONTEEHERNDON","WR","Javontee Herndon","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.7,20.2,0.1,NA,NA,0.1
"JEREMYBUTLER","WR","Jeremy Butler","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.7,19.4,0.1,NA,NA,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,1.7,19,0.1,NA,NA,0
"WESWELKER","WR","Wes Welker","STL",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,1.7,17.9,0,NA,NA,0
"MARQISELEE","WR","Marqise Lee","JAC",0,0,0,NA,NA,NA,NA,NA,0.3,1,0,1.6,17,0.1,NA,NA,0
"RASHADGREENE","WR","Rashad Greene","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,17,0.1,NA,NA,0
"BRYANWALTERS","WR","Bryan Walters","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.4,16.9,0.1,NA,NA,0
"CHARLESJOHNSON","WR","Charles Johnson","MIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.4,16.6,0,NA,NA,0
"JOSHHUFF","WR","Josh Huff","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.4,15.3,0.1,NA,NA,0.1
"BRIANQUICK","WR","Brian Quick","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,14.9,0.1,NA,NA,0
"JOSHBELLAMY","WR","Josh Bellamy","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,14.6,0,NA,NA,0
"HAKEEMNICKS","WR","Hakeem Nicks","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.4,14.3,0.1,NA,NA,0
"ANDREHOLMES","WR","Andre Holmes","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,14.1,0.1,NA,NA,0
"COREYFULLER","WR","Corey Fuller","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,14,0.1,NA,NA,0.1
"NICKWILLIAMS","WR","Nick Williams","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,13.6,0.1,NA,NA,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,13.3,0,NA,NA,0
"JAREDABBREDERIS","WR","Jared Abbrederis","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,13.3,0.1,NA,NA,0
"JASONAVANT","WR","Jason Avant","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.4,13.3,0.1,NA,NA,0
"MARLONMOORE","WR","Marlon Moore","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,13.2,0,NA,NA,0
"DARIUSJENNINGS","WR","Darius Jennings","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,13.1,0.1,NA,NA,0
"MARCMARIANI","WR","Marc Mariani","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,12.8,0,NA,NA,0.1
"CODYLATIMER","WR","Cody Latimer","DEN",0,0,0,NA,NA,NA,NA,NA,0,0.2,0,1,12.7,0.1,NA,NA,0
"RYANGRANT","WR","Ryan Grant","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.3,12.5,0,NA,NA,0
"GREGJENNINGS","WR","Greg Jennings","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,12.5,0.1,NA,NA,0
"CHRISCONLEY","WR","Chris Conley","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,12.2,0.1,NA,NA,0
"ANDRECALDWELL","WR","Andre Caldwell","DEN",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,1.1,11.8,0.1,NA,NA,0
"BRANDONTATE","WR","Brandon Tate","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.7,11.2,0.1,NA,NA,0
"BRADLEYMARQUEZ","WR","Bradley Marquez","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,10.6,0,NA,NA,0
"BENNIEFOWLER","WR","Bennie Fowler","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,10.6,0.1,NA,NA,0
"KEVINSMITH","WR","Kevin Smith","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,10.4,0.1,NA,NA,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,10.4,0.2,NA,NA,0
"BRUCEELLINGTON","WR","Bruce Ellington","SF",0,0,0,NA,NA,NA,NA,NA,0.1,0.9,0,0.9,9.9,0.1,NA,NA,0.1
"ANDREROBERTS","WR","Andre Roberts","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,9.4,0,NA,NA,0
"DEANTHONYTHOMAS","WR","DeAnthony Thomas","KC",0,0,0,NA,NA,NA,NA,NA,1,5.4,0,1.1,9.2,0.1,NA,NA,0
"TYMONTGOMERY","WR","Ty Montgomery","GB",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,0.8,8.9,0.1,NA,NA,0
"TJJONES","WR","TJ Jones","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.7,8.7,0.1,NA,NA,0.1
"CAMERONMEREDITH","WR","Cameron Meredith","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.8,8.7,0.1,NA,NA,0
"JAELENSTRONG","WR","Jaelen Strong","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,7.5,0.1,NA,NA,0
"JEFFJANIS","WR","Jeff Janis","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,7.4,0.1,NA,NA,0
"BJDANIELS","WR","B.J. Daniels","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,7.2,0.1,NA,NA,0
"KENBRELLTHOMPKINS","WR","Kenbrell Thompkins","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.7,7.2,0.1,NA,NA,0
"DEVINSTREET","WR","Devin Street","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,6.5,0,NA,NA,0
"JARONBROWN","WR","Jaron Brown","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,6.4,0,NA,NA,0
"TYRELLWILLIAMS","WR","Tyrell Williams","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,6,0,NA,NA,0
"DEVINHESTER","WR","Devin Hester","ATL",0,0,0,NA,NA,NA,NA,NA,0.1,0.7,0,0.5,5.7,0,NA,NA,0
"KEITHMUMPHERY","WR","Keith Mumphery","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,5.4,0,NA,NA,0
"DWAYNEBOWE","WR","Dwayne Bowe","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,5.1,0,NA,NA,0
"MARLONBROWN","WR","Marlon Brown","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,5.1,0,NA,NA,0
"MATTHEWSLATER","WR","Matthew Slater","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,4.7,0.1,NA,NA,0
"VINCENTBROWN","WR","Vincent Brown","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,4.3,0,NA,NA,0
"JACOBYJONES","WR","Jacoby Jones","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,4.3,0,NA,NA,0
"TREMCBRIDE","WR","Tre McBride","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,4.1,0,NA,NA,0
"DONTEEADYE","WR","Donteea Dye","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,3.6,0,NA,NA,0
"RUSSELLSHEPARD","WR","Russell Shepard","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,3.5,0,NA,NA,0
"MARIOALFORD","WR","Mario Alford","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,3.3,0,NA,NA,0
"MARCUSEASLEY","WR","Marcus Easley","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,3.2,0,NA,NA,0
"TJGRAHAM","WR","T.J. Graham","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,3.2,0,NA,NA,0
"DEONTETHOMPSON","WR","Deonte Thompson","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.9,0,NA,NA,0
"BRICEBUTLER","WR","Brice Butler","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.8,0,NA,NA,0
"MYLESWHITE","WR","Myles White","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,2.5,0,NA,NA,0
"ERICWEEMS","WR","Eric Weems","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.4,0,NA,NA,0
"ADAMTHIELEN","WR","Adam Thielen","MIN",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,0.3,2.4,0,NA,NA,0
"JORDANNORWOOD","WR","Jordan Norwood","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,2.4,0,NA,NA,0
"DEANDREWWHITE","WR","DeAndrew White","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.3,0,NA,NA,0
"SAMMIECOATES","WR","Sammie Coates","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,2.3,0,NA,NA,0
"JOSEPHMORGAN","WR","Joseph Morgan","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,2.3,0,NA,NA,0
"FRANKIEHAMMOND","WR","Frankie Hammond","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.2,0,NA,NA,0
"JEROMESIMPSON","WR","Jerome Simpson","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.1,0,NA,NA,0
"RODSTREATER","WR","Rod Streater","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,2,0,NA,NA,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",0,0,0,NA,NA,NA,NA,NA,0,0.3,0,0.2,2,0,NA,NA,0
"RASHADROSS","WR","Rashad Ross","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,1.6,0,NA,NA,0
"DENARIUSMOORE","WR","Denarius Moore","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,1.5,0,NA,NA,0
"GEREMYDAVIS","WR","Geremy Davis","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.3,0,NA,NA,0
"SEYIAJIROTUTU","WR","Seyi Ajirotutu","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,1.1,0,NA,NA,0
"BRENTONBERSIN","WR","Brenton Bersin","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,1,0,NA,NA,0
"CHRISHARPER","WR","Chris Harper","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,0.9,0,NA,NA,0
"GREGLITTLE","WR","Greg Little","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.7,0,NA,NA,0
"JEREMYROSS","WR","Jeremy Ross","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.3,0,NA,NA,0
"KEVINNORWOOD","WR","Kevin Norwood","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,0.2,0,NA,NA,0
"KAELINCLAY","WR","Kaelin Clay","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MATTHAZEL","WR","Matt Hazel","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"BRITTANGOLDEN","WR","Brittan Golden","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"RASHADLAWRENCE","WR","Rashad Lawrence","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
