"name","pos","name_ffn","team_ffn","positionRank_ffn","overallRank_ffn","pts_ffn","passAtt_ffn","passComp_ffn","passYds_ffn","passTds_ffn","passInt_ffn","rushAtt_ffn","rushYds_ffn","rushTds_ffn","rec_ffn","recYds_ffn","recTds_ffn","returnTds_ffn","twoPts_ffn","fumbles_ffn"
"ALFREDBLUE","RB","Alfred Blue","HOU",0,0,0,NA,NA,NA,NA,NA,12.9,63.1,0.4,1.9,14.4,0,NA,NA,0.1
"JAVORIUSALLEN","RB","Javorius Allen","BAL",0,0,0,NA,NA,NA,NA,NA,14,61.7,0.3,2.7,21,0,NA,NA,0.1
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",0,0,0,NA,NA,NA,NA,NA,13.2,61.5,0.3,1.8,12.1,0,NA,NA,0.1
"CHARCANDRICKWEST","RB","Charcandrick West","KC",0,0,0,NA,NA,NA,NA,NA,13.8,61.2,0.5,2.2,20.7,0.1,NA,NA,0.2
"FRANKGORE","RB","Frank Gore","IND",0,0,0,NA,NA,NA,NA,NA,16.2,60.8,0.3,2.9,21.3,0.1,NA,NA,0.3
"MATTFORTE","RB","Matt Forte","CHI",0,0,0,NA,NA,NA,NA,NA,11.6,59.7,0.2,3.4,26,0.1,NA,NA,0.2
"MARKINGRAM","RB","Mark Ingram","NO",0,0,0,NA,NA,NA,NA,NA,12.4,58.5,0.4,3,21.2,0,NA,NA,0.1
"LAMARMILLER","RB","Lamar Miller","MIA",0,0,0,NA,NA,NA,NA,NA,12.7,57.8,0.3,3.3,24.1,0,NA,NA,0.1
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",0,0,0,NA,NA,NA,NA,NA,14.3,55.6,0.3,1.8,16.4,0,NA,NA,0.1
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",0,0,0,NA,NA,NA,NA,NA,15.2,52.5,0.5,2.3,20.2,0,NA,NA,0.1
"JEREMYHILL","RB","Jeremy Hill","CIN",0,0,0,NA,NA,NA,NA,NA,12.7,49.1,0.5,1.2,8,0,NA,NA,0.2
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",0,0,0,NA,NA,NA,NA,NA,7.4,47.1,0.3,1.5,10.6,0,NA,NA,0.2
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",0,0,0,NA,NA,NA,NA,NA,9.9,42.6,0.3,3.8,31,0.1,NA,NA,0.1
"SHAUNDRAUGHN","RB","Shaun Draughn","CLE",0,0,0,NA,NA,NA,NA,NA,11.9,42.3,0.2,2.7,19.6,0.1,NA,NA,0.1
"MELVINGORDON","RB","Melvin Gordon","SD",0,0,0,NA,NA,NA,NA,NA,14,41.4,0.2,2,13.9,0,NA,NA,0.3
"RASHADJENNINGS","RB","Rashad Jennings","NYG",0,0,0,NA,NA,NA,NA,NA,8.8,41.2,0.2,1.8,13.8,0,NA,NA,0.2
"ALFREDMORRIS","RB","Alfred Morris","WAS",0,0,0,NA,NA,NA,NA,NA,9.2,40.8,0.2,0.9,7,0,NA,NA,0.1
"AMEERABDULLAH","RB","Ameer Abdullah","DET",0,0,0,NA,NA,NA,NA,NA,9.6,38.8,0.2,1.3,9.8,0,NA,NA,0.1
"MATTJONES","RB","Matt Jones","WAS",0,0,0,NA,NA,NA,NA,NA,8.6,38,0.3,1.9,15.3,0,NA,NA,0.4
"JAMESSTARKS","RB","James Starks","GB",0,0,0,NA,NA,NA,NA,NA,9.6,37,0.2,2.1,17.9,0,NA,NA,0.1
"CJANDERSON","RB","C.J. Anderson","DEN",0,0,0,NA,NA,NA,NA,NA,8.5,36.8,0.3,2.3,16.1,0,NA,NA,0.1
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",0,0,0,NA,NA,NA,NA,NA,9.8,34.3,0.2,1,8.3,0,NA,NA,0.1
"SPENCERWARE","RB","Spencer Ware","KC",0,0,0,NA,NA,NA,NA,NA,7.5,32.4,0.4,1.1,7.3,0,NA,NA,0.1
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",0,0,0,NA,NA,NA,NA,NA,9.7,31.7,0.3,2,17.5,0,NA,NA,0.1
"CHARLESSIMS","RB","Charles Sims","TB",0,0,0,NA,NA,NA,NA,NA,6.7,31.5,0.1,2.3,24.8,0.1,NA,NA,0.2
"CARLOSHYDE","RB","Carlos Hyde","SF",0,0,0,NA,NA,NA,NA,NA,7.7,30.7,0.2,1,7.3,0,NA,NA,0.1
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",0,0,0,NA,NA,NA,NA,NA,5.8,30.2,0.1,2.1,15.4,0,NA,NA,0.1
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",0,0,0,NA,NA,NA,NA,NA,6.9,29.6,0.4,1,9.2,0,NA,NA,0.1
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",0,0,0,NA,NA,NA,NA,NA,5.2,28,0.2,2.5,18.4,0.1,NA,NA,0.1
"ANDREELLINGTON","RB","Andre Ellington","ARI",0,0,0,NA,NA,NA,NA,NA,5,26.8,0.2,1.9,17,0.1,NA,NA,0.1
"JAYAJAYI","RB","Jay Ajayi","MIA",0,0,0,NA,NA,NA,NA,NA,5.7,25.1,0.2,1,6.2,0,NA,NA,0.1
"JOIQUEBELL","RB","Joique Bell","DET",0,0,0,NA,NA,NA,NA,NA,7.1,24.6,0.2,1.2,10.4,0,NA,NA,0.1
"DANNYWOODHEAD","RB","Danny Woodhead","SD",0,0,0,NA,NA,NA,NA,NA,6.6,24,0.1,4.2,39.4,0.2,NA,NA,0.1
"DAVIDCOBB","RB","David Cobb","TEN",0,0,0,NA,NA,NA,NA,NA,4.6,20,0.1,1,8.2,0,NA,NA,0.1
"BILALPOWELL","RB","Bilal Powell","NYJ",0,0,0,NA,NA,NA,NA,NA,5.2,19.5,0.2,2.9,21.5,0,NA,NA,0.1
"CHRISPOLK","RB","Chris Polk","HOU",0,0,0,NA,NA,NA,NA,NA,3.8,18.4,0.1,1,7.1,0,NA,NA,0.1
"TERRANCEWEST","RB","Terrance West","BAL",0,0,0,NA,NA,NA,NA,NA,5.8,18.3,0.1,0.3,2.2,0,NA,NA,0.2
"DENARDROBINSON","RB","Denard Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,4.4,18.1,0.2,0.4,2.8,0,NA,NA,0.1
"DARRENSPROLES","RB","Darren Sproles","PHI",0,0,0,NA,NA,NA,NA,NA,4.7,17.5,0.1,3.1,26.9,0.1,NA,NA,0.1
"CJSPILLER","RB","C.J. Spiller","NO",0,0,0,NA,NA,NA,NA,NA,4,16.7,0.1,2.1,16.1,0.1,NA,NA,0.1
"RAHEEMMOSTERT","RB","Raheem Mostert","MIA",0,0,0,NA,NA,NA,NA,NA,3.9,16.5,0.2,0.9,3.8,0,NA,NA,0.1
"DUKEJOHNSON","RB","Duke Johnson","CLE",0,0,0,NA,NA,NA,NA,NA,6.6,16,0.1,3.5,30.5,0.1,NA,NA,0.1
"ROBERTTURBIN","RB","Robert Turbin","DAL",0,0,0,NA,NA,NA,NA,NA,4.9,15.7,0.1,0.9,6.1,0,NA,NA,0.1
"CHRISTHOMPSON","RB","Chris Thompson","WAS",0,0,0,NA,NA,NA,NA,NA,3.2,15.6,0.1,2.9,25.5,0.2,NA,NA,0.1
"SHANEVEREEN","RB","Shane Vereen","NYG",0,0,0,NA,NA,NA,NA,NA,3.5,15.2,0.1,2.8,26.9,0.2,NA,NA,0.1
"FREDJACKSON","RB","Fred Jackson","SEA",0,0,0,NA,NA,NA,NA,NA,3.8,14.9,0.1,1.9,14.6,0,NA,NA,0.1
"STEVANRIDLEY","RB","Stevan Ridley","NYJ",0,0,0,NA,NA,NA,NA,NA,3.6,13.7,0.1,0.6,3.5,0,NA,NA,0.1
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",0,0,0,NA,NA,NA,NA,NA,3.1,13.5,0.1,0.4,2.7,0,NA,NA,0.1
"RYANMATHEWS","RB","Ryan Mathews","PHI",0,0,0,NA,NA,NA,NA,NA,2.8,13.4,0.1,1.1,10,0.1,NA,NA,0.3
"THEORIDDICK","RB","Theo Riddick","DET",0,0,0,NA,NA,NA,NA,NA,4.1,13.3,0,3.9,34.5,0.2,NA,NA,0.1
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",0,0,0,NA,NA,NA,NA,NA,3.5,12.9,0.1,1.8,14,0.1,NA,NA,0.1
"MIKETOLBERT","RB","Mike Tolbert","CAR",0,0,0,NA,NA,NA,NA,NA,3.4,12,0.2,1.1,7.9,0,NA,NA,0
"ANDREWILLIAMS","RB","Andre Williams","NYG",0,0,0,NA,NA,NA,NA,NA,3.6,11.7,0.1,0.2,1.1,0,NA,NA,0.1
"KENJONBARNER","RB","Kenjon Barner","PHI",0,0,0,NA,NA,NA,NA,NA,3.1,11.5,0.1,0.7,5.1,0,NA,NA,0.1
"JAMESWHITE","RB","James White","NE",0,0,0,NA,NA,NA,NA,NA,3.4,11.5,0.1,2.8,21.8,0.2,NA,NA,0.1
"TREMASON","RB","Tre Mason","STL",0,0,0,NA,NA,NA,NA,NA,2.8,11.4,0.1,0.5,3.7,0,NA,NA,0.2
"JAMIZEOLAWALE","RB","Jamize Olawale","OAK",0,0,0,NA,NA,NA,NA,NA,2.5,9.7,0.1,0.8,6.8,0.1,NA,NA,0
"DAVIDJOHNSON","RB","David Johnson","ARI",0,0,0,NA,NA,NA,NA,NA,2,9.6,0.1,1.7,17.4,0.2,NA,NA,0.1
"KENDALLGASKINS","RB","Kendall Gaskins","SF",0,0,0,NA,NA,NA,NA,NA,2.7,9.5,0,0.9,8.2,0,NA,NA,0
"TAIWANJONES","RB","Taiwan Jones","OAK",0,0,0,NA,NA,NA,NA,NA,2,9.2,0.1,0.7,6.2,0,NA,NA,0.1
"JORDANTODMAN","RB","Jordan Todman","PIT",0,0,0,NA,NA,NA,NA,NA,2.3,8.9,0.1,0.5,3,0,NA,NA,0.1
"ROYHELU","RB","Roy Helu","OAK",0,0,0,NA,NA,NA,NA,NA,1.9,8.6,0.1,1.2,9.7,0.1,NA,NA,0.1
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",0,0,0,NA,NA,NA,NA,NA,1.9,8.5,0,0.9,6.2,0,NA,NA,0.1
"KNILEDAVIS","RB","Knile Davis","KC",0,0,0,NA,NA,NA,NA,NA,1.9,7.5,0.1,0.3,2.2,0,NA,NA,0
"MATTASIATA","RB","Matt Asiata","MIN",0,0,0,NA,NA,NA,NA,NA,1.6,6.6,0.1,1,6.6,0,NA,NA,0.1
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",0,0,0,NA,NA,NA,NA,NA,1.5,6.5,0,0.6,4.9,0,NA,NA,0.1
"DONALDBROWN","RB","Donald Brown","SD",0,0,0,NA,NA,NA,NA,NA,1.9,6.5,0,0.6,4.3,0,NA,NA,0.1
"TIMHIGHTOWER","RB","Tim Hightower","NO",0,0,0,NA,NA,NA,NA,NA,1.6,6.5,0,0.4,2.8,0,NA,NA,0
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",0,0,0,NA,NA,NA,NA,NA,1.6,6.3,0,1,8,0,NA,NA,0.1
"BRANDONBOLDEN","RB","Brandon Bolden","NE",0,0,0,NA,NA,NA,NA,NA,1.8,6.3,0.1,1,7.2,0,NA,NA,0.1
"BISHOPSANKEY","RB","Bishop Sankey","TEN",0,0,0,NA,NA,NA,NA,NA,1.2,4.8,0,0.6,4.4,0,NA,NA,0
"MARCELREECE","RB","Marcel Reece","OAK",0,0,0,NA,NA,NA,NA,NA,1,4.6,0,1.7,14.4,0.1,NA,NA,0
"TERRONWARD","RB","Terron Ward","ATL",0,0,0,NA,NA,NA,NA,NA,1.1,4.5,0,0.5,4.4,0,NA,NA,0
"ANTHONYDIXON","RB","Anthony Dixon","BUF",0,0,0,NA,NA,NA,NA,NA,1,4,0,0.4,2.8,0,NA,NA,0.1
"TOBYGERHART","RB","Toby Gerhart","JAC",0,0,0,NA,NA,NA,NA,NA,0.8,3.4,0,0.3,1.9,0,NA,NA,0
"JAYPROSCH","RB","Jay Prosch","HOU",0,0,0,NA,NA,NA,NA,NA,0.5,3.1,0,0.1,0.5,0,NA,NA,0
"TRAVARISCADET","RB","Travaris Cadet","SF",0,0,0,NA,NA,NA,NA,NA,0.6,2.4,0,0.2,1.3,0,NA,NA,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",0,0,0,NA,NA,NA,NA,NA,0.5,2.4,0,0.3,2.1,0,NA,NA,0
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",0,0,0,NA,NA,NA,NA,NA,0.5,2.1,0,0.1,0.6,0,NA,NA,0
"GLENNWINSTON","RB","Glenn Winston","CLE",0,0,0,NA,NA,NA,NA,NA,0.6,2,0,0,0.2,0,NA,NA,0
"DARRELYOUNG","RB","Darrel Young","WAS",0,0,0,NA,NA,NA,NA,NA,0.7,2,0,0.3,2.3,0,NA,NA,0
