"name","pos","name_ffn","team_ffn","positionRank_ffn","overallRank_ffn","pts_ffn","passAtt_ffn","passComp_ffn","passYds_ffn","passTds_ffn","passInt_ffn","rushAtt_ffn","rushYds_ffn","rushTds_ffn","rec_ffn","recYds_ffn","recTds_ffn","returnTds_ffn","twoPts_ffn","fumbles_ffn"
"MARCUSMARIOTA","QB","Marcus Mariota","TEN",0,0,0,31.2,19.3,236,1.5,0.9,NA,14.9,0.1,NA,NA,NA,NA,NA,0.3
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",0,0,0,31.9,19.5,223,1.2,1,NA,14.1,0.1,NA,NA,NA,NA,NA,0.3
"CAMNEWTON","QB","Cam Newton","CAR",0,0,0,31.3,17.9,221.6,1.3,1,NA,38.6,0.4,NA,NA,NA,NA,NA,0.2
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",0,0,0,31.4,19.2,218.6,1.5,1,NA,25.8,0.2,NA,NA,NA,NA,NA,0.2
"BLAINEGABBERT","QB","Blaine Gabbert","SF",0,0,0,30.6,18.3,200.5,0.9,1.1,NA,10,0.1,NA,NA,NA,NA,NA,0.2
"MATTCASSEL","QB","Matt Cassel","DAL",0,0,0,30.5,17.5,198.6,1.1,1.3,NA,12.7,0.1,NA,NA,NA,NA,NA,0.2
"NICKFOLES","QB","Nick Foles","STL",0,0,0,29.5,17.2,188.4,1,0.8,NA,4.6,0,NA,NA,NA,NA,NA,0.3
"JOHNNYMANZIEL","QB","Johnny Manziel","CLE",0,0,0,26.1,15.4,175.8,0.9,1,NA,19.4,0.1,NA,NA,NA,NA,NA,0.2
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",0,0,0,19.4,12.1,138.2,1,0.5,NA,2.4,0,NA,NA,NA,NA,NA,0
"BRIANHOYER","QB","Brian Hoyer","HOU",0,0,0,19.9,11.6,135.8,1,0.5,NA,2.4,0,NA,NA,NA,NA,NA,0
"CARSONPALMER","QB","Carson Palmer","ARI",0,0,0,17,10.7,133.4,1,0,NA,0,0,NA,NA,NA,NA,NA,0
"ALEXSMITH","QB","Alex Smith","KC",0,0,0,18.4,12.1,128.5,1,0,NA,9.7,0,NA,NA,NA,NA,NA,0
"JOEFLACCO","QB","Joe Flacco","BAL",0,0,0,18.4,11.2,116.4,0.5,0.5,NA,2.4,0,NA,NA,NA,NA,NA,0
"RUSSELLWILSON","QB","Russell Wilson","SEA",0,0,0,15,9.7,116.4,1,0,NA,14.5,0,NA,NA,NA,NA,NA,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",0,0,0,11.2,6.6,78.1,0.3,0.4,NA,10.1,0,NA,NA,NA,NA,NA,0.1
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",0,0,0,8.8,5.3,60.4,0.4,0.3,NA,2.4,0,NA,NA,NA,NA,NA,0
"GENOSMITH","QB","Geno Smith","NYJ",0,0,0,8,5,57.3,0.3,0.2,NA,3.9,0.1,NA,NA,NA,NA,NA,0.2
"SHAUNHILL","QB","Shaun Hill","MIN",0,0,0,1.2,0.9,9.2,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"MARKSANCHEZ","QB","Mark Sanchez","PHI",0,0,0,1.1,0.7,9,0,0,NA,0.4,0,NA,NA,NA,NA,NA,0
"MIKEGLENNON","QB","Mike Glennon","TB",0,0,0,0.9,0.7,8,0,0,NA,0.3,0,NA,NA,NA,NA,NA,0
"CHADHENNE","QB","Chad Henne","JAC",0,0,0,1,0.7,7.6,0,0,NA,0.4,0,NA,NA,NA,NA,NA,0
"CASEKEENUM","QB","Case Keenum","STL",0,0,0,0.9,0.7,7.5,0,0,NA,0.4,0,NA,NA,NA,NA,NA,0
"EJMANUEL","QB","EJ Manuel","BUF",0,0,0,1,0.7,7.4,0,0,NA,0.9,0,NA,NA,NA,NA,NA,0
"COLTMCCOY","QB","Colt McCoy","WAS",0,0,0,0.7,0.6,6.8,0,0,NA,0.5,0,NA,NA,NA,NA,NA,0
"MATTHASSELBECK","QB","Matt Hasselbeck","IND",0,0,0,0.8,0.5,6.6,0,0,NA,0.1,0,NA,NA,NA,NA,NA,0
"MATTMCGLOIN","QB","Matt McGloin","OAK",0,0,0,0.6,0.6,5.7,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BROCKOSWEILER","QB","Brock Osweiler","DEN",0,0,0,0.7,0.5,5.5,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"DEREKANDERSON","QB","Derek Anderson","CAR",0,0,0,0.7,0.5,5.4,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"SCOTTTOLZIEN","QB","Scott Tolzien","GB",0,0,0,0.7,0.4,4.8,0,0,NA,0.3,0,NA,NA,NA,NA,NA,0
"JIMMYGAROPPOLO","QB","Jimmy Garoppolo","NE",0,0,0,0.6,0.4,4.7,0,0,NA,0.1,0,NA,NA,NA,NA,NA,0
"RYANNASSIB","QB","Ryan Nassib","NYG",0,0,0,0.6,0.4,4.5,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"AUSTINDAVIS","QB","Austin Davis","CLE",0,0,0,0.1,0.4,4.5,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"JIMMYCLAUSEN","QB","Jimmy Clausen","CHI",0,0,0,0.6,0.4,4.1,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"KELLENCLEMENS","QB","Kellen Clemens","SD",0,0,0,0.4,0.3,3.9,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRANDONWEEDEN","QB","Brandon Weeden","DAL",0,0,0,0.2,0.2,2.7,0,0,NA,0.2,0,NA,NA,NA,NA,NA,0
"MICHAELVICK","QB","Michael Vick","PIT",0,0,0,0.5,0.2,2.6,0,0,NA,0.3,0,NA,NA,NA,NA,NA,0
"LUKEMCCOWN","QB","Luke McCown","NO",0,0,0,0.3,0.2,2.4,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"LANDRYJONES","QB","Landry Jones","PIT",0,0,0,0.1,0.2,2.4,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"MATTMOORE","QB","Matt Moore","MIA",0,0,0,0.3,0.2,2.3,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",0,0,0,0.2,0.2,2.1,0,0,NA,0.4,0,NA,NA,NA,NA,NA,0
"SEANRENFREE","QB","Sean Renfree","ATL",0,0,0,0.2,0.1,1.1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"CHARLIEWHITEHURST","QB","Charlie Whitehurst","TEN",0,0,0,0,0.1,0.8,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"AJMCCARRON","QB","AJ McCarron","CIN",0,0,0,0.1,0.1,0.7,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRYCEPETTY","QB","Bryce Petty","NYJ",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"SEANMANNION","QB","Sean Mannion","STL",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRETTHUNDLEY","QB","Brett Hundley","GB",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"GARRETTGRAYSON","QB","Garrett Grayson","NO",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TREVORSIEMIAN","QB","Trevor Siemian","DEN",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRUCEGRADKOWSKI","QB","Bruce Gradkowski","PIT",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"KELLENMOORE","QB","Kellen Moore","DET",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"STEPHENMORRIS","QB","Stephen Morris","PHI",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"JOSHJOHNSON","QB","Josh Johnson","BUF",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TARVARISJACKSON","QB","Tarvaris Jackson","SEA",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DAVIDFALES","QB","David Fales","CHI",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TJYATES","QB","T.J. Yates","HOU",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"CHASEDANIEL","QB","Chase Daniel","KC",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DREWSTANTON","QB","Drew Stanton","ARI",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"MATTSCHAUB","QB","Matt Schaub","BAL",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TONYROMO","QB","Tony Romo","DAL",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRADSORENSEN","QB","Brad Sorensen","SD",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TAYLORHEINICKE","QB","Taylor Heinicke","MIN",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"RYANGRIFFIN","QB","Ryan Griffin","TB",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DANORLOVSKY","QB","Dan Orlovsky","DET",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"MATTBARKLEY","QB","Matt Barkley","ARI",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"JOEWEBB","QB","Joe Webb","CAR",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TODDGURLEY","RB","Todd Gurley","STL",0,0,0,NA,NA,NA,NA,NA,20.4,95.8,0.6,2.6,19.5,0,NA,NA,0.1
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",0,0,0,NA,NA,NA,NA,NA,19.7,90.5,0.7,4.3,33.3,0.1,NA,NA,0.1
"ADRIANPETERSON","RB","Adrian Peterson","MIN",0,0,0,NA,NA,NA,NA,NA,20.4,85.7,0.5,2.2,14,0,NA,NA,0.2
"LESEANMCCOY","RB","LeSean McCoy","BUF",0,0,0,NA,NA,NA,NA,NA,16.7,76.4,0.5,2.3,16,0,NA,NA,0.2
"DOUGMARTIN","RB","Doug Martin","TB",0,0,0,NA,NA,NA,NA,NA,18.7,75.7,0.5,2.2,18.7,0,NA,NA,0.2
"MARKINGRAM","RB","Mark Ingram","NO",0,0,0,NA,NA,NA,NA,NA,16.9,74.9,0.7,2.5,18.6,0,NA,NA,0.1
"CHRISIVORY","RB","Chris Ivory","NYJ",0,0,0,NA,NA,NA,NA,NA,17.6,74.6,0.5,1.9,12.9,0.1,NA,NA,0.1
"JEREMYHILL","RB","Jeremy Hill","CIN",0,0,0,NA,NA,NA,NA,NA,14.2,73.6,0.6,1.1,8.5,0,NA,NA,0.2
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",0,0,0,NA,NA,NA,NA,NA,17.5,73.4,0.4,1.7,10.5,0,NA,NA,0.2
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",0,0,0,NA,NA,NA,NA,NA,15.9,73.3,0.5,3.1,19.7,0.1,NA,NA,0.2
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",0,0,0,NA,NA,NA,NA,NA,15.8,72.3,0.4,1.6,10.5,0,NA,NA,0.2
"LAMARMILLER","RB","Lamar Miller","MIA",0,0,0,NA,NA,NA,NA,NA,14.8,69.8,0.4,3.1,22.2,0,NA,NA,0.1
"EDDIELACY","RB","Eddie Lacy","GB",0,0,0,NA,NA,NA,NA,NA,13.9,68.6,0.4,1.6,10.9,0,NA,NA,0.1
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",0,0,0,NA,NA,NA,NA,NA,15.3,65.3,0.4,2.2,15.9,0,NA,NA,0.1
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",0,0,0,NA,NA,NA,NA,NA,13.5,63.5,0.3,2.1,16.1,0,NA,NA,0.1
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",0,0,0,NA,NA,NA,NA,NA,12.8,63.1,0.6,0.5,3.7,0,NA,NA,0.1
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",0,0,0,NA,NA,NA,NA,NA,15.2,62.3,0.4,2.6,17.4,0,NA,NA,0.1
"DARRENMCFADDEN","RB","Darren McFadden","DAL",0,0,0,NA,NA,NA,NA,NA,16.4,61.3,0.3,3.6,27.3,0.1,NA,NA,0.1
"FRANKGORE","RB","Frank Gore","IND",0,0,0,NA,NA,NA,NA,NA,14.7,59.8,0.3,2.2,15.6,0,NA,NA,0.2
"MELVINGORDON","RB","Melvin Gordon","SD",0,0,0,NA,NA,NA,NA,NA,13.1,58.7,0.3,1.9,12.7,0,NA,NA,0.2
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",0,0,0,NA,NA,NA,NA,NA,13,56.9,0.5,1.9,16,0.1,NA,NA,0.1
"TJYELDON","RB","T.J. Yeldon","JAC",0,0,0,NA,NA,NA,NA,NA,13.5,51.4,0.2,2.8,19.7,0,NA,NA,0.1
"CJANDERSON","RB","C.J. Anderson","DEN",0,0,0,NA,NA,NA,NA,NA,10,50.3,0.3,1.9,13.8,0,NA,NA,0.1
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",0,0,0,NA,NA,NA,NA,NA,11,47.9,0.5,1,7.2,0,NA,NA,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",0,0,0,NA,NA,NA,NA,NA,12,47.9,0.5,1.4,12,0,NA,NA,0
"RYANMATHEWS","RB","Ryan Mathews","PHI",0,0,0,NA,NA,NA,NA,NA,6.4,41.9,0.2,2.1,17.5,0.1,NA,NA,0.2
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",0,0,0,NA,NA,NA,NA,NA,8.8,41.6,0.2,1.1,8.6,0,NA,NA,0.1
"MATTJONES","RB","Matt Jones","WAS",0,0,0,NA,NA,NA,NA,NA,8.6,40.8,0.2,1.7,11.7,0,NA,NA,0.2
"CHRISJOHNSON","RB","Chris Johnson","ARI",0,0,0,NA,NA,NA,NA,NA,8.1,40.7,0.5,0.5,4.8,0,NA,NA,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",0,0,0,NA,NA,NA,NA,NA,10.2,39.3,0.3,3.1,23.3,0.2,NA,NA,0.1
"RASHADJENNINGS","RB","Rashad Jennings","NYG",0,0,0,NA,NA,NA,NA,NA,9.4,38.6,0.2,2,14.6,0,NA,NA,0.2
"KENDALLGASKINS","RB","Kendall Gaskins","SF",0,0,0,NA,NA,NA,NA,NA,10.6,37.8,0.3,1.4,11.2,0,NA,NA,0.1
"ALFREDMORRIS","RB","Alfred Morris","WAS",0,0,0,NA,NA,NA,NA,NA,9.4,35.7,0.2,1,6,0,NA,NA,0.1
"DIONLEWIS","RB","Dion Lewis","NE",0,0,0,NA,NA,NA,NA,NA,6.9,34.3,0.2,4.9,47,0.3,NA,NA,0.2
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",0,0,0,NA,NA,NA,NA,NA,7.6,34,0.3,1.2,8.7,0,NA,NA,0.1
"DUKEJOHNSON","RB","Duke Johnson","CLE",0,0,0,NA,NA,NA,NA,NA,6.5,27.9,0.1,3.7,31.6,0.1,NA,NA,0.1
"DANNYWOODHEAD","RB","Danny Woodhead","SD",0,0,0,NA,NA,NA,NA,NA,6.7,26.3,0.2,4.1,38.6,0.2,NA,NA,0.1
"JAMESSTARKS","RB","James Starks","GB",0,0,0,NA,NA,NA,NA,NA,7.9,26.2,0.2,1.9,11.6,0,NA,NA,0.1
"SHAUNDRAUGHN","RB","Shaun Draughn","CLE",0,0,0,NA,NA,NA,NA,NA,7.4,24,0.2,1.6,10.6,0,NA,NA,0.1
"CHARLESSIMS","RB","Charles Sims","TB",0,0,0,NA,NA,NA,NA,NA,7.2,22.6,0.1,3,24.5,0,NA,NA,0.2
"CJSPILLER","RB","C.J. Spiller","NO",0,0,0,NA,NA,NA,NA,NA,5.2,22.6,0.1,2.8,25.8,0.2,NA,NA,0.1
"AMEERABDULLAH","RB","Ameer Abdullah","DET",0,0,0,NA,NA,NA,NA,NA,6.5,21.7,0,0.5,4.8,0,NA,NA,0
"CHRISPOLK","RB","Chris Polk","HOU",0,0,0,NA,NA,NA,NA,NA,4.8,21.6,0,1,7.2,0,NA,NA,0
"PIERRETHOMAS","RB","Pierre Thomas","SF",0,0,0,NA,NA,NA,NA,NA,5.6,20.7,0.1,2,18.1,0,NA,NA,0.1
"ROBERTTURBIN","RB","Robert Turbin","CLE",0,0,0,NA,NA,NA,NA,NA,5.5,20.7,0.1,0.4,2.3,0,NA,NA,0.1
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",0,0,0,NA,NA,NA,NA,NA,6.7,19.1,0,0.4,2.4,0,NA,NA,0.1
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",0,0,0,NA,NA,NA,NA,NA,4,17.2,0.1,0.7,4.2,0,NA,NA,0.1
"ALFREDBLUE","RB","Alfred Blue","HOU",0,0,0,NA,NA,NA,NA,NA,4.5,16.9,0,1.4,9.6,0,NA,NA,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",0,0,0,NA,NA,NA,NA,NA,5.4,16.8,0,2.9,21.6,0.1,NA,NA,0.1
"SHANEVEREEN","RB","Shane Vereen","NYG",0,0,0,NA,NA,NA,NA,NA,4.5,16.4,0.1,3.7,32.2,0.2,NA,NA,0.1
"DAVIDCOBB","RB","David Cobb","TEN",0,0,0,NA,NA,NA,NA,NA,3.4,16.3,0.2,0.4,3.7,0,NA,NA,0
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",0,0,0,NA,NA,NA,NA,NA,4.8,16,0.1,0.3,2.5,0,NA,NA,0.1
"MIKEDAVIS","RB","Mike Davis","SF",0,0,0,NA,NA,NA,NA,NA,4.1,15.7,0.1,0.6,5.1,0,NA,NA,0
"DARRENSPROLES","RB","Darren Sproles","PHI",0,0,0,NA,NA,NA,NA,NA,3.8,15.7,0.1,3,23.7,0.1,NA,NA,0.1
"TREMASON","RB","Tre Mason","STL",0,0,0,NA,NA,NA,NA,NA,4.2,15.6,0.1,0.5,2.7,0,NA,NA,0.1
"BILALPOWELL","RB","Bilal Powell","NYJ",0,0,0,NA,NA,NA,NA,NA,4.8,15.1,0.1,2,15,0,NA,NA,0.1
"ANDREWILLIAMS","RB","Andre Williams","NYG",0,0,0,NA,NA,NA,NA,NA,4.2,14.9,0.2,0.2,1.1,0,NA,NA,0.1
"KADEEMCAREY","RB","KaDeem Carey","CHI",0,0,0,NA,NA,NA,NA,NA,2.7,14.7,0.2,0.9,6.4,0,NA,NA,0.1
"BISHOPSANKEY","RB","Bishop Sankey","TEN",0,0,0,NA,NA,NA,NA,NA,3.3,14.6,0.1,0.6,5,0,NA,NA,0.1
"ZACSTACY","RB","Zac Stacy","NYJ",0,0,0,NA,NA,NA,NA,NA,3.6,13.6,0.1,1.1,7,0,NA,NA,0.1
"JONASGRAY","RB","Jonas Gray","MIA",0,0,0,NA,NA,NA,NA,NA,3.4,13.6,0.1,0.9,6.6,0,NA,NA,0.1
"CHRISTHOMPSON","RB","Chris Thompson","WAS",0,0,0,NA,NA,NA,NA,NA,3.2,13.5,0.1,2.9,23.7,0.1,NA,NA,0.1
"JORDANTODMAN","RB","Jordan Todman","PIT",0,0,0,NA,NA,NA,NA,NA,3.5,13.1,0.1,0.7,4.3,0,NA,NA,0.1
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",0,0,0,NA,NA,NA,NA,NA,3.1,12.5,0,0.7,3.8,0,NA,NA,0.1
"STEVANRIDLEY","RB","Stevan Ridley","NYJ",0,0,0,NA,NA,NA,NA,NA,3,12,0.1,0.6,4.2,0,NA,NA,0.2
"MIKETOLBERT","RB","Mike Tolbert","CAR",0,0,0,NA,NA,NA,NA,NA,2.8,11.9,0.3,0.4,3.6,0,NA,NA,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",0,0,0,NA,NA,NA,NA,NA,4.4,11.6,0.1,1.8,14,0,NA,NA,0.1
"ANTONESMITH","RB","Antone Smith","ATL",0,0,0,NA,NA,NA,NA,NA,4.4,11.6,0.1,1,8.1,0,NA,NA,0
"TOBYGERHART","RB","Toby Gerhart","JAC",0,0,0,NA,NA,NA,NA,NA,2.6,10.7,0.1,0.9,5.3,0,NA,NA,0.1
"DENARDROBINSON","RB","Denard Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,3,10.5,0.1,1,7,0,NA,NA,0.1
"TAIWANJONES","RB","Taiwan Jones","OAK",0,0,0,NA,NA,NA,NA,NA,2.4,9.9,0.1,1.3,11.5,0.1,NA,NA,0.1
"JAVORIUSALLEN","RB","Javorius Allen","BAL",0,0,0,NA,NA,NA,NA,NA,2.5,9.6,0,0,0,0,NA,NA,0
"DONALDBROWN","RB","Donald Brown","SD",0,0,0,NA,NA,NA,NA,NA,2.4,9.4,0.1,1.1,8.2,0.1,NA,NA,0.1
"JOIQUEBELL","RB","Joique Bell","DET",0,0,0,NA,NA,NA,NA,NA,2.9,9.3,0,0.5,2.3,0,NA,NA,0
"JARRYDHAYNE","RB","Jarryd Hayne","SF",0,0,0,NA,NA,NA,NA,NA,2.1,9.2,0.1,0.4,3.3,0,NA,NA,0.2
"CARLOSHYDE","RB","Carlos Hyde","SF",0,0,0,NA,NA,NA,NA,NA,1.9,9.2,0.1,0.2,1.4,0,NA,NA,0
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",0,0,0,NA,NA,NA,NA,NA,2.1,8.1,0,1.8,13.9,0,NA,NA,0.1
"ROYHELU","RB","Roy Helu","OAK",0,0,0,NA,NA,NA,NA,NA,1.9,7.7,0,1,8,0,NA,NA,0.1
"DAMIENWILLIAMS","RB","Damien Williams","MIA",0,0,0,NA,NA,NA,NA,NA,1.9,7.1,0,0.8,5,0,NA,NA,0.1
"MATTASIATA","RB","Matt Asiata","MIN",0,0,0,NA,NA,NA,NA,NA,1.5,6.5,0,1.1,6.7,0,NA,NA,0.1
"DRIARCHER","RB","Dri Archer","PIT",0,0,0,NA,NA,NA,NA,NA,1.8,6.4,0.1,0.6,4.3,0,NA,NA,0
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",0,0,0,NA,NA,NA,NA,NA,1.3,6.2,0,0.8,5.9,0,NA,NA,0.1
"ANTHONYDIXON","RB","Anthony Dixon","BUF",0,0,0,NA,NA,NA,NA,NA,1.5,5,0,0.5,3.8,0,NA,NA,0.1
"TIMHIGHTOWER","RB","Tim Hightower","NO",0,0,0,NA,NA,NA,NA,NA,1.1,4.3,0,0.5,3.2,0,NA,NA,0
"TERRANCEWEST","RB","Terrance West","TEN",0,0,0,NA,NA,NA,NA,NA,1.1,3.9,0,0.1,0.7,0,NA,NA,0
"DANHERRON","RB","Dan Herron","BUF",0,0,0,NA,NA,NA,NA,NA,0.9,3.8,0,0.5,3.1,0,NA,NA,0
"MARCELREECE","RB","Marcel Reece","OAK",0,0,0,NA,NA,NA,NA,NA,1,3.8,0,2,17.5,0.1,NA,NA,0
"JAMESWHITE","RB","James White","NE",0,0,0,NA,NA,NA,NA,NA,0.9,3.5,0,0.6,4,0,NA,NA,0
"WILLJOHNSON","RB","Will Johnson","PIT",0,0,0,NA,NA,NA,NA,NA,1,3.3,0.1,0.3,1.8,0,NA,NA,0
"CAMERONARTISPAYNE","RB","Cameron Artis-Payne","CAR",0,0,0,NA,NA,NA,NA,NA,0.9,3.3,0,0.1,1,0,NA,NA,0
"JAMIZEOLAWALE","RB","Jamize Olawale","OAK",0,0,0,NA,NA,NA,NA,NA,0.8,2.5,0,0.1,0.4,0,NA,NA,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",0,0,0,NA,NA,NA,NA,NA,0.5,2.4,0,0.4,3.1,0,NA,NA,0
"MARCUSMURPHY","RB","Marcus Murphy","NO",0,0,0,NA,NA,NA,NA,NA,0.7,2.3,0,0.4,2.8,0,NA,NA,0
"FREDJACKSON","RB","Fred Jackson","SEA",0,0,0,NA,NA,NA,NA,NA,0.5,2.3,0,0.5,4.6,0,NA,NA,0
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",0,0,0,NA,NA,NA,NA,NA,0.5,2.1,0,0.1,1.5,0,NA,NA,0
"JOHNKUHN","RB","John Kuhn","GB",0,0,0,NA,NA,NA,NA,NA,0.5,2,0.1,0.6,4.1,0,NA,NA,0
