"name","pos","name_ffn","team_ffn","positionRank_ffn","overallRank_ffn","pts_ffn","passAtt_ffn","passComp_ffn","passYds_ffn","passTds_ffn","passInt_ffn","rushAtt_ffn","rushYds_ffn","rushTds_ffn","rec_ffn","recYds_ffn","recTds_ffn","returnTds_ffn","twoPts_ffn","fumbles_ffn"
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",0,0,0,NA,NA,NA,NA,NA,15.4,59,0.5,3.2,22,0,NA,NA,0.2
"JUSTINFORSETT","RB","Justin Forsett","BAL",0,0,0,NA,NA,NA,NA,NA,15.7,59,0.3,3.8,26.1,0.1,NA,NA,0.1
"ALFREDMORRIS","RB","Alfred Morris","WAS",0,0,0,NA,NA,NA,NA,NA,13.2,58.1,0.3,1,6.3,0,NA,NA,0.1
"CARLOSHYDE","RB","Carlos Hyde","SF",0,0,0,NA,NA,NA,NA,NA,16.1,54,0.3,1.3,8.1,0,NA,NA,0.1
"CHRISJOHNSON","RB","Chris Johnson","ARI",0,0,0,NA,NA,NA,NA,NA,15.2,54,0.4,1.2,8.8,0,NA,NA,0.1
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",0,0,0,NA,NA,NA,NA,NA,9.8,48.2,0.3,1.2,8.8,0,NA,NA,0.1
"JOSEPHRANDLE","RB","Joseph Randle","DAL",0,0,0,NA,NA,NA,NA,NA,10.1,47.3,0.2,1.9,15.1,0,NA,NA,0.1
"RASHADJENNINGS","RB","Rashad Jennings","NYG",0,0,0,NA,NA,NA,NA,NA,11.6,46.8,0.2,2.3,16.3,0,NA,NA,0.2
"TJYELDON","RB","T.J. Yeldon","JAC",0,0,0,NA,NA,NA,NA,NA,10.3,44.5,0.2,1.9,13,0,NA,NA,0.1
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",0,0,0,NA,NA,NA,NA,NA,12.4,44.1,0.5,0.4,3.3,0,NA,NA,0.1
"CHARCANDRICKWEST","RB","Charcandrick West","KC",0,0,0,NA,NA,NA,NA,NA,10.8,43,0.3,2.6,17.9,0.1,NA,NA,0.2
"MELVINGORDON","RB","Melvin Gordon","SD",0,0,0,NA,NA,NA,NA,NA,11.6,42,0.3,1.9,13.4,0,NA,NA,0.2
"DIONLEWIS","RB","Dion Lewis","NE",0,0,0,NA,NA,NA,NA,NA,8.1,40.9,0.2,4.3,35.7,0.2,NA,NA,0.2
"MATTJONES","RB","Matt Jones","WAS",0,0,0,NA,NA,NA,NA,NA,10,40.3,0.3,1.1,8.5,0,NA,NA,0.3
"AMEERABDULLAH","RB","Ameer Abdullah","DET",0,0,0,NA,NA,NA,NA,NA,9.7,36.3,0.2,2.2,17.2,0,NA,NA,0.1
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",0,0,0,NA,NA,NA,NA,NA,9.4,33.4,0.3,1.1,9.2,0,NA,NA,0.1
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",0,0,0,NA,NA,NA,NA,NA,8.5,31.9,0.2,2,16.8,0.1,NA,NA,0.1
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",0,0,0,NA,NA,NA,NA,NA,9.6,30.4,0.3,0.8,5.8,0,NA,NA,0.1
"DUKEJOHNSON","RB","Duke Johnson","CLE",0,0,0,NA,NA,NA,NA,NA,8,30.3,0.1,3.8,28.9,0.1,NA,NA,0.1
"RYANMATHEWS","RB","Ryan Mathews","PHI",0,0,0,NA,NA,NA,NA,NA,6.6,25.9,0.2,1.8,13.2,0,NA,NA,0.3
"THOMASRAWLS","RB","Thomas Rawls","SEA",0,0,0,NA,NA,NA,NA,NA,5.2,24,0.2,0.7,4.2,0,NA,NA,0.1
"DARRENMCFADDEN","RB","Darren McFadden","DAL",0,0,0,NA,NA,NA,NA,NA,5.4,23.7,0.1,3.3,25.3,0,NA,NA,0.1
"CHARLESSIMS","RB","Charles Sims","TB",0,0,0,NA,NA,NA,NA,NA,6.6,23.6,0.2,2.3,20.6,0,NA,NA,0.1
"ROBERTTURBIN","RB","Robert Turbin","CLE",0,0,0,NA,NA,NA,NA,NA,5.2,23.4,0.2,0.4,2.5,0,NA,NA,0.1
"KNILEDAVIS","RB","Knile Davis","KC",0,0,0,NA,NA,NA,NA,NA,6.8,22.9,0.2,1.1,7.5,0,NA,NA,0.1
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",0,0,0,NA,NA,NA,NA,NA,5.9,22.6,0.1,1,6.8,0,NA,NA,0.1
"ALFREDBLUE","RB","Alfred Blue","HOU",0,0,0,NA,NA,NA,NA,NA,5.6,22.1,0.1,0.8,5.7,0,NA,NA,0.1
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",0,0,0,NA,NA,NA,NA,NA,5.7,21.5,0.1,2.1,16.3,0.1,NA,NA,0.1
"KHIRYROBINSON","RB","Khiry Robinson","NO",0,0,0,NA,NA,NA,NA,NA,4.5,20.6,0.2,1.7,11.6,0,NA,NA,0.1
"ANDREWILLIAMS","RB","Andre Williams","NYG",0,0,0,NA,NA,NA,NA,NA,7.4,20.3,0.2,0.2,1.3,0,NA,NA,0.1
"JOIQUEBELL","RB","Joique Bell","DET",0,0,0,NA,NA,NA,NA,NA,7.2,20.2,0.2,1.2,8.6,0,NA,NA,0.1
"BISHOPSANKEY","RB","Bishop Sankey","TEN",0,0,0,NA,NA,NA,NA,NA,6.9,20.2,0.1,1.8,13.1,0,NA,NA,0.1
"DANNYWOODHEAD","RB","Danny Woodhead","SD",0,0,0,NA,NA,NA,NA,NA,6.9,19.7,0.1,3.9,39.2,0.2,NA,NA,0.1
"DARRENSPROLES","RB","Darren Sproles","PHI",0,0,0,NA,NA,NA,NA,NA,4,18.9,0.1,2.9,23.6,0.1,NA,NA,0.1
"CJSPILLER","RB","C.J. Spiller","NO",0,0,0,NA,NA,NA,NA,NA,4,18.9,0.1,3.5,26.6,0.1,NA,NA,0.1
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",0,0,0,NA,NA,NA,NA,NA,4.3,18.4,0.1,0.6,4.9,0,NA,NA,0.1
"ZACSTACY","RB","Zac Stacy","NYJ",0,0,0,NA,NA,NA,NA,NA,4.6,18.4,0.1,1.4,10.1,0,NA,NA,0.1
"SHANEVEREEN","RB","Shane Vereen","NYG",0,0,0,NA,NA,NA,NA,NA,5.2,18.3,0.1,3.8,35.2,0.2,NA,NA,0.1
"JAVORIUSALLEN","RB","Javorius Allen","BAL",0,0,0,NA,NA,NA,NA,NA,5.2,17.2,0.1,1,7.8,0,NA,NA,0.1
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",0,0,0,NA,NA,NA,NA,NA,4.4,16.8,0.1,1.3,9.9,0,NA,NA,0.2
"ROYHELU","RB","Roy Helu","OAK",0,0,0,NA,NA,NA,NA,NA,3.6,16.7,0.1,1.9,15.6,0,NA,NA,0.1
"TREMASON","RB","Tre Mason","STL",0,0,0,NA,NA,NA,NA,NA,3.9,16.5,0.1,0.7,4.8,0,NA,NA,0.1
"BRANDENOLIVER","RB","Branden Oliver","SD",0,0,0,NA,NA,NA,NA,NA,4.1,16,0.1,1.1,8.3,0,NA,NA,0.1
"ANDREELLINGTON","RB","Andre Ellington","ARI",0,0,0,NA,NA,NA,NA,NA,5.2,15.6,0.1,1.9,17.1,0.1,NA,NA,0.1
"DENARDROBINSON","RB","Denard Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,5.3,15.1,0.2,1.1,8.6,0,NA,NA,0.1
"JONASGRAY","RB","Jonas Gray","MIA",0,0,0,NA,NA,NA,NA,NA,3.5,14.5,0.1,0.5,3.8,0,NA,NA,0.1
"CHRISPOLK","RB","Chris Polk","HOU",0,0,0,NA,NA,NA,NA,NA,3.4,13.6,0.1,1.1,8.3,0,NA,NA,0.1
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",0,0,0,NA,NA,NA,NA,NA,3.2,13,0.1,0.7,4.6,0,NA,NA,0.1
"BILALPOWELL","RB","Bilal Powell","NYJ",0,0,0,NA,NA,NA,NA,NA,4.4,12.9,0.1,1.2,7.4,0,NA,NA,0.1
"DAVIDJOHNSON","RB","David Johnson","ARI",0,0,0,NA,NA,NA,NA,NA,3.9,12.8,0.2,1.3,11.8,0,NA,NA,0.1
"MIKEDAVIS","RB","Mike Davis","SF",0,0,0,NA,NA,NA,NA,NA,2.4,12.4,0.1,0.9,6,0,NA,NA,0.1
"TOBYGERHART","RB","Toby Gerhart","JAC",0,0,0,NA,NA,NA,NA,NA,3.6,11.3,0.1,0.4,3.3,0,NA,NA,0.1
"THEORIDDICK","RB","Theo Riddick","DET",0,0,0,NA,NA,NA,NA,NA,3.3,11,0,4,32.2,0.2,NA,NA,0.1
"REGGIEBUSH","RB","Reggie Bush","SF",0,0,0,NA,NA,NA,NA,NA,4.1,11,0.1,1.8,13.5,0,NA,NA,0.2
"MIKETOLBERT","RB","Mike Tolbert","CAR",0,0,0,NA,NA,NA,NA,NA,3.1,10.6,0,1.2,7.6,0,NA,NA,0
"DANHERRON","RB","Dan Herron","BUF",0,0,0,NA,NA,NA,NA,NA,2.8,10.3,0.1,0.6,4.3,0,NA,NA,0
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",0,0,0,NA,NA,NA,NA,NA,2.5,10.1,0,2.4,19.5,0.1,NA,NA,0.1
"MATTASIATA","RB","Matt Asiata","MIN",0,0,0,NA,NA,NA,NA,NA,2.4,9.9,0.1,0.9,6.7,0,NA,NA,0.1
"STEVANRIDLEY","RB","Stevan Ridley","NYJ",0,0,0,NA,NA,NA,NA,NA,2,9.9,0.1,1.1,9,0,NA,NA,0
"DAMIENWILLIAMS","RB","Damien Williams","MIA",0,0,0,NA,NA,NA,NA,NA,2.1,8.8,0,1,6.7,0,NA,NA,0.1
"TAIWANJONES","RB","Taiwan Jones","OAK",0,0,0,NA,NA,NA,NA,NA,1.9,8.6,0.1,0.7,5.2,0,NA,NA,0.1
"CHRISTHOMPSON","RB","Chris Thompson","WAS",0,0,0,NA,NA,NA,NA,NA,3.6,8.3,0,3,23.4,0,NA,NA,0.1
"ANTHONYDIXON","RB","Anthony Dixon","BUF",0,0,0,NA,NA,NA,NA,NA,2.2,7.8,0.1,0.7,5,0,NA,NA,0.1
"JOSHROBINSON","RB","Josh Robinson","IND",0,0,0,NA,NA,NA,NA,NA,1.7,7.5,0.1,0.8,6,0.1,NA,NA,0.2
"FREDJACKSON","RB","Fred Jackson","SEA",0,0,0,NA,NA,NA,NA,NA,1.8,6.1,0,1.7,12.8,0,NA,NA,0
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",0,0,0,NA,NA,NA,NA,NA,1.4,5.8,0,1,7.5,0,NA,NA,0.1
"CAMERONARTISPAYNE","RB","Cameron Artis-Payne","CAR",0,0,0,NA,NA,NA,NA,NA,1.7,5.8,0,0.4,2.3,0,NA,NA,0
"TERRANCEWEST","RB","Terrance West","TEN",0,0,0,NA,NA,NA,NA,NA,1.5,5.3,0,0.2,0.9,0,NA,NA,0
"JAYPROSCH","RB","Jay Prosch","HOU",0,0,0,NA,NA,NA,NA,NA,0.9,5,0,0.3,2.6,0,NA,NA,0
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",0,0,0,NA,NA,NA,NA,NA,1.3,4.9,0,0.5,4,0,NA,NA,0
"MARCELREECE","RB","Marcel Reece","OAK",0,0,0,NA,NA,NA,NA,NA,1,4.8,0,2.1,19.8,0.1,NA,NA,0
"SPENCERWARE","RB","Spencer Ware","KC",0,0,0,NA,NA,NA,NA,NA,1.2,4.3,0,0.7,4.6,0,NA,NA,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",0,0,0,NA,NA,NA,NA,NA,0.9,4.1,0,0.3,3.3,0,NA,NA,0
"JARRYDHAYNE","RB","Jarryd Hayne","SF",0,0,0,NA,NA,NA,NA,NA,1.2,3.9,0,0.3,1.5,0,NA,NA,0
"TERRONWARD","RB","Terron Ward","ATL",0,0,0,NA,NA,NA,NA,NA,0.8,3.3,0,0.5,4,0,NA,NA,0
"GEORGEWINN","RB","George Winn","DET",0,0,0,NA,NA,NA,NA,NA,0.7,2.9,0,0.4,2.7,0,NA,NA,0
"WILLJOHNSON","RB","Will Johnson","PIT",0,0,0,NA,NA,NA,NA,NA,0.8,2.9,0.2,0.3,1.7,0,NA,NA,0
"TOMMYBOHANON","RB","Tommy Bohanon","NYJ",0,0,0,NA,NA,NA,NA,NA,1,2.9,0,0.4,3,0,NA,NA,0
"DARRELYOUNG","RB","Darrel Young","WAS",0,0,0,NA,NA,NA,NA,NA,0.8,2.8,0.1,0.4,3,0,NA,NA,0
"JEROMEFELTON","RB","Jerome Felton","BUF",0,0,0,NA,NA,NA,NA,NA,0.8,2.8,0,0.3,1.9,0,NA,NA,0
"ANTHONYSHERMAN","RB","Anthony Sherman","KC",0,0,0,NA,NA,NA,NA,NA,0.9,2.7,0,0.6,5.2,0,NA,NA,0
"JAMIZEOLAWALE","RB","Jamize Olawale","OAK",0,0,0,NA,NA,NA,NA,NA,0.7,2.7,0,0.2,1.7,0,NA,NA,0
"JALSTONFOWLER","RB","Jalston Fowler","TEN",0,0,0,NA,NA,NA,NA,NA,0.8,2.7,0,0.3,3.1,0,NA,NA,0
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",0,0,0,NA,NA,NA,NA,NA,0.7,2.6,0,0.2,1.5,0,NA,NA,0
"JAMESWHITE","RB","James White","NE",0,0,0,NA,NA,NA,NA,NA,0.7,2.6,0,0.5,3.1,0,NA,NA,0
