"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"CAMNEWTON","Cam Newton","QB","CAR",11,11,35,22,251,2,2,62.9,7.2,5,31,6.2,0,NA,NA,NA,NA,NA,1,19
"ANDYDALTON","Andy Dalton","QB","CIN",11,11,30,20,249,2,1,66.7,8.3,5,9,1.8,0,NA,NA,NA,NA,NA,0,19
"JAMAALCHARLES","Jamaal Charles","RB","KC",1,11,NA,NA,NA,NA,NA,NA,NA,18,82,4.6,1,5,59,11.8,0,NA,0,19
"DEZBRYANT","Dez Bryant","WR","DAL",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,79,15.8,2,NA,0,19
"CALVINJOHNSON","Calvin Johnson","WR","DET",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,131,18.7,1,NA,0,19
"RUSSELLWILSON","Russell Wilson","QB","SEA",15,18,24,16,192,0,1,66.7,8,11,74,6.7,1,NA,NA,NA,NA,NA,0,18
"DEMARCOMURRAY","DeMarco Murray","RB","DAL",2,18,NA,NA,NA,NA,NA,NA,NA,21,100,4.8,1,4,21,5.2,0,NA,0,18
"DEMARYIUSTHOMAS","Demaryius Thomas","WR","DEN",3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,129,14.3,1,NA,0,18
"ANTONIOBROWN","Antonio Brown","WR","PIT",3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,123,13.7,1,NA,0,18
"AJGREEN","A.J. Green","WR","CIN",3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,122,17.4,1,NA,0,18
"JIMMYGRAHAM","Jimmy Graham","TE","NO",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,63,9,2,NA,0,18
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",16,24,30,17,252,1,0,56.7,8.4,2,11,5.5,0,NA,NA,NA,NA,NA,0,17
"DREWSTANTON","Drew Stanton","QB","ARI",16,24,33,22,278,1,1,66.7,8.4,3,21,7,0,NA,NA,NA,NA,NA,0,17
"MATTRYAN","Matt Ryan","QB","ATL",16,24,45,29,307,1,1,64.4,6.8,2,16,8,0,NA,NA,NA,NA,NA,0,17
"ALEXSMITH","Alex Smith","QB","KC",16,24,37,25,276,1,1,67.6,7.5,3,22,7.3,0,NA,NA,NA,NA,NA,0,17
"JOEFLACCO","Joe Flacco","QB","BAL",16,24,35,20,271,1,0,57.1,7.7,2,11,5.5,0,NA,NA,NA,NA,NA,0,17
"LEVEONBELL","Le'Veon Bell","RB","PIT",3,24,NA,NA,NA,NA,NA,NA,NA,18,87,4.8,0,5,31,6.2,1,NA,0,17
"TYHILTON","T.Y. Hilton","WR","IND",6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,112,18.7,1,NA,0,17
"ODELLBECKHAM","Odell Beckham","WR","NYG",6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,116,14.5,1,NA,0,17
"BRIANHOYER","Brian Hoyer","QB","CLE",21,32,38,23,324,1,1,60.5,8.5,2,2,1,0,NA,NA,NA,NA,NA,0,16
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",21,32,36,22,252,1,1,61.1,7,4,21,5.2,0,NA,NA,NA,NA,NA,0,16
"CJANDERSON","C.J. Anderson","RB","DEN",4,32,NA,NA,NA,NA,NA,NA,NA,16,78,4.9,0,5,32,6.4,1,NA,0,16
"ARIANFOSTER","Arian Foster","RB","HOU",4,32,NA,NA,NA,NA,NA,NA,NA,17,91,5.4,1,3,19,6.3,0,NA,0,16
"EDDIELACY","Eddie Lacy","RB","GB",4,32,NA,NA,NA,NA,NA,NA,NA,16,69,4.3,1,5,42,8.4,0,NA,0,16
"JUSTINFORSETT","Justin Forsett","RB","BAL",4,32,NA,NA,NA,NA,NA,NA,NA,18,88,4.9,1,3,28,9.3,0,NA,0,16
"MATTFORTE","Matt Forte","RB","CHI",4,32,NA,NA,NA,NA,NA,NA,NA,17,69,4.1,1,6,48,8,0,NA,0,16
"JOSHGORDON","Josh Gordon","WR","CLE",8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,106,17.7,1,NA,0,16
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,108,18,1,NA,0,16
"PHILIPRIVERS","Philip Rivers","QB","SD",23,41,31,21,257,1,1,67.7,8.3,2,11,5.5,0,NA,NA,NA,NA,NA,0,15
"COLINKAEPERNICK","Colin Kaepernick","QB","SF",23,41,30,16,220,1,1,53.3,7.3,7,31,4.4,0,NA,NA,NA,NA,NA,0,15
"JOSHMCCOWN","Josh McCown","QB","TB",23,41,38,22,310,1,1,57.9,8.2,4,19,4.8,0,NA,NA,NA,NA,NA,1,15
"KYLEORTON","Kyle Orton","QB","BUF",23,41,35,20,230,1,0,57.1,6.6,2,4,2,0,NA,NA,NA,NA,NA,0,15
"LESEANMCCOY","LeSean McCoy","RB","PHI",9,41,NA,NA,NA,NA,NA,NA,NA,19,91,4.8,1,1,6,6,0,NA,0,15
"ANDREELLINGTON","Andre Ellington","RB","ARI",9,41,NA,NA,NA,NA,NA,NA,NA,16,67,4.2,1,5,37,7.4,0,NA,0,15
"JEREMYHILL","Jeremy Hill","RB","CIN",9,41,NA,NA,NA,NA,NA,NA,NA,19,98,5.2,1,1,6,6,0,NA,0,15
"JORDYNELSON","Jordy Nelson","WR","GB",10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,91,15.2,1,NA,0,15
"RANDALLCOBB","Randall Cobb","WR","GB",10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,86,17.2,1,NA,0,15
"COLTMCCOY","Colt McCoy","QB","WAS",27,50,33,19,251,1,1,57.6,7.6,3,9,3,0,NA,NA,NA,NA,NA,0,14
"BLAKEBORTLES","Blake Bortles","QB","JAC",27,50,32,20,228,1,1,62.5,7.1,4,12,3,0,NA,NA,NA,NA,NA,0,14
"RASHADJENNINGS","Rashad Jennings","RB","NYG",12,50,NA,NA,NA,NA,NA,NA,NA,15,67,4.5,1,4,25,6.2,0,NA,0,14
"DENARDROBINSON","Denard Robinson","RB","JAC",12,50,NA,NA,NA,NA,NA,NA,NA,15,60,4,1,3,26,8.7,0,NA,0,14
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,86,17.2,1,NA,0,14
"GOLDENTATE","Golden Tate","WR","DET",12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,82,13.7,1,NA,0,14
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,85,14.2,1,NA,0,14
"GENOSMITH","Geno Smith","QB","NYJ",29,57,27,19,195,0,1,70.4,7.2,7,42,6,1,NA,NA,NA,NA,NA,1,13
"RYANFITZPATRICK","Ryan Fitzpatrick","QB","HOU",29,57,29,17,224,1,1,58.6,7.7,2,16,8,0,NA,NA,NA,NA,NA,0,13
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","NE",14,57,NA,NA,NA,NA,NA,NA,NA,15,71,4.7,1,0,0,0,0,NA,0,13
"MARSHAWNLYNCH","Marshawn Lynch","RB","SEA",14,57,NA,NA,NA,NA,NA,NA,NA,17,59,3.5,1,3,22,7.3,0,NA,0,13
"LAMARMILLER","Lamar Miller","RB","MIA",14,57,NA,NA,NA,NA,NA,NA,NA,15,69,4.6,1,2,10,5,0,NA,0,13
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",14,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,73,12.2,1,NA,0,13
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",14,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,77,12.8,1,NA,0,13
"MIKEEVANS","Mike Evans","WR","TB",14,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,15.4,1,NA,0,13
"BRANDONMARSHALL","Brandon Marshall","WR","CHI",14,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,78,13,1,NA,0,13
"ANQUANBOLDIN","Anquan Boldin","WR","SF",14,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,78,13,1,NA,0,13
"SHAUNHILL","Shaun Hill","QB","STL",31,67,31,19,215,1,1,61.3,6.9,2,7,3.5,0,NA,NA,NA,NA,NA,0,12
"DEREKCARR","Derek Carr","QB","OAK",31,67,39,21,218,1,1,53.8,5.6,2,1,0.5,0,NA,NA,NA,NA,NA,0,12
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",19,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,69,11.5,1,NA,0,12
"RODDYWHITE","Roddy White","WR","ATL",19,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,69,11.5,1,NA,0,12
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,56,18.7,1,NA,0,11
"JULIOJONES","Julio Jones","WR","ATL",21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,111,18.5,0,NA,0,11
"BRANDONLAFELL","Brandon LaFell","WR","NE",21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,59,11.8,1,NA,0,11
"JARVISLANDRY","Jarvis Landry","WR","MIA",21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,59,11.8,1,NA,0,11
"TORREYSMITH","Torrey Smith","WR","BAL",21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,1,NA,0,11
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,1,NA,0,11
"GREGOLSEN","Greg Olsen","TE","CAR",3,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,1,NA,0,11
"JASONWITTEN","Jason Witten","TE","DAL",3,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52,10.4,1,NA,0,11
"JOIQUEBELL","Joique Bell","RB","DET",17,79,NA,NA,NA,NA,NA,NA,NA,17,81,4.8,0,2,22,11,0,NA,0,10
"TREMASON","Tre Mason","RB","STL",17,79,NA,NA,NA,NA,NA,NA,NA,20,92,4.6,0,2,17,8.5,0,NA,0,10
"MARKINGRAM","Mark Ingram","RB","NO",17,79,NA,NA,NA,NA,NA,NA,NA,15,49,3.3,1,2,9,4.5,0,NA,0,10
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",17,79,NA,NA,NA,NA,NA,NA,NA,14,49,3.5,1,1,7,7,0,NA,0,10
"MIKEWALLACE","Mike Wallace","WR","MIA",27,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,1,NA,0,10
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",27,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,1,NA,0,10
"MICHAELFLOYD","Michael Floyd","WR","ARI",27,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,1,NA,0,10
"DELANIEWALKER","Delanie Walker","TE","TEN",5,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,1,NA,0,10
"COBYFLEENER","Coby Fleener","TE","IND",5,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,1,NA,0,10
"ALFREDMORRIS","Alfred Morris","RB","WAS",21,88,NA,NA,NA,NA,NA,NA,NA,18,81,4.5,0,2,19,9.5,0,NA,0,9
"FREDJACKSON","Fred Jackson","RB","BUF",21,88,NA,NA,NA,NA,NA,NA,NA,10,39,3.9,1,2,9,4.5,0,NA,0,9
"JULIANEDELMAN","Julian Edelman","WR","NE",30,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,85,10.6,0,NA,0,9
"STEVESMITH","Steve Smith","WR","BAL",30,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,0,NA,0,9
"VINCENTJACKSON","Vincent Jackson","WR","TB",30,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,92,15.3,0,NA,0,9
"LARRYDONNELL","Larry Donnell","TE","NYG",7,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,35,11.7,1,NA,0,9
"GIOVANIBERNARD","Giovani Bernard","RB","CIN",23,94,NA,NA,NA,NA,NA,NA,NA,14,61,4.4,0,3,21,7,0,NA,0,8
"DANHERRON","Dan Herron","RB","IND",23,94,NA,NA,NA,NA,NA,NA,NA,10,51,5.1,0,4,33,8.2,0,NA,0,8
"RYANMATHEWS","Ryan Mathews","RB","SD",23,94,NA,NA,NA,NA,NA,NA,NA,15,71,4.7,0,2,11,5.5,0,NA,0,8
"DARRENSPROLES","Darren Sproles","RB","PHI",23,94,NA,NA,NA,NA,NA,NA,NA,3,18,6,1,2,17,8.5,0,NA,0,8
"KENNYSTILLS","Kenny Stills","WR","NO",33,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,84,16.8,0,NA,0,8
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",33,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,0,NA,0,8
"JUSTINHUNTER","Justin Hunter","WR","TEN",33,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,81,20.2,0,NA,0,8
"JOHNBROWN","John Brown","WR","ARI",33,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,0,NA,0,8
"JAMESJONES","James Jones","WR","OAK",33,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,7,1,NA,0,8
"TRAVISKELCE","Travis Kelce","TE","KC",8,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,81,20.2,0,NA,0,8
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",8,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"ERICEBRON","Eric Ebron","TE","DET",8,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23,11.5,1,NA,0,8
"SHANEVEREEN","Shane Vereen","RB","NE",27,106,NA,NA,NA,NA,NA,NA,NA,7,29,4.1,0,6,51,8.5,0,NA,0,7
"TRENTRICHARDSON","Trent Richardson","RB","IND",27,106,NA,NA,NA,NA,NA,NA,NA,16,61,3.8,0,2,19,9.5,0,NA,0,7
"DESEANJACKSON","DeSean Jackson","WR","WAS",38,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,19.2,0,NA,0,7
"KEENANALLEN","Keenan Allen","WR","SD",38,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,71,11.8,0,NA,0,7
"SAMMYWATKINS","Sammy Watkins","WR","BUF",38,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,72,18,0,NA,0,7
"CHARLESJOHNSON","Charles Johnson","WR","MIN",38,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,72,18,0,NA,0,7
"MARQUESCOLSTON","Marques Colston","WR","NO",38,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,72,18,0,NA,0,7
"MARCELREECE","Marcel Reece","RB","OAK",29,113,NA,NA,NA,NA,NA,NA,NA,13,58,4.5,0,2,18,9,0,NA,0,6
"MATTASIATA","Matt Asiata","RB","MIN",29,113,NA,NA,NA,NA,NA,NA,NA,10,44,4.4,0,3,21,7,0,NA,0,6
"STEPFANTAYLOR","Stepfan Taylor","RB","ARI",29,113,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,0,0,0,0,NA,0,6
"STEVENJACKSON","Steven Jackson","RB","ATL",29,113,NA,NA,NA,NA,NA,NA,NA,15,52,3.5,0,2,12,6,0,NA,0,6
"FRANKGORE","Frank Gore","RB","SF",29,113,NA,NA,NA,NA,NA,NA,NA,17,69,4.1,0,1,7,7,0,NA,0,6
"REGGIEWAYNE","Reggie Wayne","WR","IND",43,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,62,12.4,0,NA,0,6
"KENNYBRITT","Kenny Britt","WR","STL",43,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,65,21.7,0,NA,0,6
"PERCYHARVIN","Percy Harvin","WR","NYJ",43,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,46,9.2,0,NA,0,6
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"TIMOTHYWRIGHT","Timothy Wright","TE","NE",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"ANTONIOGATES","Antonio Gates","TE","SD",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"JORDANREED","Jordan Reed","TE","WAS",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"MARCEDESLEWIS","Marcedes Lewis","TE","JAC",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,1,NA,0,6
"ANDREWQUARLESS","Andrew Quarless","TE","GB",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"ANTHONYFASANO","Anthony Fasano","TE","KC",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"SCOTTCHANDLER","Scott Chandler","TE","BUF",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,1,NA,0,6
"LANCEKENDRICKS","Lance Kendricks","TE","STL",11,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"CHRISIVORY","Chris Ivory","RB","NYJ",34,130,NA,NA,NA,NA,NA,NA,NA,14,51,3.6,0,2,9,4.5,0,NA,0,5
"TERRANCEWEST","Terrance West","RB","CLE",34,130,NA,NA,NA,NA,NA,NA,NA,15,56,3.7,0,1,5,5,0,NA,0,5
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",34,130,NA,NA,NA,NA,NA,NA,NA,9,41,4.6,0,2,15,7.5,0,NA,0,5
"ERICDECKER","Eric Decker","WR","NYJ",46,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,0,NA,0,5
"ANDREJOHNSON","Andre Johnson","WR","HOU",46,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,55,13.8,0,NA,0,5
"RUEBENRANDLE","Rueben Randle","WR","NYG",46,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,0,NA,0,5
"DWAYNEBOWE","Dwayne Bowe","WR","KC",46,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,59,11.8,0,NA,0,5
"NATEWASHINGTON","Nate Washington","WR","TEN",46,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,58,29,0,NA,0,5
"CECILSHORTS","Cecil Shorts","WR","JAC",46,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,55,13.8,0,NA,0,5
"GREGJENNINGS","Greg Jennings","WR","MIN",46,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,59,14.8,0,NA,0,5
"BRENTCELEK","Brent Celek","TE","PHI",20,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,0,NA,0,5
"HEATHMILLER","Heath Miller","TE","PIT",20,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,13.5,0,NA,0,5
"OWENDANIELS","Owen Daniels","TE","BAL",20,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,51,17,0,NA,0,5
"ANDREWILLIAMS","Andre Williams","RB","NYG",37,143,NA,NA,NA,NA,NA,NA,NA,10,42,4.2,0,1,7,7,0,NA,0,4
"ALFREDBLUE","Alfred Blue","RB","HOU",37,143,NA,NA,NA,NA,NA,NA,NA,9,41,4.6,0,0,0,0,0,NA,0,4
"PIERRETHOMAS","Pierre Thomas","RB","NO",37,143,NA,NA,NA,NA,NA,NA,NA,4,17,4.2,0,4,31,7.8,0,NA,0,4
"JOEBANYARD","Joe Banyard","RB","MIN",37,143,NA,NA,NA,NA,NA,NA,NA,8,33,4.1,0,2,16,8,0,NA,0,4
"ANTHONYDIXON","Anthony Dixon","RB","BUF",37,143,NA,NA,NA,NA,NA,NA,NA,14,47,3.4,0,1,4,4,0,NA,0,4
"BISHOPSANKEY","Bishop Sankey","RB","TEN",37,143,NA,NA,NA,NA,NA,NA,NA,12,43,3.6,0,2,9,4.5,0,NA,0,4
"THEORIDDICK","Theo Riddick","RB","DET",37,143,NA,NA,NA,NA,NA,NA,NA,2,15,7.5,0,3,31,10.3,0,NA,0,4
"MICHAELCRABTREE","Michael Crabtree","WR","SF",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,45,15,0,NA,0,4
"KENDALLWRIGHT","Kendall Wright","WR","TEN",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,47,15.7,0,NA,0,4
"PIERREGARCON","Pierre Garcon","WR","WAS",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48,16,0,NA,0,4
"STEDMANBAILEY","Stedman Bailey","WR","STL",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48,16,0,NA,0,4
"DOUGBALDWIN","Doug Baldwin","WR","SEA",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,0,NA,0,4
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,44,14.7,0,NA,0,4
"ALLENHURNS","Allen Hurns","WR","JAC",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,45,15,0,NA,0,4
"JARONBROWN","Jaron Brown","WR","ARI",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"CHRISHOGAN","Chris Hogan","WR","BUF",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,0,NA,0,4
"MILESAUSTIN","Miles Austin","WR","CLE",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,9.6,0,NA,0,4
"MARQISELEE","Marqise Lee","WR","JAC",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,47,15.7,0,NA,0,4
"ROBERTWOODS","Robert Woods","WR","BUF",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,0,NA,0,4
"MALCOMFLOYD","Malcom Floyd","WR","SD",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,45,11.2,0,NA,0,4
"ANDREHOLMES","Andre Holmes","WR","OAK",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41,20.5,0,NA,0,4
"LOUISMURPHY","Louis Murphy","WR","TB",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,14,0,NA,0,4
"EDDIEROYAL","Eddie Royal","WR","SD",53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,46,11.5,0,NA,0,4
"GARRETTGRAHAM","Garrett Graham","TE","HOU",23,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"JAREDCOOK","Jared Cook","TE","STL",23,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,43,14.3,0,NA,0,4
"VERNONDAVIS","Vernon Davis","TE","SF",23,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",23,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,14,0,NA,0,4
"ROYHELU","Roy Helu","RB","WAS",44,170,NA,NA,NA,NA,NA,NA,NA,1,4,4,0,4,37,9.2,0,NA,0,3
"BRYCEBROWN","Bryce Brown","RB","BUF",44,170,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,0,4,39,9.8,0,NA,0,3
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",44,170,NA,NA,NA,NA,NA,NA,NA,4,21,5.2,0,3,19,6.3,0,NA,0,3
"JONASGRAY","Jonas Gray","RB","NE",44,170,NA,NA,NA,NA,NA,NA,NA,8,33,4.1,0,0,0,0,0,NA,0,3
