"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"KEENANALLEN","Keenan Allen","WR","SD",8,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,91,15.2,1,NA,0,15
"JULIANEDELMAN","Julian Edelman","WR","NE",8,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,1,NA,0,15
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,1,NA,0,15
"EDDIELACY","Eddie Lacy","RB","GB",12,50,NA,NA,NA,NA,NA,NA,NA,17,71,4.2,1,2,16,8,0,NA,0,14
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,1,NA,0,14
"GOLDENTATE","Golden Tate","WR","DET",12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,1,NA,0,14
"PERCYHARVIN","Percy Harvin","WR","SEA",12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,1,NA,0,14
"MIKEWALLACE","Mike Wallace","WR","MIA",12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,84,21,1,NA,0,14
"JULIUSTHOMAS","Julius Thomas","TE","DEN",3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,1,NA,0,14
"ZACHERTZ","Zach Ertz","TE","PHI",3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,1,NA,0,14
"DREWSTANTON","Drew Stanton","QB","ARI",26,57,30,19,211,1,1,63.3,7,2,11,5.5,0,NA,NA,NA,NA,NA,0,13
"EJMANUEL","EJ Manuel","QB","BUF",26,57,24,15,178,1,1,62.5,7.4,5,22,4.4,0,NA,NA,NA,NA,NA,0,13
"MATTCASSEL","Matt Cassel","QB","MIN",26,57,32,24,243,1,1,75,7.6,1,2,2,0,NA,NA,NA,NA,NA,0,13
"LEVEONBELL","Le'Veon Bell","RB","PIT",13,57,NA,NA,NA,NA,NA,NA,NA,16,59,3.7,1,3,22,7.3,0,NA,0,13
"LAMARMILLER","Lamar Miller","RB","MIA",13,57,NA,NA,NA,NA,NA,NA,NA,17,71,4.2,1,3,22,7.3,0,NA,1,13
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",16,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,76,15.2,1,NA,0,13
"SAMMYWATKINS","Sammy Watkins","WR","BUF",16,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,74,14.8,1,NA,0,13
"BRANDINCOOKS","Brandin Cooks","WR","NO",16,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,68,11.3,1,NA,0,13
"MARQUESCOLSTON","Marques Colston","WR","NO",16,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,1,NA,0,13
"VINCENTJACKSON","Vincent Jackson","WR","TB",16,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,72,14.4,1,NA,0,13
"ANTONIOGATES","Antonio Gates","TE","SD",5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,1,NA,0,13
"BRIANHOYER","Brian Hoyer","QB","CLE",29,68,35,19,253,1,2,54.3,7.2,1,1,1,0,NA,NA,NA,NA,NA,0,12
"DEREKCARR","Derek Carr","QB","OAK",29,68,30,19,201,0,1,63.3,6.7,2,5,2.5,1,NA,NA,NA,NA,NA,0,12
"RASHADJENNINGS","Rashad Jennings","RB","NYG",15,68,NA,NA,NA,NA,NA,NA,NA,15,57,3.8,1,4,19,4.8,0,NA,0,12
"KHIRYROBINSON","Khiry Robinson","RB","NO",15,68,NA,NA,NA,NA,NA,NA,NA,14,58,4.1,1,2,11,5.5,0,NA,0,12
"STEVENJACKSON","Steven Jackson","RB","ATL",15,68,NA,NA,NA,NA,NA,NA,NA,17,69,4.1,1,1,6,6,0,NA,0,12
"ALFREDBLUE","Alfred Blue","RB","HOU",15,68,NA,NA,NA,NA,NA,NA,NA,15,67,4.5,1,2,9,4.5,0,NA,0,12
"PIERREGARCON","Pierre Garcon","WR","WAS",21,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,67,13.4,1,NA,0,12
"GREGOLSEN","Greg Olsen","TE","CAR",6,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,1,NA,0,12
"AUSTINDAVIS","Austin Davis","QB","STL",31,76,27,17,189,1,1,63,7,2,6,3,0,NA,NA,NA,NA,NA,0,11
"CHADHENNE","Chad Henne","QB","JAC",31,76,31,17,168,0,1,54.8,5.4,2,11,5.5,1,NA,NA,NA,NA,NA,0,11
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",19,76,NA,NA,NA,NA,NA,NA,NA,11,47,4.3,0,3,19,6.3,1,NA,0,11
"ANDREELLINGTON","Andre Ellington","RB","ARI",19,76,NA,NA,NA,NA,NA,NA,NA,17,81,4.8,0,4,30,7.5,0,NA,0,11
"TERRANCEWEST","Terrance West","RB","CLE",19,76,NA,NA,NA,NA,NA,NA,NA,15,59,3.9,1,2,9,4.5,0,NA,0,11
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",22,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,110,18.3,0,NA,0,11
"DELANIEWALKER","Delanie Walker","TE","TEN",7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,1,NA,0,11
"ANDREJOHNSON","Andre Johnson","WR","HOU",23,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,105,21,0,NA,0,10
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",23,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,1,NA,0,10
"WESWELKER","Wes Welker","WR","DEN",23,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,1,NA,0,10
"CORDARRELLEPATTERSON","Cordarrelle Patterson","WR","MIN",23,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,68,13.6,0,NA,0,10
"MICHAELFLOYD","Michael Floyd","WR","ARI",23,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,1,NA,0,10
"DARRENSPROLES","Darren Sproles","RB","PHI",22,88,NA,NA,NA,NA,NA,NA,NA,5,33,6.6,0,6,61,10.2,0,NA,0,9
"MONTEEBALL","Montee Ball","RB","DEN",22,88,NA,NA,NA,NA,NA,NA,NA,17,64,3.8,0,4,31,7.8,0,NA,0,9
"CJSPILLER","C.J. Spiller","RB","BUF",22,88,NA,NA,NA,NA,NA,NA,NA,15,71,4.7,0,2,21,10.5,0,NA,0,9
"CHRISIVORY","Chris Ivory","RB","NYJ",22,88,NA,NA,NA,NA,NA,NA,NA,8,39,4.9,1,0,0,0,0,NA,0,9
"JUSTINFORSETT","Justin Forsett","RB","BAL",22,88,NA,NA,NA,NA,NA,NA,NA,15,71,4.7,0,3,22,7.3,0,NA,0,9
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",22,88,NA,NA,NA,NA,NA,NA,NA,11,39,3.5,1,2,9,4.5,0,NA,0,9
"REGGIEWAYNE","Reggie Wayne","WR","IND",28,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,91,13,0,NA,0,9
"HARRYDOUGLAS","Harry Douglas","WR","ATL",28,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"DENNISPITTA","Dennis Pitta","TE","BAL",8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,38,9.5,1,NA,0,9
"NILESPAUL","Niles Paul","TE","WAS",8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"LARRYDONNELL","Larry Donnell","TE","NYG",8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,34,8.5,1,NA,0,9
"DWAYNEALLEN","Dwayne Allen","TE","IND",8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,12.3,1,NA,0,9
"JORDANCAMERON","Jordan Cameron","TE","CLE",8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,38,9.5,1,NA,0,9
"PIERRETHOMAS","Pierre Thomas","RB","NO",28,102,NA,NA,NA,NA,NA,NA,NA,11,53,4.8,0,4,34,8.5,0,NA,0,8
"REGGIEBUSH","Reggie Bush","RB","DET",28,102,NA,NA,NA,NA,NA,NA,NA,10,51,5.1,0,3,31,10.3,0,NA,0,8
"FRANKGORE","Frank Gore","RB","SF",28,102,NA,NA,NA,NA,NA,NA,NA,16,71,4.4,0,2,11,5.5,0,NA,0,8
"JEREMYHILL","Jeremy Hill","RB","CIN",28,102,NA,NA,NA,NA,NA,NA,NA,14,61,4.4,0,2,21,10.5,0,NA,0,8
"MATTASIATA","Matt Asiata","RB","MIN",28,102,NA,NA,NA,NA,NA,NA,NA,16,58,3.6,0,4,31,7.8,0,NA,0,8
"DARRENMCFADDEN","Darren McFadden","RB","OAK",28,102,NA,NA,NA,NA,NA,NA,NA,15,51,3.4,0,3,31,10.3,0,NA,0,8
"SHANEVEREEN","Shane Vereen","RB","NE",28,102,NA,NA,NA,NA,NA,NA,NA,7,41,5.9,0,4,41,10.2,0,NA,0,8
"MICHAELCRABTREE","Michael Crabtree","WR","SF",30,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,81,20.2,0,NA,0,8
"STEVESMITH","Steve Smith","WR","BAL",30,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,81,11.6,0,NA,0,8
"LARRYFITZGERALD","Larry Fitzgerald","WR","ARI",30,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,0,NA,0,8
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",30,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,29,9.7,1,NA,0,8
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",14,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,29,9.7,1,NA,0,8
"DONALDBROWN","Donald Brown","RB","SD",35,114,NA,NA,NA,NA,NA,NA,NA,16,61,3.8,0,2,19,9.5,0,NA,0,7
"FREDJACKSON","Fred Jackson","RB","BUF",35,114,NA,NA,NA,NA,NA,NA,NA,11,46,4.2,0,3,31,10.3,0,NA,0,7
"TRENTRICHARDSON","Trent Richardson","RB","IND",35,114,NA,NA,NA,NA,NA,NA,NA,16,61,3.8,0,2,19,9.5,0,NA,0,7
"RUEBENRANDLE","Rueben Randle","WR","NYG",34,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,19.2,0,NA,0,7
"TYHILTON","T.Y. Hilton","WR","IND",34,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,19.2,0,NA,0,7
"KENDALLWRIGHT","Kendall Wright","WR","TEN",34,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,71,11.8,0,NA,0,7
"DESEANJACKSON","DeSean Jackson","WR","WAS",34,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,71,17.8,0,NA,0,7
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",34,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,74,18.5,0,NA,0,7
"BRIANQUICK","Brian Quick","WR","STL",34,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,78,13,0,NA,0,7
"ERICDECKER","Eric Decker","WR","NYJ",34,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,74,14.8,0,NA,0,7
"MARKUSWHEATON","Markus Wheaton","WR","PIT",34,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,0,NA,0,7
"DEREKCARRIER","Derek Carrier","TE","SF",15,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,8,1,NA,0,7
"TRAVISKELCE","Travis Kelce","TE","KC",15,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,71,17.8,0,NA,0,7
"CHARLESCLAY","Charles Clay","TE","MIA",15,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,72,18,0,NA,0,7
"JASONWITTEN","Jason Witten","TE","DAL",15,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,72,14.4,0,NA,0,7
"JAREDCOOK","Jared Cook","TE","STL",15,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,19,6.3,1,NA,0,7
"CHRISJOHNSON","Chris Johnson","RB","NYJ",38,130,NA,NA,NA,NA,NA,NA,NA,15,58,3.9,0,2,17,8.5,0,NA,0,6
"DANNYWOODHEAD","Danny Woodhead","RB","SD",38,130,NA,NA,NA,NA,NA,NA,NA,5,31,6.2,0,4,35,8.8,0,NA,0,6
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",38,130,NA,NA,NA,NA,NA,NA,NA,12,61,5.1,0,1,5,5,0,NA,0,6
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",38,130,NA,NA,NA,NA,NA,NA,NA,14,51,3.6,0,1,11,11,0,NA,0,6
"ANQUANBOLDIN","Anquan Boldin","WR","SF",42,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,69,13.8,0,NA,0,6
"VICTORCRUZ","Victor Cruz","WR","NYG",42,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,64,12.8,0,NA,0,6
"TORREYSMITH","Torrey Smith","WR","BAL",42,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,67,16.8,0,NA,0,6
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",42,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,65,10.8,0,NA,0,6
"DAVANTEADAMS","Davante Adams","WR","GB",42,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"HEATHMILLER","Heath Miller","TE","PIT",20,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"OWENDANIELS","Owen Daniels","TE","BAL",20,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",20,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB","BAL",42,142,NA,NA,NA,NA,NA,NA,NA,9,44,4.9,0,2,12,6,0,NA,0,5
"TOBYGERHART","Toby Gerhart","RB","JAC",42,142,NA,NA,NA,NA,NA,NA,NA,14,48,3.4,0,2,15,7.5,0,NA,0,5
"SHONNGREENE","Shonn Greene","RB","TEN",42,142,NA,NA,NA,NA,NA,NA,NA,12,51,4.2,0,1,5,5,0,NA,0,5
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",42,142,NA,NA,NA,NA,NA,NA,NA,7,32,4.6,0,4,24,6,0,NA,0,5
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",42,142,NA,NA,NA,NA,NA,NA,NA,8,33,4.1,0,3,21,7,0,NA,0,5
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",42,142,NA,NA,NA,NA,NA,NA,NA,7,37,5.3,0,2,21,10.5,0,NA,0,5
"ROBERTTURBIN","Robert Turbin","RB","SEA",42,142,NA,NA,NA,NA,NA,NA,NA,5,23,4.6,0,3,31,10.3,0,NA,0,5
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",42,142,NA,NA,NA,NA,NA,NA,NA,10,41,4.1,0,2,13,6.5,0,NA,0,5
"JAMESJONES","James Jones","WR","OAK",47,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,59,14.8,0,NA,0,5
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",47,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,52,13,0,NA,0,5
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",47,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,58,19.3,0,NA,0,5
"JUSTINHUNTER","Justin Hunter","WR","TEN",47,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,53,17.7,0,NA,0,5
"CECILSHORTS","Cecil Shorts","WR","JAC",47,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,59,11.8,0,NA,0,5
"GREGJENNINGS","Greg Jennings","WR","MIN",47,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,57,14.2,0,NA,0,5
"ERICEBRON","Eric Ebron","TE","DET",23,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,0,NA,0,5
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",50,157,NA,NA,NA,NA,NA,NA,NA,8,37,4.6,0,3,19,6.3,0,NA,0,4
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","PIT",50,157,NA,NA,NA,NA,NA,NA,NA,9,40,4.4,0,1,7,7,0,NA,0,4
"HAKEEMNICKS","Hakeem Nicks","WR","IND",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48,16,0,NA,0,4
"DOUGBALDWIN","Doug Baldwin","WR","SEA",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,0,NA,0,4
"SANTONIOHOLMES","Santonio Holmes","WR","CHI",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"BRIANHARTLINE","Brian Hartline","WR","MIA",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,0,NA,0,4
"ALLENROBINSON","Allen Robinson","WR","JAC",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,47,11.8,0,NA,0,4
"MIKEEVANS","Mike Evans","WR","TB",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49,16.3,0,NA,0,4
"RILEYCOOPER","Riley Cooper","WR","PHI",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,14,0,NA,0,4
"ANDREROBERTS","Andre Roberts","WR","WAS",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48,16,0,NA,0,4
"STEVEJOHNSON","Steve Johnson","WR","SF",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"DENARIUSMOORE","Denarius Moore","WR","OAK",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,13.3,0,NA,0,4
"MILESAUSTIN","Miles Austin","WR","CLE",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,0,NA,0,4
"KENNYBRITT","Kenny Britt","WR","STL",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"JOHNBROWN","John Brown","WR","ARI",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,44,14.7,0,NA,0,4
"DEVINHESTER","Devin Hester","WR","ATL",53,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
