"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"STEVENJACKSON","RB","Steven Jackson","ATL",5,33,13.5,NA,NA,0,0,0,NA,58,1,NA,17,0,NA,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",6,34,13.4,NA,NA,0,0,0,NA,66,1,NA,8,0,NA,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",6,34,13.4,NA,NA,0,0,0,NA,36,1,NA,38,0,NA,0,0
"EDDIELACY","RB","Eddie Lacy","GB",8,36,13.3,NA,NA,0,0,0,NA,56,1,NA,17,0,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",13,37,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,37,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"EJMANUEL","QB","EJ Manuel","BUF",16,39,13.1,NA,NA,210,1,1,NA,27,0,NA,0,0,NA,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",17,40,13.04,NA,NA,241,1,1,NA,14,0,NA,0,0,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",14,41,12.8,NA,NA,0,0,0,NA,1,0,NA,67,1,NA,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",15,42,12.4,NA,NA,0,0,0,NA,2,0,NA,62,1,NA,0,0
"GOLDENTATE","WR","Golden Tate","DET",16,43,12.2,NA,NA,0,0,0,NA,1,0,NA,61,1,NA,0,0
"JAKELOCKER","QB","Jake Locker","TEN",18,44,12.02,NA,NA,223,1,1,NA,11,0,NA,0,0,NA,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",9,45,12,NA,NA,0,0,0,NA,30,1,NA,30,0,NA,0,0
"TYHILTON","WR","T.Y. Hilton","IND",17,45,12,NA,NA,0,0,0,NA,1,0,NA,59,1,NA,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAX",19,47,11.94,NA,NA,191,1,1,NA,23,0,NA,0,0,NA,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",10,48,11.9,NA,NA,0,0,0,NA,44,0,NA,15,1,NA,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",18,48,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",3,48,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",20,51,11.88,NA,NA,227,1,1,NA,8,0,NA,0,0,NA,0,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",19,52,11.8,NA,NA,0,0,0,NA,0,0,NA,58,1,NA,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",21,53,11.66,NA,NA,209,1,1,NA,13,0,NA,0,0,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",4,54,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"ELIMANNING","QB","Eli Manning","NYG",22,55,11.4,NA,NA,235,1,1,NA,0,0,NA,0,0,NA,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",20,56,11.2,NA,NA,0,0,0,NA,0,0,NA,52,1,NA,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",11,57,11.1,NA,NA,0,0,0,NA,89,0,NA,22,0,NA,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",21,58,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",5,58,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",22,60,10.8,NA,NA,0,0,0,NA,1,0,NA,47,1,NA,0,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",23,61,10.7,NA,NA,0,0,0,NA,0,0,NA,47,1,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",6,61,10.7,NA,NA,0,0,0,NA,0,0,NA,47,1,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",6,61,10.7,NA,NA,0,0,0,NA,0,0,NA,47,1,NA,0,0
"MIKEEVANS","WR","Mike Evans","TB",24,64,10.6,NA,NA,0,0,0,NA,0,0,NA,46,1,NA,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",25,65,10.5,NA,NA,0,0,0,NA,1,0,NA,64,1,NA,0,1
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",25,65,10.5,NA,NA,0,0,0,NA,0,0,NA,45,1,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",8,65,10.5,NA,NA,0,0,0,NA,0,0,NA,45,1,NA,0,0
"KENNYSTILLS","WR","Kenny Stills","NO",27,68,10.3,NA,NA,0,0,0,NA,2,0,NA,41,1,NA,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",28,69,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",29,70,9.8,NA,NA,0,0,0,NA,0,0,NA,98,0,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",23,71,9.72,NA,NA,208,1,2,NA,14,0,NA,0,0,NA,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",9,72,9.7,NA,NA,0,0,0,NA,0,0,NA,37,1,NA,0,0
"MIKEGLENNON","QB","Mike Glennon","TB",24,73,9.52,NA,NA,178,1,1,NA,4,0,NA,0,0,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",10,74,9.5,NA,NA,0,0,0,NA,0,0,NA,35,1,NA,0,0
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",12,75,9.4,NA,NA,0,0,0,NA,1,0,NA,33,1,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",30,76,9,NA,NA,0,0,0,NA,0,0,NA,90,0,NA,0,0
"MATTASIATA","RB","Matt Asiata","MIN",13,77,8.9,NA,NA,0,0,0,NA,56,0,NA,33,0,NA,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",31,77,8.9,NA,NA,0,0,0,NA,1,0,NA,88,0,NA,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",14,79,8.8,NA,NA,0,0,0,NA,64,0,NA,24,0,NA,0,0
"DONALDBROWN","RB","Donald Brown","SD",15,80,7.8,NA,NA,0,0,0,NA,68,0,NA,10,0,NA,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",16,81,7.7,NA,NA,0,0,0,NA,45,0,NA,32,0,NA,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",32,81,7.7,NA,NA,0,0,0,NA,7,0,NA,70,0,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",32,81,7.7,NA,NA,0,0,0,NA,3,0,NA,74,0,NA,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",17,84,7.6,NA,NA,0,0,0,NA,53,0,NA,23,0,NA,0,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",18,85,7.1,NA,NA,0,0,0,NA,56,0,NA,15,0,NA,0,0
"DEVINHESTER","WR","Devin Hester","ATL",34,86,7,NA,NA,0,0,0,NA,26,0,NA,44,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",34,86,7,NA,NA,0,0,0,NA,0,0,NA,70,0,NA,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",36,88,6.7,NA,NA,0,0,0,NA,1,0,NA,66,0,NA,0,0
"KEENANALLEN","WR","Keenan Allen","SD",37,89,6.6,NA,NA,0,0,0,NA,0,0,NA,66,0,NA,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",37,89,6.6,NA,NA,0,0,0,NA,0,0,NA,66,0,NA,0,0
"JAMESJONES","WR","James Jones","OAK",37,89,6.6,NA,NA,0,0,0,NA,0,0,NA,66,0,NA,0,0
"RODDYWHITE","WR","Roddy White","ATL",37,89,6.6,NA,NA,0,0,0,NA,0,0,NA,66,0,NA,0,0
"KNILEDAVIS","RB","Knile Davis","KC",19,93,6.5,NA,NA,0,0,0,NA,35,0,NA,30,0,NA,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",41,93,6.5,NA,NA,0,0,0,NA,1,0,NA,64,0,NA,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",41,93,6.5,NA,NA,0,0,0,NA,0,0,NA,65,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",43,96,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",20,97,6.1,NA,NA,0,0,0,NA,33,0,NA,28,0,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",21,98,6,NA,NA,0,0,0,NA,40,0,NA,20,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",22,99,5.9,NA,NA,0,0,0,NA,13,0,NA,46,0,NA,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",44,99,5.9,NA,NA,0,0,0,NA,1,0,NA,58,0,NA,0,0
"STEVEJOHNSON","WR","Steve Johnson","SF",45,101,5.8,NA,NA,0,0,0,NA,1,0,NA,57,0,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",11,101,5.8,NA,NA,0,0,0,NA,0,0,NA,58,0,NA,0,0
"DWAYNEBOWE","WR","Dwayne Bowe","KC",46,103,5.7,NA,NA,0,0,0,NA,0,0,NA,57,0,NA,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",12,104,5.6,NA,NA,0,0,0,NA,0,0,NA,56,0,NA,0,0
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",23,105,5.5,NA,NA,0,0,0,NA,43,0,NA,12,0,NA,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",47,105,5.5,NA,NA,0,0,0,NA,0,0,NA,55,0,NA,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",13,105,5.5,NA,NA,0,0,0,NA,0,0,NA,55,0,NA,0,0
"ALFREDBLUE","RB","Alfred Blue","HOU",24,108,5.4,NA,NA,0,0,0,NA,50,0,NA,4,0,NA,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",48,108,5.4,NA,NA,0,0,0,NA,1,0,NA,53,0,NA,0,0
"NILESPAUL","TE","Niles Paul","WAS",14,108,5.4,NA,NA,0,0,0,NA,0,0,NA,54,0,NA,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",25,111,5.3,NA,NA,0,0,0,NA,41,0,NA,12,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",49,112,5.2,NA,NA,0,0,0,NA,1,0,NA,51,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",49,112,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"FRANKGORE","RB","Frank Gore","SF",26,114,5,NA,NA,0,0,0,NA,37,0,NA,13,0,NA,0,0
"SHONNGREENE","RB","Shonn Greene","TEN",26,114,5,NA,NA,0,0,0,NA,46,0,NA,4,0,NA,0,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",26,114,5,NA,NA,0,0,0,NA,38,0,NA,12,0,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",51,114,5,NA,NA,0,0,0,NA,0,0,NA,50,0,NA,0,0
"BRANDONGIBSON","WR","Brandon Gibson","MIA",51,114,5,NA,NA,0,0,0,NA,0,0,NA,50,0,NA,0,0
"MIKEWILLIAMS","WR","Mike Williams","BUF",53,119,4.9,NA,NA,0,0,0,NA,0,0,NA,49,0,NA,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",29,120,4.6,NA,NA,0,0,0,NA,40,0,NA,6,0,NA,0,0
"CECILSHORTS","WR","Cecil Shorts","JAX",54,120,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",55,122,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"CARLOSHYDE","RB","Carlos Hyde","SF",30,123,4.4,NA,NA,0,0,0,NA,33,0,NA,11,0,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",56,123,4.4,NA,NA,0,0,0,NA,0,0,NA,44,0,NA,0,0
"ERICEBRON","TE","Eric Ebron","DET",15,123,4.4,NA,NA,0,0,0,NA,0,0,NA,44,0,NA,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD",15,123,4.4,NA,NA,0,0,0,NA,0,0,NA,44,0,NA,0,0
"ROYHELU","RB","Roy Helu","WAS",31,127,4.3,NA,NA,0,0,0,NA,28,0,NA,15,0,NA,0,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",32,128,4.2,NA,NA,0,0,0,NA,24,0,NA,18,0,NA,0,0
"WILLTAUFOOU","RB","Will Ta'ufo'ou","JAX",32,128,4.2,NA,NA,0,0,0,NA,2,0,NA,40,0,NA,0,0
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",32,128,4.2,NA,NA,0,0,0,NA,28,0,NA,14,0,NA,0,0
"LANCEMOORE","WR","Lance Moore","PIT",57,131,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"ALLENROBINSON","WR","Allen Robinson","JAX",57,131,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"GARRETTGRAHAM","TE","Garrett Graham","HOU",17,133,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",59,134,3.6,NA,NA,0,0,0,NA,1,0,NA,35,0,NA,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",59,134,3.6,NA,NA,0,0,0,NA,1,0,NA,35,0,NA,0,0
"BRANDONMYERS","TE","Brandon Myers","TB",18,134,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",35,137,3.4,NA,NA,0,0,0,NA,25,0,NA,9,0,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",19,137,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","PIT",36,139,3.3,NA,NA,0,0,0,NA,31,0,NA,2,0,NA,0,0
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",36,139,3.3,NA,NA,0,0,0,NA,33,0,NA,0,0,NA,0,0
"ANDREWQUARLESS","TE","Andrew Quarless","GB",20,139,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"JACEAMARO","TE","Jace Amaro","NYJ",21,142,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"SCOTTCHANDLER","TE","Scott Chandler","BUF",21,142,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",61,144,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","BAL",61,144,3,NA,NA,0,0,0,NA,2,0,NA,28,0,NA,0,0
"BRANDONBOLDEN","RB","Brandon Bolden","NE",38,146,2.9,NA,NA,0,0,0,NA,19,0,NA,10,0,NA,0,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",63,146,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"LANCEDUNBAR","RB","Lance Dunbar","DAL",39,148,2.8,NA,NA,0,0,0,NA,24,0,NA,4,0,NA,0,0
"JASONAVANT","WR","Jason Avant","CAR",64,148,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",64,148,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",23,148,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",66,152,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",66,152,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",24,152,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"BERNARDPIERCE","RB","Bernard Pierce","BAL",40,155,2.6,NA,NA,0,0,0,NA,18,0,NA,8,0,NA,0,0
"DENARDROBINSON","RB","Denard Robinson","JAX",40,155,2.6,NA,NA,0,0,0,NA,36,0,NA,10,0,NA,0,1
"JAMESSTARKS","RB","James Starks","GB",42,157,2.4,NA,NA,0,0,0,NA,17,0,NA,7,0,NA,0,0
"BRENTCELEK","TE","Brent Celek","PHI",25,157,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",68,159,2.3,NA,NA,0,0,0,NA,1,0,NA,22,0,NA,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",26,160,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"DRIARCHER","RB","Dri Archer","PIT",43,161,2.1,NA,NA,0,0,0,NA,17,0,NA,4,0,NA,0,0
"ANDREHOLMES","WR","Andre Holmes","OAK",69,162,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",69,162,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"EDDICKSON","TE","Ed Dickson","CAR",27,164,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",44,165,1.8,NA,NA,0,0,0,NA,14,0,NA,4,0,NA,0,0
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",28,165,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",45,167,1.6,NA,NA,0,0,0,NA,13,0,NA,3,0,NA,0,0
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",45,167,1.6,NA,NA,0,0,0,NA,10,0,NA,6,0,NA,0,0
"RYANGRIFFIN","TE","Ryan Griffin","HOU",29,167,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
"LEVINETOILOLO","TE","Levine Toilolo","ATL",29,167,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
"TIMWRIGHT","TE","Timothy Wright","NE",29,167,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",47,172,1.5,NA,NA,0,0,0,NA,5,0,NA,10,0,NA,0,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",71,172,1.5,NA,NA,0,0,0,NA,0,0,NA,15,0,NA,0,0
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",72,174,1.4,NA,NA,0,0,0,NA,0,0,NA,14,0,NA,0,0
"DEVINSTREET","WR","Devin Street","DAL",72,174,1.4,NA,NA,0,0,0,NA,0,0,NA,14,0,NA,0,0
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",48,176,1.3,NA,NA,0,0,0,NA,12,0,NA,21,0,NA,0,1
"COLEBEASLEY","WR","Cole Beasley","DAL",74,176,1.3,NA,NA,0,0,0,NA,0,0,NA,13,0,NA,0,0
"KENBRELLTHOMPKINS","WR","Kenbrell Thompkins","OAK",74,176,1.3,NA,NA,0,0,0,NA,0,0,NA,13,0,NA,0,0
"CLAYHARBOR","TE","Clay Harbor","JAX",32,176,1.3,NA,NA,0,0,0,NA,0,0,NA,13,0,NA,0,0
"MARCELREECE","RB","Marcel Reece","OAK",49,180,1.2,NA,NA,0,0,0,NA,6,0,NA,6,0,NA,0,0
"CJFIEDOROWICZ","TE","C.J. Fiedorowicz","HOU",33,180,1.2,NA,NA,0,0,0,NA,0,0,NA,12,0,NA,0,0
"JOSEPHRANDLE","RB","Joseph Randle","DAL",50,182,1.1,NA,NA,0,0,0,NA,8,0,NA,3,0,NA,0,0
"ANDREWILLIAMS","RB","Andre Williams","NYG",50,182,1.1,NA,NA,0,0,0,NA,9,0,NA,2,0,NA,0,0
"DARRELYOUNG","RB","Darrel Young","WAS",50,182,1.1,NA,NA,0,0,0,NA,1,0,NA,10,0,NA,0,0
"JOHNKUHN","RB","John Kuhn","GB",53,185,1,NA,NA,0,0,0,NA,4,0,NA,6,0,NA,0,0
"DUJUANHARRIS","RB","DuJuan Harris","GB",54,186,0.9,NA,NA,0,0,0,NA,8,0,NA,1,0,NA,0,0
"BRANDENOLIVER","RB","Branden Oliver","SD",54,186,0.9,NA,NA,0,0,0,NA,8,0,NA,1,0,NA,0,0
"CHRISPOLK","RB","Chris Polk","PHI",54,186,0.9,NA,NA,0,0,0,NA,6,0,NA,3,0,NA,0,0
"JOEMORGAN","WR","Joe Morgan","NO",76,186,0.9,NA,NA,0,0,0,NA,0,0,NA,9,0,NA,0,0
"GREGSALAS","WR","Greg Salas","NYJ",76,186,0.9,NA,NA,0,0,0,NA,0,0,NA,9,0,NA,0,0
"ANTHONYDIXON","RB","Anthony Dixon","BUF",57,191,0.8,NA,NA,0,0,0,NA,7,0,NA,1,0,NA,0,0
"JORDANTODMAN","RB","Jordan Todman","JAX",57,191,0.8,NA,NA,0,0,0,NA,6,0,NA,2,0,NA,0,0
"MIKEBROWN","WR","Mike Brown","JAX",78,191,0.8,NA,NA,0,0,0,NA,0,0,NA,8,0,NA,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",78,191,0.8,NA,NA,0,0,0,NA,0,0,NA,8,0,NA,0,0
"BENJAMINWATSON","TE","Benjamin Watson","NO",34,191,0.8,NA,NA,0,0,0,NA,0,0,NA,8,0,NA,0,0
"JEDCOLLINS","RB","Jed Collins","DET",59,196,0.7,NA,NA,0,0,0,NA,4,0,NA,3,0,NA,0,0
"BILALPOWELL","RB","Bilal Powell","NYJ",59,196,0.7,NA,NA,0,0,0,NA,6,0,NA,1,0,NA,0,0
"LOUISMURPHY","WR","Louis Murphy","TB",80,196,0.7,NA,NA,0,0,0,NA,0,0,NA,7,0,NA,0,0
"GRIFFWHALEN","WR","Griff Whalen","IND",80,196,0.7,NA,NA,0,0,0,NA,0,0,NA,7,0,NA,0,0
"RHETTELLISON","TE","Rhett Ellison","MIN",35,196,0.7,NA,NA,0,0,0,NA,0,0,NA,7,0,NA,0,0
"GAVINESCOBAR","TE","Gavin Escobar","DAL",35,196,0.7,NA,NA,0,0,0,NA,0,0,NA,7,0,NA,0,0
"TRAVARISCADET","RB","Travaris Cadet","NO",61,202,0.6,NA,NA,0,0,0,NA,3,0,NA,3,0,NA,0,0
