"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",11,13,17.66,NA,NA,259,2,1,NA,13,0,NA,0,0,NA,0,0
"ANDYDALTON","QB","Andy Dalton","CIN",12,14,17.4,NA,NA,260,2,1,NA,10,0,NA,0,0,NA,0,0
"CAMNEWTON","QB","Cam Newton","CAR",13,15,17.32,NA,NA,223,2,1,NA,24,0,NA,0,0,NA,0,0
"ELIMANNING","QB","Eli Manning","NYG",14,16,17.08,NA,NA,272,2,1,NA,2,0,NA,0,0,NA,0,0
"TONYROMO","QB","Tony Romo","DAL",15,17,16.8,NA,NA,260,2,1,NA,4,0,NA,0,0,NA,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",1,17,16.8,NA,NA,0,0,0,NA,71,1,NA,37,0,NA,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",16,19,16.5,NA,NA,250,2,1,NA,5,0,NA,0,0,NA,0,0
"ANDREELLINGTON","RB","Andre Ellington","ARI",2,19,16.5,NA,NA,0,0,0,NA,69,0,NA,36,1,NA,0,0
"LESEANMCCOY","RB","LeSean McCoy","PHI",3,21,16.1,NA,NA,0,0,0,NA,72,1,NA,29,0,NA,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",4,22,16,NA,NA,0,0,0,NA,77,1,NA,23,0,NA,0,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",3,23,15.3,NA,NA,0,0,0,NA,0,0,NA,93,1,NA,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",5,24,15.1,NA,NA,0,0,0,NA,65,1,NA,26,0,NA,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",6,25,14.9,NA,NA,0,0,0,NA,69,1,NA,20,0,NA,0,0
"AJGREEN","WR","A.J. Green","CIN",4,26,14.7,NA,NA,0,0,0,NA,0,0,NA,87,1,NA,0,0
"MARKINGRAM","RB","Mark Ingram","NO",7,27,14.2,NA,NA,0,0,0,NA,66,1,NA,16,0,NA,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",7,27,14.2,NA,NA,0,0,0,NA,39,1,NA,43,0,NA,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",5,29,14,NA,NA,0,0,0,NA,0,0,NA,80,1,NA,0,0
"TREMASON","RB","Tre Mason","STL",9,30,13.9,NA,NA,0,0,0,NA,56,1,NA,23,0,NA,0,0
"TYHILTON","WR","T.Y. Hilton","IND",6,30,13.9,NA,NA,0,0,0,NA,0,0,NA,79,1,NA,0,0
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",17,32,13.8,NA,NA,215,1,1,NA,32,0,NA,0,0,NA,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",10,32,13.8,NA,NA,0,0,0,NA,60,0,NA,38,1,NA,0,1
"ANDREWILLIAMS","RB","Andre Williams","NYG",11,34,13.6,NA,NA,0,0,0,NA,61,1,NA,15,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",12,35,13.4,NA,NA,0,0,0,NA,27,0,NA,47,1,NA,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",7,35,13.4,NA,NA,0,0,0,NA,0,0,NA,74,1,NA,0,0
"JULIUSTHOMAS","TE","Julius Thomas","DEN",1,37,13.3,NA,NA,0,0,0,NA,0,0,NA,73,1,NA,0,0
"KEENANALLEN","WR","Keenan Allen","SD",8,38,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",8,38,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,38,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"MICHAELVICK","QB","Michael Vick","NYJ",18,41,13.12,NA,NA,183,1,1,NA,38,0,NA,0,0,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",10,42,13.1,NA,NA,0,0,0,NA,0,0,NA,71,1,NA,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",10,42,13.1,NA,NA,0,0,0,NA,0,0,NA,71,1,NA,0,0
"BRANDENOLIVER","RB","Branden Oliver","SD",13,44,13,NA,NA,0,0,0,NA,64,1,NA,6,0,NA,0,0
"JORDANREED","TE","Jordan Reed","WAS",3,44,13,NA,NA,0,0,0,NA,0,0,NA,70,1,NA,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",14,46,12.7,NA,NA,0,0,0,NA,54,1,NA,13,0,NA,0,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",15,47,12.6,NA,NA,0,0,0,NA,46,1,NA,20,0,NA,0,0
"BENTATE","RB","Ben Tate","CLE",15,47,12.6,NA,NA,0,0,0,NA,55,1,NA,11,0,NA,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",12,49,12.5,NA,NA,0,0,0,NA,0,0,NA,65,1,NA,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",17,50,12.4,NA,NA,0,0,0,NA,54,1,NA,10,0,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",13,50,12.4,NA,NA,0,0,0,NA,0,0,NA,64,1,NA,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",13,50,12.4,NA,NA,0,0,0,NA,0,0,NA,64,1,NA,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",13,50,12.4,NA,NA,0,0,0,NA,0,0,NA,64,1,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",16,54,12.3,NA,NA,0,0,0,NA,0,0,NA,63,1,NA,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",19,55,12.2,NA,NA,200,1,1,NA,22,0,NA,0,0,NA,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",18,55,12.2,NA,NA,0,0,0,NA,58,1,NA,4,0,NA,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",17,55,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",17,55,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",4,55,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",19,60,12.1,NA,NA,0,0,0,NA,0,0,NA,61,1,NA,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",19,61,11.9,NA,NA,0,0,0,NA,56,1,NA,3,0,NA,0,0
"ODELLBECKHAM","WR","Odell Beckham","NYG",20,61,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAX",20,63,11.72,NA,NA,178,1,1,NA,26,0,NA,0,0,NA,0,0
"DENARDROBINSON","RB","Denard Robinson","JAX",20,64,11.7,NA,NA,0,0,0,NA,67,1,NA,10,0,NA,0,1
"FRANKGORE","RB","Frank Gore","SF",21,65,11.6,NA,NA,0,0,0,NA,47,1,NA,9,0,NA,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",22,66,11.5,NA,NA,0,0,0,NA,44,1,NA,11,0,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",21,67,11.2,NA,NA,0,0,0,NA,0,0,NA,52,1,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",21,67,11.2,NA,NA,0,0,0,NA,0,0,NA,52,1,NA,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",5,67,11.2,NA,NA,0,0,0,NA,0,0,NA,52,1,NA,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",23,70,11.1,NA,NA,0,0,0,NA,0,0,NA,51,1,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",6,70,11.1,NA,NA,0,0,0,NA,0,0,NA,51,1,NA,0,0
"AUSTINDAVIS","QB","Austin Davis","STL",21,72,10.94,NA,NA,196,1,1,NA,11,0,NA,0,0,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",7,73,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",7,73,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"WESWELKER","WR","Wes Welker","DEN",24,75,10.7,NA,NA,0,0,0,NA,0,0,NA,47,1,NA,0,0
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",22,76,10.66,NA,NA,244,1,2,NA,9,0,NA,0,0,NA,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",25,77,10.4,NA,NA,0,0,0,NA,0,0,NA,44,1,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",23,78,10.14,NA,NA,196,1,1,NA,3,0,NA,0,0,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",9,79,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",9,79,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"MILESAUSTIN","WR","Miles Austin","CLE",26,81,9.9,NA,NA,0,0,0,NA,0,0,NA,39,1,NA,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",11,81,9.9,NA,NA,0,0,0,NA,0,0,NA,39,1,NA,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",23,83,9.7,NA,NA,0,0,0,NA,31,1,NA,6,0,NA,0,0
"CARLOSHYDE","RB","Carlos Hyde","SF",24,84,9.5,NA,NA,0,0,0,NA,29,1,NA,6,0,NA,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",12,84,9.5,NA,NA,0,0,0,NA,0,0,NA,35,1,NA,0,0
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",25,86,9.4,NA,NA,0,0,0,NA,79,0,NA,15,0,NA,0,0
"MATTASIATA","RB","Matt Asiata","MIN",26,87,9,NA,NA,0,0,0,NA,24,1,NA,6,0,NA,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",27,88,8.5,NA,NA,0,0,0,NA,0,0,NA,85,0,NA,0,0
"PERCYHARVIN","WR","Percy Harvin","NYJ",28,89,8.2,NA,NA,0,0,0,NA,13,0,NA,69,0,NA,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",29,90,7.8,NA,NA,0,0,0,NA,0,0,NA,78,0,NA,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",29,90,7.8,NA,NA,0,0,0,NA,0,0,NA,78,0,NA,0,0
"MIKEGLENNON","QB","Mike Glennon","TB",24,92,7.48,NA,NA,177,1,2,NA,4,0,NA,0,0,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",31,93,7.4,NA,NA,0,0,0,NA,0,0,NA,74,0,NA,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",31,93,7.4,NA,NA,0,0,0,NA,0,0,NA,74,0,NA,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",27,95,7.3,NA,NA,0,0,0,NA,51,0,NA,22,0,NA,0,0
"MIKEEVANS","WR","Mike Evans","TB",33,96,7,NA,NA,0,0,0,NA,0,0,NA,70,0,NA,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",28,97,6.7,NA,NA,0,0,0,NA,44,0,NA,23,0,NA,0,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",34,98,6.5,NA,NA,0,0,0,NA,8,0,NA,57,0,NA,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","NO",13,98,6.5,NA,NA,0,0,0,NA,0,0,NA,65,0,NA,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",35,100,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAX",35,100,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",29,102,6.2,NA,NA,0,0,0,NA,48,0,NA,14,0,NA,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",37,103,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",37,103,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",30,105,6,NA,NA,0,0,0,NA,47,0,NA,13,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",39,105,6,NA,NA,0,0,0,NA,0,0,NA,60,0,NA,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",39,105,6,NA,NA,0,0,0,NA,0,0,NA,60,0,NA,0,0
"DONALDBROWN","RB","Donald Brown","SD",31,108,5.8,NA,NA,0,0,0,NA,42,0,NA,16,0,NA,0,0
"CECILSHORTS","WR","Cecil Shorts","JAX",41,109,5.7,NA,NA,0,0,0,NA,0,0,NA,57,0,NA,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",42,110,5.6,NA,NA,0,0,0,NA,0,0,NA,76,0,NA,0,1
"BRANDINCOOKS","WR","Brandin Cooks","NO",43,111,5.5,NA,NA,0,0,0,NA,0,0,NA,55,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",43,111,5.5,NA,NA,0,0,0,NA,0,0,NA,55,0,NA,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",14,111,5.5,NA,NA,0,0,0,NA,0,0,NA,55,0,NA,0,0
"LOUISMURPHY","WR","Louis Murphy","TB",45,114,5.3,NA,NA,0,0,0,NA,0,0,NA,53,0,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",15,114,5.3,NA,NA,0,0,0,NA,0,0,NA,53,0,NA,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",32,116,5.2,NA,NA,0,0,0,NA,58,0,NA,14,0,NA,0,1
"ANQUANBOLDIN","WR","Anquan Boldin","SF",46,116,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",33,118,5.1,NA,NA,0,0,0,NA,40,0,NA,11,0,NA,0,0
"DWAYNEBOWE","WR","Dwayne Bowe","KC",47,118,5.1,NA,NA,0,0,0,NA,0,0,NA,51,0,NA,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",48,120,4.8,NA,NA,0,0,0,NA,0,0,NA,48,0,NA,0,0
"JAMESJONES","WR","James Jones","OAK",49,121,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",50,122,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",50,122,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"JAREDCOOK","TE","Jared Cook","STL",16,122,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",52,125,4.4,NA,NA,0,0,0,NA,6,0,NA,38,0,NA,0,0
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",34,126,4.3,NA,NA,0,0,0,NA,32,0,NA,11,0,NA,0,0
"ALLENROBINSON","WR","Allen Robinson","JAX",53,127,4.2,NA,NA,0,0,0,NA,0,0,NA,62,0,NA,0,1
"BERNARDPIERCE","RB","Bernard Pierce","BAL",35,128,4.1,NA,NA,0,0,0,NA,32,0,NA,9,0,NA,0,0
"KENNYBRITT","WR","Kenny Britt","STL",54,128,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"BRANDONGIBSON","WR","Brandon Gibson","MIA",54,128,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"CHRISGIVENS","WR","Chris Givens","STL",54,128,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"STEVEJOHNSON","WR","Steve Johnson","SF",54,128,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"TRAVARISCADET","RB","Travaris Cadet","NO",36,133,4,NA,NA,0,0,0,NA,2,0,NA,38,0,NA,0,0
"WILLTAUFOOU","RB","Will Ta'ufo'ou","JAX",36,133,4,NA,NA,0,0,0,NA,2,0,NA,38,0,NA,0,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",58,135,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",58,135,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",38,137,3.8,NA,NA,0,0,0,NA,31,0,NA,7,0,NA,0,0
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",39,138,3.7,NA,NA,0,0,0,NA,2,0,NA,35,0,NA,0,0
"MARCELREECE","RB","Marcel Reece","OAK",39,138,3.7,NA,NA,0,0,0,NA,20,0,NA,17,0,NA,0,0
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",60,138,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"ROYHELU","RB","Roy Helu","WAS",41,141,3.6,NA,NA,0,0,0,NA,23,0,NA,13,0,NA,0,0
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",42,142,3.5,NA,NA,0,0,0,NA,31,0,NA,4,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",61,143,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",17,143,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","PIT",43,145,3.3,NA,NA,0,0,0,NA,31,0,NA,2,0,NA,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",62,145,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",63,147,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",63,147,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"JORDANTODMAN","RB","Jordan Todman","JAX",44,149,3.1,NA,NA,0,0,0,NA,23,0,NA,8,0,NA,0,0
"ALLENHURNS","WR","Allen Hurns","JAX",65,149,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"RICARDOLOCKETTE","WR","Ricardo Lockette","SEA",65,149,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"KENNYSTILLS","WR","Kenny Stills","NO",65,149,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",18,149,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"CLAYHARBOR","TE","Clay Harbor","JAX",18,149,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"MIKEJAMES","RB","Mike James","TB",45,155,3,NA,NA,0,0,0,NA,21,0,NA,9,0,NA,0,0
"ANDRECALDWELL","WR","Andre Caldwell","DEN",68,155,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"DENARIUSMOORE","WR","Denarius Moore","OAK",69,157,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"GARRETTGRAHAM","TE","Garrett Graham","HOU",20,157,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"BRANDONBOLDEN","RB","Brandon Bolden","NE",46,159,2.8,NA,NA,0,0,0,NA,18,0,NA,10,0,NA,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",70,159,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"ACESANDERS","WR","Ace Sanders","JAX",70,159,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"ADRIENROBINSON","TE","Adrien Robinson","NYG",21,159,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"LANCEDUNBAR","RB","Lance Dunbar","DAL",47,163,2.7,NA,NA,0,0,0,NA,23,0,NA,4,0,NA,0,0
"JASONAVANT","WR","Jason Avant","CAR",72,163,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","BAL",72,163,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",74,166,2.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,1
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",22,167,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",22,167,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"ZACSTACY","RB","Zac Stacy","STL",48,169,2.3,NA,NA,0,0,0,NA,20,0,NA,3,0,NA,0,0
"LANCEMOORE","WR","Lance Moore","PIT",75,169,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"TIMWRIGHT","TE","Timothy Wright","NE",24,169,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",76,172,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",76,172,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"JIMDRAY","TE","Jim Dray","CLE",25,172,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"DRIARCHER","RB","Dri Archer","PIT",49,175,2.1,NA,NA,0,0,0,NA,17,0,NA,4,0,NA,0,0
"KNILEDAVIS","RB","Knile Davis","KC",49,175,2.1,NA,NA,0,0,0,NA,16,0,NA,5,0,NA,0,0
"JOHNBROWN","WR","John Brown","ARI",78,175,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",78,175,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"PRESTONPARKER","WR","Preston Parker","NYG",78,175,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"JACEAMARO","TE","Jace Amaro","NYJ",26,175,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",81,181,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"ROBERTTURBIN","RB","Robert Turbin","SEA",51,182,1.9,NA,NA,0,0,0,NA,16,0,NA,3,0,NA,0,0
"TERRANCEWEST","RB","Terrance West","CLE",51,182,1.9,NA,NA,0,0,0,NA,15,0,NA,4,0,NA,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",82,182,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"EDDICKSON","TE","Ed Dickson","CAR",27,185,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
"RYANGRIFFIN","TE","Ryan Griffin","HOU",27,185,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
"LOGANPAULSEN","TE","Logan Paulsen","WAS",27,185,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",83,188,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",30,188,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"LUKEWILLSON","TE","Luke Willson","SEA",30,188,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"BRENTCELEK","TE","Brent Celek","PHI",32,191,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD",32,191,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",53,193,1.5,NA,NA,0,0,0,NA,29,0,NA,6,0,NA,0,1
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",84,193,1.5,NA,NA,0,0,0,NA,0,0,NA,15,0,NA,0,0
"TROYNIKLAS","TE","Troy Niklas","ARI",34,193,1.5,NA,NA,0,0,0,NA,0,0,NA,15,0,NA,0,0
"NILESPAUL","TE","Niles Paul","WAS",34,193,1.5,NA,NA,0,0,0,NA,0,0,NA,15,0,NA,0,0
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",54,197,1.4,NA,NA,0,0,0,NA,9,0,NA,5,0,NA,0,0
"CJFIEDOROWICZ","TE","C.J. Fiedorowicz","HOU",36,197,1.4,NA,NA,0,0,0,NA,0,0,NA,14,0,NA,0,0
"BRANDONMYERS","TE","Brandon Myers","TB",36,197,1.4,NA,NA,0,0,0,NA,0,0,NA,14,0,NA,0,0
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",55,200,1.3,NA,NA,0,0,0,NA,11,0,NA,22,0,NA,0,1
"ALFREDBLUE","RB","Alfred Blue","HOU",56,201,1.2,NA,NA,0,0,0,NA,8,0,NA,4,0,NA,0,0
"DARRELYOUNG","RB","Darrel Young","WAS",56,201,1.2,NA,NA,0,0,0,NA,1,0,NA,11,0,NA,0,0
