"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"RYANTANNEHILL","Ryan Tannehill","QB","MIA",10,10,25,20,227,2,1,80,9.1,3,24,8,0,NA,NA,NA,NA,NA,0,21
"PHILIPRIVERS","Philip Rivers","QB","SD",12,12,38,23,251,2,1,60.5,6.6,1,3,3,0,NA,NA,NA,NA,NA,0,20
"ARIANFOSTER","Arian Foster","RB","HOU",1,12,NA,NA,NA,NA,NA,NA,NA,24,105,4.4,1,3,46,15.3,0,NA,0,20
"CALVINJOHNSON","Calvin Johnson","WR","DET",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,86,12.3,2,NA,0,20
"MATTRYAN","Matt Ryan","QB","ATL",13,15,41,27,288,2,1,65.9,7,0,0,0,0,NA,NA,NA,NA,NA,1,19
"COLINKAEPERNICK","Colin Kaepernick","QB","SF",13,15,24,15,203,1,0,62.5,8.5,4,57,14.2,0,NA,NA,NA,NA,NA,0,19
"MARKSANCHEZ","Mark Sanchez","QB","PHI",13,15,41,26,284,2,2,63.4,6.9,3,9,3,0,NA,NA,NA,NA,NA,0,19
"MARSHAWNLYNCH","Marshawn Lynch","RB","SEA",2,15,NA,NA,NA,NA,NA,NA,NA,22,104,4.7,0,3,30,10,1,NA,0,19
"DEMARCOMURRAY","DeMarco Murray","RB","DAL",2,15,NA,NA,NA,NA,NA,NA,NA,24,112,4.7,1,3,23,7.7,0,NA,0,19
"ELIMANNING","Eli Manning","QB","NYG",16,20,33,23,220,2,1,69.7,6.7,0,0,0,0,NA,NA,NA,NA,NA,0,18
"CAMNEWTON","Cam Newton","QB","CAR",16,20,38,21,223,2,1,55.3,5.9,6,44,7.3,0,NA,NA,NA,NA,NA,2,18
"DEMARYIUSTHOMAS","Demaryius Thomas","WR","DEN",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,69,9.9,2,NA,0,18
"DEZBRYANT","Dez Bryant","WR","DAL",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,67,11.2,2,NA,0,18
"BENROETHLISBERGER","Ben Roethlisberger","QB","PIT",18,24,40,23,249,2,2,57.5,6.2,1,0,0,0,NA,NA,NA,NA,NA,0,17
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",18,24,27,18,190,2,1,66.7,7,3,8,2.7,0,NA,NA,NA,NA,NA,0,17
"ALEXSMITH","Alex Smith","QB","KC",18,24,32,21,171,2,1,65.6,5.3,3,16,5.3,0,NA,NA,NA,NA,NA,0,17
"AJGREEN","A.J. Green","WR","CIN",4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,111,13.9,1,NA,0,17
"RYANFITZPATRICK","Ryan Fitzpatrick","QB","HOU",21,28,25,19,232,1,0,76,9.3,2,11,5.5,0,NA,NA,NA,NA,NA,0,16
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",21,28,35,22,219,2,2,62.9,6.3,2,4,2,0,NA,NA,NA,NA,NA,0,16
"EDDIELACY","Eddie Lacy","RB","GB",4,28,NA,NA,NA,NA,NA,NA,NA,21,96,4.6,1,2,13,6.5,0,NA,0,16
"MATTFORTE","Matt Forte","RB","CHI",4,28,NA,NA,NA,NA,NA,NA,NA,17,88,5.2,1,4,28,7,0,NA,0,16
"CJANDERSON","C.J. Anderson","RB","DEN",4,28,NA,NA,NA,NA,NA,NA,NA,17,89,5.2,1,4,28,7,0,NA,0,16
"JAMAALCHARLES","Jamaal Charles","RB","KC",4,28,NA,NA,NA,NA,NA,NA,NA,16,71,4.4,0,6,30,5,1,NA,0,16
"MARKINGRAM","Mark Ingram","RB","NO",4,28,NA,NA,NA,NA,NA,NA,NA,23,108,4.7,1,1,4,4,0,NA,0,16
"JORDYNELSON","Jordy Nelson","WR","GB",5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,106,17.7,1,NA,0,16
"SHAUNHILL","Shaun Hill","QB","STL",23,36,28,17,219,1,0,60.7,7.8,3,12,4,0,NA,NA,NA,NA,NA,0,15
"RANDALLCOBB","Randall Cobb","WR","GB",6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,90,12.9,1,NA,0,15
"ANTONIOBROWN","Antonio Brown","WR","PIT",6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,93,13.3,1,NA,0,15
"DREWSTANTON","Drew Stanton","QB","ARI",24,39,32,22,271,0,1,68.8,8.5,1,2,2,1,NA,NA,NA,NA,NA,0,14
"LEVEONBELL","Le'Veon Bell","RB","PIT",9,39,NA,NA,NA,NA,NA,NA,NA,17,68,4,0,6,28,4.7,1,NA,0,14
"JOIQUEBELL","Joique Bell","RB","DET",9,39,NA,NA,NA,NA,NA,NA,NA,18,75,4.2,1,2,17,8.5,0,NA,0,14
"JULIOJONES","Julio Jones","WR","ATL",8,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,89,12.7,1,NA,0,14
"JOSHGORDON","Josh Gordon","WR","CLE",8,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,82,10.2,1,NA,0,14
"JIMMYGRAHAM","Jimmy Graham","TE","NO",1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,87,17.4,1,NA,0,14
"JOEFLACCO","Joe Flacco","QB","BAL",25,45,32,23,247,1,1,71.9,7.7,0,0,0,0,NA,NA,NA,NA,NA,0,13
"JUSTINFORSETT","Justin Forsett","RB","BAL",11,45,NA,NA,NA,NA,NA,NA,NA,17,72,4.2,1,3,9,3,0,NA,0,13
"JEREMYHILL","Jeremy Hill","RB","CIN",11,45,NA,NA,NA,NA,NA,NA,NA,18,78,4.3,1,1,3,3,0,NA,0,13
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",10,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,78,15.6,1,NA,0,13
"ODELLBECKHAM","Odell Beckham","WR","NYG",10,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,73,12.2,1,NA,0,13
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,74,14.8,1,NA,0,13
"BLAKEBORTLES","Blake Bortles","QB","JAC",26,51,30,18,189,1,1,60,6.3,3,13,4.3,0,NA,NA,NA,NA,NA,0,12
"JOSHMCCOWN","Josh McCown","QB","TB",26,51,31,21,236,1,2,67.7,7.6,3,15,5,0,NA,NA,NA,NA,NA,0,12
"FRANKGORE","Frank Gore","RB","SF",13,51,NA,NA,NA,NA,NA,NA,NA,17,68,4,1,1,5,5,0,NA,0,12
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",13,51,NA,NA,NA,NA,NA,NA,NA,18,61,3.4,1,1,4,4,0,NA,0,12
"TYHILTON","T.Y. Hilton","WR","IND",12,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,128,21.3,0,NA,0,12
"KENNYSTILLS","Kenny Stills","WR","NO",12,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,64,12.8,1,NA,0,12
"MIKEEVANS","Mike Evans","WR","TB",12,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,69,11.5,1,NA,0,12
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",12,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,63,10.5,1,NA,0,12
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",12,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,68,11.3,1,NA,0,12
"ANQUANBOLDIN","Anquan Boldin","WR","SF",12,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,67,16.8,1,NA,0,12
"KYLEORTON","Kyle Orton","QB","BUF",28,61,35,24,249,1,2,68.6,7.1,0,0,0,0,NA,NA,NA,NA,NA,0,11
"BRIANHOYER","Brian Hoyer","QB","CLE",28,61,37,22,244,1,2,59.5,6.6,0,0,0,0,NA,NA,NA,NA,NA,0,11
"LESEANMCCOY","LeSean McCoy","RB","PHI",15,61,NA,NA,NA,NA,NA,NA,NA,15,48,3.2,0,2,11,5.5,1,NA,0,11
"DANHERRON","Dan Herron","RB","IND",15,61,NA,NA,NA,NA,NA,NA,NA,14,67,4.8,0,5,53,10.6,0,NA,0,11
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,56,9.3,1,NA,0,11
"BRANDONMARSHALL","Brandon Marshall","WR","CHI",18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,110,15.7,0,NA,0,11
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,57,9.5,1,NA,0,11
"TORREYSMITH","Torrey Smith","WR","BAL",18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,54,10.8,1,NA,0,11
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52,10.4,1,NA,0,11
"BRANDONLAFELL","Brandon LaFell","WR","NE",18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,1,NA,0,11
"JARVISLANDRY","Jarvis Landry","WR","MIA",18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,1,NA,0,11
"GENOSMITH","Geno Smith","QB","NYJ",30,72,27,15,135,1,1,55.6,5,4,12,3,0,NA,NA,NA,NA,NA,0,10
"TREMASON","Tre Mason","RB","STL",17,72,NA,NA,NA,NA,NA,NA,NA,19,98,5.2,0,2,12,6,0,NA,0,10
"LAMARMILLER","Lamar Miller","RB","MIA",17,72,NA,NA,NA,NA,NA,NA,NA,19,80,4.2,0,3,25,8.3,0,NA,0,10
"RYANMATHEWS","Ryan Mathews","RB","SD",17,72,NA,NA,NA,NA,NA,NA,NA,15,48,3.2,1,2,9,4.5,0,NA,0,10
"GOLDENTATE","Golden Tate","WR","DET",25,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,102,14.6,0,NA,0,10
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",25,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,103,14.7,0,NA,0,10
"MIKEWALLACE","Mike Wallace","WR","MIA",25,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,10.5,1,NA,0,10
"ANTONIOGATES","Antonio Gates","TE","SD",3,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,1,NA,0,10
"DWAYNEALLEN","Dwayne Allen","TE","IND",3,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,1,NA,0,10
"DELANIEWALKER","Delanie Walker","TE","TEN",3,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,49,8.2,1,NA,0,10
"COLTMCCOY","Colt McCoy","QB","WAS",31,82,40,27,296,0,1,67.5,7.4,1,0,0,0,NA,NA,NA,NA,NA,0,9
"DENARDROBINSON","Denard Robinson","RB","JAC",20,82,NA,NA,NA,NA,NA,NA,NA,15,85,5.7,0,2,10,5,0,NA,0,9
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","NE",20,82,NA,NA,NA,NA,NA,NA,NA,16,80,5,0,2,10,5,0,NA,0,9
"GIOVANIBERNARD","Giovani Bernard","RB","CIN",20,82,NA,NA,NA,NA,NA,NA,NA,13,52,4,0,3,40,13.3,0,NA,0,9
"MATTASIATA","Matt Asiata","RB","MIN",20,82,NA,NA,NA,NA,NA,NA,NA,16,38,2.4,1,3,7,2.3,0,NA,0,9
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",20,82,NA,NA,NA,NA,NA,NA,NA,15,82,5.5,0,2,10,5,0,NA,0,9
"STEPFANTAYLOR","Stepfan Taylor","RB","ARI",20,82,NA,NA,NA,NA,NA,NA,NA,14,37,2.6,1,1,5,5,0,NA,0,9
"MARQUESCOLSTON","Marques Colston","WR","NO",28,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,35,11.7,1,NA,0,9
"STEDMANBAILEY","Stedman Bailey","WR","STL",28,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,93,18.6,0,NA,0,9
"JULIANEDELMAN","Julian Edelman","WR","NE",28,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,82,11.7,0,NA,0,9
"NATEWASHINGTON","Nate Washington","WR","TEN",28,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,90,15,0,NA,0,9
"RODDYWHITE","Roddy White","WR","ATL",28,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"DONTEMONCRIEF","Donte Moncrief","WR","IND",28,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37,18.5,1,NA,0,9
"GREGOLSEN","Greg Olsen","TE","CAR",6,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,7.6,1,NA,0,9
"JASONWITTEN","Jason Witten","TE","DAL",6,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"COBYFLEENER","Coby Fleener","TE","IND",6,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,37,9.2,1,NA,0,9
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",6,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,33,6.6,1,NA,0,9
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",6,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30,10,1,NA,0,9
"ALFREDMORRIS","Alfred Morris","RB","WAS",26,100,NA,NA,NA,NA,NA,NA,NA,17,79,4.6,0,2,11,5.5,0,NA,0,8
"ANDREWILLIAMS","Andre Williams","RB","NYG",26,100,NA,NA,NA,NA,NA,NA,NA,9,28,3.1,1,0,0,0,0,NA,0,8
"RASHADJENNINGS","Rashad Jennings","RB","NYG",26,100,NA,NA,NA,NA,NA,NA,NA,15,66,4.4,0,4,25,6.2,0,NA,0,8
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",26,100,NA,NA,NA,NA,NA,NA,NA,14,83,5.9,0,2,6,3,0,NA,0,8
"CARLOSHYDE","Carlos Hyde","RB","SF",26,100,NA,NA,NA,NA,NA,NA,NA,10,29,2.9,1,0,0,0,0,NA,0,8
"BISHOPSANKEY","Bishop Sankey","RB","TEN",26,100,NA,NA,NA,NA,NA,NA,NA,10,28,2.8,1,1,4,4,0,NA,0,8
"CHARLESJOHNSON","Charles Johnson","WR","MIN",34,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,87,21.8,0,NA,0,8
"HARRYDOUGLAS","Harry Douglas","WR","ATL",34,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,81,13.5,0,NA,0,8
"GREGJENNINGS","Greg Jennings","WR","MIN",34,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26,6.5,1,NA,0,8
"ERICDECKER","Eric Decker","WR","NYJ",34,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"JORDANREED","Jordan Reed","TE","WAS",11,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,82,11.7,0,NA,0,8
"LARRYDONNELL","Larry Donnell","TE","NYG",11,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,21,7,1,NA,0,8
"TRAVISKELCE","Travis Kelce","TE","KC",11,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,25,8.3,1,NA,0,8
"TRENTRICHARDSON","Trent Richardson","RB","IND",32,113,NA,NA,NA,NA,NA,NA,NA,7,24,3.4,1,2,10,5,0,NA,1,7
"FREDJACKSON","Fred Jackson","RB","BUF",32,113,NA,NA,NA,NA,NA,NA,NA,14,48,3.4,0,4,32,8,0,NA,0,7
"KEENANALLEN","Keenan Allen","WR","SD",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,78,15.6,0,NA,0,7
"MALCOMFLOYD","Malcom Floyd","WR","SD",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,18,4.5,1,NA,0,7
"MARQISELEE","Marqise Lee","WR","JAC",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,78,15.6,0,NA,0,7
"ANDREJOHNSON","Andre Johnson","WR","HOU",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,70,14,0,NA,0,7
"PHILLYBROWN","Philly Brown","WR","CAR",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,70,17.5,0,NA,0,7
"KENNYBRITT","Kenny Britt","WR","STL",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,9.5,1,NA,0,7
"DAVANTEADAMS","Davante Adams","WR","GB",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,70,17.5,0,NA,0,7
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,70,14,0,NA,0,7
"LARRYFITZGERALD","Larry Fitzgerald","WR","ARI",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,72,12,0,NA,0,7
"DEREKHAGAN","Derek Hagan","WR","TEN",38,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,9,1,NA,0,7
"SHANEVEREEN","Shane Vereen","RB","NE",34,125,NA,NA,NA,NA,NA,NA,NA,6,24,4,0,5,40,8,0,NA,0,6
"STEVENJACKSON","Steven Jackson","RB","ATL",34,125,NA,NA,NA,NA,NA,NA,NA,14,58,4.1,0,3,14,4.7,0,NA,0,6
"CHRISIVORY","Chris Ivory","RB","NYJ",34,125,NA,NA,NA,NA,NA,NA,NA,15,64,4.3,0,0,0,0,0,NA,0,6
"SAMMYWATKINS","Sammy Watkins","WR","BUF",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,63,15.8,0,NA,0,6
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,64,21.3,0,NA,0,6
"ROBERTWOODS","Robert Woods","WR","BUF",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,66,13.2,0,NA,0,6
"RUEBENRANDLE","Rueben Randle","WR","NYG",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,60,10,0,NA,0,6
"STEVESMITH","Steve Smith","WR","BAL",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,60,15,0,NA,0,6
"PIERREGARCON","Pierre Garcon","WR","WAS",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,68,13.6,0,NA,0,6
"CECILSHORTS","Cecil Shorts","WR","JAC",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"ALLENHURNS","Allen Hurns","WR","JAC",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,60,15,0,NA,0,6
"VINCENTJACKSON","Vincent Jackson","WR","TB",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,63,15.8,0,NA,0,6
"MICHAELFLOYD","Michael Floyd","WR","ARI",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,60,15,0,NA,0,6
"JOHNBROWN","John Brown","WR","ARI",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,62,20.7,0,NA,0,6
"TAVONAUSTIN","Tavon Austin","WR","STL",48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,43,21.5,0,NA,0,6
"JORDANCAMERON","Jordan Cameron","TE","CLE",14,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,66,13.2,0,NA,0,6
"TIMOTHYWRIGHT","Timothy Wright","TE","NE",14,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"SCOTTCHANDLER","Scott Chandler","TE","BUF",14,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,3.5,1,NA,0,6
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",14,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,60,15,0,NA,0,6
"DEREKCARR","Derek Carr","QB","OAK",32,144,35,25,225,0,2,71.4,6.4,2,7,3.5,0,NA,NA,NA,NA,NA,0,5
"CHRISJOHNSON","Chris Johnson","RB","NYJ",37,144,NA,NA,NA,NA,NA,NA,NA,10,39,3.9,0,3,20,6.7,0,NA,0,5
"DARRENSPROLES","Darren Sproles","RB","PHI",37,144,NA,NA,NA,NA,NA,NA,NA,3,21,7,0,3,30,10,0,NA,0,5
"MICHAELCRABTREE","Michael Crabtree","WR","SF",60,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,0,NA,0,5
"DOUGBALDWIN","Doug Baldwin","WR","SEA",60,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,55,13.8,0,NA,0,5
"KAMARAIKEN","Kamar Aiken","WR","BAL",60,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,0,NA,0,5
"REGGIEWAYNE","Reggie Wayne","WR","IND",60,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,59,11.8,0,NA,0,5
"CHRISHOGAN","Chris Hogan","WR","BUF",60,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50,12.5,0,NA,0,5
"EDDIEROYAL","Eddie Royal","WR","SD",60,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,0,NA,0,5
"DIONSIMS","Dion Sims","TE","MIA",18,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,56,14,0,NA,0,5
"RICHARDRODGERS","Richard Rodgers","TE","GB",18,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,16.7,0,NA,0,5
"TONYMOEAKI","Tony Moeaki","TE","SEA",18,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50,12.5,0,NA,0,5
"DOUGMARTIN","Doug Martin","RB","TB",39,156,NA,NA,NA,NA,NA,NA,NA,13,41,3.2,0,1,5,5,0,NA,0,4
"PIERRETHOMAS","Pierre Thomas","RB","NO",39,156,NA,NA,NA,NA,NA,NA,NA,5,18,3.6,0,3,30,10,0,NA,0,4
"CHARLESSIMS","Charles Sims","RB","TB",39,156,NA,NA,NA,NA,NA,NA,NA,4,14,3.5,0,4,38,9.5,0,NA,0,4
"ROYHELU","Roy Helu","RB","WAS",39,156,NA,NA,NA,NA,NA,NA,NA,3,10,3.3,0,3,33,11,0,NA,0,4
"RILEYCOOPER","Riley Cooper","WR","PHI",66,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,43,10.8,0,NA,0,4
"ANDREROBERTS","Andre Roberts","WR","WAS",66,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,0,NA,0,4
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",66,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,13.3,0,NA,0,4
"ANDREHOLMES","Andre Holmes","WR","OAK",66,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,0,NA,0,4
"LOUISMURPHY","Louis Murphy","WR","TB",66,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,14,0,NA,0,4
"PRESTONPARKER","Preston Parker","WR","NYG",66,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,41,10.2,0,NA,0,4
"JAMESJONES","James Jones","WR","OAK",66,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,43,7.2,0,NA,0,4
"HEATHMILLER","Heath Miller","TE","PIT",21,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,40,10,0,NA,0,4
"MARIONGRICE","Marion Grice","RB","ARI",43,168,NA,NA,NA,NA,NA,NA,NA,4,20,5,0,3,15,5,0,NA,0,3
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",43,168,NA,NA,NA,NA,NA,NA,NA,6,28,4.7,0,2,14,7,0,NA,0,3
"MARCELREECE","Marcel Reece","RB","OAK",43,168,NA,NA,NA,NA,NA,NA,NA,1,4,4,0,4,31,7.8,0,NA,0,3
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",43,168,NA,NA,NA,NA,NA,NA,NA,5,15,3,0,4,22,5.5,0,NA,0,3
"REGGIEBUSH","Reggie Bush","RB","DET",43,168,NA,NA,NA,NA,NA,NA,NA,5,18,3.6,0,3,20,6.7,0,NA,0,3
"KRISDURHAM","Kris Durham","WR","TEN",73,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,36,12,0,NA,0,3
