"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"JORDYNELSON","Jordy Nelson","WR","GB",3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,102,14.6,1,NA,0,16
"JIMMYGRAHAM","Jimmy Graham","TE","NO",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,10.5,2,NA,0,16
"GENOSMITH","Geno Smith","QB","NYJ",21,31,38,27,260,1,1,71.1,6.8,6,33,5.5,0,NA,NA,NA,NA,NA,1,15
"JOEFLACCO","Joe Flacco","QB","BAL",21,31,39,29,287,1,1,74.4,7.4,0,0,0,0,NA,NA,NA,NA,NA,0,15
"JAMAALCHARLES","Jamaal Charles","RB","KC",7,31,NA,NA,NA,NA,NA,NA,NA,14,74,5.3,1,5,28,5.6,0,NA,0,15
"AJGREEN","A.J. Green","WR","CIN",4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,98,12.2,1,NA,0,15
"RANDALLCOBB","Randall Cobb","WR","GB",4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,85,12.1,1,NA,0,15
"PHILIPRIVERS","Philip Rivers","QB","SD",23,36,43,30,312,1,2,69.8,7.3,1,2,2,0,NA,NA,NA,NA,NA,0,14
"EJMANUEL","EJ Manuel","QB","BUF",23,36,28,17,218,0,1,60.7,7.8,5,20,4,1,NA,NA,NA,NA,NA,0,14
"DREWSTANTON","Drew Stanton","QB","ARI",23,36,32,21,250,1,1,65.6,7.8,0,0,0,0,NA,NA,NA,NA,NA,0,14
"DEREKCARR","Derek Carr","QB","OAK",23,36,37,25,270,1,1,67.6,7.3,1,0,0,0,NA,NA,NA,NA,NA,0,14
"ALFREDMORRIS","Alfred Morris","RB","WAS",8,36,NA,NA,NA,NA,NA,NA,NA,21,84,4,1,0,0,0,0,NA,0,14
"JULIOJONES","Julio Jones","WR","ATL",6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,89,12.7,1,NA,0,14
"DEZBRYANT","Dez Bryant","WR","DAL",6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,1,NA,0,14
"ANDREJOHNSON","Andre Johnson","WR","HOU",6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,87,12.4,1,NA,0,14
"MATTCASSEL","Matt Cassel","QB","MIN",27,44,33,24,241,1,1,72.7,7.3,2,0,0,0,NA,NA,NA,NA,NA,0,13
"CHADHENNE","Chad Henne","QB","JAC",27,44,34,22,236,1,1,64.7,6.9,3,8,2.7,0,NA,NA,NA,NA,NA,0,13
"AUSTINDAVIS","Austin Davis","QB","STL",27,44,37,27,231,1,1,73,6.2,2,8,4,0,NA,NA,NA,NA,NA,0,13
"VINCENTJACKSON","Vincent Jackson","WR","TB",9,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,73,14.6,1,NA,0,13
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",9,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,72,14.4,1,NA,0,13
"ELIMANNING","Eli Manning","QB","NYG",30,49,35,23,257,1,2,65.7,7.3,1,3,3,0,NA,NA,NA,NA,NA,0,12
"DEMARCOMURRAY","DeMarco Murray","RB","DAL",9,49,NA,NA,NA,NA,NA,NA,NA,18,90,5,0,4,38,9.5,0,NA,0,12
"MATTFORTE","Matt Forte","RB","CHI",9,49,NA,NA,NA,NA,NA,NA,NA,21,78,3.7,0,7,53,7.6,0,NA,0,12
"EDDIELACY","Eddie Lacy","RB","GB",9,49,NA,NA,NA,NA,NA,NA,NA,16,52,3.2,1,3,17,5.7,0,NA,0,12
"FRANKGORE","Frank Gore","RB","SF",9,49,NA,NA,NA,NA,NA,NA,NA,17,68,4,1,0,0,0,0,NA,0,12
"SHONNGREENE","Shonn Greene","RB","TEN",9,49,NA,NA,NA,NA,NA,NA,NA,16,66,4.1,1,0,0,0,0,NA,0,12
"MARQUESCOLSTON","Marques Colston","WR","NO",11,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,62,12.4,1,NA,0,12
"ANTONIOBROWN","Antonio Brown","WR","PIT",11,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,63,10.5,1,NA,0,12
"REGGIEWAYNE","Reggie Wayne","WR","IND",11,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,63,10.5,1,NA,0,12
"JULIUSTHOMAS","Julius Thomas","TE","DEN",2,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,67,13.4,1,NA,0,12
"JAYCUTLER","Jay Cutler","QB","CHI",31,59,40,25,236,1,1,62.5,5.9,3,8,2.7,0,NA,NA,NA,NA,NA,1,11
"MARKINGRAM","Mark Ingram","RB","NO",14,59,NA,NA,NA,NA,NA,NA,NA,15,66,4.4,1,2,10,5,0,NA,1,11
"SHANEVEREEN","Shane Vereen","RB","NE",14,59,NA,NA,NA,NA,NA,NA,NA,8,29,3.6,0,6,31,5.2,1,NA,0,11
"KNOWSHONMORENO","Knowshon Moreno","RB","MIA",14,59,NA,NA,NA,NA,NA,NA,NA,19,92,4.8,0,3,21,7,0,NA,0,11
"CJSPILLER","C.J. Spiller","RB","BUF",14,59,NA,NA,NA,NA,NA,NA,NA,14,58,4.1,1,2,9,4.5,0,NA,0,11
"RODDYWHITE","Roddy White","WR","ATL",14,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,58,9.7,1,NA,0,11
"DESEANJACKSON","DeSean Jackson","WR","WAS",14,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,1,NA,0,11
"MICHAELCRABTREE","Michael Crabtree","WR","SF",14,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,11,1,NA,0,11
"GOLDENTATE","Golden Tate","WR","DET",14,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,1,NA,0,11
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",3,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,51,10.2,1,NA,0,11
"TERRANCEWEST","Terrance West","RB","CLE",18,69,NA,NA,NA,NA,NA,NA,NA,18,95,5.3,0,3,14,4.7,0,NA,0,10
"CORDARRELLEPATTERSON","Cordarrelle Patterson","WR","MIN",18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,14,0,NA,0,10
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,104,14.9,0,NA,0,10
"TYHILTON","T.Y. Hilton","WR","IND",18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,44,11,1,NA,0,10
"PERCYHARVIN","Percy Harvin","WR","SEA",18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,91,15.2,0,NA,0,10
"MICHAELFLOYD","Michael Floyd","WR","ARI",18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,46,9.2,1,NA,0,10
"PIERREGARCON","Pierre Garcon","WR","WAS",18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,44,7.3,1,NA,0,10
"DWAYNEBOWE","Dwayne Bowe","WR","KC",18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,9.6,1,NA,0,10
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",4,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,41,8.2,1,NA,0,10
"ANDREELLINGTON","Andre Ellington","RB","ARI",19,78,NA,NA,NA,NA,NA,NA,NA,14,61,4.4,0,4,39,9.8,0,NA,0,9
"RASHADJENNINGS","Rashad Jennings","RB","NYG",19,78,NA,NA,NA,NA,NA,NA,NA,13,52,4,0,5,41,8.2,0,NA,0,9
"TOBYGERHART","Toby Gerhart","RB","JAC",19,78,NA,NA,NA,NA,NA,NA,NA,14,39,2.8,1,2,9,4.5,0,NA,0,9
"LAMARMILLER","Lamar Miller","RB","MIA",19,78,NA,NA,NA,NA,NA,NA,NA,10,38,3.8,1,2,9,4.5,0,NA,0,9
"CHRISJOHNSON","Chris Johnson","RB","NYJ",19,78,NA,NA,NA,NA,NA,NA,NA,13,62,4.8,0,4,30,7.5,0,NA,0,9
"JULIANEDELMAN","Julian Edelman","WR","NE",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,90,12.9,0,NA,0,9
"BRANDINCOOKS","Brandin Cooks","WR","NO",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,84,16.8,0,NA,0,9
"KENDALLWRIGHT","Kendall Wright","WR","TEN",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,34,6.8,1,NA,0,9
"MIKEWALLACE","Mike Wallace","WR","MIA",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,90,15,0,NA,0,9
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,90,15,0,NA,0,9
"JUSTINHUNTER","Justin Hunter","WR","TEN",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,0,NA,0,9
"MIKEEVANS","Mike Evans","WR","TB",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,36,12,1,NA,0,9
"ERICDECKER","Eric Decker","WR","NYJ",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,91,15.2,0,NA,0,9
"MARQISELEE","Marqise Lee","WR","JAC",25,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"ZACHERTZ","Zach Ertz","TE","PHI",5,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,38,9.5,1,NA,0,9
"VERNONDAVIS","Vernon Davis","TE","SF",5,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,33,8.2,1,NA,0,9
"GREGOLSEN","Greg Olsen","TE","CAR",5,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,35,7,1,NA,0,9
"DELANIEWALKER","Delanie Walker","TE","TEN",5,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30,7.5,1,NA,0,9
"BERNARDPIERCE","Bernard Pierce","RB","BAL",24,97,NA,NA,NA,NA,NA,NA,NA,16,70,4.4,0,2,11,5.5,0,NA,0,8
"JUSTINFORSETT","Justin Forsett","RB","BAL",24,97,NA,NA,NA,NA,NA,NA,NA,14,59,4.2,0,5,36,7.2,0,NA,0,8
"ZACSTACY","Zac Stacy","RB","STL",24,97,NA,NA,NA,NA,NA,NA,NA,15,65,4.3,0,3,20,6.7,0,NA,0,8
"REGGIEBUSH","Reggie Bush","RB","DET",24,97,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,6,71,11.8,0,NA,0,8
"DARRENMCFADDEN","Darren McFadden","RB","OAK",24,97,NA,NA,NA,NA,NA,NA,NA,14,62,4.4,0,4,23,5.8,0,NA,0,8
"CARLOSHYDE","Carlos Hyde","RB","SF",24,97,NA,NA,NA,NA,NA,NA,NA,7,29,4.1,1,1,1,1,0,NA,0,8
"ANQUANBOLDIN","Anquan Boldin","WR","SF",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,83,13.8,0,NA,0,8
"KEENANALLEN","Keenan Allen","WR","SD",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,81,13.5,0,NA,0,8
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,86,12.3,0,NA,0,8
"RILEYCOOPER","Riley Cooper","WR","PHI",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"BRANDONMARSHALL","Brandon Marshall","WR","CHI",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,27,6.8,1,NA,0,8
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25,6.2,1,NA,0,8
"STEVESMITH","Steve Smith","WR","BAL",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,7,1,NA,0,8
"ALLENHURNS","Allen Hurns","WR","JAC",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,0,NA,0,8
"JAMESJONES","James Jones","WR","OAK",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,82,13.7,0,NA,0,8
"RUEBENRANDLE","Rueben Randle","WR","NYG",35,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,48,8,1,NA,1,8
"DENNISPITTA","Dennis Pitta","TE","BAL",9,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,88,12.6,0,NA,0,8
"JASONWITTEN","Jason Witten","TE","DAL",9,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,28,5.6,1,NA,0,8
"HEATHMILLER","Heath Miller","TE","PIT",9,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,82,13.7,0,NA,0,8
"DWAYNEALLEN","Dwayne Allen","TE","IND",9,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23,7.7,1,NA,0,8
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",9,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,29,9.7,1,NA,0,8
"BRIANHOYER","Brian Hoyer","QB","CLE",32,118,38,24,241,0,1,63.2,6.3,1,0,0,0,NA,NA,NA,NA,NA,0,7
"PIERRETHOMAS","Pierre Thomas","RB","NO",30,118,NA,NA,NA,NA,NA,NA,NA,8,35,4.4,0,5,44,8.8,0,NA,0,7
"FREDJACKSON","Fred Jackson","RB","BUF",30,118,NA,NA,NA,NA,NA,NA,NA,9,43,4.8,0,4,30,7.5,0,NA,0,7
"MATTASIATA","Matt Asiata","RB","MIN",30,118,NA,NA,NA,NA,NA,NA,NA,11,33,3,1,1,3,3,0,NA,1,7
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",30,118,NA,NA,NA,NA,NA,NA,NA,7,27,3.9,0,3,52,17.3,0,NA,0,7
"BOBBYRAINEY","Bobby Rainey","RB","TB",30,118,NA,NA,NA,NA,NA,NA,NA,15,55,3.7,0,3,27,9,0,NA,0,7
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,73,12.2,0,NA,0,7
"HAKEEMNICKS","Hakeem Nicks","WR","IND",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,70,14,0,NA,0,7
"VICTORCRUZ","Victor Cruz","WR","NYG",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,0,NA,0,7
"MARKUSWHEATON","Markus Wheaton","WR","PIT",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,72,12,0,NA,0,7
"TORREYSMITH","Torrey Smith","WR","BAL",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,76,19,0,NA,0,7
"BRIANQUICK","Brian Quick","WR","STL",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,75,12.5,0,NA,0,7
"MALCOMFLOYD","Malcom Floyd","WR","SD",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,9,1,NA,0,7
"RODSTREATER","Rod Streater","WR","OAK",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,77,12.8,0,NA,0,7
"GREGJENNINGS","Greg Jennings","WR","MIN",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,79,13.2,0,NA,0,7
"DENARIUSMOORE","Denarius Moore","WR","OAK",45,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,19,6.3,1,NA,0,7
"CHARLESCLAY","Charles Clay","TE","MIA",14,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18,6,1,NA,0,7
"JAREDCOOK","Jared Cook","TE","STL",14,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,19,4.8,1,NA,0,7
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",35,136,NA,NA,NA,NA,NA,NA,NA,10,41,4.1,0,3,23,7.7,0,NA,0,6
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",35,136,NA,NA,NA,NA,NA,NA,NA,14,41,2.9,0,3,23,7.7,0,NA,0,6
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",35,136,NA,NA,NA,NA,NA,NA,NA,9,56,6.2,0,3,11,3.7,0,NA,0,6
"MIKETOLBERT","Mike Tolbert","RB","CAR",35,136,NA,NA,NA,NA,NA,NA,NA,2,6,3,1,2,8,4,0,NA,0,6
"DOUGBALDWIN","Doug Baldwin","WR","SEA",55,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,66,16.5,0,NA,0,6
"LARRYFITZGERALD","Larry Fitzgerald","WR","ARI",55,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,63,12.6,0,NA,0,6
"BRIANHARTLINE","Brian Hartline","WR","MIA",55,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,66,16.5,0,NA,0,6
"SAMMYWATKINS","Sammy Watkins","WR","BUF",55,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,60,15,0,NA,0,6
"ROBERTWOODS","Robert Woods","WR","BUF",55,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,67,16.8,0,NA,0,6
"HARRYDOUGLAS","Harry Douglas","WR","ATL",55,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,62,12.4,0,NA,0,6
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",55,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,63,15.8,0,NA,0,6
"LARRYDONNELL","Larry Donnell","TE","NYG",16,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,62,15.5,0,NA,0,6
"ANTONIOGATES","Antonio Gates","TE","SD",16,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,63,12.6,0,NA,0,6
"ERICEBRON","Eric Ebron","TE","DET",16,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",16,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,1,NA,0,6
"DARRENSPROLES","Darren Sproles","RB","PHI",39,151,NA,NA,NA,NA,NA,NA,NA,8,42,5.2,0,3,17,5.7,0,NA,0,5
"JEREMYHILL","Jeremy Hill","RB","CIN",39,151,NA,NA,NA,NA,NA,NA,NA,9,42,4.7,0,1,10,10,0,NA,0,5
"JOIQUEBELL","Joique Bell","RB","DET",39,151,NA,NA,NA,NA,NA,NA,NA,14,46,3.3,0,2,10,5,0,NA,0,5
"RYANMATHEWS","Ryan Mathews","RB","SD",39,151,NA,NA,NA,NA,NA,NA,NA,12,41,3.4,0,2,15,7.5,0,NA,0,5
"STEVANRIDLEY","Stevan Ridley","RB","NE",39,151,NA,NA,NA,NA,NA,NA,NA,13,44,3.4,0,1,10,10,0,NA,0,5
"ROYHELU","Roy Helu","RB","WAS",39,151,NA,NA,NA,NA,NA,NA,NA,6,31,5.2,0,3,24,8,0,NA,0,5
"JAMESSTARKS","James Starks","RB","GB",39,151,NA,NA,NA,NA,NA,NA,NA,11,42,3.8,0,2,12,6,0,NA,0,5
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",62,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50,12.5,0,NA,0,5
"JOHNBROWN","John Brown","WR","ARI",62,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48,16,0,NA,0,5
"JERRICHOCOTCHERY","Jerricho Cotchery","WR","CAR",62,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,51,10.2,0,NA,0,5
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",62,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,57,9.5,0,NA,0,5
"DONNIEAVERY","Donnie Avery","WR","KC",62,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,52,13,0,NA,0,5
"NILESPAUL","Niles Paul","TE","WAS",20,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50,12.5,0,NA,0,5
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",46,164,NA,NA,NA,NA,NA,NA,NA,7,31,4.4,0,2,17,8.5,0,NA,0,4
"STEVENJACKSON","Steven Jackson","RB","ATL",46,164,NA,NA,NA,NA,NA,NA,NA,13,46,3.5,0,1,3,3,0,NA,0,4
"TRENTRICHARDSON","Trent Richardson","RB","IND",46,164,NA,NA,NA,NA,NA,NA,NA,8,29,3.6,0,3,22,7.3,0,NA,0,4
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","NE",67,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,42,8.4,0,NA,0,4
"SANTONIOHOLMES","Santonio Holmes","WR","CHI",67,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,45,11.2,0,NA,0,4
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",67,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,7.8,0,NA,0,4
"ANDREROBERTS","Andre Roberts","WR","WAS",67,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,44,14.7,0,NA,0,4
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",67,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,45,15,0,NA,0,4
"EDDIEROYAL","Eddie Royal","WR","SD",67,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"DEVINHESTER","Devin Hester","WR","ATL",67,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
