"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"JULIOJONES","WR","Julio Jones","ATL",1,25,17,NA,NA,NA,NA,NA,NA,NA,NA,8,110,1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",1,25,17,NA,NA,NA,NA,NA,NA,NA,NA,8,110,1,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",23,29,16.5,35,20,230,1,1,8,10,0,NA,NA,NA,NA,NA,NA
"DREWSTANTON","QB","Drew Stanton","ARI",23,29,16.5,29,14,230,1,1,2,10,0,NA,NA,NA,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",4,29,16.5,NA,NA,NA,NA,NA,18,80,1,4,25,0,NA,NA,NA
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",25,32,16.3,34,21,225,1,1,5,10,0,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",5,33,16,NA,NA,NA,NA,NA,24,95,1,1,5,0,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",4,33,16,NA,NA,NA,NA,NA,NA,NA,NA,7,100,1,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",4,33,16,NA,NA,NA,NA,NA,NA,NA,NA,8,100,1,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","CLE",26,36,15.8,30,19,225,1,1,2,5,0,NA,NA,NA,NA,NA,NA
"RYANMALLETT","QB","Ryan Mallett","HOU",27,37,15.5,31,20,230,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",6,37,15.5,NA,NA,NA,NA,NA,20,85,1,1,10,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",6,37,15.5,NA,NA,NA,NA,NA,21,80,1,2,15,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",6,37,15.5,NA,NA,NA,NA,NA,16,75,1,3,20,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",6,37,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",7,42,15,NA,NA,NA,NA,NA,NA,NA,NA,6,90,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,42,15,NA,NA,NA,NA,NA,NA,NA,NA,9,90,1,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",9,44,14.5,NA,NA,NA,NA,NA,11,45,1,6,40,0,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",8,44,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",8,44,14.5,NA,NA,NA,NA,NA,NA,NA,NA,7,85,1,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",8,44,14.5,NA,NA,NA,NA,NA,NA,NA,NA,5,85,1,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",10,48,14,NA,NA,NA,NA,NA,18,55,1,2,25,0,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",10,48,14,NA,NA,NA,NA,NA,12,50,1,4,30,0,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",11,48,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",11,48,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",11,48,14,NA,NA,NA,NA,NA,NA,NA,NA,5,80,1,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",2,48,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",12,54,13.5,NA,NA,NA,NA,NA,15,60,1,2,15,0,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",14,54,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",14,54,13.5,NA,NA,NA,NA,NA,NA,NA,NA,7,75,1,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",14,54,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",14,54,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",14,54,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",19,60,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",19,60,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",19,60,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",19,60,13,NA,NA,NA,NA,NA,NA,NA,NA,4,70,1,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",19,60,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",19,60,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",25,66,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",3,66,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",13,68,12,NA,NA,NA,NA,NA,14,55,1,1,5,0,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",26,68,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",26,68,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",26,68,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",26,68,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",4,68,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",4,68,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",4,68,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",14,76,11.5,NA,NA,NA,NA,NA,13,50,1,1,5,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",30,76,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",30,76,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",7,76,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",15,80,11,NA,NA,NA,NA,NA,20,75,0,5,35,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",32,80,11,NA,NA,NA,NA,NA,NA,NA,NA,3,50,1,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",8,80,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",8,80,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",8,80,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",11,85,10.5,NA,NA,NA,NA,NA,NA,NA,NA,5,45,1,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",12,86,9.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,1,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",16,87,9,NA,NA,NA,NA,NA,15,65,0,4,25,0,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",16,87,9,NA,NA,NA,NA,NA,18,70,0,3,20,0,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",16,87,9,NA,NA,NA,NA,NA,16,70,0,3,20,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",19,90,8.5,NA,NA,NA,NA,NA,16,65,0,4,20,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",19,90,8.5,NA,NA,NA,NA,NA,16,65,0,3,20,0,NA,NA,NA
"BRYCEBROWN","RB","Bryce Brown","BUF",21,92,7.5,NA,NA,NA,NA,NA,11,45,0,4,30,0,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","SD",21,92,7.5,NA,NA,NA,NA,NA,15,60,0,2,15,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",21,92,7.5,NA,NA,NA,NA,NA,15,65,0,1,10,0,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",33,92,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",24,96,7,NA,NA,NA,NA,NA,13,50,0,3,20,0,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",34,96,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",35,98,6.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",35,98,6.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",35,98,6.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",35,98,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",25,102,6,NA,NA,NA,NA,NA,10,40,0,3,20,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",25,102,6,NA,NA,NA,NA,NA,10,40,0,3,20,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",39,102,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",39,102,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",39,102,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",39,102,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",27,108,5.5,NA,NA,NA,NA,NA,9,45,0,1,10,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",27,108,5.5,NA,NA,NA,NA,NA,13,45,0,1,10,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",43,108,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",43,108,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",43,108,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",29,113,5,NA,NA,NA,NA,NA,1,5,0,7,45,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",29,113,5,NA,NA,NA,NA,NA,11,40,0,1,10,0,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",29,113,5,NA,NA,NA,NA,NA,11,40,0,1,10,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",46,113,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",46,113,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",46,113,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",46,113,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",46,113,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",32,121,4.5,NA,NA,NA,NA,NA,9,35,0,1,10,0,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",51,121,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",13,121,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",13,121,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",33,125,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",33,125,4,NA,NA,NA,NA,NA,9,30,0,1,10,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",33,125,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",52,125,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",52,125,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",52,125,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",52,125,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",52,125,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",15,125,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"MONTEEBALL","RB","Montee Ball","DEN",36,134,3.5,NA,NA,NA,NA,NA,9,35,0,0,0,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",36,134,3.5,NA,NA,NA,NA,NA,7,30,0,1,5,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",36,134,3.5,NA,NA,NA,NA,NA,7,25,0,1,10,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",57,134,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",57,134,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",57,134,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",16,134,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",16,134,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",16,134,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",16,134,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"TRAVARISCADET","RB","Travaris Cadet","NO",39,144,3,NA,NA,NA,NA,NA,1,5,0,3,25,0,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","NE",39,144,3,NA,NA,NA,NA,NA,8,30,0,0,0,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",39,144,3,NA,NA,NA,NA,NA,4,20,0,1,10,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"STEDMANBAILEY","WR","Stedman Bailey","STL",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"PAULRICHARDSON","WR","Paul Richardson","SEA",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",60,144,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",20,144,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",20,144,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"LUKEWILLSON","TE","Luke Willson","SEA",20,144,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",42,161,2.5,NA,NA,NA,NA,NA,6,25,0,0,0,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",42,161,2.5,NA,NA,NA,NA,NA,3,10,0,2,15,0,NA,NA,NA
"ANTONESMITH","RB","Antone Smith","ATL",42,161,2.5,NA,NA,NA,NA,NA,3,15,0,1,10,0,NA,NA,NA
"AJJENKINS","WR","A.J. Jenkins","KC",71,161,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",71,161,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",71,161,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",71,161,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"CHASECOFFMAN","TE","Chase Coffman","TEN",23,161,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",23,161,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",23,161,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",23,161,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",45,172,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",45,172,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",45,172,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",45,172,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",45,172,2,NA,NA,NA,NA,NA,3,10,0,2,10,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",45,172,2,NA,NA,NA,NA,NA,4,15,0,1,5,0,NA,NA,NA
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",45,172,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",45,172,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"COREYFULLER","WR","Corey Fuller","DET",75,172,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",75,172,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JOSHMORGAN","WR","Josh Morgan","CHI",75,172,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",75,172,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",75,172,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",27,172,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",27,172,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",27,172,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",27,172,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",27,172,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"CEDRICPEERMAN","RB","Cedric Peerman","CIN",53,190,1.5,NA,NA,NA,NA,NA,3,10,0,1,5,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","STL",53,190,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",80,190,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
