"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"DWAYNEALLEN","TE","Dwayne Allen","IND",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"CJFIEDOROWICZ","TE","C.J. Fiedorowicz","HOU",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"ZACHMILLER","TE","Zach Miller","SEA",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"BRANDONMYERS","TE","Brandon Myers","TB",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",20,164,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"PEYTONHILLIS","RB","Peyton Hillis","NYG",53,192,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",53,192,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",53,192,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",53,192,2,NA,NA,NA,NA,NA,6,20,0,0,0,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",53,192,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"RYANBROYLES","WR","Ryan Broyles","DET",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"AARONDOBSON","WR","Aaron Dobson","NE",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"CODYLATIMER","WR","Cody Latimer","DEN",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",80,192,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",30,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",30,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",30,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",30,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ROBERTHOUSLER","TE","Robert Housler","ARI",30,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRANDONPETTIGREW","TE","Brandon Pettigrew","DET",30,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",30,192,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"ZACHSUDFELD","TE","Zach Sudfeld","NYJ",30,192,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRANDONBOLDEN","RB","Brandon Bolden","NE",58,216,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"DONALDBROWN","RB","Donald Brown","SD",58,216,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",58,216,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",58,216,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",58,216,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",58,216,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",58,216,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"TERRANCEWEST","RB","Terrance West","CLE",58,216,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"DAVIDAUSBERRY","TE","David Ausberry","OAK",38,216,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",38,216,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",38,216,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"ADRIENROBINSON","TE","Adrien Robinson","NYG",38,216,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",38,216,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","DEN",38,216,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
NA,"QB",NA,NA,32,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",33,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,91,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",92,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,44,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",45,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
