"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"ARIANFOSTER","RB","Arian Foster","HOU",2,21,18.5,NA,NA,NA,NA,NA,25,100,1,3,25,0,NA,NA,NA
"JOEFLACCO","QB","Joe Flacco","BAL",20,23,18.3,34,20,265,1,0,2,10,0,NA,NA,NA,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",4,24,18,NA,NA,NA,NA,NA,26,105,1,2,15,0,NA,NA,NA
"ALEXSMITH","QB","Alex Smith","KC",21,25,17.8,32,19,225,1,0,6,25,0,NA,NA,NA,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",5,26,17.5,NA,NA,NA,NA,NA,22,85,1,4,30,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",5,26,17.5,NA,NA,NA,NA,NA,23,90,1,3,25,0,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",22,28,17.3,35,21,235,1,1,4,15,0,NA,NA,NA,NA,NA,NA
"AUSTINDAVIS","QB","Austin Davis","STL",22,28,17.3,35,22,265,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",22,28,17.3,33,20,235,1,1,3,15,0,NA,NA,NA,NA,NA,NA
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",22,28,17.3,35,23,265,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"ANDYDALTON","QB","Andy Dalton","CIN",26,32,16.8,36,21,235,1,1,8,10,0,NA,NA,NA,NA,NA,NA
"KYLEORTON","QB","Kyle Orton","BUF",26,32,16.8,34,20,255,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",28,34,16.5,28,19,220,1,1,2,15,0,NA,NA,NA,NA,NA,NA
"COLTMCCOY","QB","Colt McCoy","WAS",28,34,16.5,34,21,250,1,2,0,0,0,NA,NA,NA,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",7,34,16.5,NA,NA,NA,NA,NA,19,75,1,4,30,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",7,34,16.5,NA,NA,NA,NA,NA,16,75,1,4,30,0,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",1,34,16.5,NA,NA,NA,NA,NA,NA,NA,NA,8,105,1,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",9,39,16,NA,NA,NA,NA,NA,20,80,1,3,20,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",9,39,16,NA,NA,NA,NA,NA,18,70,1,4,30,0,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",2,39,16,NA,NA,NA,NA,NA,NA,NA,NA,8,100,1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",2,39,16,NA,NA,NA,NA,NA,NA,NA,NA,7,100,1,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",11,43,15.5,NA,NA,NA,NA,NA,18,70,1,3,25,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",11,43,15.5,NA,NA,NA,NA,NA,14,60,1,5,35,0,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",4,43,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",4,43,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",13,47,15,NA,NA,NA,NA,NA,14,60,1,5,30,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",6,48,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",14,49,14,NA,NA,NA,NA,NA,16,70,1,1,10,0,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",7,49,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",7,49,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",7,49,14,NA,NA,NA,NA,NA,NA,NA,NA,5,80,1,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",15,53,13.5,NA,NA,NA,NA,NA,11,45,0,4,30,1,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",15,53,13.5,NA,NA,NA,NA,NA,19,75,1,0,0,0,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",10,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",10,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,7,75,1,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",10,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",10,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",10,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",10,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",10,53,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",17,62,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",17,62,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",17,62,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",17,62,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",17,62,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts","JAC",17,62,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",17,62,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,62,13,NA,NA,NA,NA,NA,NA,NA,NA,7,70,1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",1,62,13,NA,NA,NA,NA,NA,NA,NA,NA,7,70,1,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",17,71,12.5,NA,NA,NA,NA,NA,11,45,1,3,20,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",24,71,12.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,1,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",24,71,12.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",24,71,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",24,71,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",18,76,12,NA,NA,NA,NA,NA,10,40,1,3,20,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",28,76,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",3,76,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",3,76,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",29,80,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",29,80,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",29,80,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,1,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",5,80,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",5,80,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",32,85,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",7,85,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",7,85,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",19,88,10.5,NA,NA,NA,NA,NA,15,65,0,6,40,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",9,89,10,NA,NA,NA,NA,NA,NA,NA,NA,4,40,1,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",10,90,9.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,1,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",20,91,9,NA,NA,NA,NA,NA,16,65,0,3,25,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",21,92,8.5,NA,NA,NA,NA,NA,19,65,0,3,20,0,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","PHI",21,92,8.5,NA,NA,NA,NA,NA,14,65,0,3,20,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",23,94,7.5,NA,NA,NA,NA,NA,13,65,0,1,10,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",23,94,7.5,NA,NA,NA,NA,NA,14,65,0,1,10,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",33,94,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",25,97,7,NA,NA,NA,NA,NA,13,55,0,2,15,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",25,97,7,NA,NA,NA,NA,NA,11,55,0,2,15,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",25,97,7,NA,NA,NA,NA,NA,11,50,0,3,20,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",25,97,7,NA,NA,NA,NA,NA,12,55,0,2,15,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",25,97,7,NA,NA,NA,NA,NA,15,55,0,2,15,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",34,97,7,NA,NA,NA,NA,NA,NA,NA,NA,6,70,0,NA,NA,NA
"BRYCEBROWN","RB","Bryce Brown","BUF",30,103,6.5,NA,NA,NA,NA,NA,14,55,0,1,10,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",35,103,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",35,103,6.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAC",35,103,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",35,103,6.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",39,108,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",39,108,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",39,108,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",39,108,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",39,108,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"TRAVARISCADET","RB","Travaris Cadet","NO",31,113,5.5,NA,NA,NA,NA,NA,6,20,0,4,35,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",44,113,5.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",44,113,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",44,113,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",11,113,5.5,NA,NA,NA,NA,NA,NA,NA,NA,6,55,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",32,118,5,NA,NA,NA,NA,NA,9,40,0,1,10,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",32,118,5,NA,NA,NA,NA,NA,5,20,0,4,30,0,NA,NA,NA
"ANTONESMITH","RB","Antone Smith","ATL",32,118,5,NA,NA,NA,NA,NA,5,25,0,2,25,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",32,118,5,NA,NA,NA,NA,NA,9,35,0,2,15,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",47,118,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","NYJ",47,118,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",47,118,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",12,118,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",12,118,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",12,118,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",36,128,4.5,NA,NA,NA,NA,NA,10,40,0,1,5,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",36,128,4.5,NA,NA,NA,NA,NA,9,35,0,1,10,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",50,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",50,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",50,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",50,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",50,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",50,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",15,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",15,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",15,128,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",38,139,4,NA,NA,NA,NA,NA,6,25,0,3,15,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"COREYFULLER","WR","Corey Fuller","DET",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",56,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",18,139,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"CLAYHARBOR","TE","Clay Harbor","JAC",18,139,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",18,139,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",39,152,3.5,NA,NA,NA,NA,NA,9,35,0,0,0,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",39,152,3.5,NA,NA,NA,NA,NA,7,25,0,1,10,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",39,152,3.5,NA,NA,NA,NA,NA,5,20,0,2,15,0,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",65,152,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",65,152,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",65,152,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",21,152,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",21,152,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",42,160,3,NA,NA,NA,NA,NA,5,20,0,1,10,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",42,160,3,NA,NA,NA,NA,NA,4,15,0,2,15,0,NA,NA,NA
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",42,160,3,NA,NA,NA,NA,NA,6,25,0,1,5,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",42,160,3,NA,NA,NA,NA,NA,5,20,0,1,10,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",68,160,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",68,160,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",68,160,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",68,160,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"AJJENKINS","WR","A.J. Jenkins","KC",68,160,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",68,160,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"PAULRICHARDSON","WR","Paul Richardson","SEA",68,160,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",68,160,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",23,160,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",23,160,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"LUKEWILLSON","TE","Luke Willson","SEA",23,160,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",46,175,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"STORMJOHNSON","RB","Storm Johnson","JAC",46,175,2.5,NA,NA,NA,NA,NA,5,15,0,1,10,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",46,175,2.5,NA,NA,NA,NA,NA,6,25,0,0,0,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",46,175,2.5,NA,NA,NA,NA,NA,4,15,0,1,10,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",76,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",76,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",76,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",76,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",76,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",76,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",76,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",26,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","MIN",26,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",26,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",26,175,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",50,190,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",50,190,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
