"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"JORDYNELSON","WR","Jordy Nelson","GB",1,30,17,NA,NA,NA,NA,NA,NA,NA,NA,8,110,1,NA,NA,NA
"AUSTINDAVIS","QB","Austin Davis","STL",27,33,16.8,33,20,245,1,1,1,5,0,NA,NA,NA,NA,NA,NA
"ELIMANNING","QB","Eli Manning","NYG",28,34,16.5,37,22,250,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",2,34,16.5,NA,NA,NA,NA,NA,NA,NA,NA,8,105,1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",2,34,16.5,NA,NA,NA,NA,NA,NA,NA,NA,7,105,1,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",29,37,16.3,29,17,205,1,1,4,20,0,NA,NA,NA,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",6,38,15.5,NA,NA,NA,NA,NA,16,65,1,4,30,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",6,38,15.5,NA,NA,NA,NA,NA,19,75,1,3,20,0,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",4,38,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",4,38,15.5,NA,NA,NA,NA,NA,NA,NA,NA,7,95,1,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",8,42,15,NA,NA,NA,NA,NA,17,65,1,3,25,0,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",6,42,15,NA,NA,NA,NA,NA,NA,NA,NA,6,90,1,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",6,42,15,NA,NA,NA,NA,NA,NA,NA,NA,6,90,1,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",6,42,15,NA,NA,NA,NA,NA,NA,NA,NA,7,90,1,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",9,46,14.5,NA,NA,NA,NA,NA,13,55,1,5,30,0,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","BUF",9,46,14.5,NA,NA,NA,NA,NA,12,50,1,5,35,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","HOU",9,46,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",9,46,14.5,NA,NA,NA,NA,NA,NA,NA,NA,6,85,1,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",11,50,14,NA,NA,NA,NA,NA,12,50,0,4,30,1,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",11,50,14,NA,NA,NA,NA,NA,14,55,1,3,25,0,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",11,50,14,NA,NA,NA,NA,NA,20,80,1,0,0,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",11,50,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",11,50,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",11,50,14,NA,NA,NA,NA,NA,NA,NA,NA,5,80,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,50,14,NA,NA,NA,NA,NA,NA,NA,NA,8,80,1,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",14,57,13.5,NA,NA,NA,NA,NA,16,65,1,1,10,0,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",14,57,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",14,57,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",14,57,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",14,57,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",14,57,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",14,57,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",15,64,13,NA,NA,NA,NA,NA,14,60,1,1,10,0,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",20,64,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",20,64,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",20,64,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",20,64,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",24,69,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",24,69,12.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",2,69,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",2,69,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",2,69,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",26,74,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",16,75,11.5,NA,NA,NA,NA,NA,20,85,0,4,30,0,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",5,75,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",5,75,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",5,75,11.5,NA,NA,NA,NA,NA,NA,NA,NA,6,55,1,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",5,75,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",9,80,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",9,80,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",17,82,10.5,NA,NA,NA,NA,NA,20,75,0,4,30,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",11,82,10.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,1,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",11,82,10.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,1,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",11,82,10.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,1,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",14,86,9.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,1,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","NO",14,86,9.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,1,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",27,88,9,NA,NA,NA,NA,NA,NA,NA,NA,8,90,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",18,89,8.5,NA,NA,NA,NA,NA,15,65,0,2,20,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",18,89,8.5,NA,NA,NA,NA,NA,13,60,0,3,25,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",28,89,8.5,NA,NA,NA,NA,NA,NA,NA,NA,7,85,0,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",20,92,7.5,NA,NA,NA,NA,NA,14,55,0,3,20,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",20,92,7.5,NA,NA,NA,NA,NA,12,50,0,4,25,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",29,92,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts","JAC",29,92,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",29,92,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",22,97,7,NA,NA,NA,NA,NA,11,50,0,3,20,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",32,97,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",32,97,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",32,97,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",23,101,6.5,NA,NA,NA,NA,NA,13,55,0,1,10,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",23,101,6.5,NA,NA,NA,NA,NA,12,55,0,1,10,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",23,101,6.5,NA,NA,NA,NA,NA,14,50,0,2,15,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",23,101,6.5,NA,NA,NA,NA,NA,6,25,0,6,40,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",35,101,6.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",35,101,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",35,101,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",35,101,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",39,109,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",39,109,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",39,109,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",39,109,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAC",39,109,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",39,109,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",27,115,5.5,NA,NA,NA,NA,NA,10,45,0,1,10,0,NA,NA,NA
"ANTONESMITH","RB","Antone Smith","ATL",27,115,5.5,NA,NA,NA,NA,NA,5,25,0,3,30,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","STL",27,115,5.5,NA,NA,NA,NA,NA,10,40,0,2,15,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",45,115,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",45,115,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",45,115,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",45,115,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",30,122,5,NA,NA,NA,NA,NA,10,40,0,1,10,0,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",30,122,5,NA,NA,NA,NA,NA,11,45,0,1,5,0,NA,NA,NA
"STORMJOHNSON","RB","Storm Johnson","JAC",30,122,5,NA,NA,NA,NA,NA,9,30,0,3,20,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",30,122,5,NA,NA,NA,NA,NA,11,40,0,1,10,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",49,122,5,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",49,122,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",16,122,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",16,122,5,NA,NA,NA,NA,NA,NA,NA,NA,5,50,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",34,130,4.5,NA,NA,NA,NA,NA,8,30,0,3,15,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",34,130,4.5,NA,NA,NA,NA,NA,8,40,0,1,5,0,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","BUF",34,130,4.5,NA,NA,NA,NA,NA,8,35,0,1,10,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",34,130,4.5,NA,NA,NA,NA,NA,9,35,0,1,10,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",51,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",51,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",51,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",51,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",51,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",51,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",51,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",18,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA,5,45,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",38,142,4,NA,NA,NA,NA,NA,5,20,0,3,20,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",38,142,4,NA,NA,NA,NA,NA,8,30,0,1,10,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",38,142,4,NA,NA,NA,NA,NA,8,30,0,1,10,0,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",38,142,4,NA,NA,NA,NA,NA,10,35,0,1,5,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",58,142,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",58,142,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",58,142,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",58,142,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",58,142,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",58,142,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",58,142,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",19,142,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",19,142,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"CLAYHARBOR","TE","Clay Harbor","JAC",19,142,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",42,156,3.5,NA,NA,NA,NA,NA,4,15,0,3,20,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",42,156,3.5,NA,NA,NA,NA,NA,5,25,0,1,10,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",42,156,3.5,NA,NA,NA,NA,NA,6,25,0,1,10,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",65,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"COREYFULLER","WR","Corey Fuller","DET",65,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",65,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",65,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,2,35,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",65,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",22,156,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",45,165,3,NA,NA,NA,NA,NA,6,25,0,1,5,0,NA,NA,NA
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",45,165,3,NA,NA,NA,NA,NA,8,30,0,0,0,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",70,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",70,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"PAULRICHARDSON","WR","Paul Richardson","SEA",70,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",70,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",70,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"DANESANZENBACHER","WR","Dane Sanzenbacher","CIN",70,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",70,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",23,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",23,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRANDONPETTIGREW","TE","Brandon Pettigrew","DET",23,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",23,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRANDONBOLDEN","RB","Brandon Bolden","NE",47,178,2.5,NA,NA,NA,NA,NA,8,25,0,0,0,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",47,178,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",47,178,2.5,NA,NA,NA,NA,NA,6,25,0,0,0,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",47,178,2.5,NA,NA,NA,NA,NA,4,15,0,1,10,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",77,178,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",77,178,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",77,178,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","PIT",77,178,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",27,178,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","MIN",27,178,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",27,178,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",27,178,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"PEYTONHILLIS","RB","Peyton Hillis","NYG",51,190,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",51,190,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
