"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"ANTONIOBROWN","WR","Antonio Brown","PIT",7,51,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",7,51,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",7,51,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",7,51,14,NA,NA,NA,NA,NA,NA,NA,NA,5,80,1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",7,51,14,NA,NA,NA,NA,NA,NA,NA,NA,6,80,1,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIA",7,51,14,NA,NA,NA,NA,NA,NA,NA,NA,7,80,1,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",16,60,13.5,NA,NA,NA,NA,NA,12,50,1,3,25,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",16,60,13.5,NA,NA,NA,NA,NA,15,65,1,1,10,0,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",16,60,13.5,NA,NA,NA,NA,NA,19,75,1,0,0,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",13,60,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,1,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",13,60,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",13,60,13.5,NA,NA,NA,NA,NA,NA,NA,NA,5,75,1,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",19,66,13,NA,NA,NA,NA,NA,17,60,1,1,10,0,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",16,66,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",16,66,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",16,66,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",16,66,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"STEVESMITH","WR","Steve Smith","BAL",16,66,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",16,66,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",16,66,13,NA,NA,NA,NA,NA,NA,NA,NA,6,70,1,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","IND",16,66,13,NA,NA,NA,NA,NA,NA,NA,NA,5,70,1,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,66,13,NA,NA,NA,NA,NA,NA,NA,NA,7,70,1,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",20,76,12.5,NA,NA,NA,NA,NA,13,55,1,1,10,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",24,76,12.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,1,NA,NA,NA
"ANTONIOGATES","TE","Antonio Gates","SD",3,76,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","DEN",3,76,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",3,76,12.5,NA,NA,NA,NA,NA,NA,NA,NA,6,65,1,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","BUF",21,81,12,NA,NA,NA,NA,NA,10,40,1,3,20,0,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",25,81,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",25,81,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"JAMESJONES","WR","James Jones","OAK",25,81,12,NA,NA,NA,NA,NA,NA,NA,NA,4,60,1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",25,81,12,NA,NA,NA,NA,NA,NA,NA,NA,5,60,1,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",6,81,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",6,81,12,NA,NA,NA,NA,NA,NA,NA,NA,6,60,1,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",8,88,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",8,88,11.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,1,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",22,90,11,NA,NA,NA,NA,NA,17,70,0,5,40,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",10,90,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",10,90,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",10,90,11,NA,NA,NA,NA,NA,NA,NA,NA,4,50,1,NA,NA,NA
"DENNISPITTA","TE","Dennis Pitta","BAL",10,90,11,NA,NA,NA,NA,NA,NA,NA,NA,5,50,1,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",29,95,10.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,1,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",23,96,10,NA,NA,NA,NA,NA,17,70,0,4,30,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","MIA",14,96,10,NA,NA,NA,NA,NA,NA,NA,NA,4,40,1,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",14,96,10,NA,NA,NA,NA,NA,NA,NA,NA,4,40,1,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",24,99,9,NA,NA,NA,NA,NA,18,70,0,2,20,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",25,100,8.5,NA,NA,NA,NA,NA,16,65,0,3,20,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","NYJ",26,101,8,NA,NA,NA,NA,NA,16,65,0,2,15,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",26,101,8,NA,NA,NA,NA,NA,10,40,0,6,40,0,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","BUF",28,103,7.5,NA,NA,NA,NA,NA,15,65,0,1,10,0,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","NO",28,103,7.5,NA,NA,NA,NA,NA,11,45,0,4,30,0,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",30,103,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,75,0,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAC",30,106,7,NA,NA,NA,NA,NA,12,50,0,3,20,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",30,106,7,NA,NA,NA,NA,NA,16,55,0,2,15,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",30,106,7,NA,NA,NA,NA,NA,12,55,0,2,15,0,NA,NA,NA
"BOBBYRAINEY","RB","Bobby Rainey","TB",30,106,7,NA,NA,NA,NA,NA,14,55,0,2,15,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",31,106,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"VICTORCRUZ","WR","Victor Cruz","NYG",31,106,7,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",34,112,6.5,NA,NA,NA,NA,NA,9,35,0,4,30,0,NA,NA,NA
"STEVENJACKSON","RB","Steven Jackson","ATL",34,112,6.5,NA,NA,NA,NA,NA,14,55,0,2,10,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NE",34,112,6.5,NA,NA,NA,NA,NA,8,35,0,4,30,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",33,112,6.5,NA,NA,NA,NA,NA,NA,NA,NA,5,65,0,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",33,112,6.5,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,NA,NA,NA
"DONALDBROWN","RB","Donald Brown","SD",37,117,6,NA,NA,NA,NA,NA,14,50,0,1,10,0,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",37,117,6,NA,NA,NA,NA,NA,8,30,0,4,30,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",35,117,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",35,117,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",35,117,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",35,117,6,NA,NA,NA,NA,NA,NA,NA,NA,4,60,0,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts","JAC",35,117,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","BAL",35,117,6,NA,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",39,125,5.5,NA,NA,NA,NA,NA,13,45,0,1,10,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","KC",41,125,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",41,125,5.5,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIN",41,125,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",41,125,5.5,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,NA,NA,NA
"SHONNGREENE","RB","Shonn Greene","TEN",40,130,5,NA,NA,NA,NA,NA,17,50,0,0,0,0,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",40,130,5,NA,NA,NA,NA,NA,11,45,0,1,5,0,NA,NA,NA
"TRENTRICHARDSON","RB","Trent Richardson","IND",40,130,5,NA,NA,NA,NA,NA,11,40,0,1,10,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",40,130,5,NA,NA,NA,NA,NA,10,40,0,1,10,0,NA,NA,NA
"MILESAUSTIN","WR","Miles Austin","CLE",45,130,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",45,130,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",45,130,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",45,130,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",45,130,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",16,130,5,NA,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",44,140,4.5,NA,NA,NA,NA,NA,8,35,0,1,10,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",44,140,4.5,NA,NA,NA,NA,NA,8,30,0,2,15,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",50,140,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",50,140,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",50,140,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",17,140,4.5,NA,NA,NA,NA,NA,NA,NA,NA,5,45,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",17,140,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",17,140,4.5,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,NA
"DONNIEAVERY","WR","Donnie Avery","KC",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"AARONDOBSON","WR","Aaron Dobson","NE",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,4,40,0,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",53,148,4,NA,NA,NA,NA,NA,NA,NA,NA,3,40,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",46,159,3.5,NA,NA,NA,NA,NA,5,20,0,2,15,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",46,159,3.5,NA,NA,NA,NA,NA,5,20,0,2,15,0,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",64,159,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"DENARIUSMOORE","WR","Denarius Moore","OAK",64,159,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","SD",64,159,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"DEREKCARRIER","TE","Derek Carrier","SF",20,159,3.5,NA,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",48,165,3,NA,NA,NA,NA,NA,4,20,0,1,10,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",48,165,3,NA,NA,NA,NA,NA,5,20,0,1,10,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",48,165,3,NA,NA,NA,NA,NA,4,15,0,2,15,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",48,165,3,NA,NA,NA,NA,NA,4,20,0,1,10,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","ATL",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","PIT",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","TEN",67,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",21,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",21,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",21,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"ZACHMILLER","TE","Zach Miller","SEA",21,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"BRANDONMYERS","TE","Brandon Myers","TB",21,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",21,165,3,NA,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",21,165,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",52,185,2.5,NA,NA,NA,NA,NA,4,15,0,1,10,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",52,185,2.5,NA,NA,NA,NA,NA,6,25,0,0,0,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",52,185,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",52,185,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",76,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",76,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",76,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",76,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",28,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
