"name","pos","name_ffn","team_ffn","positionRank_ffn","overallRank_ffn","pts_ffn","passAtt_ffn","passComp_ffn","passYds_ffn","passTds_ffn","passInt_ffn","rushAtt_ffn","rushYds_ffn","rushTds_ffn","rec_ffn","recYds_ffn","recTds_ffn","returnTds_ffn","twoPts_ffn","fumbles_ffn"
"ALEXSMITH","QB","Alex Smith","KC",0,0,0,32,22,221,1,0,NA,14,0,NA,NA,NA,NA,NA,0
"RUSSELLWILSON","QB","Russell Wilson","SEA",0,0,0,28,18,206,1,0,NA,43,0,NA,NA,NA,NA,NA,0
"MATTSCHAUB","QB","Matt Schaub","OAK",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DEREKANDERSON","QB","Derek Anderson","CAR",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"MATTBARKLEY","QB","Matt Barkley","PHI",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TOMBRADY","QB","Tom Brady","NE",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"JOHNNYMANZIEL","QB","Johnny Manziel","CLE",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"TARVARISJACKSON","QB","Tarvaris Jackson","SEA",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"SHAUNHILL","QB","Shaun Hill","STL",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"JASONCAMPBELL","QB","Jason Campbell","CIN",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"SAMBRADFORD","QB","Sam Bradford","STL",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"REXGROSSMAN","QB","Rex Grossman","WAS",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"LUKEMCCOWN","QB","Luke McCown","NO",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DANORLOVSKY","QB","Dan Orlovsky","DET",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"CHARLIEWHITEHURST","QB","Charlie Whitehurst","TEN",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"BRUCEGRADKOWSKI","QB","Bruce Gradkowski","PIT",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DREWSTANTON","QB","Drew Stanton","ARI",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DAVIDGARRARD","QB","David Garrard","NYJ",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",0,0,0,NA,NA,NA,NA,NA,21,112,1,3,29,0,NA,NA,0
"LESEANMCCOY","RB","LeSean McCoy","PHI",0,0,0,NA,NA,NA,NA,NA,22,105,1,3,11,0,NA,NA,0
"DENARDROBINSON","RB","Denard Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,19,96,1,2,10,0,NA,NA,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",0,0,0,NA,NA,NA,NA,NA,20,93,1,3,35,0,NA,NA,0
"JEREMYHILL","RB","Jeremy Hill","CIN",0,0,0,NA,NA,NA,NA,NA,21,89,1,3,16,0,NA,NA,0
"MATTFORTE","RB","Matt Forte","CHI",0,0,0,NA,NA,NA,NA,NA,18,83,1,6,46,0,NA,NA,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",0,0,0,NA,NA,NA,NA,NA,17,80,1,4,25,0,NA,NA,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",0,0,0,NA,NA,NA,NA,NA,17,79,0,3,23,0,NA,NA,0
"MARKINGRAM","RB","Mark Ingram","NO",0,0,0,NA,NA,NA,NA,NA,19,79,1,1,4,0,NA,NA,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",0,0,0,NA,NA,NA,NA,NA,18,78,1,4,29,0,NA,NA,0
"EDDIELACY","RB","Eddie Lacy","GB",0,0,0,NA,NA,NA,NA,NA,17,76,1,3,18,0,NA,NA,0
"ANDREELLINGTON","RB","Andre Ellington","ARI",0,0,0,NA,NA,NA,NA,NA,18,74,1,4,34,0,NA,NA,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",0,0,0,NA,NA,NA,NA,NA,16,72,1,2,18,0,NA,NA,0
"LEVEONBELL","RB","LeVeon Bell","PIT",0,0,0,NA,NA,NA,NA,NA,16,64,1,4,32,0,NA,NA,0
"TERRANCEWEST","RB","Terrance West","CLE",0,0,0,NA,NA,NA,NA,NA,15,63,1,3,15,0,NA,NA,0
"LAMARMILLER","RB","Lamar Miller","MIA",0,0,0,NA,NA,NA,NA,NA,15,62,0,3,24,0,NA,NA,0
"TREMASON","RB","Tre Mason","STL",0,0,0,NA,NA,NA,NA,NA,15,56,0,1,7,0,NA,NA,0
"FRANKGORE","RB","Frank Gore","SF",0,0,0,NA,NA,NA,NA,NA,16,56,0,1,7,0,NA,NA,0
"CHRISIVORY","RB","Chris Ivory","NYJ",0,0,0,NA,NA,NA,NA,NA,13,55,1,1,5,0,NA,NA,0
"STEVENJACKSON","RB","Steven Jackson","ATL",0,0,0,NA,NA,NA,NA,NA,14,53,1,1,5,0,NA,NA,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",0,0,0,NA,NA,NA,NA,NA,12,52,0,2,18,0,NA,NA,0
"JOIQUEBELL","RB","Joique Bell","DET",0,0,0,NA,NA,NA,NA,NA,13,51,0,2,12,0,NA,NA,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",0,0,0,NA,NA,NA,NA,NA,11,51,0,3,21,0,NA,NA,0
"ANDREWILLIAMS","RB","Andre Williams","NYG",0,0,0,NA,NA,NA,NA,NA,15,50,0,1,6,0,NA,NA,0
"FREDJACKSON","RB","Fred Jackson","BUF",0,0,0,NA,NA,NA,NA,NA,12,47,0,3,23,0,NA,NA,0
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",0,0,0,NA,NA,NA,NA,NA,11,45,0,2,10,0,NA,NA,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",0,0,0,NA,NA,NA,NA,NA,13,45,0,4,28,0,NA,NA,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",0,0,0,NA,NA,NA,NA,NA,11,39,0,3,16,0,NA,NA,0
"CHARLESSIMS","RB","Charles Sims","TB",0,0,0,NA,NA,NA,NA,NA,7,34,0,3,16,0,NA,NA,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",0,0,0,NA,NA,NA,NA,NA,8,32,0,1,5,0,NA,NA,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",0,0,0,NA,NA,NA,NA,NA,7,28,0,2,12,0,NA,NA,0
"KNILEDAVIS","RB","Knile Davis","KC",0,0,0,NA,NA,NA,NA,NA,7,27,0,2,13,0,NA,NA,0
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",0,0,0,NA,NA,NA,NA,NA,6,27,0,3,16,0,NA,NA,0
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",0,0,0,NA,NA,NA,NA,NA,7,27,1,1,11,0,NA,NA,0
"BRYCEBROWN","RB","Bryce Brown","BUF",0,0,0,NA,NA,NA,NA,NA,6,23,0,2,12,0,NA,NA,0
"ANTHONYDIXON","RB","Anthony Dixon","BUF",0,0,0,NA,NA,NA,NA,NA,6,23,0,2,7,0,NA,NA,0
"REGGIEBUSH","RB","Reggie Bush","DET",0,0,0,NA,NA,NA,NA,NA,5,22,0,4,31,0,NA,NA,0
"CARLOSHYDE","RB","Carlos Hyde","SF",0,0,0,NA,NA,NA,NA,NA,4,22,0,2,7,0,NA,NA,0
"JAMESSTARKS","RB","James Starks","GB",0,0,0,NA,NA,NA,NA,NA,5,22,0,2,8,0,NA,NA,0
"SHONNGREENE","RB","Shonn Greene","TEN",0,0,0,NA,NA,NA,NA,NA,6,21,0,0,0,0,NA,NA,0
"CHRISPOLK","RB","Chris Polk","PHI",0,0,0,NA,NA,NA,NA,NA,4,20,0,1,1,0,NA,NA,0
"ROBERTTURBIN","RB","Robert Turbin","SEA",0,0,0,NA,NA,NA,NA,NA,4,20,0,2,12,0,NA,NA,0
"TOBYGERHART","RB","Toby Gerhart","JAC",0,0,0,NA,NA,NA,NA,NA,6,19,0,1,13,0,NA,NA,0
"MARIONGRICE","RB","Marion Grice","SD",0,0,0,NA,NA,NA,NA,NA,5,19,0,2,11,0,NA,NA,0
"PEYTONHILLIS","RB","Peyton Hillis","NYG",0,0,0,NA,NA,NA,NA,NA,4,18,0,4,32,0,NA,NA,0
"DARRENSPROLES","RB","Darren Sproles","PHI",0,0,0,NA,NA,NA,NA,NA,3,17,0,4,27,0,NA,NA,0
"JOSEPHRANDLE","RB","Joseph Randle","DAL",0,0,0,NA,NA,NA,NA,NA,4,17,0,1,2,0,NA,NA,0
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",0,0,0,NA,NA,NA,NA,NA,3,16,0,3,27,0,NA,NA,0
"CEDRICPEERMAN","RB","Cedric Peerman","CIN",0,0,0,NA,NA,NA,NA,NA,4,16,0,1,7,0,NA,NA,0
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",0,0,0,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,0
"BERNARDPIERCE","RB","Bernard Pierce","BAL",0,0,0,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,0
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",0,0,0,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,0
"BENTATE","RB","Ben Tate","MIN",0,0,0,NA,NA,NA,NA,NA,3,15,0,1,9,0,NA,NA,0
"CJANDERSON","RB","C.J. Anderson","DEN",0,0,0,NA,NA,NA,NA,NA,3,13,0,0,2,0,NA,NA,0
"THEORIDDICK","RB","Theo Riddick","DET",0,0,0,NA,NA,NA,NA,NA,3,13,0,4,32,0,NA,NA,0
"DANIELTHOMAS","RB","Daniel Thomas","MIA",0,0,0,NA,NA,NA,NA,NA,4,13,0,1,7,0,NA,NA,0
"KADEEMCAREY","RB","KaDeem Carey","CHI",0,0,0,NA,NA,NA,NA,NA,2,12,0,0,1,0,NA,NA,0
"LANCEDUNBAR","RB","Lance Dunbar","DAL",0,0,0,NA,NA,NA,NA,NA,3,12,0,2,16,0,NA,NA,0
"BILALPOWELL","RB","Bilal Powell","NYJ",0,0,0,NA,NA,NA,NA,NA,2,11,0,2,7,0,NA,NA,0
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",0,0,0,NA,NA,NA,NA,NA,3,10,0,2,8,0,NA,NA,0
"DEANTHONYTHOMAS","RB","DeAnthony Thomas","KC",0,0,0,NA,NA,NA,NA,NA,1,10,0,1,7,0,NA,NA,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",0,0,0,NA,NA,NA,NA,NA,2,10,0,2,12,0,NA,NA,0
"DAMIENWILLIAMS","RB","Damien Williams","MIA",0,0,0,NA,NA,NA,NA,NA,3,9,0,1,4,0,NA,NA,0
"ANTONESMITH","RB","Antone Smith","ATL",0,0,0,NA,NA,NA,NA,NA,3,9,0,2,12,0,NA,NA,0
"MIKEJAMES","RB","Mike James","TB",0,0,0,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,0
"ZACSTACY","RB","Zac Stacy","STL",0,0,0,NA,NA,NA,NA,NA,1,4,0,1,4,0,NA,NA,0
"TRAVARISCADET","RB","Travaris Cadet","NO",0,0,0,NA,NA,NA,NA,NA,1,4,0,4,33,0,NA,NA,0
"JORDANTODMAN","RB","Jordan Todman","JAC",0,0,0,NA,NA,NA,NA,NA,1,4,0,2,10,0,NA,NA,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",0,0,0,NA,NA,NA,NA,NA,2,3,0,3,21,0,NA,NA,0
"MARCELREECE","RB","Marcel Reece","OAK",0,0,0,NA,NA,NA,NA,NA,1,3,0,2,16,0,NA,NA,0
"DRIARCHER","RB","Dri Archer","PIT",0,0,0,NA,NA,NA,NA,NA,1,3,0,1,2,0,NA,NA,0
"JOHNKUHN","RB","John Kuhn","GB",0,0,0,NA,NA,NA,NA,NA,1,3,0,0,0,0,NA,NA,0
"LEONWASHINGTON","RB","Leon Washington","TEN",0,0,0,NA,NA,NA,NA,NA,0,2,0,2,12,0,NA,NA,0
"JEDCOLLINS","RB","Jed Collins","DET",0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,0
"FRANKSUMMERS","RB","Frank Summers","BUF",0,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,0
"DUJUANHARRIS","RB","DuJuan Harris","GB",0,0,0,NA,NA,NA,NA,NA,1,1,0,1,3,0,NA,NA,0
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",0,0,0,NA,NA,NA,NA,NA,3,1,0,0,1,0,NA,NA,0
"JACKIEBATTLE","RB","Jackie Battle","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,2,0,NA,NA,0
"TREYWATTS","RB","Trey Watts","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MONTELLOWENS","RB","Montell Owens","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"JORVORSKIELANE","RB","Jorvorskie Lane","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"JAMIZEOLAWALE","RB","Jamize Olawale","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"ANTHONYSHERMAN","RB","Anthony Sherman","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,6,0,NA,NA,0
"SENORISEPERRY","RB","Senorise Perry","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"ROBERTHUGHES","RB","Robert Hughes","ARI",0,0,0,NA,NA,NA,NA,NA,1,0,0,1,5,0,NA,NA,0
"PATRICKDIMARCO","RB","Patrick DiMarco","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"BRUCEMILLER","RB","Bruce Miller","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,4,0,NA,NA,0
"ERIKLORIG","RB","Erik Lorig","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,2,0,NA,NA,0
"WILLJOHNSON","RB","Will Johnson","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,4,0,NA,NA,0
"EDWINBAKER","RB","Edwin Baker","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"WILLTAUFOOU","RB","Will Taufoou","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA,0
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,3,0,NA,NA,0
"CYRUSGRAY","RB","Cyrus Gray","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA,0
"TYLERCLUTTS","RB","Tyler Clutts","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"HENRYHYNOSKI","RB","Henry Hynoski","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"CHRISOGBONNAYA","RB","Chris Ogbonnaya","NYG",0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,0
"TONYFIAMMETTA","RB","Tony Fiammetta","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"KENJONBARNER","RB","Kenjon Barner","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"REXBURKHEAD","RB","Rex Burkhead","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,1,0,NA,NA,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,107,1,NA,NA,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,8,106,1,NA,NA,0
"JULIOJONES","WR","Julio Jones","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,7,101,1,NA,NA,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,101,1,NA,NA,0
"RANDALLCOBB","WR","Randall Cobb","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,95,1,NA,NA,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",0,0,0,NA,NA,NA,NA,NA,1,2,0,6,95,1,NA,NA,0
"JORDYNELSON","WR","Jordy Nelson","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,92,1,NA,NA,0
"AJGREEN","WR","A.J. Green","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,86,1,NA,NA,0
"DEZBRYANT","WR","Dez Bryant","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,78,1,NA,NA,0
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,77,0,NA,NA,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,73,1,NA,NA,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",0,0,0,NA,NA,NA,NA,NA,1,5,0,6,73,0,NA,NA,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,72,0,NA,NA,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,72,0,NA,NA,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,71,1,NA,NA,0
"PERCYHARVIN","WR","Percy Harvin","NYJ",0,0,0,NA,NA,NA,NA,NA,2,12,0,7,71,0,NA,NA,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",0,0,0,NA,NA,NA,NA,NA,1,6,0,5,71,1,NA,NA,0
"STEVESMITH","WR","Steve Smith","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,70,1,NA,NA,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,69,1,NA,NA,0
"CALVINJOHNSON","WR","Calvin Johnson","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,68,1,NA,NA,0
"RODDYWHITE","WR","Roddy White","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,67,1,NA,NA,0
"ALLENHURNS","WR","Allen Hurns","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,67,1,NA,NA,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,66,1,NA,NA,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,66,1,NA,NA,0
"MIKEEVANS","WR","Mike Evans","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,66,1,NA,NA,0
"TORREYSMITH","WR","Torrey Smith","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,66,1,NA,NA,0
"GOLDENTATE","WR","Golden Tate","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,65,0,NA,NA,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,65,1,NA,NA,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,64,1,NA,NA,0
"DWAYNEBOWE","WR","Dwayne Bowe","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,64,1,NA,NA,0
"ALLENROBINSON","WR","Allen Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,6,62,1,NA,NA,0
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,61,1,NA,NA,0
"ERICDECKER","WR","Eric Decker","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,60,1,NA,NA,0
"MIKEWALLACE","WR","Mike Wallace","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,58,1,NA,NA,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,57,1,NA,NA,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",0,0,0,NA,NA,NA,NA,NA,1,4,0,6,55,1,NA,NA,0
"MARQUESCOLSTON","WR","Marques Colston","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,55,0,NA,NA,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,55,0,NA,NA,0
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,54,0,NA,NA,0
"JAMESJONES","WR","James Jones","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,53,1,NA,NA,0
"KENNYBRITT","WR","Kenny Britt","STL",0,0,0,NA,NA,NA,NA,NA,1,3,0,4,53,0,NA,NA,0
"MILESAUSTIN","WR","Miles Austin","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,51,0,NA,NA,0
"DAVANTEADAMS","WR","Davante Adams","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,50,0,NA,NA,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,49,0,NA,NA,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,47,1,NA,NA,0
"NATEWASHINGTON","WR","Nate Washington","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,46,0,NA,NA,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,46,0,NA,NA,0
"ANDREHOLMES","WR","Andre Holmes","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,46,0,NA,NA,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,46,0,NA,NA,0
"KENNYSTILLS","WR","Kenny Stills","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,45,0,NA,NA,0
"STEVIEJOHNSON","WR","Stevie Johnson","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,42,0,NA,NA,0
"ROBERTWOODS","WR","Robert Woods","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,42,0,NA,NA,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,41,1,NA,NA,0
"CECILSHORTS","WR","Cecil Shorts III","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,41,0,NA,NA,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,41,0,NA,NA,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,40,0,NA,NA,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,38,0,NA,NA,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,38,0,NA,NA,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,37,0,NA,NA,0
"WESWELKER","WR","Wes Welker","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,36,0,NA,NA,0
