displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Nic Jacobs,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Gragg,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrien Robinson,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Thompson,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McCoy,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demetrius Harris,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Stevens,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Spaeth,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Palmer,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Smith,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Eifert,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Carrier,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Mulligan,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Thompson,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
