"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"MIKEEVANS","WR","Mike Evans","TB F",11,43,14.1,NA,NA,0,0,0,NA,0,0,NA,81,1,NA,0,0
"TYHILTON","WR","T.Y. Hilton","IND",12,44,14,NA,NA,0,0,0,NA,2,0,NA,78,1,NA,0,0
"KEENANALLEN","WR","Keenan Allen","SD",13,45,13.9,NA,NA,0,0,0,NA,0,0,NA,79,1,NA,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",13,45,13.9,NA,NA,0,0,0,NA,0,0,NA,79,1,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,45,13.9,NA,NA,0,0,0,NA,0,0,NA,79,1,NA,0,0
"AMARICOOPER","WR","Amari Cooper","OAK",15,48,13.8,NA,NA,0,0,0,NA,0,0,NA,78,1,NA,0,0
"BRANDINCOOKS","WR","Brandin Cooks","NO D",16,49,13.7,NA,NA,0,0,0,NA,8,0,NA,69,1,NA,0,0
"ALFREDBLUE","RB","Alfred Blue","HOU",11,50,13.6,NA,NA,0,0,0,NA,64,1,NA,12,0,NA,0,0
"FRANKGORE","RB","Frank Gore","IND",11,50,13.6,NA,NA,0,0,0,NA,63,1,NA,13,0,NA,0,0
"MIKEWALLACE","WR","Mike Wallace","MIN",17,50,13.6,NA,NA,0,0,0,NA,2,0,NA,74,1,NA,0,0
"RYANMATHEWS","RB","Ryan Mathews","PHI",13,53,13.5,NA,NA,0,0,0,NA,59,1,NA,16,0,NA,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",13,53,13.5,NA,NA,0,0,0,NA,62,1,NA,13,0,NA,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",18,53,13.5,NA,NA,0,0,0,NA,0,0,NA,75,1,NA,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",2,53,13.5,NA,NA,0,0,0,NA,0,0,NA,75,1,NA,0,0
"DOUGMARTIN","RB","Doug Martin","TB",15,57,13.4,NA,NA,0,0,0,NA,65,1,NA,9,0,NA,0,0
"LESEANMCCOY","RB","LeSean McCoy","BUF",15,57,13.4,NA,NA,0,0,0,NA,62,1,NA,12,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",15,57,13.4,NA,NA,0,0,0,NA,32,1,NA,42,0,NA,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",19,57,13.4,NA,NA,0,0,0,NA,0,0,NA,74,1,NA,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",19,57,13.4,NA,NA,0,0,0,NA,2,0,NA,72,1,NA,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",18,62,13.3,NA,NA,0,0,0,NA,60,1,NA,13,0,NA,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",19,63,13.2,NA,NA,0,0,0,NA,63,1,NA,9,0,NA,0,0
"DEVINFUNCHESS","WR","Devin Funchess","CAR",21,63,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",22,65,13,NA,NA,0,0,0,NA,2,0,NA,68,1,NA,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",23,66,12.9,NA,NA,0,0,0,NA,0,0,NA,69,1,NA,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",23,66,12.9,NA,NA,0,0,0,NA,0,0,NA,69,1,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",25,68,12.8,NA,NA,0,0,0,NA,0,0,NA,68,1,NA,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",23,69,12.78,NA,NA,187,1,1,NA,33,0,NA,0,0,NA,0,0
"ALLENROBINSON","WR","Allen Robinson","JAC",26,70,12.7,NA,NA,0,0,0,NA,0,0,NA,67,1,NA,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",27,71,12.6,NA,NA,0,0,0,NA,2,0,NA,64,1,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",3,71,12.6,NA,NA,0,0,0,NA,0,0,NA,66,1,NA,0,0
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",20,73,12.4,NA,NA,0,0,0,NA,56,1,NA,8,0,NA,0,0
"TJYELDON","RB","T.J. Yeldon","JAC",20,73,12.4,NA,NA,0,0,0,NA,70,1,NA,14,0,NA,0,1
"JEREMYMACLIN","WR","Jeremy Maclin","KC",28,73,12.4,NA,NA,0,0,0,NA,0,0,NA,64,1,NA,0,0
"MARKINGRAM","RB","Mark Ingram","NO",22,76,12.3,NA,NA,0,0,0,NA,55,1,NA,8,0,NA,0,0
"KENNYSTILLS","WR","Kenny Stills","MIA",29,77,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"JORDANCAMERON","TE","Jordan Cameron","MIA",4,77,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",23,79,12.1,NA,NA,0,0,0,NA,48,1,NA,13,0,NA,0,0
"JOSHMCCOWN","QB","Josh McCown","CLE",24,80,12.06,NA,NA,224,1,1,NA,11,0,NA,0,0,NA,0,0
"MELVINGORDON","RB","Melvin Gordon","SD",24,81,12,NA,NA,0,0,0,NA,52,1,NA,8,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","SF F",30,81,12,NA,NA,0,0,0,NA,0,0,NA,60,1,NA,0,0
"SHANEVEREEN","RB","Shane Vereen","NYG",25,83,11.9,NA,NA,0,0,0,NA,27,1,NA,32,0,NA,0,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",31,83,11.9,NA,NA,0,0,0,NA,2,0,NA,57,1,NA,0,0
"GOLDENTATE","WR","Golden Tate","DET",31,83,11.9,NA,NA,0,0,0,NA,2,0,NA,57,1,NA,0,0
"RODDYWHITE","WR","Roddy White","ATL",31,83,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAC",25,87,11.82,NA,NA,193,1,1,NA,21,0,NA,0,0,NA,0,0
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",34,88,11.8,NA,NA,0,0,0,NA,0,0,NA,58,1,NA,0,0
"HARRYDOUGLAS","WR","Harry Douglas","TEN",34,88,11.8,NA,NA,0,0,0,NA,0,0,NA,58,1,NA,0,0
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",5,88,11.8,NA,NA,0,0,0,NA,0,0,NA,58,1,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",36,91,11.7,NA,NA,0,0,0,NA,0,0,NA,57,1,NA,0,0
"JOSEPHRANDLE","RB","Joseph Randle","DAL",26,92,11.6,NA,NA,0,0,0,NA,47,1,NA,9,0,NA,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",37,92,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",6,92,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",27,95,11.5,NA,NA,0,0,0,NA,47,1,NA,8,0,NA,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",38,95,11.5,NA,NA,0,0,0,NA,0,0,NA,55,1,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",39,97,11.4,NA,NA,0,0,0,NA,0,0,NA,54,1,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",7,97,11.4,NA,NA,0,0,0,NA,0,0,NA,54,1,NA,0,0
"BRIANHOYER","QB","Brian Hoyer","HOU",26,99,11.34,NA,NA,226,1,1,NA,3,0,NA,0,0,NA,0,0
"JOHNBROWN","WR","John Brown","ARI",40,100,11.3,NA,NA,0,0,0,NA,0,0,NA,53,1,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",40,100,11.3,NA,NA,0,0,0,NA,0,0,NA,53,1,NA,0,0
"CHARLESJOHNSON","WR","Charles Johnson","MIN",40,100,11.3,NA,NA,0,0,0,NA,2,0,NA,51,1,NA,0,0
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",28,103,11.1,NA,NA,0,0,0,NA,45,1,NA,6,0,NA,0,0
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",28,103,11.1,NA,NA,0,0,0,NA,24,0,NA,27,1,NA,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",8,105,11,NA,NA,0,0,0,NA,0,0,NA,50,1,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",8,105,11,NA,NA,0,0,0,NA,0,0,NA,50,1,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",43,107,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",10,107,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",44,109,10.8,NA,NA,0,0,0,NA,0,0,NA,48,1,NA,0,0
"ANDREJOHNSON","WR","Andre Johnson","IND",44,109,10.8,NA,NA,0,0,0,NA,0,0,NA,48,1,NA,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",44,109,10.8,NA,NA,0,0,0,NA,3,0,NA,45,1,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",11,109,10.8,NA,NA,0,0,0,NA,0,0,NA,48,1,NA,0,0
"MARCUSMARIOTA","QB","Marcus Mariota","TEN",27,113,10.68,NA,NA,167,1,1,NA,20,0,NA,0,0,NA,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",47,114,10.6,NA,NA,0,0,0,NA,0,0,NA,46,1,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",48,115,10.5,NA,NA,0,0,0,NA,0,0,NA,45,1,NA,0,0
"NICKFOLES","QB","Nick Foles","STL",28,116,10.48,NA,NA,207,1,1,NA,2,0,NA,0,0,NA,0,0
"BRANDONBOLDEN","RB","Brandon Bolden","NE",30,117,10.4,NA,NA,0,0,0,NA,33,1,NA,11,0,NA,0,0
"CHARLESSIMS","RB","Charles Sims","TB",30,117,10.4,NA,NA,0,0,0,NA,31,1,NA,13,0,NA,0,0
"RICHARDRODGERS","TE","Richard Rodgers","GB",12,117,10.4,NA,NA,0,0,0,NA,0,0,NA,44,1,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",29,120,10.32,NA,NA,198,1,1,NA,4,0,NA,0,0,NA,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",32,121,10.2,NA,NA,0,0,0,NA,35,1,NA,7,0,NA,0,0
"TYLEREIFERT","TE","Tyler Eifert","CIN",13,121,10.2,NA,NA,0,0,0,NA,0,0,NA,42,1,NA,0,0
"PERCYHARVIN","WR","Percy Harvin","BUF",49,123,10,NA,NA,0,0,0,NA,6,0,NA,34,1,NA,0,0
"JORDANREED","TE","Jordan Reed","WAS",14,124,9.7,NA,NA,0,0,0,NA,0,0,NA,37,1,NA,0,0
"EDDIEROYAL","WR","Eddie Royal","CHI",50,125,9.6,NA,NA,0,0,0,NA,0,0,NA,36,1,NA,0,0
"ZACSTACY","RB","Zac Stacy","NYJ",33,126,9.5,NA,NA,0,0,0,NA,25,1,NA,10,0,NA,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD L",15,127,9.4,NA,NA,0,0,0,NA,0,0,NA,34,1,NA,0,0
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB D",16,128,9.3,NA,NA,0,0,0,NA,0,0,NA,33,1,NA,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",51,129,9.2,NA,NA,0,0,0,NA,2,0,NA,30,1,NA,0,0
"ERICEBRON","TE","Eric Ebron","DET",17,129,9.2,NA,NA,0,0,0,NA,0,0,NA,32,1,NA,0,0
"MAXXWILLIAMS","TE","Maxx Williams","BAL",17,129,9.2,NA,NA,0,0,0,NA,0,0,NA,32,1,NA,0,0
"CHARLESCLAY","TE","Charles Clay","BUF",19,132,9.1,NA,NA,0,0,0,NA,0,0,NA,31,1,NA,0,0
"OWENDANIELS","TE","Owen Daniels","DEN",19,132,9.1,NA,NA,0,0,0,NA,0,0,NA,31,1,NA,0,0
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",30,134,9.04,NA,NA,131,1,1,NA,18,0,NA,0,0,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",21,135,8.8,NA,NA,0,0,0,NA,0,0,NA,28,1,NA,0,0
"KIRKCOUSINS","QB","Kirk Cousins","WAS",31,136,8.08,NA,NA,142,1,1,NA,4,0,NA,0,0,NA,0,0
"TREMASON","RB","Tre Mason","STL",34,137,6.4,NA,NA,0,0,0,NA,51,0,NA,13,0,NA,0,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",35,138,6.1,NA,NA,0,0,0,NA,34,0,NA,27,0,NA,0,0
"JAELENSTRONG","WR","Jaelen Strong","HOU",52,138,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"DENARDROBINSON","RB","Denard Robinson","JAC",36,140,5.8,NA,NA,0,0,0,NA,47,0,NA,11,0,NA,0,0
"DAVIDJOHNSON","RB","David Johnson","ARI",37,141,5.6,NA,NA,0,0,0,NA,38,0,NA,18,0,NA,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",38,142,5.5,NA,NA,0,0,0,NA,45,0,NA,10,0,NA,0,0
"CARLOSHYDE","RB","Carlos Hyde","SF F",39,143,5.3,NA,NA,0,0,0,NA,46,0,NA,7,0,NA,0,0
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",39,143,5.3,NA,NA,0,0,0,NA,48,0,NA,5,0,NA,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",53,145,5.2,NA,NA,0,0,0,NA,2,0,NA,50,0,NA,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",54,146,5.1,NA,NA,0,0,0,NA,3,0,NA,48,0,NA,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",55,147,4.9,NA,NA,0,0,0,NA,23,0,NA,26,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",55,147,4.9,NA,NA,0,0,0,NA,0,0,NA,49,0,NA,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",41,149,4.8,NA,NA,0,0,0,NA,31,0,NA,17,0,NA,0,0
"DANNYWOODHEAD","RB","Danny Woodhead","SD",41,149,4.8,NA,NA,0,0,0,NA,23,0,NA,25,0,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAC",57,149,4.8,NA,NA,0,0,0,NA,1,0,NA,47,0,NA,0,0
"ROYHELU","RB","Roy Helu","OAK",43,152,4.6,NA,NA,0,0,0,NA,23,0,NA,23,0,NA,0,0
"CECILSHORTS","WR","Cecil Shorts","HOU",58,153,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","CHI",44,154,4.4,NA,NA,0,0,0,NA,27,0,NA,17,0,NA,0,0
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",44,154,4.4,NA,NA,0,0,0,NA,30,0,NA,14,0,NA,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",59,154,4.4,NA,NA,0,0,0,NA,1,0,NA,43,0,NA,0,0
"MARCEDESLEWIS","TE","Marcedes Lewis","JAC",22,154,4.4,NA,NA,0,0,0,NA,0,0,NA,44,0,NA,0,0
"MARVINJONES","WR","Marvin Jones","CIN",60,158,4.3,NA,NA,0,0,0,NA,0,0,NA,43,0,NA,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",60,158,4.3,NA,NA,0,0,0,NA,2,0,NA,41,0,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",46,160,4.2,NA,NA,0,0,0,NA,33,0,NA,9,0,NA,0,0
"COREYBROWN","WR","Corey Brown","CAR",62,160,4.2,NA,NA,0,0,0,NA,5,0,NA,37,0,NA,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",63,162,4.1,NA,NA,0,0,0,NA,1,0,NA,40,0,NA,0,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",63,162,4.1,NA,NA,0,0,0,NA,6,0,NA,35,0,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",23,162,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"AMEERABDULLAH","RB","Ameer Abdullah","DET",47,165,4,NA,NA,0,0,0,NA,28,0,NA,12,0,NA,0,0
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",48,166,3.9,NA,NA,0,0,0,NA,25,0,NA,14,0,NA,0,0
"TYMONTGOMERY","WR","Ty Montgomery","GB",65,166,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",49,168,3.8,NA,NA,0,0,0,NA,28,0,NA,10,0,NA,0,0
"THEORIDDICK","RB","Theo Riddick","DET",49,168,3.8,NA,NA,0,0,0,NA,22,0,NA,16,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",66,168,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",66,168,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",68,172,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",51,173,3.6,NA,NA,0,0,0,NA,24,0,NA,12,0,NA,0,0
"CHRISPOLK","RB","Chris Polk","HOU",51,173,3.6,NA,NA,0,0,0,NA,26,0,NA,10,0,NA,0,0
"SCOTTCHANDLER","TE","Scott Chandler","NE",24,173,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",53,176,3.5,NA,NA,0,0,0,NA,19,0,NA,16,0,NA,0,0
"KENNYBRITT","WR","Kenny Britt","STL",69,176,3.5,NA,NA,0,0,0,NA,1,0,NA,34,0,NA,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",69,176,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"CHRISGIVENS","WR","Chris Givens","STL",69,176,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","CLE",69,176,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"GREGJENNINGS","WR","Greg Jennings","MIA",69,176,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","SD D",69,176,3.5,NA,NA,0,0,0,NA,2,0,NA,33,0,NA,0,0
"TERRANCEWEST","RB","Terrance West","TEN",54,183,3.4,NA,NA,0,0,0,NA,29,0,NA,5,0,NA,0,0
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",75,183,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"JOSHHUFF","WR","Josh Huff","PHI",75,183,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",25,186,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"LANCEDUNBAR","RB","Lance Dunbar","DAL",55,187,3.1,NA,NA,0,0,0,NA,28,0,NA,3,0,NA,0,0
"DARRENMCFADDEN","RB","Darren McFadden","DAL",55,187,3.1,NA,NA,0,0,0,NA,28,0,NA,3,0,NA,0,0
"PHILLIPDORSETT","WR","Phillip Dorsett","IND",77,187,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"DRIARCHER","RB","Dri Archer","PIT",57,190,3,NA,NA,0,0,0,NA,17,0,NA,13,0,NA,0,0
"DUKEJOHNSON","RB","Duke Johnson","CLE",57,190,3,NA,NA,0,0,0,NA,20,0,NA,10,0,NA,0,0
"BRIANQUICK","WR","Brian Quick","STL",78,190,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",59,193,2.9,NA,NA,0,0,0,NA,20,0,NA,29,0,NA,0,1
"ANDRECALDWELL","WR","Andre Caldwell","DEN",79,193,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",79,193,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"STEVEJOHNSON","WR","Steve Johnson","SD",79,193,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",26,193,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"ANDREWILLIAMS","RB","Andre Williams","NYG",60,198,2.8,NA,NA,0,0,0,NA,24,0,NA,4,0,NA,0,0
"ALLENHURNS","WR","Allen Hurns","JAC",82,198,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",82,198,2.8,NA,NA,0,0,0,NA,1,0,NA,27,0,NA,0,0
"TOBYGERHART","RB","Toby Gerhart","JAC",61,201,2.7,NA,NA,0,0,0,NA,20,0,NA,7,0,NA,0,0
"MIKETOLBERT","RB","Mike Tolbert","CAR",61,201,2.7,NA,NA,0,0,0,NA,12,0,NA,15,0,NA,0,0
