"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"ANTONIOBROWN","WR","Antonio Brown","PIT",3,26,15.8,NA,NA,0,0,0,NA,2,0,NA,96,1,NA,0,0
"AMARICOOPER","WR","Amari Cooper","OAK",3,26,15.8,NA,NA,0,0,0,NA,0,0,NA,98,1,NA,0,0
"ADRIANPETERSON","RB","Adrian Peterson","MIN",4,28,15.7,NA,NA,0,0,0,NA,100,1,NA,17,0,NA,0,1
"MIKEEVANS","WR","Mike Evans","TB",5,28,15.7,NA,NA,0,0,0,NA,0,0,NA,97,1,NA,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",5,30,15.5,NA,NA,0,0,0,NA,75,1,NA,20,0,NA,0,0
"DIONLEWIS","RB","Dion Lewis","NE L",5,30,15.5,NA,NA,0,0,0,NA,61,1,NA,34,0,NA,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","NYJ",21,32,15.36,NA,NA,214,2,1,NA,8,0,NA,0,0,NA,0,0
"BRIANHOYER","QB","Brian Hoyer","HOU",22,33,15.26,NA,NA,224,2,1,NA,3,0,NA,0,0,NA,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",6,34,14.9,NA,NA,0,0,0,NA,0,0,NA,89,1,NA,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",7,35,14.7,NA,NA,0,0,0,NA,75,1,NA,12,0,NA,0,0
"LESEANMCCOY","RB","LeSean McCoy","BUF",7,35,14.7,NA,NA,0,0,0,NA,73,1,NA,14,0,NA,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",7,37,14.6,NA,NA,0,0,0,NA,0,0,NA,86,1,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,37,14.6,NA,NA,0,0,0,NA,0,0,NA,86,1,NA,0,0
"ARIANFOSTER","RB","Arian Foster","HOU",9,39,14,NA,NA,0,0,0,NA,63,1,NA,17,0,NA,0,0
"TJYELDON","RB","T.J. Yeldon","JAC",9,39,14,NA,NA,0,0,0,NA,66,1,NA,14,0,NA,0,0
"KEENANALLEN","WR","Keenan Allen","SD D",8,39,14,NA,NA,0,0,0,NA,0,0,NA,80,1,NA,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",11,42,13.9,NA,NA,0,0,0,NA,65,1,NA,14,0,NA,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",12,43,13.8,NA,NA,0,0,0,NA,65,1,NA,13,0,NA,0,0
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",23,44,13.24,NA,NA,266,1,1,NA,6,0,NA,0,0,NA,0,0
"FRANKGORE","RB","Frank Gore","IND",13,45,13.2,NA,NA,0,0,0,NA,60,1,NA,12,0,NA,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",9,45,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",10,47,13,NA,NA,0,0,0,NA,0,0,NA,70,1,NA,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",11,48,12.9,NA,NA,0,0,0,NA,2,0,NA,67,1,NA,0,0
"TODDGURLEY","RB","Todd Gurley","STL",14,49,12.8,NA,NA,0,0,0,NA,57,1,NA,11,0,NA,0,0
"MIKEWALLACE","WR","Mike Wallace","MIN",12,49,12.8,NA,NA,0,0,0,NA,2,0,NA,66,1,NA,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",13,51,12.7,NA,NA,0,0,0,NA,0,0,NA,67,1,NA,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",13,51,12.7,NA,NA,0,0,0,NA,2,0,NA,65,1,NA,0,0
"GARYBARNIDGE","TE","Gary Barnidge","CLE",2,51,12.7,NA,NA,0,0,0,NA,0,0,NA,67,1,NA,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",2,51,12.7,NA,NA,0,0,0,NA,0,0,NA,67,1,NA,0,0
"JAMEISWINSTON","QB","Jameis Winston","TB",24,55,12.64,NA,NA,201,2,2,NA,6,0,NA,0,0,NA,0,0
"DOUGMARTIN","RB","Doug Martin","TB",15,56,12.6,NA,NA,0,0,0,NA,57,1,NA,9,0,NA,0,0
"JOSEPHRANDLE","RB","Joseph Randle","DAL",16,57,12.5,NA,NA,0,0,0,NA,55,1,NA,10,0,NA,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",15,57,12.5,NA,NA,0,0,0,NA,3,0,NA,62,1,NA,0,0
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",17,59,12.4,NA,NA,0,0,0,NA,56,1,NA,8,0,NA,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","KC D",16,59,12.4,NA,NA,0,0,0,NA,0,0,NA,64,1,NA,0,0
"ALLENHURNS","WR","Allen Hurns","JAC",17,61,12.1,NA,NA,0,0,0,NA,0,0,NA,61,1,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",4,62,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",18,63,11.8,NA,NA,0,0,0,NA,50,1,NA,8,0,NA,0,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",18,63,11.8,NA,NA,0,0,0,NA,2,0,NA,56,1,NA,0,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",18,63,11.8,NA,NA,0,0,0,NA,6,0,NA,52,1,NA,0,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",18,63,11.8,NA,NA,0,0,0,NA,2,0,NA,56,1,NA,0,0
"ALLENROBINSON","WR","Allen Robinson","JAC",18,63,11.8,NA,NA,0,0,0,NA,0,0,NA,58,1,NA,0,0
"VICTORCRUZ","WR","Victor Cruz","NYG",22,68,11.7,NA,NA,0,0,0,NA,0,0,NA,57,1,NA,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",22,68,11.7,NA,NA,0,0,0,NA,0,0,NA,57,1,NA,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",5,68,11.7,NA,NA,0,0,0,NA,0,0,NA,57,1,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",24,71,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",6,71,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",25,73,11.5,NA,NA,0,0,0,NA,0,0,NA,55,1,NA,0,0
"CJSPILLER","RB","C.J. Spiller","NO",19,74,11.4,NA,NA,0,0,0,NA,35,1,NA,19,0,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC F",7,74,11.4,NA,NA,0,0,0,NA,0,0,NA,54,1,NA,0,0
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",20,76,11.3,NA,NA,0,0,0,NA,38,1,NA,15,0,NA,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF Q",26,76,11.3,NA,NA,0,0,0,NA,0,0,NA,53,1,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",8,76,11.3,NA,NA,0,0,0,NA,0,0,NA,53,1,NA,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",27,79,11.2,NA,NA,0,0,0,NA,2,0,NA,50,1,NA,0,0
"CARLOSHYDE","RB","Carlos Hyde","SF Q",21,80,11.1,NA,NA,0,0,0,NA,45,1,NA,6,0,NA,0,0
"MARKINGRAM","RB","Mark Ingram","NO",22,81,11,NA,NA,0,0,0,NA,44,1,NA,6,0,NA,0,0
"SHANEVEREEN","RB","Shane Vereen","NYG",22,81,11,NA,NA,0,0,0,NA,23,1,NA,27,0,NA,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",28,81,11,NA,NA,0,0,0,NA,3,0,NA,47,1,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",28,81,11,NA,NA,0,0,0,NA,0,0,NA,50,1,NA,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO L",30,85,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",24,86,10.8,NA,NA,0,0,0,NA,46,1,NA,2,0,NA,0,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",31,87,10.7,NA,NA,0,0,0,NA,0,0,NA,47,1,NA,0,0
"JULIUSTHOMAS","TE","Julius Thomas","JAC",9,87,10.7,NA,NA,0,0,0,NA,0,0,NA,47,1,NA,0,0
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",25,89,10.68,NA,NA,162,1,1,NA,22,0,NA,0,0,NA,0,0
"JORDANREED","TE","Jordan Reed","WAS",10,90,10.6,NA,NA,0,0,0,NA,0,0,NA,46,1,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",26,91,10.56,NA,NA,204,1,1,NA,4,0,NA,0,0,NA,0,0
"ERICEBRON","TE","Eric Ebron","DET",11,92,10.5,NA,NA,0,0,0,NA,0,0,NA,45,1,NA,0,0
"JOHNBROWN","WR","John Brown","ARI",32,93,10.4,NA,NA,0,0,0,NA,0,0,NA,44,1,NA,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD",12,94,10.2,NA,NA,0,0,0,NA,0,0,NA,42,1,NA,0,0
"CHARLESCLAY","TE","Charles Clay","BUF",13,95,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD D",13,95,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",27,97,9.88,NA,NA,172,1,2,NA,30,0,NA,0,0,NA,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",25,98,9.8,NA,NA,0,0,0,NA,29,1,NA,9,0,NA,0,0
"TYHILTON","WR","T.Y. Hilton","IND",33,98,9.8,NA,NA,0,0,0,NA,3,0,NA,95,0,NA,0,0
"KIRKCOUSINS","QB","Kirk Cousins","WAS",28,100,9.28,NA,NA,172,1,1,NA,4,0,NA,0,0,NA,0,0
"STEVEJOHNSON","WR","Steve Johnson","SD L",34,101,9,NA,NA,0,0,0,NA,0,0,NA,30,1,NA,0,0
"DEVINFUNCHESS","WR","Devin Funchess","CAR",35,102,8.8,NA,NA,0,0,0,NA,0,0,NA,28,1,NA,0,0
"MATTJONES","RB","Matt Jones","WAS",26,103,7.9,NA,NA,0,0,0,NA,32,1,NA,7,0,NA,0,1
"RYANMATHEWS","RB","Ryan Mathews","PHI",27,104,7.6,NA,NA,0,0,0,NA,60,0,NA,16,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",28,105,7.2,NA,NA,0,0,0,NA,32,0,NA,40,0,NA,0,0
"STEFONDIGGS","WR","Stefon Diggs","MIN",36,105,7.2,NA,NA,0,0,0,NA,0,0,NA,72,0,NA,0,0
"CALVINJOHNSON","WR","Calvin Johnson","DET",36,105,7.2,NA,NA,0,0,0,NA,0,0,NA,72,0,NA,0,0
"CHRISJOHNSON","RB","Chris Johnson","ARI",29,108,6.9,NA,NA,0,0,0,NA,53,0,NA,16,0,NA,0,0
"CHRISTHOMPSON","RB","Chris Thompson","WAS",29,108,6.9,NA,NA,0,0,0,NA,31,0,NA,38,0,NA,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",31,110,6.4,NA,NA,0,0,0,NA,53,0,NA,11,0,NA,0,0
"DUKEJOHNSON","RB","Duke Johnson","CLE",32,111,6.3,NA,NA,0,0,0,NA,32,0,NA,31,0,NA,0,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",33,112,6.1,NA,NA,0,0,0,NA,34,0,NA,27,0,NA,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",33,112,6.1,NA,NA,0,0,0,NA,50,0,NA,11,0,NA,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",38,112,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"JORDANCAMERON","TE","Jordan Cameron","MIA",15,112,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"GOLDENTATE","WR","Golden Tate","DET",39,116,5.9,NA,NA,0,0,0,NA,2,0,NA,57,0,NA,0,0
"TREMASON","RB","Tre Mason","STL",35,117,5.8,NA,NA,0,0,0,NA,47,0,NA,11,0,NA,0,0
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",16,117,5.8,NA,NA,0,0,0,NA,0,0,NA,58,0,NA,0,0
"CHARLESSIMS","RB","Charles Sims","TB",36,119,5.6,NA,NA,0,0,0,NA,38,0,NA,18,0,NA,0,0
"CHARCANDRICKWEST","RB","Charcandrick West","KC",36,119,5.6,NA,NA,0,0,0,NA,45,0,NA,11,0,NA,0,0
"JAMISONCROWDER","WR","Jamison Crowder","WAS",40,121,5.5,NA,NA,0,0,0,NA,4,0,NA,51,0,NA,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",41,122,5.3,NA,NA,0,0,0,NA,26,0,NA,27,0,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",17,122,5.3,NA,NA,0,0,0,NA,0,0,NA,53,0,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",17,122,5.3,NA,NA,0,0,0,NA,0,0,NA,53,0,NA,0,0
"DAVIDJOHNSON","RB","David Johnson","ARI",38,125,5.2,NA,NA,0,0,0,NA,34,0,NA,18,0,NA,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",42,125,5.2,NA,NA,0,0,0,NA,3,0,NA,49,0,NA,0,0
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",39,127,5.1,NA,NA,0,0,0,NA,24,0,NA,27,0,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",43,127,5.1,NA,NA,0,0,0,NA,0,0,NA,51,0,NA,0,0
"HARRYDOUGLAS","WR","Harry Douglas","TEN",44,129,5,NA,NA,0,0,0,NA,0,0,NA,50,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",45,130,4.9,NA,NA,0,0,0,NA,0,0,NA,49,0,NA,0,0
"TEDGINN","WR","Ted Ginn","CAR",46,131,4.8,NA,NA,0,0,0,NA,0,0,NA,48,0,NA,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",40,132,4.7,NA,NA,0,0,0,NA,39,0,NA,8,0,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAC",47,132,4.7,NA,NA,0,0,0,NA,1,0,NA,46,0,NA,0,0
"BILALPOWELL","RB","Bilal Powell","NYJ",41,134,4.6,NA,NA,0,0,0,NA,29,0,NA,17,0,NA,0,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",48,134,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"DENARDROBINSON","RB","Denard Robinson","JAC",42,136,4.5,NA,NA,0,0,0,NA,36,0,NA,9,0,NA,0,0
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",42,136,4.5,NA,NA,0,0,0,NA,31,0,NA,14,0,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",49,136,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",49,136,4.5,NA,NA,0,0,0,NA,2,0,NA,43,0,NA,0,0
"CECILSHORTS","WR","Cecil Shorts","HOU",49,136,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"BRANDENOLIVER","RB","Branden Oliver","SD",44,141,4.4,NA,NA,0,0,0,NA,25,0,NA,19,0,NA,0,0
"ANDREELLINGTON","RB","Andre Ellington","ARI",45,142,4.3,NA,NA,0,0,0,NA,30,0,NA,13,0,NA,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",52,142,4.3,NA,NA,0,0,0,NA,1,0,NA,42,0,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",46,144,4.1,NA,NA,0,0,0,NA,32,0,NA,9,0,NA,0,0
"ZACSTACY","RB","Zac Stacy","NYJ",46,144,4.1,NA,NA,0,0,0,NA,28,0,NA,13,0,NA,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",53,144,4.1,NA,NA,0,0,0,NA,1,0,NA,40,0,NA,0,0
"WILLIESNEAD","WR","Willie Snead","NO",53,144,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",53,144,4.1,NA,NA,0,0,0,NA,6,0,NA,35,0,NA,0,0
"AMEERABDULLAH","RB","Ameer Abdullah","DET",48,149,4,NA,NA,0,0,0,NA,29,0,NA,11,0,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",56,149,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"CHRISGRAGG","TE","Chris Gragg","BUF",19,149,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",49,152,3.9,NA,NA,0,0,0,NA,36,0,NA,3,0,NA,0,0
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",57,152,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"KNILEDAVIS","RB","Knile Davis","KC",50,154,3.8,NA,NA,0,0,0,NA,27,0,NA,11,0,NA,0,0
"MELVINGORDON","RB","Melvin Gordon","SD D",50,154,3.8,NA,NA,0,0,0,NA,33,0,NA,5,0,NA,0,0
"THOMASRAWLS","RB","Thomas Rawls","SEA",50,154,3.8,NA,NA,0,0,0,NA,37,0,NA,1,0,NA,0,0
"THEORIDDICK","RB","Theo Riddick","DET",50,154,3.8,NA,NA,0,0,0,NA,22,0,NA,16,0,NA,0,0
"CHRISGIVENS","WR","Chris Givens","BAL",58,154,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"KENNYSTILLS","WR","Kenny Stills","MIA",58,154,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"JAELENSTRONG","WR","Jaelen Strong","HOU",58,154,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",58,154,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"ROYHELU","RB","Roy Helu","OAK",54,162,3.7,NA,NA,0,0,0,NA,19,0,NA,18,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",62,162,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"KENNYBRITT","WR","Kenny Britt","STL",63,164,3.6,NA,NA,0,0,0,NA,1,0,NA,35,0,NA,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",63,164,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"CHARLESJOHNSON","WR","Charles Johnson","MIN",63,164,3.6,NA,NA,0,0,0,NA,1,0,NA,35,0,NA,0,0
"SCOTTCHANDLER","TE","Scott Chandler","NE",20,164,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"JAREDCOOK","TE","Jared Cook","STL",20,164,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"BENJAMINWATSON","TE","Benjamin Watson","NO",20,164,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",55,170,3.5,NA,NA,0,0,0,NA,31,0,NA,4,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","SD",66,170,3.5,NA,NA,0,0,0,NA,2,0,NA,33,0,NA,0,0
"COREYBROWN","WR","Corey Brown","CAR",67,172,3.4,NA,NA,0,0,0,NA,4,0,NA,30,0,NA,0,0
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",67,172,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"GREGJENNINGS","WR","Greg Jennings","MIA",67,172,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",67,172,3.4,NA,NA,0,0,0,NA,10,0,NA,24,0,NA,0,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",56,176,3.3,NA,NA,0,0,0,NA,17,0,NA,16,0,NA,0,0
"JOSHHUFF","WR","Josh Huff","PHI",71,176,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",57,178,3.2,NA,NA,0,0,0,NA,13,0,NA,19,0,NA,0,0
"MAXXWILLIAMS","TE","Maxx Williams","BAL",23,178,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"DRIARCHER","RB","Dri Archer","PIT",58,180,3.1,NA,NA,0,0,0,NA,18,0,NA,13,0,NA,0,0
"ALFREDBLUE","RB","Alfred Blue","HOU",58,180,3.1,NA,NA,0,0,0,NA,26,0,NA,5,0,NA,0,0
"BRIANQUICK","WR","Brian Quick","STL",72,180,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF P",24,180,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"MARCEDESLEWIS","TE","Marcedes Lewis","JAC",24,180,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"JAVORIUSALLEN","RB","Javorius Allen","BAL",60,185,3,NA,NA,0,0,0,NA,20,0,NA,10,0,NA,0,0
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",73,185,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",73,185,3,NA,NA,0,0,0,NA,1,0,NA,29,0,NA,0,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",75,188,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",26,188,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",26,188,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"MIKETOLBERT","RB","Mike Tolbert","CAR",61,191,2.8,NA,NA,0,0,0,NA,13,0,NA,15,0,NA,0,0
"ROBERTTURBIN","RB","Robert Turbin","CLE",61,191,2.8,NA,NA,0,0,0,NA,15,0,NA,13,0,NA,0,0
"ANDREWILLIAMS","RB","Andre Williams","NYG",61,191,2.8,NA,NA,0,0,0,NA,24,0,NA,4,0,NA,0,0
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",61,191,2.8,NA,NA,0,0,0,NA,25,0,NA,3,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","CLE",76,191,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","SF",76,191,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"STEDMANBAILEY","WR","Stedman Bailey","STL",78,197,2.7,NA,NA,0,0,0,NA,2,0,NA,25,0,NA,0,0
"GARRETTGRAHAM","TE","Garrett Graham","HOU",28,197,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"TOBYGERHART","RB","Toby Gerhart","JAC",65,199,2.6,NA,NA,0,0,0,NA,19,0,NA,7,0,NA,0,0
"JONASGRAY","RB","Jonas Gray","MIA",65,199,2.6,NA,NA,0,0,0,NA,24,0,NA,2,0,NA,0,0
"JASONAVANT","WR","Jason Avant","KC",79,199,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",29,199,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
