"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"ALEXSMITH","QB","Alex Smith","KC",19,40,12.12,NA,NA,223,1,1,NA,12,0,NA,0,0,NA,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",21,42,12.06,NA,NA,244,1,1,NA,3,0,NA,0,0,NA,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",13,43,11.8,NA,NA,0,0,0,NA,1,0,NA,57,1,NA,0,0
"CJSPILLER","RB","C.J. Spiller","BUF",9,44,11.6,NA,NA,0,0,0,NA,39,1,NA,17,0,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",2,45,11.5,NA,NA,0,0,0,NA,0,0,NA,55,1,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",22,46,10.86,NA,NA,219,1,1,NA,1,0,NA,0,0,NA,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",23,47,10.82,NA,NA,218,1,1,NA,1,0,NA,0,0,NA,0,0
"GENOSMITH","QB","Geno Smith","NYJ",24,48,10.74,NA,NA,151,1,0,NA,7,0,NA,0,0,NA,0,0
"BENTATE","RB","Ben Tate","MIN",10,49,10.7,NA,NA,0,0,0,NA,36,1,NA,11,0,NA,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",25,50,10.64,NA,NA,201,1,1,NA,6,0,NA,0,0,NA,0,0
"JOSHMCCOWN","QB","Josh McCown","TB",26,51,10.3,NA,NA,200,1,1,NA,3,0,NA,0,0,NA,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",27,52,10.22,NA,NA,198,1,1,NA,3,0,NA,0,0,NA,0,0
"PERCYHARVIN","WR","Percy Harvin","NYJ",14,53,9.6,NA,NA,0,0,0,NA,8,0,NA,88,0,NA,0,0
"JULIOJONES","WR","Julio Jones","ATL",15,54,9.3,NA,NA,0,0,0,NA,1,0,NA,92,0,NA,0,0
"EDDIELACY","RB","Eddie Lacy","GB",11,55,9.1,NA,NA,0,0,0,NA,72,0,NA,19,0,NA,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",16,56,8.7,NA,NA,0,0,0,NA,0,0,NA,87,0,NA,0,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",17,57,8.3,NA,NA,0,0,0,NA,5,0,NA,78,0,NA,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",17,57,8.3,NA,NA,0,0,0,NA,1,0,NA,82,0,NA,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",19,59,8,NA,NA,0,0,0,NA,8,0,NA,72,0,NA,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",20,60,7.9,NA,NA,0,0,0,NA,0,0,NA,79,0,NA,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",12,61,7.7,NA,NA,0,0,0,NA,52,0,NA,25,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",12,61,7.7,NA,NA,0,0,0,NA,20,0,NA,57,0,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",21,63,7.6,NA,NA,0,0,0,NA,0,0,NA,76,0,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",22,64,7.3,NA,NA,0,0,0,NA,1,0,NA,72,0,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAX",22,64,7.3,NA,NA,0,0,0,NA,0,0,NA,73,0,NA,0,0
"PIERRETHOMAS","RB","Pierre Thomas","NO",14,66,7.2,NA,NA,0,0,0,NA,38,0,NA,34,0,NA,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",24,67,7.1,NA,NA,0,0,0,NA,0,0,NA,71,0,NA,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",15,68,6.8,NA,NA,0,0,0,NA,36,0,NA,32,0,NA,0,0
"MARKINGRAM","RB","Mark Ingram","NO",15,68,6.8,NA,NA,0,0,0,NA,51,0,NA,17,0,NA,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",17,70,6.7,NA,NA,0,0,0,NA,45,0,NA,22,0,NA,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",25,70,6.7,NA,NA,0,0,0,NA,0,0,NA,67,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",25,70,6.7,NA,NA,0,0,0,NA,0,0,NA,67,0,NA,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",27,73,6.6,NA,NA,0,0,0,NA,1,0,NA,65,0,NA,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",18,74,6.5,NA,NA,0,0,0,NA,42,0,NA,23,0,NA,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",28,74,6.5,NA,NA,0,0,0,NA,0,0,NA,65,0,NA,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",28,74,6.5,NA,NA,0,0,0,NA,0,0,NA,65,0,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",3,77,6.4,NA,NA,0,0,0,NA,0,0,NA,64,0,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",30,78,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"JAMESJONES","WR","James Jones","OAK",30,78,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",30,78,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"JULIUSTHOMAS","TE","Julius Thomas","DEN",4,78,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"KENNYBRITT","WR","Kenny Britt","STL",33,82,6.2,NA,NA,0,0,0,NA,0,0,NA,62,0,NA,0,0
"GOLDENTATE","WR","Golden Tate","DET",33,82,6.2,NA,NA,0,0,0,NA,1,0,NA,61,0,NA,0,0
"RODDYWHITE","WR","Roddy White","ATL",33,82,6.2,NA,NA,0,0,0,NA,0,0,NA,62,0,NA,0,0
"BERNARDPIERCE","RB","Bernard Pierce","BAL",19,85,6.1,NA,NA,0,0,0,NA,44,0,NA,17,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",36,85,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"JORDANCAMERON","TE","Jordan Cameron","CLE",5,85,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",5,85,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"REGGIEBUSH","RB","Reggie Bush","DET",20,89,5.9,NA,NA,0,0,0,NA,36,0,NA,23,0,NA,0,0
"ANDRECALDWELL","WR","Andre Caldwell","DEN",37,89,5.9,NA,NA,0,0,0,NA,1,0,NA,58,0,NA,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",37,89,5.9,NA,NA,0,0,0,NA,2,0,NA,57,0,NA,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",39,92,5.8,NA,NA,0,0,0,NA,0,0,NA,58,0,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",7,92,5.8,NA,NA,0,0,0,NA,0,0,NA,58,0,NA,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",21,94,5.7,NA,NA,0,0,0,NA,37,0,NA,20,0,NA,0,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",40,94,5.7,NA,NA,0,0,0,NA,0,0,NA,57,0,NA,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",40,94,5.7,NA,NA,0,0,0,NA,0,0,NA,57,0,NA,0,0
"STEVENJACKSON","RB","Steven Jackson","ATL",22,97,5.6,NA,NA,0,0,0,NA,41,0,NA,15,0,NA,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",22,97,5.6,NA,NA,0,0,0,NA,22,0,NA,34,0,NA,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",42,97,5.6,NA,NA,0,0,0,NA,1,0,NA,55,0,NA,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",42,97,5.6,NA,NA,0,0,0,NA,0,0,NA,56,0,NA,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",44,101,5.4,NA,NA,0,0,0,NA,1,0,NA,53,0,NA,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",44,101,5.4,NA,NA,0,0,0,NA,0,0,NA,54,0,NA,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",44,101,5.4,NA,NA,0,0,0,NA,1,0,NA,53,0,NA,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",44,101,5.4,NA,NA,0,0,0,NA,1,0,NA,53,0,NA,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",24,105,5.2,NA,NA,0,0,0,NA,40,0,NA,12,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",48,105,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",48,105,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"DOUGMARTIN","RB","Doug Martin","TB",25,108,5.1,NA,NA,0,0,0,NA,34,0,NA,17,0,NA,0,0
"JARRETTBOYKIN","WR","Jarrett Boykin","GB",50,108,5.1,NA,NA,0,0,0,NA,0,0,NA,51,0,NA,0,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",26,110,4.9,NA,NA,0,0,0,NA,25,0,NA,24,0,NA,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",51,111,4.6,NA,NA,0,0,0,NA,3,0,NA,43,0,NA,0,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",51,111,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"CHRISGIVENS","WR","Chris Givens","STL",51,111,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"MARCEDESLEWIS","TE","Marcedes Lewis","JAX",8,111,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",9,115,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"JORDANREED","TE","Jordan Reed","WAS",9,115,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"ANDREHOLMES","WR","Andre Holmes","OAK",54,117,4.4,NA,NA,0,0,0,NA,0,0,NA,44,0,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",27,118,4.3,NA,NA,0,0,0,NA,26,0,NA,17,0,NA,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",55,118,4.3,NA,NA,0,0,0,NA,1,0,NA,42,0,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",55,118,4.3,NA,NA,0,0,0,NA,0,0,NA,43,0,NA,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",11,118,4.3,NA,NA,0,0,0,NA,0,0,NA,43,0,NA,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",12,122,4.2,NA,NA,0,0,0,NA,0,0,NA,42,0,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",12,122,4.2,NA,NA,0,0,0,NA,0,0,NA,42,0,NA,0,0
"JORDANTODMAN","RB","Jordan Todman","JAX",28,124,4.1,NA,NA,0,0,0,NA,24,0,NA,17,0,NA,0,0
"TERRANCEWEST","RB","Terrance West","CLE",28,124,4.1,NA,NA,0,0,0,NA,29,0,NA,12,0,NA,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",57,124,4.1,NA,NA,0,0,0,NA,1,0,NA,40,0,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",57,124,4.1,NA,NA,0,0,0,NA,1,0,NA,40,0,NA,0,0
"MIKEEVANS","WR","Mike Evans","TB",59,128,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",59,128,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",14,128,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",30,131,3.9,NA,NA,0,0,0,NA,22,0,NA,17,0,NA,0,0
"FREDJACKSON","RB","Fred Jackson","BUF",31,132,3.7,NA,NA,0,0,0,NA,24,0,NA,13,0,NA,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",31,132,3.7,NA,NA,0,0,0,NA,25,0,NA,12,0,NA,0,0
"BRANDONGIBSON","WR","Brandon Gibson","MIA",61,132,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",15,132,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",33,136,3.6,NA,NA,0,0,0,NA,20,0,NA,16,0,NA,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",62,136,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"SCOTTCHANDLER","TE","Scott Chandler","BUF",16,136,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",34,139,3.5,NA,NA,0,0,0,NA,18,0,NA,17,0,NA,0,0
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",17,139,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"BRANDONPETTIGREW","TE","Brandon Pettigrew","DET",17,139,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"SHONNGREENE","RB","Shonn Greene","TEN",35,142,3.4,NA,NA,0,0,0,NA,31,0,NA,3,0,NA,0,0
"MARQUISEGOODWIN","WR","Marquise Goodwin","BUF",63,142,3.4,NA,NA,0,0,0,NA,1,0,NA,33,0,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",64,144,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",64,144,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",19,144,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"JASONAVANT","WR","Jason Avant","KC",66,147,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","BAL",67,148,3.1,NA,NA,0,0,0,NA,1,0,NA,30,0,NA,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD",20,148,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",36,150,3,NA,NA,0,0,0,NA,20,0,NA,10,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",21,150,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",37,152,2.9,NA,NA,0,0,0,NA,17,0,NA,12,0,NA,0,0
"JAREDCOOK","TE","Jared Cook","STL",22,152,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",38,154,2.8,NA,NA,0,0,0,NA,16,0,NA,12,0,NA,0,0
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",38,154,2.8,NA,NA,0,0,0,NA,8,0,NA,20,0,NA,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",40,156,2.7,NA,NA,0,0,0,NA,19,0,NA,8,0,NA,0,0
"LANCEDUNBAR","RB","Lance Dunbar","DAL",40,156,2.7,NA,NA,0,0,0,NA,21,0,NA,6,0,NA,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",68,156,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",68,156,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",68,156,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",23,156,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",23,156,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",71,163,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"TJGRAHAM","WR","T.J. Graham","NYJ",71,163,2.6,NA,NA,0,0,0,NA,1,0,NA,25,0,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",25,163,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",42,166,2.5,NA,NA,0,0,0,NA,23,0,NA,2,0,NA,0,0
"BRANDONMYERS","TE","Brandon Myers","TB",26,166,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",73,168,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"DANESANZENBACHER","WR","Dane Sanzenbacher","CIN",73,168,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"JACEAMARO","TE","Jace Amaro","NYJ",27,168,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"TIMWRIGHT","TE","Timothy Wright","NE",27,168,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"BRANDONBOLDEN","RB","Brandon Bolden","NE",43,172,2.3,NA,NA,0,0,0,NA,13,0,NA,10,0,NA,0,0
"CODYLATIMER","WR","Cody Latimer","DEN",75,172,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"ROBERTMEACHEM","WR","Robert Meachem","NO",76,174,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"JIMDRAY","TE","Jim Dray","CLE",29,174,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",30,176,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"EDDICKSON","TE","Ed Dickson","CAR",30,176,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"ANTHONYFASANO","TE","Anthony Fasano","KC",30,176,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"BRENTCELEK","TE","Brent Celek","PHI",33,179,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"RYANGRIFFIN","TE","Ryan Griffin","HOU",33,179,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"DRIARCHER","RB","Dri Archer","PIT",44,181,1.9,NA,NA,0,0,0,NA,14,0,NA,5,0,NA,0,0
"TEDGINN","WR","Ted Ginn","ARI",77,181,1.9,NA,NA,0,0,0,NA,1,0,NA,18,0,NA,0,0
"QUINTONPATTON","WR","Quinton Patton","SF",77,181,1.9,NA,NA,0,0,0,NA,1,0,NA,18,0,NA,0,0
"ERICEBRON","TE","Eric Ebron","DET",35,181,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"JAMESSTARKS","RB","James Starks","GB",45,185,1.8,NA,NA,0,0,0,NA,12,0,NA,6,0,NA,0,0
"MIKETOLBERT","RB","Mike Tolbert","CAR",45,185,1.8,NA,NA,0,0,0,NA,10,0,NA,8,0,NA,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",79,185,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",47,188,1.7,NA,NA,0,0,0,NA,13,0,NA,4,0,NA,0,0
"ROBERTTURBIN","RB","Robert Turbin","SEA",47,188,1.7,NA,NA,0,0,0,NA,13,0,NA,4,0,NA,0,0
"JOSHMORGAN","WR","Josh Morgan","CHI",80,188,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",49,191,1.6,NA,NA,0,0,0,NA,12,0,NA,4,0,NA,0,0
"KEVINOGLETREE","WR","Kevin Ogletree","NYG",81,191,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
"LANCEKENDRICKS","TE","Lance Kendricks","STL",36,191,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
"KNILEDAVIS","RB","Knile Davis","KC",50,194,1.5,NA,NA,0,0,0,NA,11,0,NA,4,0,NA,0,0
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",50,194,1.5,NA,NA,0,0,0,NA,12,0,NA,3,0,NA,0,0
"CJFIEDOROWICZ","TE","C.J. Fiedorowicz","HOU",37,194,1.5,NA,NA,0,0,0,NA,0,0,NA,15,0,NA,0,0
"CLAYHARBOR","TE","Clay Harbor","JAX",37,194,1.5,NA,NA,0,0,0,NA,0,0,NA,15,0,NA,0,0
"DONALDBROWN","RB","Donald Brown","SD",52,198,1.4,NA,NA,0,0,0,NA,9,0,NA,5,0,NA,0,0
"TREMASON","RB","Tre Mason","STL",52,198,1.4,NA,NA,0,0,0,NA,8,0,NA,6,0,NA,0,0
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",52,198,1.4,NA,NA,0,0,0,NA,10,0,NA,4,0,NA,0,0
"DWAYNEHARRIS","WR","Dwayne Harris","DAL",82,198,1.4,NA,NA,0,0,0,NA,1,0,NA,13,0,NA,0,0
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",82,198,1.4,NA,NA,0,0,0,NA,0,0,NA,14,0,NA,0,0
