"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"MICHAELCRABTREE","WR","Michael Crabtree","SF",14,48,13.1,NA,NA,0,0,0,NA,0,0,NA,71,1,NA,0,0
"BRANDENOLIVER","RB","Branden Oliver","SD",15,49,12.9,NA,NA,0,0,0,NA,63,1,NA,6,0,NA,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",15,49,12.9,NA,NA,0,0,0,NA,51,1,NA,18,0,NA,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",2,49,12.9,NA,NA,0,0,0,NA,0,0,NA,69,1,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,49,12.9,NA,NA,0,0,0,NA,0,0,NA,69,1,NA,0,0
"STEVENJACKSON","RB","Steven Jackson","ATL",17,53,12.8,NA,NA,0,0,0,NA,53,1,NA,15,0,NA,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",15,54,12.6,NA,NA,0,0,0,NA,0,0,NA,66,1,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",15,54,12.6,NA,NA,0,0,0,NA,0,0,NA,66,1,NA,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",17,56,12.5,NA,NA,0,0,0,NA,0,0,NA,65,1,NA,0,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",18,57,12.3,NA,NA,0,0,0,NA,8,0,NA,55,1,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",4,57,12.3,NA,NA,0,0,0,NA,0,0,NA,63,1,NA,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",20,59,12.26,NA,NA,199,1,1,NA,23,0,NA,0,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",19,60,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",19,60,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",21,62,12.1,NA,NA,0,0,0,NA,0,0,NA,61,1,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",21,62,12.1,NA,NA,0,0,0,NA,0,0,NA,61,1,NA,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",23,64,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"GENOSMITH","QB","Geno Smith","NYJ",21,65,11.7,NA,NA,195,1,1,NA,19,0,NA,0,0,NA,0,0
"WESWELKER","WR","Wes Welker","DEN",24,66,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",18,67,11.4,NA,NA,0,0,0,NA,69,1,NA,5,0,NA,0,1
"LARRYDONNELL","TE","Larry Donnell","NYG",5,68,11.3,NA,NA,0,0,0,NA,0,0,NA,53,1,NA,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",6,69,11,NA,NA,0,0,0,NA,0,0,NA,50,1,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",6,69,11,NA,NA,0,0,0,NA,0,0,NA,50,1,NA,0,0
"AUSTINDAVIS","QB","Austin Davis","STL",22,71,10.94,NA,NA,196,1,1,NA,11,0,NA,0,0,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",8,72,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",25,73,10.8,NA,NA,0,0,0,NA,0,0,NA,48,1,NA,0,0
"JORDANREED","TE","Jordan Reed","WAS",9,74,10.6,NA,NA,0,0,0,NA,0,0,NA,46,1,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",10,75,10.5,NA,NA,0,0,0,NA,0,0,NA,45,1,NA,0,0
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",23,76,10.28,NA,NA,237,1,2,NA,8,0,NA,0,0,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",26,77,10.1,NA,NA,0,0,0,NA,0,0,NA,41,1,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",11,77,10.1,NA,NA,0,0,0,NA,0,0,NA,41,1,NA,0,0
"DARRINREAVES","RB","Darrin Reaves","CAR",19,79,10,NA,NA,0,0,0,NA,34,1,NA,6,0,NA,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",12,79,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",20,81,9.7,NA,NA,0,0,0,NA,2,0,NA,35,1,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",24,82,9.68,NA,NA,187,1,1,NA,2,0,NA,0,0,NA,0,0
"KYLEORTON","QB","Kyle Orton","BUF",25,83,8.86,NA,NA,214,1,2,NA,3,0,NA,0,0,NA,0,0
"ANTONESMITH","RB","Antone Smith","ATL",21,84,8.8,NA,NA,0,0,0,NA,25,1,NA,3,0,NA,0,0
"ZACSTACY","RB","Zac Stacy","STL",22,85,8.6,NA,NA,0,0,0,NA,75,0,NA,11,0,NA,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",27,86,8.3,NA,NA,0,0,0,NA,0,0,NA,83,0,NA,0,0
"RODDYWHITE","WR","Roddy White","ATL",28,87,7.9,NA,NA,0,0,0,NA,0,0,NA,79,0,NA,0,0
"MIKEGLENNON","QB","Mike Glennon","TB",26,88,7.72,NA,NA,183,1,2,NA,4,0,NA,0,0,NA,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",29,89,7.5,NA,NA,0,0,0,NA,0,0,NA,75,0,NA,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",23,90,7.4,NA,NA,0,0,0,NA,52,0,NA,22,0,NA,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",30,91,7.2,NA,NA,0,0,0,NA,0,0,NA,72,0,NA,0,0
"GOLDENTATE","WR","Golden Tate","DET",30,91,7.2,NA,NA,0,0,0,NA,0,0,NA,72,0,NA,0,0
"GEORGEWINN","RB","George Winn","DET",24,93,7,NA,NA,0,0,0,NA,58,0,NA,12,0,NA,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",32,93,7,NA,NA,0,0,0,NA,0,0,NA,70,0,NA,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",25,95,6.8,NA,NA,0,0,0,NA,53,0,NA,15,0,NA,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",33,96,6.7,NA,NA,0,0,0,NA,0,0,NA,67,0,NA,0,0
"TYHILTON","WR","T.Y. Hilton","IND",34,97,6.6,NA,NA,0,0,0,NA,0,0,NA,66,0,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAX",35,98,6.5,NA,NA,0,0,0,NA,0,0,NA,65,0,NA,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",26,99,6.4,NA,NA,0,0,0,NA,41,0,NA,23,0,NA,0,0
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",27,100,6.3,NA,NA,0,0,0,NA,46,0,NA,17,0,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",36,100,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",36,100,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",28,103,6.2,NA,NA,0,0,0,NA,42,0,NA,20,0,NA,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",38,104,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",39,105,6,NA,NA,0,0,0,NA,0,0,NA,60,0,NA,0,0
"CECILSHORTS","WR","Cecil Shorts","JAX",40,106,5.9,NA,NA,0,0,0,NA,0,0,NA,59,0,NA,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",41,107,5.8,NA,NA,0,0,0,NA,0,0,NA,58,0,NA,0,0
"MATTASIATA","RB","Matt Asiata","MIN",29,108,5.7,NA,NA,0,0,0,NA,46,0,NA,11,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",42,109,5.6,NA,NA,0,0,0,NA,0,0,NA,56,0,NA,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",42,109,5.6,NA,NA,0,0,0,NA,0,0,NA,56,0,NA,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",44,111,5.5,NA,NA,0,0,0,NA,0,0,NA,55,0,NA,0,0
"LOUISMURPHY","WR","Louis Murphy","TB",44,111,5.5,NA,NA,0,0,0,NA,0,0,NA,55,0,NA,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",30,113,5.4,NA,NA,0,0,0,NA,46,0,NA,8,0,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",46,113,5.4,NA,NA,0,0,0,NA,0,0,NA,54,0,NA,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",47,115,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",47,115,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"JAMESJONES","WR","James Jones","OAK",49,117,5.1,NA,NA,0,0,0,NA,0,0,NA,51,0,NA,0,0
"ALLENROBINSON","WR","Allen Robinson","JAX",49,117,5.1,NA,NA,0,0,0,NA,0,0,NA,51,0,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",13,117,5.1,NA,NA,0,0,0,NA,0,0,NA,51,0,NA,0,0
"LOGANTHOMAS","QB","Logan Thomas","ARI",27,120,5.08,NA,NA,127,1,2,NA,0,0,NA,0,0,NA,0,0
"BRANDONGIBSON","WR","Brandon Gibson","MIA",51,121,5,NA,NA,0,0,0,NA,0,0,NA,50,0,NA,0,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",31,122,4.9,NA,NA,0,0,0,NA,34,0,NA,15,0,NA,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",52,122,4.9,NA,NA,0,0,0,NA,0,0,NA,49,0,NA,0,0
"MIKEWILLIAMS","WR","Mike Williams","BUF",53,124,4.8,NA,NA,0,0,0,NA,0,0,NA,48,0,NA,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",54,125,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",54,125,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",14,125,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",56,128,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",32,129,4.4,NA,NA,0,0,0,NA,34,0,NA,10,0,NA,0,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",32,129,4.4,NA,NA,0,0,0,NA,25,0,NA,19,0,NA,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",57,129,4.4,NA,NA,0,0,0,NA,6,0,NA,38,0,NA,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",57,129,4.4,NA,NA,0,0,0,NA,0,0,NA,44,0,NA,0,0
"SHONNGREENE","RB","Shonn Greene","TEN",34,133,4.2,NA,NA,0,0,0,NA,39,0,NA,3,0,NA,0,0
"BERNARDPIERCE","RB","Bernard Pierce","BAL",35,134,4.1,NA,NA,0,0,0,NA,32,0,NA,9,0,NA,0,0
"WILLTAUFOOU","RB","Will Ta'ufo'ou","JAX",35,134,4.1,NA,NA,0,0,0,NA,2,0,NA,39,0,NA,0,0
"KENNYBRITT","WR","Kenny Britt","STL",59,134,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"CHRISGIVENS","WR","Chris Givens","STL",59,134,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"STEVEJOHNSON","WR","Steve Johnson","SF",59,134,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"MARCELREECE","RB","Marcel Reece","OAK",37,139,4,NA,NA,0,0,0,NA,21,0,NA,19,0,NA,0,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",62,140,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",62,140,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"TERRANCEWEST","RB","Terrance West","CLE",38,142,3.8,NA,NA,0,0,0,NA,30,0,NA,8,0,NA,0,0
"MILESAUSTIN","WR","Miles Austin","CLE",64,142,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"ODELLBECKHAM","WR","Odell Beckham","NYG",65,144,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",39,145,3.6,NA,NA,0,0,0,NA,29,0,NA,7,0,NA,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",39,145,3.6,NA,NA,0,0,0,NA,30,0,NA,6,0,NA,0,0
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",41,147,3.5,NA,NA,0,0,0,NA,31,0,NA,4,0,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",15,147,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"ROYHELU","RB","Roy Helu","WAS",42,149,3.4,NA,NA,0,0,0,NA,22,0,NA,12,0,NA,0,0
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",42,149,3.4,NA,NA,0,0,0,NA,28,0,NA,6,0,NA,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",66,149,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","PIT",44,152,3.3,NA,NA,0,0,0,NA,31,0,NA,2,0,NA,0,0
"JORDANTODMAN","RB","Jordan Todman","JAX",44,152,3.3,NA,NA,0,0,0,NA,24,0,NA,9,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",67,152,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",67,152,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",69,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"ALLENHURNS","WR","Allen Hurns","JAX",69,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",69,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"DENARIUSMOORE","WR","Denarius Moore","OAK",69,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"BRENTCELEK","TE","Brent Celek","PHI",16,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"SCOTTCHANDLER","TE","Scott Chandler","BUF",16,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"JAREDCOOK","TE","Jared Cook","STL",16,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"ANDREWQUARLESS","TE","Andrew Quarless","GB",16,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"ANDRECALDWELL","WR","Andre Caldwell","DEN",73,164,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"RICARDOLOCKETTE","WR","Ricardo Lockette","SEA",73,164,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","BAL",75,166,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",75,166,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"TIMWRIGHT","TE","Timothy Wright","NE",20,166,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"ACESANDERS","WR","Ace Sanders","JAX",77,169,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"ERICEBRON","TE","Eric Ebron","DET",21,169,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"GARRETTGRAHAM","TE","Garrett Graham","HOU",21,169,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"BRANDONBOLDEN","RB","Brandon Bolden","NE",46,172,2.8,NA,NA,0,0,0,NA,19,0,NA,9,0,NA,0,0
"ADRIENROBINSON","TE","Adrien Robinson","NYG",23,172,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"LANCEDUNBAR","RB","Lance Dunbar","DAL",47,174,2.7,NA,NA,0,0,0,NA,23,0,NA,4,0,NA,0,0
"JASONAVANT","WR","Jason Avant","CAR",78,174,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",78,174,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",24,174,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",24,174,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"DENARDROBINSON","RB","Denard Robinson","JAX",48,179,2.6,NA,NA,0,0,0,NA,36,0,NA,10,0,NA,0,1
"DAVANTEADAMS","WR","Davante Adams","GB",80,179,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"JACEAMARO","TE","Jace Amaro","NYJ",26,179,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"RICHARDRODGERS","TE","Richard Rodgers","GB",26,179,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"CARLOSHYDE","RB","Carlos Hyde","SF",49,183,2.5,NA,NA,0,0,0,NA,21,0,NA,4,0,NA,0,0
"TREMASON","RB","Tre Mason","STL",49,183,2.5,NA,NA,0,0,0,NA,17,0,NA,8,0,NA,0,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",81,183,2.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,1
"CHRISIVORY","RB","Chris Ivory","NYJ",51,186,2.4,NA,NA,0,0,0,NA,23,0,NA,1,0,NA,0,0
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",28,186,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"LEVINETOILOLO","TE","Levine Toilolo","ATL",28,186,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"JAMESSTARKS","RB","James Starks","GB",52,189,2.3,NA,NA,0,0,0,NA,16,0,NA,7,0,NA,0,0
"LANCEMOORE","WR","Lance Moore","PIT",82,189,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",83,191,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"JIMDRAY","TE","Jim Dray","CLE",30,191,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"DRIARCHER","RB","Dri Archer","PIT",53,193,2.1,NA,NA,0,0,0,NA,17,0,NA,4,0,NA,0,0
"JOHNBROWN","WR","John Brown","ARI",84,193,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"BRYCEBROWN","RB","Bryce Brown","BUF",54,195,2,NA,NA,0,0,0,NA,17,0,NA,3,0,NA,0,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",85,195,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"DEVINSTREET","WR","Devin Street","DAL",85,195,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"ROBERTTURBIN","RB","Robert Turbin","SEA",55,198,1.9,NA,NA,0,0,0,NA,16,0,NA,3,0,NA,0,0
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",55,198,1.9,NA,NA,0,0,0,NA,11,0,NA,8,0,NA,0,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",87,198,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"CLAYHARBOR","TE","Clay Harbor","JAX",31,198,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",88,202,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
