"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"LEVEONBELL","RB","Le'Veon Bell","PIT",6,24,14.6,NA,NA,0,0,0,NA,66,1,NA,20,0,NA,0,0
"ZACSTACY","RB","Zac Stacy","STL",7,25,14.5,NA,NA,0,0,0,NA,69,1,NA,16,0,NA,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",10,26,14.34,NA,NA,226,1,1,NA,33,0,NA,0,0,NA,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",8,27,14.3,NA,NA,0,0,0,NA,28,1,NA,55,0,NA,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",9,27,14.3,NA,NA,0,0,0,NA,1,0,NA,82,1,NA,0,0
"JAKELOCKER","QB","Jake Locker","TEN",11,29,13.84,NA,NA,241,1,1,NA,22,0,NA,0,0,NA,0,0
"TERRANCEWEST","RB","Terrance West","CLE",9,30,13.8,NA,NA,0,0,0,NA,45,1,NA,33,0,NA,0,0
"TONYROMO","QB","Tony Romo","DAL",12,31,13.72,NA,NA,238,1,0,NA,2,0,NA,0,0,NA,0,0
"MATTRYAN","QB","Matt Ryan","ATL",13,32,13.56,NA,NA,284,1,1,NA,2,0,NA,0,0,NA,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",10,33,13.4,NA,NA,0,0,0,NA,55,1,NA,19,0,NA,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",10,33,13.4,NA,NA,0,0,0,NA,53,1,NA,21,0,NA,0,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",10,35,13.3,NA,NA,0,0,0,NA,0,0,NA,73,1,NA,0,0
"ELIMANNING","QB","Eli Manning","NYG",14,36,13.18,NA,NA,227,1,0,NA,1,0,NA,0,0,NA,0,0
"GENOSMITH","QB","Geno Smith","NYJ",15,37,13.14,NA,NA,246,1,1,NA,13,0,NA,0,0,NA,0,0
"TYHILTON","WR","T.Y. Hilton","IND",11,38,13.1,NA,NA,0,0,0,NA,1,0,NA,70,1,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",12,39,12.8,NA,NA,0,0,0,NA,0,0,NA,68,1,NA,0,0
"EJMANUEL","QB","EJ Manuel","BUF",16,40,12.76,NA,NA,234,1,1,NA,14,0,NA,0,0,NA,0,0
"CHADHENNE","QB","Chad Henne","JAX",17,41,12.62,NA,NA,258,1,1,NA,3,0,NA,0,0,NA,0,0
"MONTEEBALL","RB","Montee Ball","DEN",12,42,12.5,NA,NA,0,0,0,NA,54,1,NA,11,0,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",2,42,12.5,NA,NA,0,0,0,NA,0,0,NA,65,1,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",3,44,12.3,NA,NA,0,0,0,NA,0,0,NA,63,1,NA,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",18,45,12.24,NA,NA,256,1,1,NA,0,0,NA,0,0,NA,0,0
"RUSSELLWILSON","QB","Russell Wilson","SEA",18,45,12.24,NA,NA,221,1,1,NA,14,0,NA,0,0,NA,0,0
"RODDYWHITE","WR","Roddy White","ATL",13,47,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",14,48,12.1,NA,NA,0,0,0,NA,0,0,NA,61,1,NA,0,0
"ALEXSMITH","QB","Alex Smith","KC",20,49,11.96,NA,NA,219,1,1,NA,12,0,NA,0,0,NA,0,0
"AUSTINDAVIS","QB","Austin Davis","STL",21,50,11.88,NA,NA,232,1,1,NA,6,0,NA,0,0,NA,0,0
"ANDYDALTON","QB","Andy Dalton","CIN",22,51,11.86,NA,NA,234,1,1,NA,5,0,NA,0,0,NA,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",4,52,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",23,53,11.5,NA,NA,230,1,1,NA,3,0,NA,0,0,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",15,53,11.5,NA,NA,0,0,0,NA,0,0,NA,55,1,NA,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",13,55,11.4,NA,NA,0,0,0,NA,37,1,NA,17,0,NA,0,0
"KEENANALLEN","WR","Keenan Allen","SD",16,55,11.4,NA,NA,0,0,0,NA,0,0,NA,54,1,NA,0,0
"MATTFORTE","RB","Matt Forte","CHI",14,57,11.3,NA,NA,0,0,0,NA,56,0,NA,57,0,NA,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",15,58,11.1,NA,NA,0,0,0,NA,42,1,NA,9,0,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",24,59,11,NA,NA,225,1,1,NA,0,0,NA,0,0,NA,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",24,59,11,NA,NA,210,1,1,NA,6,0,NA,0,0,NA,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",26,61,10.96,NA,NA,219,1,1,NA,2,0,NA,0,0,NA,0,0
"DREWSTANTON","QB","Drew Stanton","ARI",27,62,10.88,NA,NA,222,1,1,NA,0,0,NA,0,0,NA,0,0
"FRANKGORE","RB","Frank Gore","SF",16,63,10.8,NA,NA,0,0,0,NA,39,1,NA,9,0,NA,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",17,63,10.8,NA,NA,0,0,0,NA,0,0,NA,108,0,NA,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",17,63,10.8,NA,NA,0,0,0,NA,1,0,NA,107,0,NA,0,0
"MATTASIATA","RB","Matt Asiata","MIN",17,66,10.7,NA,NA,0,0,0,NA,78,0,NA,29,0,NA,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",19,66,10.7,NA,NA,0,0,0,NA,18,0,NA,89,0,NA,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",28,68,10.64,NA,NA,186,1,1,NA,12,0,NA,0,0,NA,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",29,69,10.42,NA,NA,203,1,1,NA,3,0,NA,0,0,NA,0,0
"JULIANEDELMAN","WR","Julian Edelman","NE",20,70,10.3,NA,NA,0,0,0,NA,14,0,NA,89,0,NA,0,0
"EDDIELACY","RB","Eddie Lacy","GB",18,71,10,NA,NA,0,0,0,NA,84,0,NA,16,0,NA,0,0
"BERNARDPIERCE","RB","Bernard Pierce","BAL",18,71,10,NA,NA,0,0,0,NA,89,0,NA,11,0,NA,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",21,73,9.9,NA,NA,0,0,0,NA,1,0,NA,98,0,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",5,74,9.8,NA,NA,0,0,0,NA,0,0,NA,38,1,NA,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",20,75,9.5,NA,NA,0,0,0,NA,28,1,NA,7,0,NA,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",22,76,9.3,NA,NA,0,0,0,NA,22,0,NA,71,0,NA,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",21,77,8.8,NA,NA,0,0,0,NA,69,0,NA,19,0,NA,0,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",23,77,8.8,NA,NA,0,0,0,NA,7,0,NA,81,0,NA,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",24,79,8.7,NA,NA,0,0,0,NA,0,0,NA,87,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",22,80,8.2,NA,NA,0,0,0,NA,14,0,NA,68,0,NA,0,0
"PERCYHARVIN","WR","Percy Harvin","NYJ",25,81,8.1,NA,NA,0,0,0,NA,7,0,NA,74,0,NA,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",26,82,8,NA,NA,0,0,0,NA,22,0,NA,58,0,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",27,83,7.9,NA,NA,0,0,0,NA,0,0,NA,79,0,NA,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",27,83,7.9,NA,NA,0,0,0,NA,0,0,NA,79,0,NA,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",29,85,7.8,NA,NA,0,0,0,NA,0,0,NA,78,0,NA,0,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",23,86,7.6,NA,NA,0,0,0,NA,55,0,NA,21,0,NA,0,0
"DONALDBROWN","RB","Donald Brown","SD",24,87,7.2,NA,NA,0,0,0,NA,65,0,NA,7,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",30,88,7,NA,NA,0,0,0,NA,0,0,NA,70,0,NA,0,0
"ANDREELLINGTON","RB","Andre Ellington","ARI",25,89,6.9,NA,NA,0,0,0,NA,38,0,NA,31,0,NA,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",31,89,6.9,NA,NA,0,0,0,NA,2,0,NA,67,0,NA,0,0
"GOLDENTATE","WR","Golden Tate","DET",32,91,6.8,NA,NA,0,0,0,NA,1,0,NA,67,0,NA,0,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",33,92,6.7,NA,NA,0,0,0,NA,1,0,NA,66,0,NA,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",34,93,6.6,NA,NA,0,0,0,NA,0,0,NA,66,0,NA,0,0
"CECILSHORTS","WR","Cecil Shorts","JAX",34,93,6.6,NA,NA,0,0,0,NA,0,0,NA,66,0,NA,0,0
"STEVENJACKSON","RB","Steven Jackson","ATL",26,95,6.5,NA,NA,0,0,0,NA,43,0,NA,22,0,NA,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",36,96,6.3,NA,NA,0,0,0,NA,1,0,NA,62,0,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",6,96,6.3,NA,NA,0,0,0,NA,0,0,NA,63,0,NA,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",37,98,6.2,NA,NA,0,0,0,NA,0,0,NA,62,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",38,99,6.1,NA,NA,0,0,0,NA,0,0,NA,61,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",39,100,6,NA,NA,0,0,0,NA,0,0,NA,60,0,NA,0,0
"CHRISGIVENS","WR","Chris Givens","STL",39,100,6,NA,NA,0,0,0,NA,1,0,NA,59,0,NA,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",27,102,5.7,NA,NA,0,0,0,NA,40,0,NA,17,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",41,102,5.7,NA,NA,0,0,0,NA,0,0,NA,57,0,NA,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",42,104,5.5,NA,NA,0,0,0,NA,0,0,NA,55,0,NA,0,0
"KENNYSTILLS","WR","Kenny Stills","NO",43,105,5.3,NA,NA,0,0,0,NA,1,0,NA,52,0,NA,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",43,105,5.3,NA,NA,0,0,0,NA,0,0,NA,53,0,NA,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",7,105,5.3,NA,NA,0,0,0,NA,0,0,NA,53,0,NA,0,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",45,108,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",45,108,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",28,110,5.1,NA,NA,0,0,0,NA,30,0,NA,21,0,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAX",47,110,5.1,NA,NA,0,0,0,NA,0,0,NA,51,0,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",29,112,5,NA,NA,0,0,0,NA,28,0,NA,22,0,NA,0,0
"DWAYNEBOWE","WR","Dwayne Bowe","KC",48,112,5,NA,NA,0,0,0,NA,0,0,NA,50,0,NA,0,0
"KENNYBRITT","WR","Kenny Britt","STL",49,114,4.9,NA,NA,0,0,0,NA,0,0,NA,49,0,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",8,114,4.9,NA,NA,0,0,0,NA,0,0,NA,49,0,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",50,116,4.8,NA,NA,0,0,0,NA,1,0,NA,47,0,NA,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",51,117,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",51,117,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",9,117,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"NILESPAUL","TE","Niles Paul","WAS",9,117,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"JAMESJONES","WR","James Jones","OAK",53,121,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",54,122,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"STEVEJOHNSON","WR","Steve Johnson","SF",55,123,4.4,NA,NA,0,0,0,NA,0,0,NA,44,0,NA,0,0
"BRANDONMYERS","TE","Brandon Myers","TB",11,124,4.3,NA,NA,0,0,0,NA,0,0,NA,43,0,NA,0,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",56,125,4.2,NA,NA,0,0,0,NA,0,0,NA,42,0,NA,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",56,125,4.2,NA,NA,0,0,0,NA,0,0,NA,42,0,NA,0,0
"JULIUSTHOMAS","TE","Julius Thomas","DEN",12,125,4.2,NA,NA,0,0,0,NA,0,0,NA,42,0,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",12,125,4.2,NA,NA,0,0,0,NA,0,0,NA,42,0,NA,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",30,129,4.1,NA,NA,0,0,0,NA,22,0,NA,19,0,NA,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",30,129,4.1,NA,NA,0,0,0,NA,29,0,NA,12,0,NA,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",58,129,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",58,129,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",60,133,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"JOHNBROWN","WR","John Brown","ARI",60,133,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",60,133,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",60,133,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"BRENTCELEK","TE","Brent Celek","PHI",14,137,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",32,138,3.8,NA,NA,0,0,0,NA,12,0,NA,26,0,NA,0,0
"JAREDCOOK","TE","Jared Cook","STL",15,138,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","BAL",64,140,3.7,NA,NA,0,0,0,NA,1,0,NA,36,0,NA,0,0
"MIKEWILLIAMS","WR","Mike Williams","BUF",65,141,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"SCOTTCHANDLER","TE","Scott Chandler","BUF",16,141,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",16,141,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"GARRETTGRAHAM","TE","Garrett Graham","HOU",16,141,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",33,145,3.5,NA,NA,0,0,0,NA,35,0,NA,0,0,NA,0,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",33,145,3.5,NA,NA,0,0,0,NA,15,0,NA,20,0,NA,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",66,145,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"JACEAMARO","TE","Jace Amaro","NYJ",19,145,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"ALLENHURNS","WR","Allen Hurns","JAX",67,149,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",20,149,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",20,149,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",35,152,3.3,NA,NA,0,0,0,NA,31,0,NA,2,0,NA,0,0
"ODELLBECKHAM","WR","Odell Beckham","NYG",68,152,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"JUSTINBROWN","WR","Justin Brown","PIT",68,152,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"LANCEKENDRICKS","TE","Lance Kendricks","STL",22,152,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",70,156,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",71,157,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"BRANDONGIBSON","WR","Brandon Gibson","MIA",71,157,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"SHONNGREENE","RB","Shonn Greene","TEN",36,159,2.9,NA,NA,0,0,0,NA,26,0,NA,3,0,NA,0,0
"JASONAVANT","WR","Jason Avant","CAR",73,159,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"DENARIUSMOORE","WR","Denarius Moore","OAK",73,159,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"ALLENROBINSON","WR","Allen Robinson","JAX",73,159,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",23,159,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"MILESAUSTIN","WR","Miles Austin","CLE",76,164,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",76,164,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",76,164,2.8,NA,NA,0,0,0,NA,2,0,NA,26,0,NA,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",37,167,2.7,NA,NA,0,0,0,NA,16,0,NA,11,0,NA,0,0
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",37,167,2.7,NA,NA,0,0,0,NA,18,0,NA,9,0,NA,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",79,167,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",24,167,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"LEVINETOILOLO","TE","Levine Toilolo","ATL",24,167,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"TIMWRIGHT","TE","Timothy Wright","NE",24,167,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"JORDANTODMAN","RB","Jordan Todman","JAX",39,173,2.6,NA,NA,0,0,0,NA,17,0,NA,9,0,NA,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",80,173,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",80,173,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"CARLOSHYDE","RB","Carlos Hyde","SF",40,176,2.5,NA,NA,0,0,0,NA,14,0,NA,11,0,NA,0,0
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",40,176,2.5,NA,NA,0,0,0,NA,25,0,NA,0,0,NA,0,0
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",82,176,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",27,176,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"BRANDONBOLDEN","RB","Brandon Bolden","NE",42,180,2.3,NA,NA,0,0,0,NA,12,0,NA,11,0,NA,0,0
"DANESANZENBACHER","WR","Dane Sanzenbacher","CIN",83,180,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",43,182,2.2,NA,NA,0,0,0,NA,18,0,NA,4,0,NA,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",28,182,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"JORDANREED","TE","Jordan Reed","WAS",28,182,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",44,185,2.1,NA,NA,0,0,0,NA,14,0,NA,7,0,NA,0,0
"JIMDRAY","TE","Jim Dray","CLE",30,185,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",45,187,2,NA,NA,0,0,0,NA,12,0,NA,8,0,NA,0,0
"DENARDROBINSON","RB","Denard Robinson","JAX",45,187,2,NA,NA,0,0,0,NA,14,0,NA,6,0,NA,0,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",84,187,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",31,187,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"ANDREWQUARLESS","TE","Andrew Quarless","GB",31,187,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"LANCEDUNBAR","RB","Lance Dunbar","DAL",47,192,1.9,NA,NA,0,0,0,NA,14,0,NA,5,0,NA,0,0
"TREMASON","RB","Tre Mason","STL",47,192,1.9,NA,NA,0,0,0,NA,11,0,NA,8,0,NA,0,0
"ANDREWILLIAMS","RB","Andre Williams","NYG",47,192,1.9,NA,NA,0,0,0,NA,14,0,NA,5,0,NA,0,0
"EDDICKSON","TE","Ed Dickson","CAR",33,192,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",50,196,1.8,NA,NA,0,0,0,NA,13,0,NA,5,0,NA,0,0
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",50,196,1.8,NA,NA,0,0,0,NA,13,0,NA,5,0,NA,0,0
"JARRETTBOYKIN","WR","Jarrett Boykin","GB",85,196,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",85,196,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
"JAMESSTARKS","RB","James Starks","GB",52,200,1.7,NA,NA,0,0,0,NA,10,0,NA,7,0,NA,0,0
"ANDRECALDWELL","WR","Andre Caldwell","DEN",87,200,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",34,200,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"ERICEBRON","TE","Eric Ebron","DET",35,203,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
