displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Rob Gronkowski,NE,6.0,79.0,1.0,0.0,0.0,0.0,0.0
Jimmy Graham,SEA,6.0,73.0,1.0,0.0,0.0,0.0,0.0
Zach Ertz,PHI,5.0,61.0,1.0,0.0,0.0,0.0,0.0
Jordan Cameron,MIA,5.0,60.0,1.0,0.0,0.0,0.0,0.0
Heath Miller,PIT,5.0,54.0,1.0,0.0,0.0,0.0,0.0
Larry Donnell,NYG,5.0,54.0,1.0,0.0,0.0,0.0,0.0
Kyle Rudolph,MIN,6.0,52.0,1.0,0.0,0.0,0.0,0.0
Jason Witten,DAL,4.0,50.0,1.0,0.0,0.0,0.0,0.0
Martellus Bennett,CHI,5.0,49.0,1.0,0.0,0.0,0.0,0.0
Delanie Walker,TEN,4.0,49.0,1.0,0.0,0.0,0.0,0.0
Greg Olsen,CAR,3.0,43.0,0.0,0.0,0.0,0.0,0.0
Richard Rodgers,GB,3.0,43.0,1.0,0.0,0.0,0.0,0.0
Marcedes Lewis,JAC,4.0,43.0,0.0,0.0,0.0,0.0,0.0
Vernon Davis,SF,3.0,40.0,1.0,0.0,0.0,0.0,0.0
Ladarius Green,SD,3.0,38.0,1.0,0.0,0.0,0.0,0.0
Jordan Reed,WAS,4.0,38.0,0.0,0.0,0.0,0.0,0.0
Travis Kelce,KC,3.0,37.0,0.0,0.0,0.0,0.0,0.0
Tyler Eifert,CIN,3.0,36.0,1.0,0.0,0.0,0.0,0.0
Scott Chandler,NE,3.0,34.0,0.0,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,TB,3.0,33.0,1.0,0.0,0.0,0.0,0.0
Charles Clay,BUF,3.0,32.0,1.0,0.0,0.0,0.0,0.0
Eric Ebron,DET,3.0,31.0,1.0,0.0,0.0,0.0,0.0
Maxx Williams,BAL,4.0,30.0,1.0,0.0,0.0,0.0,0.0
Mychal Rivera,OAK,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Owen Daniels,DEN,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Coby Fleener,IND,3.0,28.0,1.0,0.0,0.0,0.0,0.0
Ryan Griffin,HOU,3.0,26.0,0.0,0.0,0.0,0.0,0.0
Virgil Green,DEN,1.0,26.0,0.0,0.0,0.0,0.0,0.0
Crockett Gillmore,BAL,2.0,25.0,0.0,0.0,0.0,0.0,0.0
Dwayne Allen,IND,2.0,25.0,0.0,0.0,0.0,0.0,0.0
Jared Cook,STL,2.0,24.0,0.0,0.0,0.0,0.0,0.0
Garrett Graham,HOU,2.0,22.0,0.0,0.0,0.0,0.0,0.0
Anthony Fasano,TEN,2.0,22.0,0.0,0.0,0.0,0.0,0.0
Tim Wright,DET,2.0,22.0,0.0,0.0,0.0,0.0,0.0
Rob Housler,CLE,2.0,20.0,0.0,0.0,0.0,0.0,0.0
Jeff Cumberland,NYJ,2.0,20.0,0.0,0.0,0.0,0.0,0.0
Ed Dickson,CAR,2.0,20.0,0.0,0.0,0.0,0.0,0.0
Benjamin Watson,NO,2.0,17.0,0.0,0.0,0.0,0.0,0.0
Jacob Tamme,ATL,2.0,17.0,0.0,0.0,0.0,0.0,0.0
Luke Willson,SEA,2.0,15.0,0.0,0.0,0.0,0.0,0.0
Brent Celek,PHI,1.0,14.0,0.0,0.0,0.0,0.0,0.0
Darren Fells,ARI,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Clay Harbor,JAC,2.0,13.0,0.0,0.0,0.0,0.0,0.0
Lance Kendricks,STL,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Levine Toilolo,ATL,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Daniel Fells,NYG,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Brandon Myers,TB,2.0,12.0,0.0,0.0,0.0,0.0,0.0
Derek Carrier,WAS,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Andrew Quarless,GB,2.0,10.0,0.0,0.0,0.0,0.0,0.0
Josh Hill,NO,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Chase Ford,MIN,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Gavin Escobar,DAL,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Dion Sims,MIA,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Tyler Kroft,CIN,1.0,7.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,MIN,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Gary Barnidge,CLE,0.0,3.0,0.0,0.0,0.0,0.0,0.0
