displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Julio Jones,ATL,7.0,98.0,0.8,0.0,0.0,0.0,0.1
DeAndre Hopkins,HOU,7.1,96.2,0.6,0.0,0.0,0.0,0.0
Antonio Brown,PIT,7.2,94.2,0.6,0.3,0.7,0.0,0.0
Keenan Allen,SD,6.6,85.6,0.5,0.0,0.0,0.0,0.1
Brandon Marshall,NYJ,6.2,85.2,0.7,0.0,0.1,0.0,0.1
Calvin Johnson,DET,5.9,83.0,0.6,0.0,0.0,0.0,0.1
Odell Beckham Jr.,NYG,6.1,82.6,0.6,0.3,1.1,0.0,0.0
A.J. Green,CIN,5.7,81.1,0.5,0.1,0.4,0.0,0.0
Demaryius Thomas,DEN,6.4,80.1,0.6,0.0,0.0,0.0,0.1
Mike Evans,TB,5.6,77.3,0.6,0.0,0.0,0.0,0.0
Alshon Jeffery,CHI,5.7,77.2,0.6,0.1,0.5,0.0,0.0
Jeremy Maclin,KC,5.9,77.2,0.5,0.1,0.3,0.0,0.0
Julian Edelman,NE,6.6,76.7,0.6,0.5,2.3,0.0,0.0
Emmanuel Sanders,DEN,5.8,75.3,0.5,0.3,1.0,0.0,0.0
Larry Fitzgerald,ARI,5.6,73.5,0.6,0.0,0.0,0.0,0.1
Steve Smith,BAL,5.5,72.3,0.5,0.0,0.0,0.0,0.0
T.Y. Hilton,IND,4.9,71.9,0.4,0.1,0.3,0.0,0.0
Amari Cooper,OAK,5.3,68.2,0.4,0.1,0.2,0.0,0.1
Randall Cobb,GB,5.3,66.1,0.5,0.4,1.4,0.0,0.1
Jarvis Landry,MIA,5.7,64.4,0.4,0.9,5.2,0.0,0.1
Brandin Cooks,NO,5.3,64.1,0.4,0.2,1.1,0.0,0.0
Stefon Diggs,MIN,4.9,64.1,0.4,0.1,0.5,0.0,0.0
Eric Decker,NYJ,4.6,60.6,0.5,0.0,0.0,0.0,0.1
Martavis Bryant,PIT,4.0,60.3,0.6,0.2,0.6,0.0,0.0
Willie Snead,NO,4.4,59.7,0.4,0.0,0.0,0.0,0.1
Anquan Boldin,SF,4.9,59.1,0.2,0.0,0.0,0.0,0.0
Travis Benjamin,CLE,4.3,58.1,0.3,0.0,0.0,0.0,0.1
John Brown,ARI,4.1,58.0,0.4,0.2,0.7,0.0,0.1
Nate Washington,HOU,4.0,56.7,0.3,0.0,0.0,0.0,0.0
Golden Tate,DET,4.7,56.4,0.2,0.3,1.1,0.0,0.1
Michael Crabtree,OAK,4.6,56.1,0.3,0.0,0.0,0.0,0.0
Kendall Wright,TEN,4.5,55.4,0.4,0.3,1.1,0.0,0.0
Donte Moncrief,IND,4.2,55.1,0.4,0.1,0.3,0.0,0.0
Mike Wallace,MIN,4.0,55.0,0.4,0.0,0.1,0.0,0.0
James Jones,GB,4.1,54.4,0.5,0.0,0.0,0.0,0.0
Rishard Matthews,MIA,4.1,51.4,0.4,0.0,0.0,0.0,0.0
Michael Floyd,ARI,3.5,50.3,0.3,0.0,0.0,0.0,0.0
Ted Ginn Jr.,CAR,3.4,50.0,0.3,0.4,1.6,0.0,0.1
Marvin Jones,CIN,3.9,49.4,0.3,0.2,0.8,0.0,0.0
Rueben Randle,NYG,3.8,49.0,0.2,0.0,0.0,0.0,0.0
Dez Bryant,DAL,4.0,48.3,0.3,0.0,0.0,0.0,0.0
Stevie Johnson,SD,3.7,46.8,0.3,0.0,0.0,0.0,0.0
Brandon LaFell,NE,3.3,44.3,0.3,0.0,0.1,0.0,0.1
Malcom Floyd,SD,3.0,43.8,0.3,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,3.6,43.7,0.4,0.0,0.1,0.0,0.0
Terrance Williams,DAL,3.3,43.2,0.2,0.0,0.0,0.0,0.0
Cecil Shorts III,HOU,4.0,43.0,0.2,0.0,0.0,0.0,0.0
Roddy White,ATL,3.5,42.9,0.3,0.0,0.0,0.0,0.1
Danny Amendola,NE,3.7,41.6,0.3,0.2,0.4,0.0,0.0
Leonard Hankerson,ATL,3.0,40.6,0.3,0.1,0.0,0.0,0.0
Tavon Austin,STL,3.6,39.7,0.2,1.4,10.9,0.1,0.1
Torrey Smith,SF,2.4,39.7,0.2,0.0,0.0,0.0,0.0
Davante Adams,GB,3.2,39.4,0.3,0.0,0.0,0.0,0.0
Victor Cruz,NYG,2.7,39.1,0.1,0.0,0.0,0.0,0.1
