displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Rob Gronkowski,NE,5.9,73.9,0.7,0.0,0.0,0.0,0.0
Tyler Eifert,CIN,5.0,57.0,0.5,0.0,0.0,0.0,0.0
Greg Olsen,CAR,4.9,56.7,0.3,0.0,0.0,0.0,0.0
Martellus Bennett,CHI,5.1,53.5,0.4,0.0,0.0,0.0,0.0
Travis Kelce,KC,4.9,53.3,0.3,0.0,0.0,0.0,0.1
Antonio Gates,SD,4.0,47.0,0.5,0.0,0.0,0.0,0.0
Larry Donnell,NYG,4.0,47.0,0.3,0.0,0.0,0.0,0.1
Julius Thomas,JAC,3.9,45.5,0.4,0.0,0.0,0.0,0.0
Gary Barnidge,CLE,4.1,45.4,0.2,0.0,0.0,0.0,0.0
Delanie Walker,TEN,4.0,44.1,0.3,0.0,0.0,0.0,0.1
Charles Clay,BUF,4.0,43.7,0.3,0.0,0.0,0.0,0.0
Zach Ertz,PHI,3.2,43.2,0.3,0.0,0.0,0.0,0.0
Jimmy Graham,SEA,3.3,42.6,0.4,0.0,0.0,0.0,0.0
Kyle Rudolph,MIN,4.0,42.3,0.3,0.0,0.0,0.0,0.0
Jordan Cameron,MIA,3.2,41.4,0.3,0.0,0.0,0.0,0.0
Eric Ebron,DET,3.1,38.5,0.3,0.0,0.0,0.0,0.0
Vernon Davis,SF,2.9,38.1,0.2,0.0,0.0,0.0,0.0
Derek Carrier,WAS,2.8,35.4,0.2,0.0,0.0,0.0,0.0
Jordan Reed,WAS,3.5,33.9,0.5,0.0,0.0,0.0,0.0
Crockett Gillmore,BAL,2.8,33.5,0.3,0.0,0.0,0.0,0.0
Richard Rodgers,GB,3.1,32.9,0.5,0.0,0.0,0.0,0.0
Benjamin Watson,NO,2.9,32.1,0.3,0.0,0.0,0.0,0.0
Heath Miller,PIT,3.2,31.5,0.2,0.0,0.0,0.0,0.0
Jacob Tamme,ATL,2.9,31.4,0.2,0.0,0.0,0.0,0.0
Owen Daniels,DEN,2.9,30.6,0.3,0.0,0.0,0.0,0.0
Coby Fleener,IND,3.0,30.6,0.3,0.0,0.0,0.0,0.0
Dwayne Allen,IND,2.9,28.5,0.3,0.0,0.0,0.0,0.0
Ladarius Green,SD,2.1,25.4,0.2,0.0,0.0,0.0,0.0
Tim Wright,DET,2.4,25.2,0.1,0.0,0.0,0.0,0.0
Garrett Graham,HOU,2.1,24.5,0.1,0.0,0.0,0.0,0.0
Scott Chandler,NE,2.0,24.5,0.2,0.0,0.0,0.0,0.0
Jerome Cunningham,NYG,1.9,20.4,0.1,0.0,0.0,0.0,0.0
Darren Fells,ARI,1.9,19.1,0.2,0.0,0.0,0.0,0.0
Brent Celek,PHI,1.8,19.1,0.1,0.0,0.0,0.0,0.0
Maxx Williams,BAL,1.6,18.0,0.1,0.0,0.0,0.0,0.0
Jermaine Gresham,ARI,2.0,17.5,0.1,0.0,0.0,0.0,0.0
Marcedes Lewis,JAC,1.6,17.5,0.1,0.0,0.0,0.0,0.0
Jeff Cumberland,NYJ,1.2,16.8,0.1,0.0,0.0,0.0,0.0
Anthony Fasano,TEN,1.1,15.6,0.2,0.0,0.0,0.0,0.0
Luke Willson,SEA,1.4,14.8,0.0,0.0,0.0,0.0,0.0
Garrett Celek,SF,1.7,14.5,0.1,0.0,0.0,0.0,0.0
Ed Dickson,CAR,1.5,14.4,0.1,0.0,0.0,0.0,0.0
Dion Sims,MIA,1.0,14.2,0.1,0.0,0.0,0.0,0.0
Josh Hill,NO,1.1,13.9,0.2,0.0,0.0,0.0,0.0
James OShaughnessy,KC,1.1,12.9,0.1,0.0,0.0,0.0,0.0
Virgil Green,DEN,1.2,12.4,0.1,0.0,0.0,0.0,0.0
Clay Harbor,JAC,1.1,11.5,0.0,0.0,0.0,0.0,0.0
Nick Boyle,BAL,1.0,11.5,0.0,0.0,0.0,0.0,0.0
Brandon Pettigrew,DET,1.1,10.5,0.1,0.0,0.0,0.0,0.0
C.J. Fiedorowicz,HOU,1.0,10.5,0.0,0.0,0.0,0.0,0.0
Tony Moeaki,ATL,0.9,10.1,0.2,0.0,0.0,0.0,0.0
Levine Toilolo,ATL,1.0,8.4,0.0,0.0,0.0,0.0,0.0
Jim Dray,CLE,0.7,7.2,0.0,0.0,0.0,0.0,0.0
Anthony McCoy,WAS,0.6,6.9,0.0,0.0,0.0,0.0,0.0
Rob Housler,CLE,0.8,6.9,0.0,0.0,0.0,0.0,0.0
Rhett Ellison,MIN,0.8,6.7,0.0,0.0,0.0,0.0,0.0
Vance McDonald,SF,0.6,6.4,0.0,0.0,0.0,0.0,0.0
Michael Hoomanawanui,NO,0.6,5.7,0.1,0.0,0.0,0.0,0.0
Kellen Davis,NYJ,0.7,5.6,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,MIN,0.7,4.8,0.0,0.0,0.0,0.0,0.0
Kennard Backman,GB,0.6,4.2,0.0,0.0,0.0,0.0,0.0
Tyler Kroft,CIN,0.6,3.8,0.0,0.0,0.0,0.0,0.0
Troy Niklas,ARI,0.3,3.5,0.0,0.0,0.0,0.0,0.0
Chris Gragg,BUF,0.3,3.2,0.0,0.0,0.0,0.0,0.0
Michael Williams,NE,0.3,2.7,0.0,0.0,0.0,0.0,0.0
Craig Stevens,TEN,0.2,2.5,0.0,0.0,0.0,0.0,0.0
Malcolm Johnson,CLE,0.3,2.4,0.0,1.1,3.7,0.0,0.0
