"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"JORDYNELSON","Jordy Nelson","WR","GB",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,117,14.6,1,NA,0,17
"BLAKEBORTLES","Blake Bortles","QB","JAC",20,27,35,25,304,0,2,71.4,8.7,3,21,7,1,NA,NA,NA,NA,NA,0,16
"RYANTANNEHILL","Ryan Tannehill","QB","MIA",20,27,35,23,279,1,1,65.7,8,3,16,5.3,0,NA,NA,NA,NA,NA,0,16
"EDDIELACY","Eddie Lacy","RB","GB",4,27,NA,NA,NA,NA,NA,NA,NA,18,94,5.2,1,2,13,6.5,0,NA,0,16
"ALFREDMORRIS","Alfred Morris","RB","WAS",4,27,NA,NA,NA,NA,NA,NA,NA,22,104,4.7,1,0,0,0,0,NA,0,16
"ANTONIOBROWN","Antonio Brown","WR","PIT",5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,105,15,1,NA,0,16
"BRANDONMARSHALL","Brandon Marshall","WR","CHI",5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,101,16.8,1,NA,0,16
"RANDALLCOBB","Randall Cobb","WR","GB",5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,103,20.6,1,NA,0,16
"ALEXSMITH","Alex Smith","QB","KC",22,34,34,24,226,1,1,70.6,6.6,4,23,5.8,0,NA,NA,NA,NA,NA,0,15
"GENOSMITH","Geno Smith","QB","NYJ",22,34,34,22,247,1,1,64.7,7.3,7,25,3.6,0,NA,NA,NA,NA,NA,0,15
"JAMAALCHARLES","Jamaal Charles","RB","KC",6,34,NA,NA,NA,NA,NA,NA,NA,18,78,4.3,1,4,29,7.2,0,NA,0,15
"RASHADJENNINGS","Rashad Jennings","RB","NYG",6,34,NA,NA,NA,NA,NA,NA,NA,18,79,4.4,1,3,22,7.3,0,NA,0,15
"LAMARMILLER","Lamar Miller","RB","MIA",6,34,NA,NA,NA,NA,NA,NA,NA,18,87,4.8,1,3,19,6.3,0,NA,0,15
"DONALDBROWN","Donald Brown","RB","SD",6,34,NA,NA,NA,NA,NA,NA,NA,17,76,4.5,1,4,22,5.5,0,NA,0,15
"LESEANMCCOY","LeSean McCoy","RB","PHI",6,34,NA,NA,NA,NA,NA,NA,NA,17,77,4.5,1,3,21,7,0,NA,0,15
"ARIANFOSTER","Arian Foster","RB","HOU",6,34,NA,NA,NA,NA,NA,NA,NA,18,81,4.5,1,3,19,6.3,0,NA,0,15
"CJSPILLER","C.J. Spiller","RB","BUF",6,34,NA,NA,NA,NA,NA,NA,NA,15,89,5.9,1,2,19,9.5,0,NA,0,15
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,94,18.8,1,NA,0,15
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,99,19.8,1,NA,0,15
"MICHAELCRABTREE","Michael Crabtree","WR","SF",8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,93,15.5,1,NA,0,15
"JIMMYGRAHAM","Jimmy Graham","TE","NO",1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,92,11.5,1,NA,0,15
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",13,47,NA,NA,NA,NA,NA,NA,NA,11,50,4.5,0,4,38,9.5,1,NA,0,14
"FRANKGORE","Frank Gore","RB","SF",13,47,NA,NA,NA,NA,NA,NA,NA,15,77,5.1,1,2,12,6,0,NA,0,14
"VICTORCRUZ","Victor Cruz","WR","NYG",11,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,17,1,NA,0,14
"STEVESMITH","Steve Smith","WR","BAL",11,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,82,13.7,1,NA,0,14
"ANTONIOGATES","Antonio Gates","TE","SD",2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,82,16.4,1,NA,0,14
"DEREKCARR","Derek Carr","QB","OAK",24,52,36,21,224,1,1,58.3,6.2,2,19,9.5,0,NA,NA,NA,NA,NA,0,13
"EJMANUEL","EJ Manuel","QB","BUF",24,52,29,18,198,1,1,62.1,6.8,5,21,4.2,0,NA,NA,NA,NA,NA,0,13
"STEVANRIDLEY","Stevan Ridley","RB","NE",15,52,NA,NA,NA,NA,NA,NA,NA,17,71,4.2,1,1,5,5,0,NA,0,13
"JULIANEDELMAN","Julian Edelman","WR","NE",13,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,68,11.3,1,NA,0,13
"PIERREGARCON","Pierre Garcon","WR","WAS",13,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,76,10.9,1,NA,0,13
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",3,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,1,NA,0,13
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",3,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,72,10.3,1,NA,0,13
"KHIRYROBINSON","Khiry Robinson","RB","NO",16,59,NA,NA,NA,NA,NA,NA,NA,15,67,4.5,1,0,0,0,0,NA,0,12
"FREDJACKSON","Fred Jackson","RB","BUF",16,59,NA,NA,NA,NA,NA,NA,NA,9,40,4.4,1,4,21,5.2,0,NA,0,12
"BRANDINCOOKS","Brandin Cooks","WR","NO",15,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,56,9.3,1,NA,0,12
"ZACHERTZ","Zach Ertz","TE","PHI",5,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,1,NA,0,12
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","TEN",26,63,34,21,219,1,2,61.8,6.4,3,12,4,0,NA,NA,NA,NA,NA,0,11
"DOUGMARTIN","Doug Martin","RB","TB",18,63,NA,NA,NA,NA,NA,NA,NA,15,57,3.8,1,2,9,4.5,0,NA,0,11
"STEVENJACKSON","Steven Jackson","RB","ATL",18,63,NA,NA,NA,NA,NA,NA,NA,14,59,4.2,1,2,9,4.5,0,NA,0,11
"MIKEWALLACE","Mike Wallace","WR","MIA",16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,1,NA,0,11
"VINCENTJACKSON","Vincent Jackson","WR","TB",16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,1,NA,0,11
"ANDREJOHNSON","Andre Johnson","WR","HOU",16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,1,NA,0,11
"REGGIEWAYNE","Reggie Wayne","WR","IND",16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,59,11.8,1,NA,0,11
"VERNONDAVIS","Vernon Davis","TE","SF",6,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,13.5,1,NA,0,11
"MATTASIATA","Matt Asiata","RB","MIN",20,71,NA,NA,NA,NA,NA,NA,NA,15,61,4.1,0,5,41,8.2,0,NA,0,10
"PIERRETHOMAS","Pierre Thomas","RB","NO",20,71,NA,NA,NA,NA,NA,NA,NA,8,41,5.1,0,5,61,12.2,0,NA,0,10
"MARQUESCOLSTON","Marques Colston","WR","NO",20,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,1,NA,0,10
"RODDYWHITE","Roddy White","WR","ATL",20,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,49,9.8,1,NA,0,10
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",20,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,0,NA,0,10
"SAMMYWATKINS","Sammy Watkins","WR","BUF",20,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,1,NA,0,10
"NILESPAUL","Niles Paul","TE","WAS",7,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,9.6,1,NA,0,10
"REGGIEBUSH","Reggie Bush","RB","DET",22,78,NA,NA,NA,NA,NA,NA,NA,11,41,3.7,0,5,58,11.6,0,NA,0,9
"CHRISIVORY","Chris Ivory","RB","NYJ",22,78,NA,NA,NA,NA,NA,NA,NA,17,81,4.8,0,2,18,9,0,NA,0,9
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",24,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,1,NA,0,9
"GOLDENTATE","Golden Tate","WR","DET",24,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",24,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,0,NA,0,9
"KEENANALLEN","Keenan Allen","WR","SD",24,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",24,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,92,18.4,0,NA,0,9
"DWAYNEALLEN","Dwayne Allen","TE","IND",8,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,36,12,1,NA,0,9
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","PIT",24,86,NA,NA,NA,NA,NA,NA,NA,6,28,4.7,1,0,0,0,0,NA,0,8
"DARRENSPROLES","Darren Sproles","RB","PHI",24,86,NA,NA,NA,NA,NA,NA,NA,6,39,6.5,0,5,51,10.2,0,NA,0,8
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB","BAL",24,86,NA,NA,NA,NA,NA,NA,NA,7,29,4.1,1,0,0,0,0,NA,0,8
"DESEANJACKSON","DeSean Jackson","WR","WAS",29,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,81,20.2,0,NA,0,8
"CORDARRELLEPATTERSON","Cordarrelle Patterson","WR","MIN",29,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,0,NA,0,8
"ALLENROBINSON","Allen Robinson","WR","JAC",29,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,82,13.7,0,NA,0,8
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",29,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,29,5.8,1,NA,0,8
"LARRYDONNELL","Larry Donnell","TE","NYG",9,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,81,13.5,0,NA,0,8
"HEATHMILLER","Heath Miller","TE","PIT",9,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29,7.2,1,NA,0,8
"DELANIEWALKER","Delanie Walker","TE","TEN",9,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,29,9.7,1,NA,0,8
"GREGOLSEN","Greg Olsen","TE","CAR",9,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,82,13.7,0,NA,0,8
"TRAVISKELCE","Travis Kelce","TE","KC",9,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"OWENDANIELS","Owen Daniels","TE","BAL",9,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23,7.7,1,NA,0,8
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",27,99,NA,NA,NA,NA,NA,NA,NA,17,69,4.1,0,2,14,7,0,NA,0,7
"BISHOPSANKEY","Bishop Sankey","RB","TEN",27,99,NA,NA,NA,NA,NA,NA,NA,11,52,4.7,0,2,21,10.5,0,NA,0,7
"JOIQUEBELL","Joique Bell","RB","DET",27,99,NA,NA,NA,NA,NA,NA,NA,15,51,3.4,0,2,22,11,0,NA,0,7
"SHANEVEREEN","Shane Vereen","RB","NE",27,99,NA,NA,NA,NA,NA,NA,NA,7,34,4.9,0,4,42,10.5,0,NA,0,7
"TRENTRICHARDSON","Trent Richardson","RB","IND",27,99,NA,NA,NA,NA,NA,NA,NA,16,61,3.8,0,2,19,9.5,0,NA,0,7
"BOBBYRAINEY","Bobby Rainey","RB","TB",27,99,NA,NA,NA,NA,NA,NA,NA,12,56,4.7,0,3,22,7.3,0,NA,0,7
"KNILEDAVIS","Knile Davis","RB","KC",27,99,NA,NA,NA,NA,NA,NA,NA,8,51,6.4,0,3,22,7.3,0,NA,0,7
"DARRENMCFADDEN","Darren McFadden","RB","OAK",27,99,NA,NA,NA,NA,NA,NA,NA,11,41,3.7,0,3,31,10.3,0,NA,0,7
"JAMESJONES","James Jones","WR","OAK",33,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,73,14.6,0,NA,0,7
"MARKUSWHEATON","Markus Wheaton","WR","PIT",33,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,72,14.4,0,NA,0,7
"MIKEEVANS","Mike Evans","WR","TB",33,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,72,18,0,NA,0,7
"MALCOMFLOYD","Malcom Floyd","WR","SD",33,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,78,19.5,0,NA,0,7
"CHARLESCLAY","Charles Clay","TE","MIA",15,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,0,NA,0,7
"CHRISJOHNSON","Chris Johnson","RB","NYJ",35,112,NA,NA,NA,NA,NA,NA,NA,12,41,3.4,0,2,22,11,0,NA,0,6
"BERNARDPIERCE","Bernard Pierce","RB","BAL",35,112,NA,NA,NA,NA,NA,NA,NA,15,65,4.3,0,0,0,0,0,NA,0,6
"DARRELYOUNG","Darrel Young","RB","WAS",35,112,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,7,7,0,NA,0,6
"TYHILTON","T.Y. Hilton","WR","IND",37,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,66,16.5,0,NA,0,6
"KENDALLWRIGHT","Kendall Wright","WR","TEN",37,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,61,12.2,0,NA,0,6
"STEVEJOHNSON","Steve Johnson","WR","SF",37,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,63,15.8,0,NA,0,6
"CECILSHORTS","Cecil Shorts","WR","JAC",37,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,67,13.4,0,NA,0,6
"EDDIEROYAL","Eddie Royal","WR","SD",37,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"JASONWITTEN","Jason Witten","TE","DAL",16,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"ERICEBRON","Eric Ebron","TE","DET",16,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"MYCHALRIVERA","Mychal Rivera","TE","OAK",16,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"ANDREWQUARLESS","Andrew Quarless","TE","GB",16,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,62,15.5,0,NA,0,6
"COBYFLEENER","Coby Fleener","TE","IND",16,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"SHONNGREENE","Shonn Greene","RB","TEN",38,125,NA,NA,NA,NA,NA,NA,NA,12,51,4.2,0,0,0,0,0,NA,0,5
"CARLOSHYDE","Carlos Hyde","RB","SF",38,125,NA,NA,NA,NA,NA,NA,NA,7,42,6,0,2,14,7,0,NA,0,5
"JUSTINFORSETT","Justin Forsett","RB","BAL",38,125,NA,NA,NA,NA,NA,NA,NA,5,32,6.4,0,4,27,6.8,0,NA,0,5
"ALFREDBLUE","Alfred Blue","RB","HOU",38,125,NA,NA,NA,NA,NA,NA,NA,8,41,5.1,0,2,12,6,0,NA,0,5
"TOBYGERHART","Toby Gerhart","RB","JAC",38,125,NA,NA,NA,NA,NA,NA,NA,14,48,3.4,0,2,18,9,0,NA,0,5
"MAURICEJONESDREW","Maurice Jones-Drew","RB","OAK",38,125,NA,NA,NA,NA,NA,NA,NA,15,47,3.1,0,2,16,8,0,NA,0,5
"RUEBENRANDLE","Rueben Randle","WR","NYG",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,0,NA,0,5
"DAVANTEADAMS","Davante Adams","WR","GB",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,51,17,0,NA,0,5
"ANQUANBOLDIN","Anquan Boldin","WR","SF",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,56,11.2,0,NA,0,5
"TORREYSMITH","Torrey Smith","WR","BAL",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,17.3,0,NA,0,5
"HAKEEMNICKS","Hakeem Nicks","WR","IND",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,55,13.8,0,NA,0,5
"BRIANHARTLINE","Brian Hartline","WR","MIA",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,57,14.2,0,NA,0,5
"GREGJENNINGS","Greg Jennings","WR","MIN",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,55,13.8,0,NA,0,5
"RILEYCOOPER","Riley Cooper","WR","PHI",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,51,17,0,NA,0,5
"ALLENHURNS","Allen Hurns","WR","JAC",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,17.3,0,NA,0,5
"HARRYDOUGLAS","Harry Douglas","WR","ATL",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,57,11.4,0,NA,0,5
"ANDREHOLMES","Andre Holmes","WR","OAK",42,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,51,17,0,NA,0,5
"BRANDONMYERS","Brandon Myers","TE","TB",21,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,53,13.2,0,NA,0,5
"SCOTTCHANDLER","Scott Chandler","TE","BUF",21,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,0,NA,0,5
"GARRETTGRAHAM","Garrett Graham","TE","HOU",21,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,52,13,0,NA,0,5
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",44,145,NA,NA,NA,NA,NA,NA,NA,5,31,6.2,0,2,11,5.5,0,NA,0,4
"ROYHELU","Roy Helu","RB","WAS",44,145,NA,NA,NA,NA,NA,NA,NA,4,24,6,0,2,27,13.5,0,NA,0,4
"JAMESSTARKS","James Starks","RB","GB",44,145,NA,NA,NA,NA,NA,NA,NA,7,31,4.4,0,2,11,5.5,0,NA,0,4
"DWAYNEBOWE","Dwayne Bowe","WR","KC",53,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,14,0,NA,0,4
"ERICDECKER","Eric Decker","WR","NYJ",53,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,47,15.7,0,NA,0,4
"JUSTINHUNTER","Justin Hunter","WR","TEN",53,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,14,0,NA,0,4
"ROBERTWOODS","Robert Woods","WR","BUF",53,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"DONTEMONCRIEF","Donte Moncrief","WR","IND",53,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,44,14.7,0,NA,0,4
"JACEAMARO","Jace Amaro","TE","NYJ",24,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"ANDREWILLIAMS","Andre Williams","RB","NYG",47,154,NA,NA,NA,NA,NA,NA,NA,7,31,4.4,0,1,4,4,0,NA,0,3
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",47,154,NA,NA,NA,NA,NA,NA,NA,5,21,4.2,0,2,14,7,0,NA,0,3
"DENARDROBINSON","Denard Robinson","RB","JAC",47,154,NA,NA,NA,NA,NA,NA,NA,6,25,4.2,0,2,14,7,0,NA,0,3
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",47,154,NA,NA,NA,NA,NA,NA,NA,5,20,4,0,2,14,7,0,NA,0,3
"DARRINREAVES","Darrin Reaves","RB","CAR",47,154,NA,NA,NA,NA,NA,NA,NA,4,22,5.5,0,2,11,5.5,0,NA,0,3
"BRANDENOLIVER","Branden Oliver","RB","SD",47,154,NA,NA,NA,NA,NA,NA,NA,3,14,4.7,0,2,21,10.5,0,NA,0,3
"SANTONIOHOLMES","Santonio Holmes","WR","CHI",58,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,12.3,0,NA,0,3
"DAVIDNELSON","David Nelson","WR","NYJ",58,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,35,11.7,0,NA,0,3
"JARVISLANDRY","Jarvis Landry","WR","MIA",58,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,12.3,0,NA,0,3
"KENNYSTILLS","Kenny Stills","WR","NO",58,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,33,16.5,0,NA,0,3
"ANDREROBERTS","Andre Roberts","WR","WAS",58,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,0,NA,0,3
"BRICEBUTLER","Brice Butler","WR","OAK",58,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34,17,0,NA,0,3
"PRESTONPARKER","Preston Parker","WR","NYG",58,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,34,11.3,0,NA,0,3
"ANTHONYFASANO","Anthony Fasano","TE","KC",25,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30,10,0,NA,0,3
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",53,168,NA,NA,NA,NA,NA,NA,NA,5,19,3.8,0,2,16,8,0,NA,0,2
"ANTONESMITH","Antone Smith","RB","ATL",53,168,NA,NA,NA,NA,NA,NA,NA,2,19,9.5,0,1,11,11,0,NA,0,2
"ANTHONYDIXON","Anthony Dixon","RB","BUF",53,168,NA,NA,NA,NA,NA,NA,NA,2,21,10.5,0,0,0,0,0,NA,0,2
"BILALPOWELL","Bilal Powell","RB","NYJ",53,168,NA,NA,NA,NA,NA,NA,NA,2,11,5.5,0,1,13,13,0,NA,0,2
"NATEWASHINGTON","Nate Washington","WR","TEN",65,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20,10,0,NA,0,2
