"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"KELLENCLEMENS","Kellen Clemens","QB","STL",31,75,22,15,166,1,1,68.2,7.5,3,5,1.7,0,NA,NA,NA,NA,NA,0,10
"SHANEVEREEN","Shane Vereen","RB","NE",22,75,NA,NA,NA,NA,NA,NA,NA,10,41,4.1,0,5,61,12.2,0,NA,0,10
"FRANKGORE","Frank Gore","RB","SF",22,75,NA,NA,NA,NA,NA,NA,NA,13,49,3.8,1,2,9,4.5,0,NA,0,10
"GIOVANIBERNARD","Giovani Bernard","RB","CIN",22,75,NA,NA,NA,NA,NA,NA,NA,15,71,4.7,0,3,31,10.3,0,NA,0,10
"KNILEDAVIS","Knile Davis","RB","KC",22,75,NA,NA,NA,NA,NA,NA,NA,15,48,3.2,1,2,9,4.5,0,NA,0,10
"GREGJENNINGS","Greg Jennings","WR","MIN",20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,49,9.8,1,NA,0,10
"DELANIEWALKER","Delanie Walker","TE","TEN",5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,47,11.8,1,NA,0,10
"GREGOLSEN","Greg Olsen","TE","CAR",5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,44,11,1,NA,0,10
"CHASEDANIEL","Chase Daniel","QB","KC",32,83,23,16,252,0,1,69.6,11,3,11,3.7,0,NA,NA,NA,NA,NA,0,9
"EDWINBAKER","Edwin Baker","RB","CLE",26,83,NA,NA,NA,NA,NA,NA,NA,17,71,4.2,0,3,21,7,0,NA,0,9
"JONATHANGRIMES","Jonathan Grimes","RB","HOU",26,83,NA,NA,NA,NA,NA,NA,NA,17,71,4.2,0,3,21,7,0,NA,0,9
"BOBBYRAINEY","Bobby Rainey","RB","TB",26,83,NA,NA,NA,NA,NA,NA,NA,18,59,3.3,1,2,4,2,0,NA,1,9
"SHONNGREENE","Shonn Greene","RB","TEN",26,83,NA,NA,NA,NA,NA,NA,NA,9,39,4.3,1,0,0,0,0,NA,0,9
"LARRYFITZGERALD","Larry Fitzgerald","WR","ARI",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,91,13,0,NA,0,9
"ANDREJOHNSON","Andre Johnson","WR","HOU",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,91,15.2,0,NA,0,9
"MICHAELCRABTREE","Michael Crabtree","WR","SF",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,0,NA,0,9
"KENDALLWRIGHT","Kendall Wright","WR","TEN",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,0,NA,0,9
"BRIANHARTLINE","Brian Hartline","WR","MIA",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,92,18.4,0,NA,0,9
"NATEBURLESON","Nate Burleson","WR","DET",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"TYHILTON","T.Y. Hilton","WR","IND",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,0,NA,0,9
"MARQUESCOLSTON","Marques Colston","WR","NO",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,93,13.3,0,NA,0,9
"GOLDENTATE","Golden Tate","WR","SEA",21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,1,NA,0,9
"JASONWITTEN","Jason Witten","TE","DAL",7,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,1,NA,0,9
"CHARLESCLAY","Charles Clay","TE","MIA",7,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,38,9.5,1,NA,0,9
"MARCEDESLEWIS","Marcedes Lewis","TE","JAC",7,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,12.3,1,NA,0,9
"MONTEEBALL","Montee Ball","RB","DEN",30,100,NA,NA,NA,NA,NA,NA,NA,15,65,4.3,0,3,20,6.7,0,NA,0,8
"MIKETOLBERT","Mike Tolbert","RB","CAR",30,100,NA,NA,NA,NA,NA,NA,NA,5,10,2,1,2,10,5,0,NA,0,8
"CJSPILLER","C.J. Spiller","RB","BUF",30,100,NA,NA,NA,NA,NA,NA,NA,18,77,4.3,0,2,18,9,0,NA,0,8
"RAYRICE","Ray Rice","RB","BAL",30,100,NA,NA,NA,NA,NA,NA,NA,17,62,3.6,0,3,24,8,0,NA,0,8
"STEVENJACKSON","Steven Jackson","RB","ATL",30,100,NA,NA,NA,NA,NA,NA,NA,16,62,3.9,0,3,28,9.3,0,NA,0,8
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB","CIN",30,100,NA,NA,NA,NA,NA,NA,NA,11,25,2.3,1,0,0,0,0,NA,0,8
"NATEWASHINGTON","Nate Washington","WR","TEN",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,17,0,NA,0,8
"DOUGBALDWIN","Doug Baldwin","WR","SEA",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,82,20.5,0,NA,0,8
"MICHAELFLOYD","Michael Floyd","WR","ARI",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29,14.5,1,NA,0,8
"RODDYWHITE","Roddy White","WR","ATL",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,17,0,NA,0,8
"RANDALLCOBB","Randall Cobb","WR","GB",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,0,NA,0,8
"TORREYSMITH","Torrey Smith","WR","BAL",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,81,20.2,0,NA,0,8
"TEDGINN","Ted Ginn","WR","CAR",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,82,20.5,0,NA,0,8
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,82,20.5,0,NA,0,8
"MARVINJONES","Marvin Jones","WR","CIN",30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,0,NA,0,8
"JERRICHOCOTCHERY","Jerricho Cotchery","WR","PIT",39,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,9.5,1,NA,0,7
"DANNYAMENDOLA","Danny Amendola","WR","NE",39,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,0,NA,0,7
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",10,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,0,NA,0,7
"ANTONIOGATES","Antonio Gates","TE","SD",10,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,72,18,0,NA,0,7
"JOSEPHFAURIA","Joseph Fauria","TE","DET",10,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,9.5,1,NA,0,7
"RYANGRIFFIN","Ryan Griffin","TE","HOU",10,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,0,NA,0,7
"JORDANCAMERON","Jordan Cameron","TE","CLE",10,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,71,17.8,0,NA,0,7
"DENNISPITTA","Dennis Pitta","TE","BAL",10,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,9.5,1,NA,0,7
"COBYFLEENER","Coby Fleener","TE","IND",10,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,6.5,1,NA,0,7
"PIERRETHOMAS","Pierre Thomas","RB","NO",36,124,NA,NA,NA,NA,NA,NA,NA,7,38,5.4,0,5,37,7.4,0,NA,0,6
"MATTASIATA","Matt Asiata","RB","MIN",36,124,NA,NA,NA,NA,NA,NA,NA,18,64,3.6,0,2,9,4.5,0,NA,0,6
"TRENTRICHARDSON","Trent Richardson","RB","IND",36,124,NA,NA,NA,NA,NA,NA,NA,14,49,3.5,0,3,24,8,0,NA,0,6
"DARRENSPROLES","Darren Sproles","RB","NO",36,124,NA,NA,NA,NA,NA,NA,NA,3,21,7,0,5,41,8.2,0,NA,0,6
"LAMARMILLER","Lamar Miller","RB","MIA",36,124,NA,NA,NA,NA,NA,NA,NA,13,54,4.2,0,2,11,5.5,0,NA,0,6
"DANNYWOODHEAD","Danny Woodhead","RB","SD",36,124,NA,NA,NA,NA,NA,NA,NA,8,41,5.1,0,3,27,9,0,NA,0,6
"ANDREELLINGTON","Andre Ellington","RB","ARI",36,124,NA,NA,NA,NA,NA,NA,NA,12,48,4,0,3,29,9.7,0,NA,0,6
"RODSTREATER","Rod Streater","WR","OAK",41,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,64,16,0,NA,0,6
"ROBERTWOODS","Robert Woods","WR","BUF",41,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,62,15.5,0,NA,0,6
"ANDRECALDWELL","Andre Caldwell","WR","DEN",41,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,62,15.5,0,NA,0,6
"BRANDONLAFELL","Brandon LaFell","WR","CAR",41,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,62,15.5,0,NA,0,6
"ZACHERTZ","Zach Ertz","TE","PHI",17,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"TIMOTHYWRIGHT","Timothy Wright","TE","TB",17,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"JORDANTODMAN","Jordan Todman","RB","JAC",43,137,NA,NA,NA,NA,NA,NA,NA,13,43,3.3,0,2,19,9.5,0,NA,0,5
"DANIELTHOMAS","Daniel Thomas","RB","MIA",43,137,NA,NA,NA,NA,NA,NA,NA,10,42,4.2,0,2,11,5.5,0,NA,0,5
"STEVANRIDLEY","Stevan Ridley","RB","NE",43,137,NA,NA,NA,NA,NA,NA,NA,11,51,4.6,0,0,0,0,0,NA,0,5
"JAMESSTARKS","James Starks","RB","GB",43,137,NA,NA,NA,NA,NA,NA,NA,5,31,6.2,0,2,22,11,0,NA,0,5
"RASHARDMENDENHALL","Rashard Mendenhall","RB","ARI",43,137,NA,NA,NA,NA,NA,NA,NA,15,58,3.9,0,1,3,3,0,NA,0,5
"MARKINGRAM","Mark Ingram","RB","NO",43,137,NA,NA,NA,NA,NA,NA,NA,11,52,4.7,0,1,4,4,0,NA,0,5
"DARRENMCFADDEN","Darren McFadden","RB","OAK",43,137,NA,NA,NA,NA,NA,NA,NA,6,31,5.2,0,2,21,10.5,0,NA,0,5
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",45,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,53,13.2,0,NA,0,5
"HAKEEMNICKS","Hakeem Nicks","WR","NYG",45,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,56,18.7,0,NA,0,5
"DARICKROGERS","Da'Rick Rogers","WR","IND",45,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,57,14.2,0,NA,0,5
"GRIFFWHALEN","Griff Whalen","WR","IND",45,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,13.5,0,NA,0,5
"HARRYDOUGLAS","Harry Douglas","WR","ATL",45,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,0,NA,0,5
"HEATHMILLER","Heath Miller","TE","PIT",19,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,0,NA,0,5
"SCOTTCHANDLER","Scott Chandler","TE","BUF",19,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,0,NA,0,5
"BRYCEBROWN","Bryce Brown","RB","PHI",50,151,NA,NA,NA,NA,NA,NA,NA,5,45,9,0,0,0,0,0,NA,0,4
"BILALPOWELL","Bilal Powell","RB","NYJ",50,151,NA,NA,NA,NA,NA,NA,NA,8,29,3.6,0,3,23,7.7,0,NA,0,4
"KENDALLHUNTER","Kendall Hunter","RB","SF",50,151,NA,NA,NA,NA,NA,NA,NA,10,41,4.1,0,0,0,0,0,NA,0,4
"PEYTONHILLIS","Peyton Hillis","RB","NYG",50,151,NA,NA,NA,NA,NA,NA,NA,5,25,5,0,2,24,12,0,NA,0,4
"MARCELREECE","Marcel Reece","RB","OAK",50,151,NA,NA,NA,NA,NA,NA,NA,4,22,5.5,0,3,22,7.3,0,NA,0,4
"VINCENTBROWN","Vincent Brown","WR","SD",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"RUEBENRANDLE","Rueben Randle","WR","NYG",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42,21,0,NA,0,4
"STEDMANBAILEY","Stedman Bailey","WR","STL",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,0,NA,0,4
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,45,15,0,NA,0,4
"KENNYSTILLS","Kenny Stills","WR","NO",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49,16.3,0,NA,0,4
"AJJENKINS","A.J. Jenkins","WR","KC",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,13.7,0,NA,0,4
"JACOBYJONES","Jacoby Jones","WR","BAL",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,43,10.8,0,NA,0,4
"DENARIUSMOORE","Denarius Moore","WR","OAK",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49,16.3,0,NA,0,4
"MIKEBROWN","Mike Brown","WR","JAC",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,0,NA,0,4
"JARIUSWRIGHT","Jarius Wright","WR","MIN",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,44,22,0,NA,0,4
"ANDREHOLMES","Andre Holmes","WR","OAK",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,45,15,0,NA,0,4
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,14,0,NA,0,4
"LANCEMOORE","Lance Moore","WR","NO",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49,16.3,0,NA,0,4
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,45,22.5,0,NA,0,4
"DREWDAVIS","Drew Davis","WR","ATL",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,43,14.3,0,NA,0,4
"MARLONBROWN","Marlon Brown","WR","BAL",50,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,10.5,0,NA,0,4
"BRANDONMYERS","Brandon Myers","TE","NYG",21,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,47,11.8,0,NA,0,4
"ANDREWQUARLESS","Andrew Quarless","TE","GB",21,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,44,14.7,0,NA,0,4
