"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"ODELLBECKHAM","Odell Beckham","WR","NYG",14,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,79,13.2,1,NA,0,13
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",14,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,79,15.8,1,NA,0,13
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",14,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,78,13,1,NA,0,13
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",28,62,37,20,190,1,1,54.1,5.1,3,18,6,0,NA,NA,NA,NA,NA,0,12
"RASHADJENNINGS","Rashad Jennings","RB","NYG",15,62,NA,NA,NA,NA,NA,NA,NA,18,81,4.5,0,4,41,10.2,0,NA,0,12
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",15,62,NA,NA,NA,NA,NA,NA,NA,16,66,4.1,1,2,9,4.5,0,NA,0,12
"TRENTRICHARDSON","Trent Richardson","RB","IND",15,62,NA,NA,NA,NA,NA,NA,NA,17,58,3.4,1,3,19,6.3,0,NA,0,12
"ANDREELLINGTON","Andre Ellington","RB","ARI",15,62,NA,NA,NA,NA,NA,NA,NA,19,53,2.8,0,4,19,4.8,1,NA,0,12
"TORREYSMITH","Torrey Smith","WR","BAL",19,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,69,17.2,1,NA,0,12
"PERCYHARVIN","Percy Harvin","WR","NYJ",19,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,58,9.7,1,NA,0,12
"DESEANJACKSON","DeSean Jackson","WR","WAS",19,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,67,16.8,1,NA,0,12
"SHAUNHILL","Shaun Hill","QB","STL",29,70,28,17,181,1,1,60.7,6.5,2,3,1.5,0,NA,NA,NA,NA,NA,0,11
"DEREKCARR","Derek Carr","QB","OAK",29,70,41,23,186,1,1,56.1,4.5,1,3,3,0,NA,NA,NA,NA,NA,0,11
"COBYFLEENER","Coby Fleener","TE","IND",3,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,13.5,1,NA,0,11
"CHRISIVORY","Chris Ivory","RB","NYJ",19,73,NA,NA,NA,NA,NA,NA,NA,12,44,3.7,1,1,8,8,0,NA,0,10
"ANQUANBOLDIN","Anquan Boldin","WR","SF",22,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,9.6,1,NA,0,10
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",22,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,47,11.8,1,NA,0,10
"LARRYDONNELL","Larry Donnell","TE","NYG",4,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,1,NA,0,10
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",24,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,18.2,0,NA,0,9
"BRANDONLAFELL","Brandon LaFell","WR","NE",24,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,92,18.4,0,NA,0,9
"MALCOMFLOYD","Malcom Floyd","WR","SD",24,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,38,9.5,1,NA,0,9
"KENNYSTILLS","Kenny Stills","WR","NO",24,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,1,NA,0,9
"JASONWITTEN","Jason Witten","TE","DAL",5,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,9.8,1,NA,0,9
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",5,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,34,11.3,1,NA,0,9
"AUSTINSEFERIANJENKINS","Austin Seferian-Jenkins","TE","TB",5,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,31,10.3,1,NA,0,9
"SHANEVEREEN","Shane Vereen","RB","NE",20,84,NA,NA,NA,NA,NA,NA,NA,8,31,3.9,0,5,51,10.2,0,NA,0,8
"TREMASON","Tre Mason","RB","STL",20,84,NA,NA,NA,NA,NA,NA,NA,21,81,3.9,0,2,9,4.5,0,NA,0,8
"JOIQUEBELL","Joique Bell","RB","DET",20,84,NA,NA,NA,NA,NA,NA,NA,15,61,4.1,0,2,28,14,0,NA,0,8
"LAMARMILLER","Lamar Miller","RB","MIA",20,84,NA,NA,NA,NA,NA,NA,NA,18,79,4.4,0,3,19,6.3,0,NA,0,8
"VINCENTJACKSON","Vincent Jackson","WR","TB",28,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,83,13.8,0,NA,0,8
"GOLDENTATE","Golden Tate","WR","DET",28,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,81,13.5,0,NA,0,8
"ERICDECKER","Eric Decker","WR","NYJ",28,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,81,20.2,0,NA,0,8
"MICHAELCRABTREE","Michael Crabtree","WR","SF",28,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,82,20.5,0,NA,0,8
"REGGIEWAYNE","Reggie Wayne","WR","IND",28,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,16.2,0,NA,0,8
"VERNONDAVIS","Vernon Davis","TE","SF",8,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"JACOBTAMME","Jacob Tamme","TE","DEN",8,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,7,1,NA,0,8
"DELANIEWALKER","Delanie Walker","TE","TEN",8,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"TRAVISKELCE","Travis Kelce","TE","KC",8,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,7,1,NA,0,8
"MYCHALRIVERA","Mychal Rivera","TE","OAK",8,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"GIOVANIBERNARD","Giovani Bernard","RB","CIN",24,98,NA,NA,NA,NA,NA,NA,NA,6,31,5.2,0,4,42,10.5,0,NA,0,7
"ALFREDMORRIS","Alfred Morris","RB","WAS",24,98,NA,NA,NA,NA,NA,NA,NA,18,69,3.8,0,2,15,7.5,0,NA,0,7
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",24,98,NA,NA,NA,NA,NA,NA,NA,13,58,4.5,0,3,21,7,0,NA,0,7
"BRYCEBROWN","Bryce Brown","RB","BUF",24,98,NA,NA,NA,NA,NA,NA,NA,7,33,4.7,0,4,41,10.2,0,NA,0,7
"DARRENSPROLES","Darren Sproles","RB","PHI",24,98,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,2,19,9.5,0,NA,0,7
"KNILEDAVIS","Knile Davis","RB","KC",24,98,NA,NA,NA,NA,NA,NA,NA,10,51,5.1,0,2,22,11,0,NA,0,7
"JULIANEDELMAN","Julian Edelman","WR","NE",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,61,12.2,0,NA,0,7
"MARQUESCOLSTON","Marques Colston","WR","NO",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,71,17.8,0,NA,0,7
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,15.4,0,NA,0,7
"STEVESMITH","Steve Smith","WR","BAL",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,0,NA,0,7
"ANDREJOHNSON","Andre Johnson","WR","HOU",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,15.4,0,NA,0,7
"KEENANALLEN","Keenan Allen","WR","SD",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,72,12,0,NA,0,7
"JOHNBROWN","John Brown","WR","ARI",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,75,18.8,0,NA,0,7
"CECILSHORTS","Cecil Shorts","WR","JAC",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,14.2,0,NA,0,7
"JARVISLANDRY","Jarvis Landry","WR","MIA",33,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,1,NA,1,7
"RYANMATHEWS","Ryan Mathews","RB","SD",30,113,NA,NA,NA,NA,NA,NA,NA,15,61,4.1,0,1,5,5,0,NA,0,6
"MIKEWALLACE","Mike Wallace","WR","MIA",42,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,68,17,0,NA,0,6
"KENNYBRITT","Kenny Britt","WR","STL",42,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,64,21.3,0,NA,0,6
"DAVANTEADAMS","Davante Adams","WR","GB",42,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,1,NA,0,6
"TIMOTHYWRIGHT","Timothy Wright","TE","NE",13,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,NA,0,6
"ANTONIOGATES","Antonio Gates","TE","SD",13,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,15.2,0,NA,0,6
"ERICEBRON","Eric Ebron","TE","DET",13,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"OWENDANIELS","Owen Daniels","TE","BAL",13,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,61,12.2,0,NA,0,6
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",13,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"MARCEDESLEWIS","Marcedes Lewis","TE","JAC",13,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4.5,1,NA,0,6
"TERRANCEWEST","Terrance West","RB","CLE",31,123,NA,NA,NA,NA,NA,NA,NA,12,48,4,0,2,11,5.5,0,NA,0,5
"BISHOPSANKEY","Bishop Sankey","RB","TEN",31,123,NA,NA,NA,NA,NA,NA,NA,12,43,3.6,0,3,17,5.7,0,NA,0,5
"FREDJACKSON","Fred Jackson","RB","BUF",31,123,NA,NA,NA,NA,NA,NA,NA,7,31,4.4,0,3,22,7.3,0,NA,0,5
"KENDALLWRIGHT","Kendall Wright","WR","TEN",45,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,59,14.8,0,NA,0,5
"MICHAELFLOYD","Michael Floyd","WR","ARI",45,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,55,18.3,0,NA,0,5
"ALLENHURNS","Allen Hurns","WR","JAC",45,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,57,14.2,0,NA,0,5
"RUEBENRANDLE","Rueben Randle","WR","NYG",45,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,11.6,0,NA,0,5
"DWAYNEBOWE","Dwayne Bowe","WR","KC",45,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,11,0,NA,0,5
"NATEWASHINGTON","Nate Washington","WR","TEN",45,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,59,29.5,0,NA,0,5
"DOUGBALDWIN","Doug Baldwin","WR","SEA",45,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,0,NA,0,5
"CHRISHOGAN","Chris Hogan","WR","BUF",45,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,59,14.8,0,NA,0,5
"SCOTTCHANDLER","Scott Chandler","TE","BUF",19,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,17.3,0,NA,0,5
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",19,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,9.5,1,NA,1,5
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",34,136,NA,NA,NA,NA,NA,NA,NA,8,33,4.1,0,2,12,6,0,NA,0,4
"PIERRETHOMAS","Pierre Thomas","RB","NO",34,136,NA,NA,NA,NA,NA,NA,NA,3,11,3.7,0,4,31,7.8,0,NA,0,4
"DANHERRON","Dan Herron","RB","IND",34,136,NA,NA,NA,NA,NA,NA,NA,6,29,4.8,0,2,21,10.5,0,NA,0,4
"ROYHELU","Roy Helu","RB","WAS",34,136,NA,NA,NA,NA,NA,NA,NA,3,12,4,0,4,39,9.8,0,NA,0,4
"THEORIDDICK","Theo Riddick","RB","DET",34,136,NA,NA,NA,NA,NA,NA,NA,3,11,3.7,0,3,31,10.3,0,NA,0,4
"CHRISJOHNSON","Chris Johnson","RB","NYJ",34,136,NA,NA,NA,NA,NA,NA,NA,7,33,4.7,0,2,19,9.5,0,NA,0,4
"CHARLESSIMS","Charles Sims","RB","TB",34,136,NA,NA,NA,NA,NA,NA,NA,8,38,4.8,0,2,19,9.5,0,NA,0,4
"CARLOSHYDE","Carlos Hyde","RB","SF",34,136,NA,NA,NA,NA,NA,NA,NA,7,31,4.4,0,1,10,10,0,NA,0,4
"BRANDENOLIVER","Branden Oliver","RB","SD",34,136,NA,NA,NA,NA,NA,NA,NA,9,30,3.3,0,3,12,4,0,NA,0,4
"ANTHONYDIXON","Anthony Dixon","RB","BUF",34,136,NA,NA,NA,NA,NA,NA,NA,14,47,3.4,0,1,4,4,0,NA,0,4
"CORDARRELLEPATTERSON","Cordarrelle Patterson","WR","MIN",53,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,13.3,0,NA,0,4
"DAMARISJOHNSON","Damaris Johnson","WR","HOU",53,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49,16.3,0,NA,0,4
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",53,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,43,14.3,0,NA,0,4
"ROBERTWOODS","Robert Woods","WR","BUF",53,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,12.2,0,NA,0,4
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",53,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49,16.3,0,NA,0,4
"NILESPAUL","Niles Paul","TE","WAS",21,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,41,10.2,0,NA,0,4
"LUKEWILLSON","Luke Willson","TE","SEA",21,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41,20.5,0,NA,0,4
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",44,153,NA,NA,NA,NA,NA,NA,NA,4,22,5.5,0,2,12,6,0,NA,0,3
"BOBBYRAINEY","Bobby Rainey","RB","TB",44,153,NA,NA,NA,NA,NA,NA,NA,5,18,3.6,0,2,25,12.5,0,NA,0,3
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",44,153,NA,NA,NA,NA,NA,NA,NA,3,10,3.3,0,3,28,9.3,0,NA,0,3
"BENTATE","Ben Tate","RB","MIN",44,153,NA,NA,NA,NA,NA,NA,NA,5,17,3.4,0,3,22,7.3,0,NA,0,3
"DOUGMARTIN","Doug Martin","RB","TB",44,153,NA,NA,NA,NA,NA,NA,NA,10,38,3.8,0,0,0,0,0,NA,0,3
"BERNARDPIERCE","Bernard Pierce","RB","BAL",44,153,NA,NA,NA,NA,NA,NA,NA,6,31,5.2,0,0,0,0,0,NA,0,3
"DAMIENWILLIAMS","Damien Williams","RB","MIA",44,153,NA,NA,NA,NA,NA,NA,NA,2,11,5.5,0,2,29,14.5,0,NA,0,3
"JONATHANGRIMES","Jonathan Grimes","RB","HOU",44,153,NA,NA,NA,NA,NA,NA,NA,5,22,4.4,0,3,19,6.3,0,NA,0,3
"JONASGRAY","Jonas Gray","RB","NE",44,153,NA,NA,NA,NA,NA,NA,NA,7,31,4.4,0,0,0,0,0,NA,0,3
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB","BAL",44,153,NA,NA,NA,NA,NA,NA,NA,4,19,4.8,0,2,25,12.5,0,NA,0,3
"TOBYGERHART","Toby Gerhart","RB","JAC",44,153,NA,NA,NA,NA,NA,NA,NA,4,10,2.5,0,2,26,13,0,NA,0,3
"DARRENMCFADDEN","Darren McFadden","RB","OAK",44,153,NA,NA,NA,NA,NA,NA,NA,9,18,2,0,3,23,7.7,0,NA,0,3
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","OAK",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,35,11.7,0,NA,0,3
"BRIANHARTLINE","Brian Hartline","WR","MIA",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,38,12.7,0,NA,0,3
"GREGJENNINGS","Greg Jennings","WR","MIN",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,0,NA,0,3
"JARONBROWN","Jaron Brown","WR","ARI",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,38,12.7,0,NA,0,3
"JOEMORGAN","Joe Morgan","WR","NO",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,33,16.5,0,NA,0,3
"CHARLESJOHNSON","Charles Johnson","WR","MIN",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,0,NA,0,3
"STEVEJOHNSON","Steve Johnson","WR","SF",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,31,15.5,0,NA,0,3
"MILESAUSTIN","Miles Austin","WR","CLE",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,33,16.5,0,NA,0,3
