"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"ADRIANPETERSON","RB","Adrian Peterson","MIN",2,16,17.05,3.5,NA,0,0,0,18.5,91,0.6,2.8,23.2,0.1,0,0,0.2
"PHILIPRIVERS","QB","Philip Rivers","SD",15,18,16.9,0,NA,278,1.6,0.9,2,4.3,0,0,0,0,0,0,0.3
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",16,19,16.84,0,NA,227,1.4,0.7,3.6,19.7,0.2,0,0,0,0,0,0.1
"JULIOJONES","WR","Julio Jones","ATL",2,20,16.67,11,NA,0,0,0,0.1,0.8,0,7.5,99.2,0.5,0,0,0.1
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","NYJ",17,21,16.55,0,NA,240,1.5,1.1,3.8,15.7,0.1,0,0,0,0,0,0.3
"RYANMALLETT","QB","Ryan Mallett","HOU",18,22,16.53,0,NA,260,1.5,0.9,2,5,0.1,0,0,0,0,0,0.1
"ALEXSMITH","QB","Alex Smith","KC",19,23,16.28,0,NA,231,1.4,0.8,3.7,18.9,0.1,0,0,0,0,0,0.2
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",3,24,16.24,11.2,NA,0,0,0,0,0,0,6.9,89.1,0.6,0,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",20,25,16.19,0,NA,251,1.6,0.8,2.6,5.4,0.1,0,0,0,0,0,0.2
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",3,26,16.06,2.8,NA,0,0,0,18.6,87.5,0.6,2.2,17.8,0.1,0,0,0.1
"JAMAALCHARLES","RB","Jamaal Charles","KC",4,27,15.84,5.2,NA,0,0,0,14.3,65.3,0.5,3.9,33.1,0.2,0,0,0.2
"BLAKEBORTLES","QB","Blake Bortles","JAX",21,28,15.74,0,NA,256,1.1,1.1,3.7,22.3,0.1,0,0,0,0,0,0.3
"NICKFOLES","QB","Nick Foles","STL",22,29,15.67,0,NA,231,1.5,0.6,2.2,9.7,0.1,0,0,0,0,0,0.2
"BRANDONWEEDEN","QB","Brandon Weeden","DAL",23,30,15.2,0,NA,235,1.5,0.9,2,6.3,0.1,0,0,0,0,0,0.3
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",4,31,15.18,9.3,NA,0,0,0,0.5,3.6,0,6.2,86.3,0.5,0,0,0
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",5,32,15.16,9.7,NA,0,0,0,0.4,2.5,0,6.5,86.4,0.5,0,0,0
"JAMEISWINSTON","QB","Jameis Winston","TB",24,33,15.15,0,NA,244,1.2,1.1,4.3,16.4,0.1,0,0,0,0,0,0.5
"ANDYDALTON","QB","Andy Dalton","CIN",25,34,14.81,0,NA,243,1.2,1.1,3.1,9.7,0.1,0,0,0,0,0,0.1
"RANDALLCOBB","WR","Randall Cobb","GB",6,34,14.81,8.3,NA,0,0,0,0.8,5.2,0,5.9,79.8,0.6,0,0,0
"MATTFORTE","RB","Matt Forte","CHI",5,36,14.76,5.6,NA,0,0,0,15.3,58.3,0.3,4.6,42.4,0.1,0,0,0.1
"CALVINJOHNSON","WR","Calvin Johnson","DET",7,37,14.62,9.6,NA,0,0,0,0,0,0,5.6,82,0.6,0,0,0
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",26,38,14.49,0,NA,202,1,1.1,6.4,30.3,0.2,0,0,0,0,0,0.4
"DEREKCARR","QB","Derek Carr","OAK",27,39,14.4,0,NA,247,1.3,0.9,2,6.2,0,0,0,0,0,0,0.4
"LUKEMCCOWN","QB","Luke McCown","NO",28,40,14.38,0,NA,247,1.3,1.4,3.2,9.7,0.1,0,0,0,0,0,0.4
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",8,41,14.36,10,NA,0,0,0,0,0,0,6.4,78.8,0.6,0,0,0.1
"JUSTINFORSETT","RB","Justin Forsett","BAL",6,42,14.23,4.2,NA,0,0,0,16.2,74.5,0.3,3.4,26.4,0.1,0,0,0.1
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",7,43,14.04,3.6,NA,0,0,0,16.1,72.6,0.5,2.8,21.6,0.1,0,0,0.1
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",8,44,13.93,2.6,NA,0,0,0,18.3,86,0.4,2.1,14.8,0.1,0,0,0.1
"SAMBRADFORD","QB","Sam Bradford","PHI",29,45,13.9,0,NA,235,1.3,1,2.1,6.1,0.1,0,0,0,0,0,0.3
"JULIANEDELMAN","WR","Julian Edelman","NE",9,46,13.86,9.1,NA,0,0,0,0.9,6,0,6.8,69.6,0.5,0,0,0.1
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",9,47,13.42,4.6,NA,0,0,0,13.5,50.9,0.4,3.7,36.1,0.1,0,0,0.1
"AJGREEN","WR","A.J. Green","CIN",10,48,13.34,9.1,NA,0,0,0,0.3,1.8,0,5.5,78.6,0.4,0,0,0.1
"CJANDERSON","RB","C.J. Anderson","DEN",10,48,13.34,4.1,NA,0,0,0,13.8,57.5,0.5,3.3,27.1,0.1,0,0,0.1
"EDDIELACY","RB","Eddie Lacy","GB",11,50,13.12,3.1,NA,0,0,0,15.4,69.9,0.4,2.3,16.5,0.1,0,0,0.1
"JOSHMCCOWN","QB","Josh McCown","CLE",30,51,13.08,0,NA,202,1,0.7,2.9,14.5,0.2,0,0,0,0,0,0.4
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",1,52,13.04,8.1,NA,0,0,0,0,0,0,5.2,64.3,0.7,0,0,0
"KIRKCOUSINS","QB","Kirk Cousins","WAS",31,53,12.95,0,NA,237,1.1,1.2,1.4,5.4,0.1,0,0,0,0,0,0.3
"LESEANMCCOY","RB","LeSean McCoy","BUF",12,54,12.85,3.5,NA,0,0,0,16.6,64.8,0.4,2.9,20.9,0.1,0,0,0.1
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",11,54,12.85,8.2,NA,0,0,0,0,0,0,5.4,78.6,0.4,0,0,0.1
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",13,56,12.82,3.6,NA,0,0,0,15,60.8,0.5,2.8,21.8,0.1,0,0,0.1
"JIMMYCLAUSEN","QB","Jimmy Clausen","CHI",32,57,12.58,0,NA,227,1,1.1,2.5,7.6,0.1,0,0,0,0,0,0.2
"CARLOSHYDE","RB","Carlos Hyde","SF",14,57,12.58,2.8,NA,0,0,0,15.5,67.5,0.4,2.2,17.3,0.1,0,0,0.1
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",12,59,12.55,8.2,NA,0,0,0,0,0,0,5.4,68.7,0.5,0,0,0
"FRANKGORE","RB","Frank Gore","IND",15,60,12.54,2.7,NA,0,0,0,16.4,67.8,0.4,2.2,17.8,0.1,0,0,0.1
"JARVISLANDRY","WR","Jarvis Landry","MIA",13,61,12.39,9.1,NA,0,0,0,0.7,4.7,0,6.2,65.1,0.3,0.1,0,0
"TJYELDON","RB","T.J. Yeldon","JAX",16,62,12.22,4.1,NA,0,0,0,14.1,57,0.3,3.3,26.1,0.1,0,0,0.1
"AMEERABDULLAH","RB","Ameer Abdullah","DET",17,63,11.91,4.6,NA,0,0,0,10.7,47.5,0.3,3.7,30.1,0.1,0,0,0.1
"JEREMYHILL","RB","Jeremy Hill","CIN",18,64,11.89,1.6,NA,0,0,0,17.1,73,0.5,1.3,9.6,0,0,0,0.2
"JOSEPHRANDLE","RB","Joseph Randle","DAL",18,64,11.89,1.5,NA,0,0,0,17.4,75.1,0.5,1.2,9.8,0,0,0,0.3
"DIONLEWIS","RB","Dion Lewis","NE",20,66,11.88,4.7,NA,0,0,0,10,40.3,0.3,3.6,32.2,0.2,0,0,0.1
"LAMARMILLER","RB","Lamar Miller","MIA",21,67,11.87,3.5,NA,0,0,0,14,61.6,0.3,2.8,21.7,0.1,0,0,0.1
"MIKEEVANS","WR","Mike Evans","TB",14,68,11.8,8,NA,0,0,0,0,0,0,4.8,71.3,0.4,0,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","KC",15,69,11.78,8.2,NA,0,0,0,0.2,1.4,0,5.4,69.2,0.3,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",22,70,11.49,1.1,NA,0,0,0,16.8,74.2,0.5,0.9,7,0,0,0,0.2
"ALLENROBINSON","WR","Allen Robinson","JAX",16,71,11.48,8.6,NA,0,0,0,0,0,0,5.2,71.7,0.3,0,0,0
"MELVINGORDON","RB","Melvin Gordon","SD",23,72,11.47,2.3,NA,0,0,0,16.1,68.8,0.3,1.8,14.2,0.1,0,0,0.1
"TYHILTON","WR","T.Y. Hilton","IND",17,73,11.29,7.5,NA,0,0,0,0.3,1.7,0,4.6,62.6,0.4,0,0,0.1
"STEVESMITH","WR","Steve Smith Sr.","BAL",18,74,11.21,7.5,NA,0,0,0,0,0,0,4.8,64.8,0.4,0.1,0,0.1
"DANNYWOODHEAD","RB","Danny Woodhead","SD",24,75,11.08,5.2,NA,0,0,0,6.8,29.7,0.1,4.2,39.1,0.2,0,0,0.1
"CHRISJOHNSON","RB","Chris Johnson","ARI",25,76,11.05,1.3,NA,0,0,0,17,70.9,0.4,1,8.4,0,0,0,0.1
"KEENANALLEN","WR","Keenan Allen","SD",19,77,10.78,7.2,NA,0,0,0,0,0,0,4.8,65.3,0.3,0,0,0
"JOHNBROWN","WR","John Brown","ARI",19,77,10.78,6.9,NA,0,0,0,0.3,1.7,0,4.2,59.4,0.4,0,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",21,79,10.75,9,NA,0,0,0,0,0,0,5.4,59.3,0.4,0,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",22,80,10.52,7.9,NA,0,0,0,0.2,1.5,0,5.3,58.8,0.3,0,0,0.1
"AMARICOOPER","WR","Amari Cooper","OAK",23,81,10.44,8.2,NA,0,0,0,0.2,1.5,0,5.1,58.6,0.3,0,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",2,81,10.44,7.5,NA,0,0,0,0,0,0,5.2,56.3,0.4,0,0,0.1
"DONTEMONCRIEF","WR","Donte Moncrief","IND",24,83,10.4,6.8,NA,0,0,0,0.3,1.7,0,4.2,54.8,0.4,0,0,0
"DOUGMARTIN","RB","Doug Martin","TB",26,84,10.39,2.2,NA,0,0,0,15.6,62.1,0.3,1.7,13.6,0,0,0,0.1
"PIERREGARCON","WR","Pierre Garcon","WAS",25,85,10.32,8.1,NA,0,0,0,0,0,0,5,63.2,0.3,0,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",26,86,10.22,7.2,NA,0,0,0,0.3,1.9,0,4.3,60,0.3,0,0,0
"TREMASON","RB","Tre Mason","STL",27,87,10.16,2.1,NA,0,0,0,13.2,57,0.4,1.7,13.4,0.1,0,0,0.1
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",27,87,10.16,2.1,NA,0,0,0,11.8,52.6,0.4,1.8,14.9,0.1,0,0,0.1
"SHANEVEREEN","RB","Shane Vereen","NYG",29,89,10.05,5.2,NA,0,0,0,5.1,20.3,0.2,3.9,39.4,0.2,0,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",30,90,9.93,1.6,NA,0,0,0,15.4,60.7,0.4,1.2,8.8,0.1,0,0,0.1
"DAVIDJOHNSON","RB","David Johnson","ARI",31,91,9.87,3.6,NA,0,0,0,7.6,33.5,0.3,3,23.8,0.1,0,0,0.1
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",32,92,9.83,0.3,NA,0,0,0,14.2,58.6,0.6,0.3,2.1,0,0,0,0.1
"CHRISPOLK","RB","Chris Polk","HOU",33,93,9.82,1.8,NA,0,0,0,11.8,49.7,0.4,1.5,12.4,0.1,0,0,0.1
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",27,93,9.82,7.9,NA,0,0,0,0,0,0,4.7,55.9,0.3,0,0,0
"STEVEJOHNSON","WR","Stevie Johnson","SD",28,95,9.76,6.5,NA,0,0,0,0,0,0,4.3,57.1,0.3,0,0,0
"TYLEREIFERT","TE","Tyler Eifert","CIN",3,96,9.74,6.6,NA,0,0,0,0,0,0,4.7,55.6,0.3,0,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",29,97,9.7,7.2,NA,0,0,0,0,0,0,4.9,60.3,0.2,0,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",30,98,9.65,5.7,NA,0,0,0,0.2,1,0,4.1,55.8,0.3,0,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",31,99,9.63,6.8,NA,0,0,0,0,0,0,3.9,59.5,0.3,0,0,0
"MATTJONES","RB","Matt Jones","WAS",34,100,9.48,1.6,NA,0,0,0,12.2,53,0.4,1.3,9.8,0,0,0,0.1
"DAVANTEADAMS","WR","Davante Adams","GB",32,101,9.37,5.9,NA,0,0,0,0,0,0,3.6,52.4,0.4,0,0,0
"BILALPOWELL","RB","Bilal Powell","NYJ",35,102,9.36,4,NA,0,0,0,9.2,34.3,0.2,3.2,25.5,0.1,0,0,0.1
"ANDREJOHNSON","WR","Andre Johnson","IND",33,103,9.32,6.5,NA,0,0,0,0,0,0,3.9,47.5,0.5,0,0,0.1
"GREGOLSEN","TE","Greg Olsen","CAR",4,103,9.32,6.3,NA,0,0,0,0,0,0,4.3,52.7,0.3,0,0,0
"MARKINGRAM","RB","Mark Ingram","NO",36,105,9.24,2.7,NA,0,0,0,11.4,44.1,0.3,2.2,15.8,0.1,0,0,0.1
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",37,106,9.23,4.7,NA,0,0,0,7.1,28,0.2,3.7,29.1,0.1,0,0,0
"JASONWITTEN","TE","Jason Witten","DAL",5,107,9.22,5.9,NA,0,0,0,0,0,0,4.3,50.6,0.3,0,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",6,108,9.18,5.5,NA,0,0,0,0,0,0,3.5,41.8,0.5,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",34,109,9.08,6.4,NA,0,0,0,0,0,0,4.2,52.6,0.3,0,0,0.1
"GOLDENTATE","WR","Golden Tate","DET",35,110,9.01,6.4,NA,0,0,0,0.2,1.5,0,4.2,51.7,0.2,0,0,0
"EDDIEROYAL","WR","Eddie Royal","CHI",36,111,8.99,7.5,NA,0,0,0,0,0,0,4.5,54.3,0.2,0,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",37,112,8.95,5.6,NA,0,0,0,0,0,0,3.5,51.4,0.4,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIN",38,113,8.87,5.8,NA,0,0,0,0,0,0,3.5,53,0.3,0,0,0
"ERICEBRON","TE","Eric Ebron","DET",7,114,8.86,7,NA,0,0,0,0,0,0,4.3,48.5,0.3,0,0,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",39,115,8.81,6.4,NA,0,0,0,0.7,4.4,0,4.1,48.4,0.2,0,0,0
"JAMESJONES","WR","James Jones","GB",40,116,8.78,4.9,NA,0,0,0,0,0,0,3.2,48,0.4,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",8,117,8.77,5.6,NA,0,0,0,0,0,0,4.2,48.2,0.3,0,0,0.1
"DELANIEWALKER","TE","Delanie Walker","TEN",9,118,8.74,6.3,NA,0,0,0,0,0,0,4.1,47.3,0.3,0,0,0.1
"MARKUSWHEATON","WR","Markus Wheaton","PIT",41,119,8.73,5.6,NA,0,0,0,0.4,2.5,0,3.6,52.5,0.2,0,0,0
"TEDGINN","WR","Ted Ginn Jr.","CAR",42,120,8.67,5.7,NA,0,0,0,0.3,1.9,0,3.3,48.2,0.3,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",43,121,8.63,4.9,NA,0,0,0,0,0,0,3,52.2,0.3,0,0,0
"ALLENHURNS","WR","Allen Hurns","JAX",44,122,8.61,6.5,NA,0,0,0,0,0,0,4,53,0.2,0,0,0
"JORDANREED","TE","Jordan Reed","WAS",10,123,8.59,6.8,NA,0,0,0,0,0,0,4.6,47.7,0.3,0,0,0
"NATEWASHINGTON","WR","Nate Washington","HOU",45,123,8.59,5.2,NA,0,0,0,0,0,0,3.3,51.3,0.3,0,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",46,125,8.53,5.6,NA,0,0,0,0,0,0,3.6,50.9,0.3,0,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",47,126,8.52,3.9,NA,0,0,0,3.2,23.7,0.1,2.5,27.1,0.2,0.1,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",38,127,8.51,2.2,NA,0,0,0,10.7,42.9,0.3,1.7,13.1,0.1,0,0,0.1
"RASHADJENNINGS","RB","Rashad Jennings","NYG",39,128,8.46,1.7,NA,0,0,0,10.8,40.6,0.4,1.4,11.2,0,0,0,0
"JAREDCOOK","TE","Jared Cook","STL",11,129,8.34,5.7,NA,0,0,0,0,0,0,3.8,45.2,0.3,0,0,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",48,130,8.24,6,NA,0,0,0,0,0,0,3.9,48.2,0.3,0,0,0
"CHARLESJOHNSON","WR","Charles Johnson","MIN",49,131,8.23,5.5,NA,0,0,0,0,0,0,3.3,47.8,0.3,0,0,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","WAR",50,132,8.21,5.2,NA,0,0,0,0,0,0,3.1,48.4,0.3,0,0,0
"CJSPILLER","RB","C.J. Spiller","NO",40,133,8.19,5.1,NA,0,0,0,4,17.7,0.1,4.1,33.5,0.1,0,0,0.1
"TORREYSMITH","WR","Torrey Smith","SF",51,134,8.15,5.3,NA,0,0,0,0,0,0,3.2,53.1,0.2,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",12,135,7.97,6.8,NA,0,0,0,0,0,0,4.3,45.1,0.2,0,0,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",41,136,7.85,1.1,NA,0,0,0,10.6,43,0.4,0.9,7.4,0,0,0,0.1
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",52,137,7.84,4.7,NA,0,0,0,0.3,2.1,0,2.7,41.7,0.2,0.1,0,0
"AARONDOBSON","WR","Aaron Dobson","NE",53,138,7.83,4.7,NA,0,0,0,0,0,0,3.2,42.8,0.3,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","MIA",13,139,7.76,5.3,NA,0,0,0,0,0,0,3.5,43.1,0.3,0,0,0
"HARRYDOUGLAS","WR","Harry Douglas","TEN",54,140,7.67,5.3,NA,0,0,0,0.2,1.5,0,3.3,41.2,0.3,0,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",42,141,7.62,0.6,NA,0,0,0,11.7,47.7,0.4,0.5,4.2,0,0,0,0.1
"CECILSHORTS","WR","Cecil Shorts III","HOU",55,141,7.62,5.2,NA,0,0,0,0.2,1,0,3.2,41.8,0.3,0,0,0
"PERCYHARVIN","WR","Percy Harvin","BUF",56,143,7.6,5.1,NA,0,0,0,1.1,7.3,0,3.5,39.5,0.2,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",56,143,7.6,4.8,NA,0,0,0,0,0,0,2.9,43.9,0.3,0,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",14,145,7.54,4.9,NA,0,0,0,0,0,0,3.3,39.7,0.3,0,0,0
"ALFREDBLUE","RB","Alfred Blue","HOU",43,146,7.53,1.2,NA,0,0,0,10.6,42.8,0.3,1,8.1,0,0,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",15,147,7.5,5.4,NA,0,0,0,0,0,0,3.4,42.6,0.3,0,0,0
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",58,147,7.5,5.3,NA,0,0,0,0,0,0,3.5,43.6,0.2,0,0,0
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",15,147,7.5,5.2,NA,0,0,0,0,0,0,3.6,38.5,0.3,0,0,0
"RYANGRANT","WR","Ryan Grant","WAS",59,150,7.43,5.5,NA,0,0,0,0,0,0,3.2,44.1,0.2,0,0,0
"COBYFLEENER","TE","Coby Fleener","IND",17,151,7.42,4.8,NA,0,0,0,0,0,0,3,35.8,0.4,0,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",44,152,7.39,4.6,NA,0,0,0,3.8,15.2,0.1,3.5,28.2,0.1,0.1,0,0.1
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",60,153,7.31,4.1,NA,0,0,0,0,0,0,2.7,40,0.3,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",61,154,7.29,4.6,NA,0,0,0,0,0,0,2.8,40.1,0.3,0,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",18,155,7.26,5.3,NA,0,0,0,0,0,0,3.3,43.2,0.2,0,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",62,156,7.18,5.4,NA,0,0,0,0,0,0,3.3,42.1,0.2,0,0,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",45,157,7.07,3.1,NA,0,0,0,4.6,18.5,0.1,2.5,23,0.1,0.1,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",63,158,7.01,5.7,NA,0,0,0,0.3,2.1,0,3.7,39.5,0.2,0,0,0
"RICHARDRODGERS","TE","Richard Rodgers","GB",19,159,6.99,4.3,NA,0,0,0,0,0,0,2.9,32.7,0.4,0,0,0
"MARVINJONES","WR","Marvin Jones","CIN",64,160,6.91,5,NA,0,0,0,0.3,1.8,0,3,39.8,0.2,0,0,0
"QUINCYENUNWA","WR","Quincy Enunwa","NYJ",65,161,6.87,5.2,NA,0,0,0,0,0,0,3.2,38.2,0.3,0,0,0
"KAMARAIKEN","WR","Kamar Aiken","BAL",66,162,6.82,4.6,NA,0,0,0,0,0,0,2.9,38.8,0.3,0,0,0
"CHARLESCLAY","TE","Charles Clay","BUF",20,163,6.81,5.1,NA,0,0,0,0,0,0,3.4,37.4,0.2,0,0,0
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",20,163,6.81,4.6,NA,0,0,0,0,0,0,3.1,34,0.3,0,0,0
"CHARLESSIMS","RB","Charles Sims","TB",46,165,6.75,3.7,NA,0,0,0,5.2,20,0.1,2.9,23.8,0.1,0,0,0.1
"JOSHROBINSON","RB","Josh Robinson","IND",47,166,6.65,2,NA,0,0,0,6.9,28.8,0.2,1.7,13.8,0.1,0,0,0.1
"OWENDANIELS","TE","Owen Daniels","DEN",22,167,6.57,4.5,NA,0,0,0,0,0,0,3,34.3,0.3,0,0,0
"JAMESSTARKS","RB","James Starks","GB",48,168,6.5,1.8,NA,0,0,0,7.7,34.8,0.1,1.4,11,0.1,0,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",49,169,6.48,4.2,NA,0,0,0,1.8,7.6,0.1,3.5,28.7,0.1,0,0,0
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",67,170,6.35,5.2,NA,0,0,0,0,0,0,3.1,35.2,0.2,0,0,0
"JOIQUEBELL","RB","Joique Bell","DET",50,171,6.34,1.5,NA,0,0,0,8.5,31.1,0.3,1.2,9.1,0,0,0,0.1
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",68,172,6.31,4.7,NA,0,0,0,0,0,0,2.6,36.7,0.2,0,0,0
"DARRENMCFADDEN","RB","Darren McFadden","DAL",51,173,6.3,0.9,NA,0,0,0,9.6,37,0.3,0.7,5.8,0,0,0,0.1
"DEVINFUNCHESS","WR","Devin Funchess","CAR",69,174,6.26,4.3,NA,0,0,0,0,0,0,2.6,33.2,0.3,0,0,0
"JORDANNORWOOD","WR","Jordan Norwood","DEN",70,175,6.24,4.5,NA,0,0,0,0,0,0,2.8,34.6,0.2,0,0,0
"TERRONWARD","RB","Terron Ward","ATL",52,176,6.1,1.4,NA,0,0,0,7.5,28.1,0.3,1.1,9.6,0,0,0,0.1
"TODDGURLEY","RB","Todd Gurley","STL",52,176,6.1,1.2,NA,0,0,0,6.8,30.3,0.3,1,8.1,0,0,0,0.1
"LANCEDUNBAR","RB","Lance Dunbar","DAL",54,178,6.07,4.1,NA,0,0,0,0.9,3.3,0,3.4,30.6,0.1,0,0,0
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",55,179,6.02,2.4,NA,0,0,0,5.4,21.9,0.1,2,16.7,0.1,0,0,0.1
"STEDMANBAILEY","WR","Stedman Bailey","STL",71,180,5.98,4.2,NA,0,0,0,0,0,0,2.7,35,0.2,0,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",72,181,5.96,4.7,NA,0,0,0,0,0,0,3,31.1,0.2,0,0,0
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",73,182,5.93,3.5,NA,0,0,0,0.1,0.8,0,2.3,30.8,0.2,0.1,0,0
