"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"ERICDECKER","WR","Eric Decker","NYJ",15,41,14.7,9,NA,NA,NA,NA,NA,NA,NA,5,62,1,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",8,42,14.6,1,NA,NA,NA,NA,16,77,1,1,4,0,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",16,43,14.5,8,NA,0,0,0,0,0,0,7,50,1,0,0,0
"AARONRODGERS","QB","Aaron Rodgers","GB",17,44,14.38,0,NA,202,1,1,4,33,0,0,0,0,0,0,0
"MARKSANCHEZ","QB","Mark Sanchez","PHI",18,45,14.36,0,NA,199,2,0,2,4,0,0,0,0,0,0,1
"ALLENROBINSON","WR","Allen Robinson","JAX",17,46,14.1,11,NA,NA,NA,NA,NA,NA,NA,5,56,1,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",4,47,13.8,9,NA,NA,NA,NA,NA,NA,NA,8,98,0,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",18,48,13.6,4,NA,NA,NA,NA,NA,NA,NA,2,66,1,0,0,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",19,49,13.5,5,NA,0,0,0,0,0,0,3,60,1,0,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",20,50,13.4,7,NA,0,0,0,0,0,0,6,44,1,0,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",19,51,12.9,0,NA,200,1,0,4,9,0,0,0,0,0,0,0
"MARKINGRAM","RB","Mark Ingram","NO",9,52,12.7,8,NA,NA,NA,NA,9,52,0,6,45,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",21,53,12.5,11,NA,0,0,0,0,0,0,7,90,0,0,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",5,54,12.1,8,NA,NA,NA,NA,NA,NA,NA,6,91,0,NA,NA,NA
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",10,55,11.8,3,NA,0,0,0,12,48,1,1,5,0,0,0,0
"TYLEREIFERT","TE","Tyler Eifert","CIN",6,56,11.5,4,NA,NA,NA,NA,NA,NA,NA,3,40,1,NA,NA,0
"CECILSHORTS","WR","Cecil Shorts III","HOU",22,57,11.3,4,NA,NA,NA,NA,3,20,0,3,18,1,NA,NA,0
"MATTRYAN","QB","Matt Ryan","ATL",20,58,11.1,NA,NA,230,1,2,1,-1,0,NA,NA,NA,NA,NA,0
"MATTCASSEL","QB","Matt Cassel","DAL",21,59,10.62,0,NA,93,1,0,2,9,0,0,0,0,0,1,0
"JEREMYHILL","RB","Jeremy Hill","CIN",11,60,10.5,1,NA,NA,NA,NA,16,86,0,1,14,0,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",11,60,10.5,5,NA,NA,NA,NA,14,60,0,5,20,0,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",23,62,10.4,7,NA,0,0,0,0,0,0,6,74,0,0,0,0
"WILLTYE","TE","Will Tye","NYG",7,62,10.4,8,NA,NA,NA,NA,NA,NA,NA,6,74,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",23,62,10.4,8,NA,NA,NA,NA,NA,NA,NA,3,29,1,0,0,NA
"DOUGMARTIN","RB","Doug Martin","TB",13,65,10.3,3,NA,NA,NA,NA,14,97,0,1,1,0,NA,NA,NA
"DEVINSMITH","WR","Devin Smith","NYJ",25,65,10.3,3,NA,NA,NA,NA,NA,NA,NA,2,33,1,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAX",14,67,10.2,5,NA,NA,NA,NA,9,36,0,4,46,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",26,68,10.1,6,NA,NA,NA,NA,NA,NA,NA,1,36,1,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",15,69,10,5,NA,0,0,0,7,39,0,4,41,0,0,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",27,70,9.9,8,NA,NA,NA,NA,NA,NA,NA,4,19,1,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",28,71,9.8,6,NA,0,0,0,0,0,0,5,73,0,0,0,0
"DARRENMCFADDEN","RB","Darren McFadden","DAL",16,72,9.6,6,NA,0,0,0,10,11,0,4,45,0,0,1,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",29,72,9.6,10,NA,NA,NA,NA,NA,NA,NA,4,76,0,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",8,74,9.5,9,NA,0,0,0,0,0,0,5,70,0,0,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",17,74,9.5,1,NA,NA,NA,NA,23,78,0,1,12,0,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",9,76,9.4,6,NA,NA,NA,NA,NA,NA,NA,5,69,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",30,77,9.3,11,NA,NA,NA,NA,NA,NA,NA,6,63,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",18,78,9.2,4,NA,0,0,0,21,68,0,3,9,0,0,0,0
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",19,79,9,2,NA,NA,NA,NA,18,110,0,0,0,0,NA,NA,1
"RODDYWHITE","WR","Roddy White","ATL",31,79,9,8,NA,NA,NA,NA,NA,NA,NA,6,60,0,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",32,81,8.9,10,NA,NA,NA,NA,NA,NA,NA,5,64,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",10,82,8.8,10,NA,NA,NA,NA,NA,NA,NA,7,53,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",20,83,8.7,3,NA,NA,NA,NA,22,59,0,1,23,0,NA,NA,NA
"DREWBREES","QB","Drew Brees","NO",22,84,8.12,NA,NA,228,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"JULIOJONES","WR","Julio Jones","ATL",33,85,8.1,7,NA,NA,NA,NA,NA,NA,NA,5,56,0,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",33,85,8.1,2,NA,NA,NA,NA,NA,NA,NA,1,16,1,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",21,87,8,2,NA,0,0,0,16,63,0,1,12,0,0,0,0
"ZACHMILLER","TE","Zach Miller","CHI",11,87,8,7,NA,0,0,0,0,0,0,2,10,1,0,0,0
"BRENTCELEK","TE","Brent Celek","PHI",11,87,8,4,NA,0,0,0,0,0,0,2,10,1,0,0,0
"GREGJENNINGS","WR","Greg Jennings","MIA",35,90,7.9,3,NA,NA,NA,NA,NA,NA,NA,2,9,1,NA,NA,NA
"JAYAJAYI","RB","Jay Ajayi","MIA",22,91,7.8,6,NA,NA,NA,NA,3,6,0,4,52,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",13,91,7.8,6,NA,NA,NA,NA,NA,NA,NA,4,58,0,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",23,93,7.7,3,NA,NA,NA,NA,10,16,0,2,51,0,NA,NA,0
"DANNYWOODHEAD","RB","Danny Woodhead","SD",23,93,7.7,6,NA,NA,NA,NA,4,8,0,6,39,0,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",14,95,7.3,9,NA,NA,NA,NA,NA,NA,NA,4,53,0,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",36,96,7,8,NA,NA,NA,NA,NA,NA,NA,4,50,0,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",36,96,7,5,NA,NA,NA,NA,1,30,0,3,25,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",15,96,7,6,NA,NA,NA,NA,NA,NA,NA,5,45,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",25,96,7,7,NA,NA,NA,NA,1,-2,0,7,37,0,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",26,100,6.9,1,NA,NA,NA,NA,8,19,0,1,45,0,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",38,101,6.4,5,NA,0,0,0,0,0,0,4,44,0,0,0,0
"NICKFOLES","QB","Nick Foles","STL",23,102,6.32,NA,NA,228,0,3,1,2,0,NA,NA,NA,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",39,103,6.2,9,NA,NA,NA,NA,NA,NA,NA,4,42,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",40,104,6.1,8,NA,NA,NA,NA,NA,NA,NA,5,36,0,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",41,105,6,8,NA,NA,NA,NA,NA,NA,NA,5,35,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",42,106,5.9,7,NA,NA,NA,NA,NA,NA,NA,5,34,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",42,106,5.9,7,NA,0,0,0,0,0,0,4,39,0,0,0,0
"TREYBURTON","TE","Trey Burton","PHI",16,106,5.9,2,NA,0,0,0,0,0,0,2,49,0,0,0,0
"MATTFORTE","RB","Matt Forte","CHI",27,109,5.8,1,NA,0,0,0,15,44,0,1,9,0,0,0,0
"NATEWASHINGTON","WR","Nate Washington","HOU",44,109,5.8,4,NA,NA,NA,NA,NA,NA,NA,3,43,0,NA,NA,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",24,111,5.66,NA,NA,174,0,1,4,-3,0,NA,NA,NA,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",17,112,5.6,6,NA,0,0,0,0,0,0,4,36,0,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NYG",28,112,5.6,5,NA,NA,NA,NA,2,15,0,4,21,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",17,112,5.6,8,NA,NA,NA,NA,NA,NA,NA,5,31,0,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",25,115,5.52,NA,NA,38,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",29,116,5.4,3,NA,NA,NA,NA,4,8,0,3,31,0,NA,NA,NA
"THOMASRAWLS","RB","Thomas Rawls","SEA",30,117,5.3,1,NA,NA,NA,NA,8,53,0,0,0,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",45,117,5.3,4,NA,NA,NA,NA,NA,NA,NA,3,38,0,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",46,119,5.1,4,NA,NA,NA,NA,NA,NA,NA,4,31,0,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",31,119,5.1,2,NA,NA,NA,NA,11,32,0,1,14,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",47,121,5,6,NA,NA,NA,NA,NA,NA,NA,3,35,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",19,121,5,7,NA,0,0,0,0,0,0,4,30,0,0,0,0
"CHRISHOGAN","WR","Chris Hogan","BUF",48,123,4.9,5,NA,NA,NA,NA,NA,NA,NA,3,34,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",32,124,4.7,3,NA,NA,NA,NA,19,24,0,2,13,0,NA,NA,NA
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","REE",49,124,4.7,5,NA,NA,NA,NA,NA,NA,NA,1,22,0,0,1,NA
"SHAUNDRAUGHN","RB","Shaun Draughn","SF",33,126,4.6,1,NA,NA,NA,NA,7,37,0,1,4,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",34,127,4.5,6,NA,0,0,0,2,4,0,4,21,0,0,0,0
"BILALPOWELL","RB","Bilal Powell","NYJ",34,127,4.5,5,NA,NA,NA,NA,6,28,0,2,7,0,NA,NA,NA
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",26,129,4.4,NA,NA,110,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",20,130,4.2,3,NA,NA,NA,NA,NA,NA,NA,3,27,0,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",36,131,4.1,4,NA,NA,NA,NA,4,6,0,3,20,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",50,132,4,9,NA,NA,NA,NA,NA,NA,NA,3,25,0,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",51,133,3.9,5,NA,NA,NA,NA,1,1,0,2,28,0,0,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",37,134,3.8,3,NA,NA,NA,NA,6,14,0,2,14,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",21,134,3.8,3,NA,0,0,0,0,0,0,2,28,0,0,0,0
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",37,134,3.8,1,NA,NA,NA,NA,7,25,0,1,8,0,NA,NA,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",21,134,3.8,2,NA,NA,NA,NA,NA,NA,NA,2,28,0,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",39,138,3.7,2,NA,NA,NA,NA,3,15,0,2,12,0,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",52,138,3.7,2,NA,NA,NA,NA,NA,NA,NA,2,27,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAX",39,138,3.7,1,NA,NA,NA,NA,3,23,0,1,9,0,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",53,141,3.6,8,NA,0,0,0,0,0,0,2,26,0,0,0,0
"TODDGURLEY","RB","Todd Gurley","STL",41,142,3.5,2,NA,NA,NA,NA,9,19,0,1,11,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",41,142,3.5,3,NA,NA,NA,NA,1,3,0,3,17,0,NA,NA,NA
"CARSONPALMER","QB","Carson Palmer","ARI",27,144,3.36,NA,NA,84,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",43,145,3.3,NA,NA,NA,NA,NA,5,33,0,NA,NA,NA,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",54,146,3.2,2,NA,NA,NA,NA,NA,NA,NA,2,22,0,0,0,NA
"CHRISPOLK","RB","Chris Polk","HOU",44,146,3.2,1,NA,NA,NA,NA,6,21,0,1,6,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","TEN",23,146,3.2,2,NA,NA,NA,NA,NA,NA,NA,2,22,0,NA,NA,NA
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",45,149,3,0,NA,0,0,0,14,30,0,0,0,0,0,0,0
"DEVINFUNCHESS","WR","Devin Funchess","CAR",55,150,2.9,4,NA,0,0,0,0,0,0,2,19,0,0,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",24,150,2.9,4,NA,NA,NA,NA,NA,NA,NA,2,19,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",46,152,2.8,4,NA,NA,NA,NA,5,2,0,3,11,0,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",56,152,2.8,2,NA,NA,NA,NA,NA,NA,NA,2,18,0,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",57,154,2.7,5,NA,NA,NA,NA,NA,NA,NA,2,17,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",57,154,2.7,3,NA,NA,NA,NA,NA,NA,NA,1,22,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",59,156,2.6,1,NA,NA,NA,NA,NA,NA,NA,1,21,0,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",59,156,2.6,2,NA,0,0,0,0,0,0,2,16,0,0,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",61,158,2.5,7,NA,NA,NA,NA,2,-4,0,2,19,0,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",61,158,2.5,2,NA,0,0,0,0,0,0,2,15,0,0,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",63,160,2.4,11,NA,0,0,0,0,0,0,2,14,0,0,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD",25,160,2.4,1,NA,NA,NA,NA,NA,NA,NA,1,19,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",26,162,2.3,3,NA,NA,NA,NA,NA,NA,NA,2,13,0,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",64,163,2.2,4,NA,NA,NA,NA,NA,NA,NA,2,12,0,0,0,NA
"WESWELKER","WR","Wes Welker","STL",64,163,2.2,3,NA,NA,NA,NA,NA,NA,NA,2,12,0,0,0,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",64,163,2.2,10,NA,NA,NA,NA,NA,NA,NA,2,12,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",47,163,2.2,3,NA,NA,NA,NA,2,12,0,1,5,0,0,0,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",48,167,2.1,NA,NA,NA,NA,NA,10,21,0,NA,NA,NA,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",48,167,2.1,1,NA,NA,NA,NA,2,7,0,1,9,0,0,0,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",67,169,1.9,1,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","DET",67,169,1.9,1,NA,0,0,0,0,0,0,1,14,0,0,0,0
"CLIVEWALFORD","TE","Clive Walford","OAK",27,169,1.9,2,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",69,172,1.8,5,NA,NA,NA,NA,NA,NA,NA,2,8,0,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",70,173,1.7,4,NA,NA,NA,NA,NA,NA,NA,1,12,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","DAL",50,173,1.7,1,NA,0,0,0,2,11,0,1,1,0,0,0,0
"CJSPILLER","RB","C.J. Spiller","NO",51,175,1.6,3,NA,NA,NA,NA,1,-2,0,2,8,0,0,0,NA
"JOSHHUFF","WR","Josh Huff","PHI",71,175,1.6,1,NA,0,0,0,0,0,0,1,11,0,0,0,0
"MIKETOLBERT","RB","Mike Tolbert","CAR",51,175,1.6,1,NA,0,0,0,4,16,0,0,0,0,0,0,0
"TORREYSMITH","WR","Torrey Smith","SF",72,178,1.5,1,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",53,179,1.4,2,NA,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",73,179,1.4,1,NA,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA
"BLAINEGABBERT","QB","Blaine Gabbert","SF",28,181,1.38,NA,NA,32,0,1,1,11,0,NA,NA,NA,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",74,182,1.3,1,NA,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA
"TONYROMO","QB","Tony Romo","DAL",29,183,1.24,0,NA,106,0,3,0,0,0,0,0,0,0,0,0
"SEANMANNION","QB","Sean Mannion","STL",29,183,1.24,NA,NA,31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",54,185,1.2,1,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",75,186,0.9,3,NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","NYG",75,186,0.9,2,NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","JAX",75,186,0.9,3,NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA
"TYLERKROFT","TE","Tyler Kroft","CIN",28,186,0.9,1,NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA
"DAVIDCOBB","RB","David Cobb","TEN",55,190,0.8,1,NA,NA,NA,NA,3,8,0,0,0,0,NA,NA,NA
"BOOBIEDIXON","RB","Boobie Dixon","BUF",55,190,0.8,NA,NA,NA,NA,NA,2,8,0,NA,NA,NA,NA,NA,NA
"JEROMECUNNINGHAM","TE","Jerome Cunningham","NYG",29,192,0.7,4,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",57,193,0.5,NA,NA,NA,NA,NA,2,5,0,NA,NA,NA,NA,NA,NA
"FREDJACKSON","RB","Fred Jackson","SEA",58,194,0.4,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA
"ROYHELU","RB","Roy Helu Jr.","OAK",59,195,0.3,NA,NA,NA,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",60,196,0.2,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",61,197,0.1,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,0,0,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",61,197,0.1,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA
