"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"RUEBENRANDLE","WR","Rueben Randle","NYG",16,45,12.5,5,NA,NA,NA,NA,NA,NA,NA,5,40,1,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",16,45,12.5,3,NA,0,0,0,1,25,1,3,25,0,0,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",19,48,12.4,8,NA,NA,NA,NA,NA,NA,NA,4,44,1,NA,NA,0
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",11,49,12.1,4,NA,NA,NA,NA,9,7,0,3,39,1,NA,NA,NA
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",15,50,12.06,1,NA,309,0,0,2,3,0,1,9,0,NA,NA,1
"JULIANEDELMAN","WR","Julian Edelman","NE",20,51,12,8,NA,NA,NA,NA,NA,NA,NA,5,55,1,0,0,1
"SHANEVEREEN","RB","Shane Vereen","NYG",12,52,11.9,4,NA,NA,NA,NA,4,10,0,4,29,1,NA,NA,NA
"ELIMANNING","QB","Eli Manning","NYG",16,53,11.86,NA,NA,124,2,1,1,-1,0,NA,NA,NA,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",17,54,11.68,NA,NA,217,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",21,55,11.6,8,NA,NA,NA,NA,NA,NA,NA,5,91,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",13,55,11.6,5,NA,NA,NA,NA,22,54,0,4,42,0,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAX",13,55,11.6,3,NA,NA,NA,NA,14,64,0,3,37,0,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",13,55,11.6,2,NA,NA,NA,NA,19,88,0,1,23,0,NA,NA,NA
"MATTRYAN","QB","Matt Ryan","ATL",18,59,11.44,NA,NA,186,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONBOLDEN","RB","Brandon Bolden","NE",16,60,11.4,4,NA,NA,NA,NA,1,12,0,3,27,1,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",17,61,10.8,4,NA,0,0,0,3,0,0,2,38,1,0,0,0
"COREYBROWN","WR","Corey Brown","CAR",22,61,10.8,4,NA,NA,NA,NA,1,-12,0,2,50,1,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","TEN",6,61,10.8,3,NA,NA,NA,NA,NA,NA,NA,3,33,1,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",23,64,10.6,7,NA,NA,NA,NA,NA,NA,NA,3,31,1,NA,NA,NA
"ANDREWLUCK","QB","Andrew Luck","IND",19,65,10.5,NA,NA,130,1,0,2,13,0,NA,NA,NA,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",24,66,10.3,6,NA,0,0,0,0,0,0,5,78,0,0,0,0
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","REE",25,67,10.2,10,NA,NA,NA,NA,NA,NA,NA,5,77,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",25,67,10.2,5,NA,NA,NA,NA,NA,NA,NA,3,87,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",27,69,10.1,7,NA,NA,NA,NA,8,66,0,4,15,0,0,0,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",28,70,9.8,5,NA,NA,NA,NA,NA,NA,NA,5,73,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",29,71,9.7,6,NA,NA,NA,NA,NA,NA,NA,3,82,0,NA,NA,NA
"SHAUNDRAUGHN","RB","Shaun Draughn","SF",18,72,9.6,3,NA,NA,NA,NA,12,55,0,3,26,0,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",30,73,9.5,4,NA,NA,NA,NA,NA,NA,NA,4,75,0,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",7,74,9.3,7,NA,NA,NA,NA,NA,NA,NA,3,18,1,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",20,75,9.2,NA,NA,195,0,0,2,14,0,NA,NA,NA,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",31,75,9.2,4,NA,NA,NA,NA,NA,NA,NA,3,17,1,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",19,77,9.1,1,NA,0,0,0,13,72,0,1,14,0,0,0,0
"JOSHHILL","TE","Josh Hill","NO",8,77,9.1,2,NA,NA,NA,NA,NA,NA,NA,2,21,1,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",32,79,9,8,NA,NA,NA,NA,NA,NA,NA,4,70,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",33,80,8.9,5,NA,NA,NA,NA,NA,NA,NA,3,74,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",20,81,8.5,2,NA,NA,NA,NA,17,96,0,2,-1,0,NA,NA,1
"BENJAMINWATSON","TE","Benjamin Watson","NO",9,81,8.5,5,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",34,83,8,8,NA,NA,NA,NA,NA,NA,NA,6,50,0,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",21,84,7.9,4,NA,0,0,0,10,38,0,3,26,0,0,0,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",35,85,7.4,4,NA,NA,NA,NA,NA,NA,NA,4,54,0,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",10,85,7.4,9,NA,NA,NA,NA,NA,NA,NA,5,49,0,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",36,87,7.3,6,NA,0,0,0,0,0,0,4,53,0,0,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",22,87,7.3,2,NA,NA,NA,NA,20,66,0,1,2,0,NA,NA,NA
"DIONLEWIS","RB","Dion Lewis","NE",22,87,7.3,5,NA,NA,NA,NA,4,14,0,4,39,0,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",21,90,6.92,NA,NA,168,0,0,1,2,0,NA,NA,NA,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",37,91,6.8,3,NA,NA,NA,NA,NA,NA,NA,2,58,0,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",11,92,6.7,5,NA,NA,NA,NA,NA,NA,NA,4,47,0,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",38,92,6.7,6,NA,NA,NA,NA,NA,NA,NA,2,57,0,NA,NA,NA
"CLIVEWALFORD","TE","Clive Walford","OAK",12,94,6.6,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",24,95,5.7,1,NA,0,0,0,15,52,0,1,0,0,0,0,0
"STEFONDIGGS","WR","Stefon Diggs","MIN",39,95,5.7,5,NA,NA,NA,NA,NA,NA,NA,3,42,0,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",40,97,5.4,8,NA,NA,NA,NA,NA,NA,NA,3,39,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",41,98,5.2,3,NA,NA,NA,NA,NA,NA,NA,3,37,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",41,98,5.2,5,NA,NA,NA,NA,1,8,0,4,24,0,0,0,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",43,100,5.1,10,NA,NA,NA,NA,NA,NA,NA,5,26,0,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",13,101,4.7,6,NA,NA,NA,NA,NA,NA,NA,3,32,0,NA,NA,NA
"DWAYNEBOWE","WR","Dwayne Bowe","CLE",44,102,4.6,5,NA,0,0,0,0,0,0,3,31,0,0,0,0
"GARYBARNIDGE","TE","Gary Barnidge","CLE",14,103,4.5,7,NA,0,0,0,0,0,0,2,35,0,0,0,0
"JAYAJAYI","RB","Jay Ajayi","MIA",25,104,4.1,NA,NA,NA,NA,NA,5,41,0,NA,NA,NA,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",15,105,4,2,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",45,106,3.7,6,NA,0,0,0,0,0,0,3,22,0,0,0,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",26,106,3.7,4,NA,NA,NA,NA,8,19,0,2,28,0,0,0,1
"MATTJONES","RB","Matt Jones","WAS",27,108,3.4,3,NA,NA,NA,NA,11,27,0,2,17,0,NA,NA,1
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",46,109,3.2,3,NA,NA,NA,NA,NA,NA,NA,2,22,0,0,0,NA
"BENNIEFOWLER","WR","Bennie Fowler","DEN",46,109,3.2,3,NA,NA,NA,NA,NA,NA,NA,2,22,0,NA,NA,NA
"LANDRYJONES","QB","Landry Jones","PIT",22,111,3.16,NA,NA,79,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",48,112,3.1,3,NA,NA,NA,NA,NA,NA,NA,1,26,0,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",28,112,3.1,4,NA,NA,NA,NA,NA,NA,NA,2,21,0,0,0,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",49,114,3,6,NA,NA,NA,NA,NA,NA,NA,3,15,0,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",49,114,3,2,NA,NA,NA,NA,NA,NA,NA,1,25,0,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",16,116,2.9,8,NA,NA,NA,NA,NA,NA,NA,3,14,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",17,117,2.8,5,NA,NA,NA,NA,NA,NA,NA,3,13,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",29,117,2.8,1,NA,NA,NA,NA,5,16,0,1,7,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",18,119,2.6,3,NA,NA,NA,NA,NA,NA,NA,2,16,0,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",51,120,2.5,4,NA,NA,NA,NA,NA,NA,NA,1,20,0,0,0,NA
"OWENDANIELS","TE","Owen Daniels","DEN",19,120,2.5,4,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",30,122,2.4,1,NA,NA,NA,NA,4,20,0,1,-1,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","NYJ",30,122,2.4,3,NA,NA,NA,NA,1,3,0,1,16,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",32,124,2.3,3,NA,NA,NA,NA,8,22,0,2,11,0,NA,NA,1
"PEYTONMANNING","QB","Peyton Manning","DEN",23,125,2.2,NA,NA,80,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAMERONBRATE","TE","Cameron Brate","TB",20,125,2.2,1,NA,NA,NA,NA,NA,NA,NA,1,17,0,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",33,127,2.1,NA,NA,NA,NA,NA,3,21,0,NA,NA,NA,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",33,127,2.1,2,NA,NA,NA,NA,0,0,0,2,11,0,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",52,129,1.7,2,NA,NA,NA,NA,NA,NA,NA,1,12,0,NA,NA,NA
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",35,129,1.7,NA,NA,NA,NA,NA,3,17,0,NA,NA,NA,NA,NA,NA
"JUSTINHARDY","WR","Justin Hardy","ATL",53,131,1.6,2,NA,NA,NA,NA,NA,NA,NA,2,6,0,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",36,132,1.5,2,NA,NA,NA,NA,2,8,0,1,2,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",21,132,1.5,3,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",37,134,1.3,1,NA,NA,NA,NA,3,13,0,0,0,0,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",54,135,1.2,1,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",22,136,1.1,1,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",22,136,1.1,1,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"MYCOLEPRUITT","TE","MyCole Pruitt","MIN",22,136,1.1,2,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"NICJACOBS","TE","Nic Jacobs","JAX",22,136,1.1,1,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",38,140,1,NA,NA,NA,NA,NA,4,10,0,NA,NA,NA,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","NE",26,140,1,3,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",55,142,0.9,6,NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",39,143,0.7,NA,NA,NA,NA,NA,3,7,0,NA,NA,NA,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",56,144,0.6,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",57,145,0.4,3,NA,NA,NA,NA,NA,NA,NA,1,-1,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",40,145,0.4,1,NA,NA,NA,NA,3,3,0,1,-4,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",40,145,0.4,NA,NA,NA,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",58,148,0.3,4,NA,NA,NA,NA,NA,NA,NA,1,-2,0,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",42,149,0.2,NA,NA,NA,NA,NA,4,2,0,NA,NA,NA,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAX",42,149,0.2,1,NA,NA,NA,NA,1,2,0,0,0,0,NA,NA,NA
"KENDALLGASKINS","RB","Kendall Gaskins","SF",44,151,0.1,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","DEN",27,152,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",59,152,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","RIA",27,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",24,152,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",27,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VICTORCRUZ","WR","Victor Cruz","NYG",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",59,152,0,1,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",27,152,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DAVIDCOBB","RB","David Cobb","TEN",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","SF",45,152,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","BUF",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","CLE",24,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","SF",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEVANTEPARKER","WR","DeVante Parker","MIA",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",45,152,0,1,NA,NA,NA,NA,3,0,0,0,0,0,NA,NA,NA
"TYMONTGOMERY","WR","Ty Montgomery","GB",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHILLIPDORSETT","WR","Phillip Dorsett","IND",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROYHELU","RB","Roy Helu Jr.","OAK",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","MIA",45,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WILLTYE","TE","Will Tye","NYG",27,152,0,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",59,152,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JOSHGORDON","WR","Josh Gordon","CLE",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISHOGAN","WR","Chris Hogan","BUF",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","WAR",59,152,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","NE",59,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEVICK","QB","Mike Vick","PIT",24,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTHASSELBECK","QB","Matt Hasselbeck","IND",24,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
