displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Brandon Myers,TB,1.7,15.0,0.1,0.0,0.0,0.0,0.0
Garrett Graham,HOU,1.5,14.7,0.0,0.0,0.0,0.0,0.0
Derek Carrier,WAS,1.7,14.3,0.1,0.0,0.0,0.0,0.0
Jeff Cumberland,NYJ,1.5,14.1,0.0,0.0,0.0,0.0,0.0
Clay Harbor,JAC,1.3,13.8,0.0,0.0,0.0,0.0,0.0
C.J. Fiedorowicz,HOU,1.3,13.0,0.1,0.0,0.0,0.0,0.0
Ed Dickson,CAR,1.1,12.6,0.1,0.0,0.0,0.0,0.0
Virgil Green,DEN,1.1,12.1,0.0,0.0,0.0,0.0,0.0
Rhett Ellison,MIN,1.3,11.5,0.1,0.0,0.0,0.0,0.0
Dion Sims,MIA,1.2,11.5,0.1,0.0,0.0,0.0,0.0
Josh Hill,NO,1.2,11.3,0.1,0.0,0.0,0.0,0.0
Levine Toilolo,ATL,1.3,11.1,0.0,0.0,0.0,0.0,0.0
Nick Boyle,BAL,1.0,10.5,0.0,0.0,0.0,0.0,0.0
Brandon Pettigrew,DET,1.1,10.1,0.1,0.0,0.0,0.0,0.0
Jerome Cunningham,NYG,1.0,9.4,0.1,0.0,0.0,0.0,0.0
Jim Dray,CLE,0.9,8.9,0.1,0.0,0.0,0.0,0.0
Chris Gragg,BUF,1.0,8.4,0.0,0.0,0.0,0.0,0.0
Michael Hoomanawanui,NO,0.8,8.4,0.1,0.0,0.0,0.0,0.0
Trey Burton,PHI,0.9,8.3,0.0,0.0,0.0,0.0,0.0
Lee Smith,OAK,0.8,7.1,0.1,0.0,0.0,0.0,0.0
Kellen Davis,NYJ,0.7,6.7,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,MIN,0.8,5.8,0.0,0.0,0.0,0.0,0.0
Demetrius Harris,KC,0.6,5.8,0.0,0.0,0.0,0.0,0.0
Craig Stevens,TEN,0.5,5.2,0.0,0.0,0.0,0.0,0.0
Troy Niklas,ARI,0.5,5.0,0.2,0.0,0.0,0.0,0.0
Jack Doyle,IND,0.6,4.7,0.1,0.0,0.0,0.0,0.0
Tyler Kroft,CIN,0.6,4.3,0.0,0.0,0.0,0.0,0.0
Luke Stocker,TB,0.4,4.1,0.0,0.0,0.0,0.0,0.0
Khari Lee,CHI,0.3,3.2,0.0,0.0,0.0,0.0,0.0
Matt Spaeth,PIT,0.3,3.1,0.0,0.0,0.0,0.0,0.0
James Hanna,DAL,0.3,3.0,0.0,0.0,0.0,0.0,0.0
Ryan Hewitt,CIN,0.3,3.0,0.0,0.0,0.0,0.0,0.0
Malcolm Johnson,CLE,0.4,2.9,0.0,0.4,0.9,0.0,0.0
Jesse James,PIT,0.4,2.7,0.0,0.0,0.0,0.0,0.0
Chase Ford,BAL,0.2,2.1,0.0,0.0,0.0,0.0,0.0
Phillip Supernaw,TEN,0.2,1.6,0.0,0.0,0.0,0.0,0.0
Jake Stoneburner,MIA,0.1,0.9,0.0,0.0,0.0,0.0,0.0
Cory Harkey,STL,0.1,0.7,0.0,0.0,0.0,0.0,0.0
Michael Williams,NE,0.1,0.7,0.0,0.0,0.0,0.0,0.0
Brian Parker,KC,0.1,0.6,0.0,0.0,0.0,0.0,0.0
Nic Jacobs,JAC,0.1,0.6,0.0,0.0,0.0,0.0,0.0
Joseph Fauria,ARI,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Kennard Backman,GB,0.1,0.4,0.0,0.0,0.0,0.0,0.0
Cooper Helfet,SEA,0.1,0.3,0.0,0.0,0.0,0.0,0.0
John Phillips,SD,0.1,0.3,0.0,0.0,0.0,0.0,0.0
Blake Bell,SF,0.1,0.3,0.0,0.0,0.0,0.0,0.0
Daniel Fells,NYG,0.0,0.2,0.0,0.0,0.0,0.0,0.0
David Johnson,SD,0.0,0.1,0.0,0.0,0.0,0.0,0.0
James Casey,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred Davis,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Holmes,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Bibbs,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Uzomah,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Mulligan,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rory Anderson,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick OLeary,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Miller,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean McGrath,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Henry,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
