"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"AARONRODGERS","QB","Aaron Rodgers","GB",1,1,25.84,NA,NA,296,3,0,NA,20,0,NA,0,0,NA,0,0
"PEYTONMANNING","QB","Peyton Manning","DEN",2,2,23.86,NA,NA,299,3,0,NA,-1,0,NA,0,0,NA,0,0
"JORDYNELSON","WR","Jordy Nelson","GB",1,3,22.8,NA,NA,0,0,0,NA,0,0,NA,108,2,NA,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",1,4,22.4,NA,NA,0,0,0,NA,79,2,NA,25,0,NA,0,0
"ANDREWLUCK","QB","Andrew Luck","IND",3,5,21.1,NA,NA,275,2,0,NA,21,0,NA,0,0,NA,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",2,5,21.1,NA,NA,0,0,0,NA,0,0,NA,91,2,NA,0,0
"DREWBREES","QB","Drew Brees","NO",4,7,20.9,NA,NA,315,2,0,NA,3,0,NA,0,0,NA,0,0
"TOMBRADY","QB","Tom Brady","NE",5,8,20.04,NA,NA,296,2,0,NA,2,0,NA,0,0,NA,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",6,9,19.78,NA,NA,292,2,0,NA,1,0,NA,0,0,NA,0,0
"RUSSELLWILSON","QB","Russell Wilson","SEA",7,10,19.76,NA,NA,224,2,1,NA,48,0,NA,0,0,NA,0,0
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",8,11,19.5,NA,NA,280,2,0,NA,3,0,NA,0,0,NA,0,0
"MATTFORTE","RB","Matt Forte","CHI",2,11,19.5,NA,NA,0,0,0,NA,90,1,NA,45,0,NA,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",9,13,19.06,NA,NA,259,2,0,NA,7,0,NA,0,0,NA,0,0
"JOSHGORDON","WR","Josh Gordon","CLE",3,14,18.7,NA,NA,0,0,0,NA,7,0,NA,120,1,NA,0,0
"MATTRYAN","QB","Matt Ryan","ATL",10,15,18.68,NA,NA,257,2,0,NA,4,0,NA,0,0,NA,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",11,16,17.88,NA,NA,272,2,1,NA,10,0,NA,0,0,NA,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",12,17,17.86,NA,NA,279,2,1,NA,7,0,NA,0,0,NA,0,0
"TONYROMO","QB","Tony Romo","DAL",13,18,17.72,NA,NA,283,2,1,NA,4,0,NA,0,0,NA,0,0
"CAMNEWTON","QB","Cam Newton","CAR",14,19,17.7,NA,NA,235,2,1,NA,23,0,NA,0,0,NA,0,0
"JULIOJONES","WR","Julio Jones","ATL",4,19,17.7,NA,NA,0,0,0,NA,0,0,NA,117,1,NA,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",15,21,17.52,NA,NA,258,2,1,NA,12,0,NA,0,0,NA,0,0
"ALEXSMITH","QB","Alex Smith","KC",16,22,17.4,NA,NA,230,2,1,NA,22,0,NA,0,0,NA,0,0
"CALVINJOHNSON","WR","Calvin Johnson","DET",5,22,17.4,NA,NA,0,0,0,NA,0,0,NA,114,1,NA,0,0
"ELIMANNING","QB","Eli Manning","NYG",17,24,17.32,NA,NA,278,2,1,NA,2,0,NA,0,0,NA,0,0
"ANDYDALTON","QB","Andy Dalton","CIN",18,25,17.18,NA,NA,257,2,1,NA,9,0,NA,0,0,NA,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",3,26,16.9,NA,NA,0,0,0,NA,73,1,NA,36,0,NA,0,0
"MARKSANCHEZ","QB","Mark Sanchez","PHI",19,27,16.58,NA,NA,252,2,1,NA,5,0,NA,0,0,NA,0,0
"LESEANMCCOY","RB","LeSean McCoy","PHI",4,28,16.5,NA,NA,0,0,0,NA,74,1,NA,31,0,NA,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",5,29,16.4,NA,NA,0,0,0,NA,61,0,NA,43,1,NA,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",20,30,16.18,NA,NA,187,2,1,NA,27,0,NA,0,0,NA,0,0
"ARIANFOSTER","RB","Arian Foster","HOU",6,31,15.7,NA,NA,0,0,0,NA,74,1,NA,23,0,NA,0,0
"MARKINGRAM","RB","Mark Ingram","NO",6,31,15.7,NA,NA,0,0,0,NA,78,1,NA,19,0,NA,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",21,33,15.68,NA,NA,227,2,1,NA,6,0,NA,0,0,NA,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",8,34,15.4,NA,NA,0,0,0,NA,68,1,NA,26,0,NA,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",6,35,15.3,NA,NA,0,0,0,NA,0,0,NA,113,1,NA,0,1
"ANTONIOBROWN","WR","Antonio Brown","PIT",7,36,15.1,NA,NA,0,0,0,NA,0,0,NA,91,1,NA,0,0
"ODELLBECKHAM","WR","Odell Beckham","NYG",8,37,15,NA,NA,0,0,0,NA,0,0,NA,90,1,NA,0,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",9,38,14.9,NA,NA,0,0,0,NA,0,0,NA,89,1,NA,0,0
"EDDIELACY","RB","Eddie Lacy","GB",9,39,14.7,NA,NA,0,0,0,NA,72,1,NA,15,0,NA,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",9,39,14.7,NA,NA,0,0,0,NA,68,1,NA,19,0,NA,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",11,41,14.6,NA,NA,0,0,0,NA,55,1,NA,31,0,NA,0,0
"AJGREEN","WR","A.J. Green","CIN",10,41,14.6,NA,NA,0,0,0,NA,0,0,NA,86,1,NA,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","NO",1,43,14.5,NA,NA,0,0,0,NA,0,0,NA,85,1,NA,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",11,44,14.4,NA,NA,0,0,0,NA,0,0,NA,84,1,NA,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",12,45,14.2,NA,NA,0,0,0,NA,0,0,NA,82,1,NA,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",13,46,13.9,NA,NA,0,0,0,NA,12,0,NA,67,1,NA,0,0
"SHAUNHILL","QB","Shaun Hill","STL",22,47,13.76,NA,NA,184,2,1,NA,4,0,NA,0,0,NA,0,0
"TERRANCEWEST","RB","Terrance West","CLE",12,48,13.6,NA,NA,0,0,0,NA,61,1,NA,15,0,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,49,13.5,NA,NA,0,0,0,NA,0,0,NA,75,1,NA,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",14,50,13.3,NA,NA,0,0,0,NA,0,0,NA,93,1,NA,0,1
"JULIUSTHOMAS","TE","Julius Thomas","DEN",3,50,13.3,NA,NA,0,0,0,NA,0,0,NA,73,1,NA,0,0
"MICHAELVICK","QB","Michael Vick","NYJ",23,52,13.24,NA,NA,186,1,1,NA,38,0,NA,0,0,NA,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",15,53,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"GOLDENTATE","WR","Golden Tate","DET",15,53,13.2,NA,NA,0,0,0,NA,0,0,NA,72,1,NA,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",17,55,13.1,NA,NA,0,0,0,NA,0,0,NA,71,1,NA,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",17,55,13.1,NA,NA,0,0,0,NA,0,0,NA,71,1,NA,0,0
"MIKEEVANS","WR","Mike Evans","TB",19,57,13,NA,NA,0,0,0,NA,0,0,NA,70,1,NA,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",19,57,13,NA,NA,0,0,0,NA,0,0,NA,70,1,NA,0,0
"TREMASON","RB","Tre Mason","STL",13,59,12.8,NA,NA,0,0,0,NA,62,1,NA,26,0,NA,0,1
"BRANDONLAFELL","WR","Brandon LaFell","NE",21,60,12.7,NA,NA,0,0,0,NA,0,0,NA,67,1,NA,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",22,61,12.6,NA,NA,0,0,0,NA,0,0,NA,66,1,NA,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",4,61,12.6,NA,NA,0,0,0,NA,0,0,NA,66,1,NA,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",14,63,12.5,NA,NA,0,0,0,NA,55,1,NA,10,0,NA,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",23,63,12.5,NA,NA,0,0,0,NA,0,0,NA,65,1,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",23,63,12.5,NA,NA,0,0,0,NA,0,0,NA,65,1,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",5,63,12.5,NA,NA,0,0,0,NA,0,0,NA,65,1,NA,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",15,67,12.3,NA,NA,0,0,0,NA,50,1,NA,13,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",25,67,12.3,NA,NA,0,0,0,NA,0,0,NA,63,1,NA,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",6,69,12.1,NA,NA,0,0,0,NA,0,0,NA,61,1,NA,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",16,70,12,NA,NA,0,0,0,NA,68,1,NA,12,0,NA,0,1
"CHRISIVORY","RB","Chris Ivory","NYJ",16,70,12,NA,NA,0,0,0,NA,57,1,NA,3,0,NA,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",26,72,11.8,NA,NA,0,0,0,NA,0,0,NA,58,1,NA,0,0
"JONASGRAY","RB","Jonas Gray","NE",18,73,11.6,NA,NA,0,0,0,NA,54,1,NA,2,0,NA,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",18,73,11.6,NA,NA,0,0,0,NA,71,1,NA,5,0,NA,0,1
"JASONWITTEN","TE","Jason Witten","DAL",7,73,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",27,76,11.3,NA,NA,0,0,0,NA,0,0,NA,53,1,NA,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",8,76,11.3,NA,NA,0,0,0,NA,0,0,NA,53,1,NA,0,0
"JOHNBROWN","WR","John Brown","ARI",28,78,11.2,NA,NA,0,0,0,NA,0,0,NA,52,1,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",24,79,10.86,NA,NA,214,1,1,NA,3,0,NA,0,0,NA,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",20,80,10.8,NA,NA,0,0,0,NA,40,1,NA,8,0,NA,0,0
"KYLEORTON","QB","Kyle Orton","BUF",25,81,10.74,NA,NA,211,1,1,NA,3,0,NA,0,0,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",9,82,10.7,NA,NA,0,0,0,NA,0,0,NA,47,1,NA,0,0
"JOSHMCCOWN","QB","Josh McCown","TB",26,83,10.38,NA,NA,192,1,1,NA,7,0,NA,0,0,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",10,84,10.2,NA,NA,0,0,0,NA,0,0,NA,42,1,NA,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",11,85,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",11,85,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"JORDANREED","TE","Jordan Reed","WAS",11,85,10,NA,NA,0,0,0,NA,0,0,NA,40,1,NA,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAX",27,88,9.9,NA,NA,180,1,2,NA,27,0,NA,0,0,NA,0,0
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",28,89,9.88,NA,NA,227,1,2,NA,8,0,NA,0,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",21,90,9.6,NA,NA,0,0,0,NA,41,0,NA,75,0,NA,0,1
