"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"DESEANJACKSON","WR","DeSean Jackson","WAS",8,25,13.3,NA,NA,0,0,0,NA,1,0,NA,72,1,NA,0,0
"CAMNEWTON","QB","Cam Newton","CAR",12,26,13.2,NA,NA,240,1,1,NA,16,0,NA,0,0,NA,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",7,26,13.2,NA,NA,0,0,0,NA,40,1,NA,32,0,NA,0,0
"GENOSMITH","QB","Geno Smith","NYJ",13,28,13.1,NA,NA,205,1,0,NA,9,0,NA,0,0,NA,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",8,28,13.1,NA,NA,0,0,0,NA,21,1,NA,50,0,NA,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","NO",1,28,13.1,NA,NA,0,0,0,NA,0,0,NA,71,1,NA,0,0
"ALEXSMITH","QB","Alex Smith","KC",14,31,12.9,NA,NA,245,1,1,NA,11,0,NA,0,0,NA,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",15,32,12.82,NA,NA,263,1,1,NA,3,0,NA,0,0,NA,0,0
"MATTASIATA","RB","Matt Asiata","MIN",9,33,12.5,NA,NA,0,0,0,NA,50,1,NA,15,0,NA,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",9,33,12.5,NA,NA,0,0,0,NA,1,0,NA,64,1,NA,0,0
"RODDYWHITE","WR","Roddy White","ATL",10,35,12.4,NA,NA,0,0,0,NA,0,0,NA,64,1,NA,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",16,36,12.22,NA,NA,248,1,1,NA,3,0,NA,0,0,NA,0,0
"FRANKGORE","RB","Frank Gore","SF",10,37,12.2,NA,NA,0,0,0,NA,49,1,NA,13,0,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,38,12,NA,NA,0,0,0,NA,0,0,NA,60,1,NA,0,0
"EJMANUEL","QB","EJ Manuel","BUF",17,39,11.98,NA,NA,212,1,1,NA,15,0,NA,0,0,NA,0,0
"MATTRYAN","QB","Matt Ryan","ATL",18,40,11.92,NA,NA,243,1,1,NA,2,0,NA,0,0,NA,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",11,41,11.9,NA,NA,0,0,0,NA,39,1,NA,20,0,NA,0,0
"DOUGMARTIN","RB","Doug Martin","TB",12,42,11.4,NA,NA,0,0,0,NA,34,1,NA,20,0,NA,0,0
"JULIUSTHOMAS","TE","Julius Thomas","DEN",3,42,11.4,NA,NA,0,0,0,NA,0,0,NA,54,1,NA,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",19,44,11.34,NA,NA,176,1,0,NA,3,0,NA,0,0,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",20,45,11.18,NA,NA,177,1,0,NA,1,0,NA,0,0,NA,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",21,46,11.12,NA,NA,218,1,1,NA,4,0,NA,0,0,NA,0,0
"JOSHMCCOWN","QB","Josh McCown","TB",22,47,10.94,NA,NA,216,1,1,NA,3,0,NA,0,0,NA,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",13,48,10.6,NA,NA,0,0,0,NA,42,1,NA,4,0,NA,0,0
"ELIMANNING","QB","Eli Manning","NYG",23,49,10.46,NA,NA,209,1,1,NA,1,0,NA,0,0,NA,0,0
"CHADHENNE","QB","Chad Henne","JAX",24,50,10,NA,NA,195,1,1,NA,2,0,NA,0,0,NA,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",11,51,9.8,NA,NA,0,0,0,NA,1,0,NA,97,0,NA,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",25,52,9.46,NA,NA,184,1,1,NA,1,0,NA,0,0,NA,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",26,53,8.72,NA,NA,153,1,1,NA,6,0,NA,0,0,NA,0,0
"PERCYHARVIN","WR","Percy Harvin","NYJ",12,54,8.4,NA,NA,0,0,0,NA,7,0,NA,77,0,NA,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",13,55,8.3,NA,NA,0,0,0,NA,1,0,NA,82,0,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",14,56,7.8,NA,NA,0,0,0,NA,0,0,NA,78,0,NA,0,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",15,57,7.7,NA,NA,0,0,0,NA,1,0,NA,76,0,NA,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",14,58,7.6,NA,NA,0,0,0,NA,43,0,NA,33,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",16,59,7.5,NA,NA,0,0,0,NA,0,0,NA,75,0,NA,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",16,59,7.5,NA,NA,0,0,0,NA,0,0,NA,75,0,NA,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",18,61,7.4,NA,NA,0,0,0,NA,1,0,NA,73,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",15,62,7.2,NA,NA,0,0,0,NA,19,0,NA,53,0,NA,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",19,62,7.2,NA,NA,0,0,0,NA,0,0,NA,72,0,NA,0,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",19,62,7.2,NA,NA,0,0,0,NA,6,0,NA,66,0,NA,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",21,65,7.1,NA,NA,0,0,0,NA,4,0,NA,67,0,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",21,65,7.1,NA,NA,0,0,0,NA,0,0,NA,71,0,NA,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",21,65,7.1,NA,NA,0,0,0,NA,0,0,NA,71,0,NA,0,0
"TERRANCEWEST","RB","Terrance West","CLE",16,68,7,NA,NA,0,0,0,NA,52,0,NA,18,0,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",24,68,7,NA,NA,0,0,0,NA,0,0,NA,70,0,NA,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",24,68,7,NA,NA,0,0,0,NA,0,0,NA,70,0,NA,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",26,71,6.9,NA,NA,0,0,0,NA,0,0,NA,69,0,NA,0,0
"CJSPILLER","RB","C.J. Spiller","BUF",17,72,6.6,NA,NA,0,0,0,NA,46,0,NA,20,0,NA,0,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",27,72,6.6,NA,NA,0,0,0,NA,2,0,NA,64,0,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",28,74,6.4,NA,NA,0,0,0,NA,2,0,NA,62,0,NA,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",29,75,6.3,NA,NA,0,0,0,NA,1,0,NA,62,0,NA,0,0
"DWAYNEBOWE","WR","Dwayne Bowe","KC",30,76,6.2,NA,NA,0,0,0,NA,0,0,NA,62,0,NA,0,0
"GOLDENTATE","WR","Golden Tate","DET",30,76,6.2,NA,NA,0,0,0,NA,1,0,NA,61,0,NA,0,0
"NATEWASHINGTON","WR","Nate Washington","TEN",30,76,6.2,NA,NA,0,0,0,NA,0,0,NA,62,0,NA,0,0
"MARKINGRAM","RB","Mark Ingram","NO",18,79,6.1,NA,NA,0,0,0,NA,46,0,NA,15,0,NA,0,0
"PIERRETHOMAS","RB","Pierre Thomas","NO",18,79,6.1,NA,NA,0,0,0,NA,33,0,NA,28,0,NA,0,0
"JULIOJONES","WR","Julio Jones","ATL",33,79,6.1,NA,NA,0,0,0,NA,1,0,NA,60,0,NA,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",33,79,6.1,NA,NA,0,0,0,NA,1,0,NA,60,0,NA,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",20,83,5.9,NA,NA,0,0,0,NA,36,0,NA,23,0,NA,0,0
"MIKEEVANS","WR","Mike Evans","TB",35,83,5.9,NA,NA,0,0,0,NA,0,0,NA,59,0,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",4,83,5.9,NA,NA,0,0,0,NA,0,0,NA,59,0,NA,0,0
"CHRISGIVENS","WR","Chris Givens","STL",36,86,5.8,NA,NA,0,0,0,NA,0,0,NA,58,0,NA,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",21,87,5.7,NA,NA,0,0,0,NA,39,0,NA,18,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",37,87,5.7,NA,NA,0,0,0,NA,0,0,NA,57,0,NA,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",37,87,5.7,NA,NA,0,0,0,NA,0,0,NA,57,0,NA,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",39,90,5.5,NA,NA,0,0,0,NA,1,0,NA,54,0,NA,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",39,90,5.5,NA,NA,0,0,0,NA,2,0,NA,53,0,NA,0,0
"REGGIEBUSH","RB","Reggie Bush","DET",22,92,5.4,NA,NA,0,0,0,NA,31,0,NA,23,0,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAX",41,92,5.4,NA,NA,0,0,0,NA,0,0,NA,54,0,NA,0,0
"FREDJACKSON","RB","Fred Jackson","BUF",23,94,5.3,NA,NA,0,0,0,NA,34,0,NA,19,0,NA,0,0
"EDDIELACY","RB","Eddie Lacy","GB",23,94,5.3,NA,NA,0,0,0,NA,36,0,NA,17,0,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",42,94,5.3,NA,NA,0,0,0,NA,0,0,NA,53,0,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF",5,94,5.3,NA,NA,0,0,0,NA,0,0,NA,53,0,NA,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",25,98,5.2,NA,NA,0,0,0,NA,36,0,NA,16,0,NA,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",43,98,5.2,NA,NA,0,0,0,NA,1,0,NA,51,0,NA,0,0
"JORDANCAMERON","TE","Jordan Cameron","CLE",6,98,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",6,98,5.2,NA,NA,0,0,0,NA,0,0,NA,52,0,NA,0,0
"ANDRECALDWELL","WR","Andre Caldwell","DEN",44,102,5,NA,NA,0,0,0,NA,1,0,NA,49,0,NA,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",44,102,5,NA,NA,0,0,0,NA,0,0,NA,50,0,NA,0,0
"JARRETTBOYKIN","WR","Jarrett Boykin","GB",46,104,4.9,NA,NA,0,0,0,NA,0,0,NA,49,0,NA,0,0
"STEVENJACKSON","RB","Steven Jackson","ATL",26,105,4.8,NA,NA,0,0,0,NA,34,0,NA,14,0,NA,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",47,105,4.8,NA,NA,0,0,0,NA,3,0,NA,45,0,NA,0,0
"KENNYBRITT","WR","Kenny Britt","STL",47,105,4.8,NA,NA,0,0,0,NA,0,0,NA,48,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",47,105,4.8,NA,NA,0,0,0,NA,0,0,NA,48,0,NA,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",47,105,4.8,NA,NA,0,0,0,NA,1,0,NA,47,0,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",8,105,4.8,NA,NA,0,0,0,NA,0,0,NA,48,0,NA,0,0
"JAMESJONES","WR","James Jones","OAK",51,111,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",51,111,4.7,NA,NA,0,0,0,NA,1,0,NA,46,0,NA,0,0
"MARCEDESLEWIS","TE","Marcedes Lewis","JAX",9,111,4.7,NA,NA,0,0,0,NA,0,0,NA,47,0,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",53,114,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"BRENTCELEK","TE","Brent Celek","PHI",10,114,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",11,116,4.5,NA,NA,0,0,0,NA,0,0,NA,45,0,NA,0,0
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",27,117,4.4,NA,NA,0,0,0,NA,29,0,NA,15,0,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",12,117,4.4,NA,NA,0,0,0,NA,0,0,NA,44,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",54,119,4.3,NA,NA,0,0,0,NA,0,0,NA,43,0,NA,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",54,119,4.3,NA,NA,0,0,0,NA,0,0,NA,43,0,NA,0,0
"JERMAINEGRESHAM","TE","Jermaine Gresham","CIN",13,121,4.2,NA,NA,0,0,0,NA,0,0,NA,42,0,NA,0,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",56,122,4.1,NA,NA,0,0,0,NA,0,0,NA,41,0,NA,0,0
"KENNYSTILLS","WR","Kenny Stills","NO",56,122,4.1,NA,NA,0,0,0,NA,1,0,NA,40,0,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",28,124,4,NA,NA,0,0,0,NA,23,0,NA,17,0,NA,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",58,124,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"DARRENMCFADDEN","RB","Darren McFadden","OAK",29,126,3.9,NA,NA,0,0,0,NA,24,0,NA,15,0,NA,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",29,126,3.9,NA,NA,0,0,0,NA,21,0,NA,18,0,NA,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",29,126,3.9,NA,NA,0,0,0,NA,27,0,NA,12,0,NA,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",59,126,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"LANCEMOORE","WR","Lance Moore","PIT",59,126,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"SHONNGREENE","RB","Shonn Greene","TEN",32,131,3.7,NA,NA,0,0,0,NA,33,0,NA,4,0,NA,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",14,131,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",33,133,3.6,NA,NA,0,0,0,NA,22,0,NA,14,0,NA,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",33,133,3.6,NA,NA,0,0,0,NA,29,0,NA,7,0,NA,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",15,133,3.6,NA,NA,0,0,0,NA,0,0,NA,36,0,NA,0,0
"CECILSHORTS","WR","Cecil Shorts","JAX",61,136,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",62,137,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",35,138,3.3,NA,NA,0,0,0,NA,19,0,NA,14,0,NA,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",35,138,3.3,NA,NA,0,0,0,NA,26,0,NA,7,0,NA,0,0
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",63,138,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",16,138,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"ROBHOUSLER","TE","Rob Housler","ARI",16,138,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",16,138,3.3,NA,NA,0,0,0,NA,0,0,NA,33,0,NA,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",64,144,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"SCOTTCHANDLER","TE","Scott Chandler","BUF",19,144,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"ANDREWQUARLESS","TE","Andrew Quarless","GB",19,144,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",65,147,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","BAL",65,147,3.1,NA,NA,0,0,0,NA,1,0,NA,30,0,NA,0,0
"BERNARDPIERCE","RB","Bernard Pierce","BAL",37,149,3,NA,NA,0,0,0,NA,21,0,NA,9,0,NA,0,0
"JASONAVANT","WR","Jason Avant","KC",67,149,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"JAREDCOOK","TE","Jared Cook","STL",21,149,3,NA,NA,0,0,0,NA,0,0,NA,30,0,NA,0,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",38,152,2.9,NA,NA,0,0,0,NA,14,0,NA,15,0,NA,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",68,152,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"JACEAMARO","TE","Jace Amaro","NYJ",22,152,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",22,152,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",39,156,2.8,NA,NA,0,0,0,NA,18,0,NA,10,0,NA,0,0
"DANESANZENBACHER","WR","Dane Sanzenbacher","CIN",69,156,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"LOGANPAULSEN","TE","Logan Paulsen","WAS",24,156,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"MARCELREECE","RB","Marcel Reece","OAK",40,159,2.7,NA,NA,0,0,0,NA,12,0,NA,15,0,NA,0,0
"BRUCEELLINGTON","WR","Bruce Ellington","SF",70,159,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",25,159,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",25,159,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",71,163,2.6,NA,NA,0,0,0,NA,2,0,NA,24,0,NA,0,0
"QUINTONPATTON","WR","Quinton Patton","SF",71,163,2.6,NA,NA,0,0,0,NA,1,0,NA,25,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",27,163,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",41,166,2.5,NA,NA,0,0,0,NA,19,0,NA,6,0,NA,0,0
"JORDANTODMAN","RB","Jordan Todman","JAX",41,166,2.5,NA,NA,0,0,0,NA,15,0,NA,10,0,NA,0,0
"EDDIEROYAL","WR","Eddie Royal","SD",73,166,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"ERICEBRON","TE","Eric Ebron","DET",28,166,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"JACKIEBATTLE","RB","Jackie Battle","TEN",43,170,2.4,NA,NA,0,0,0,NA,14,0,NA,10,0,NA,0,0
"BRANDONGIBSON","WR","Brandon Gibson","MIA",74,170,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",29,170,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",75,173,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",75,173,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"ROBERTMEACHEM","WR","Robert Meachem","NO",75,173,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD",30,173,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"BRANDONMYERS","TE","Brandon Myers","TB",30,173,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"ROBERTTURBIN","RB","Robert Turbin","SEA",44,178,2.2,NA,NA,0,0,0,NA,17,0,NA,5,0,NA,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",78,178,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"TEDGINN","WR","Ted Ginn","ARI",78,178,2.2,NA,NA,0,0,0,NA,1,0,NA,21,0,NA,0,0
"SANTANAMOSS","WR","Santana Moss","WAS",78,178,2.2,NA,NA,0,0,0,NA,0,0,NA,22,0,NA,0,0
"LANCEDUNBAR","RB","Lance Dunbar","DAL",45,182,2.1,NA,NA,0,0,0,NA,17,0,NA,4,0,NA,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",45,182,2.1,NA,NA,0,0,0,NA,19,0,NA,2,0,NA,0,0
"MARQUISEGOODWIN","WR","Marquise Goodwin","BUF",81,182,2.1,NA,NA,0,0,0,NA,1,0,NA,20,0,NA,0,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",81,182,2.1,NA,NA,0,0,0,NA,0,0,NA,21,0,NA,0,0
"RYANGRIFFIN","TE","Ryan Griffin","HOU",32,186,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"BRANDONPETTIGREW","TE","Brandon Pettigrew","DET",32,186,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"LEVINETOILOLO","TE","Levine Toilolo","ATL",32,186,2,NA,NA,0,0,0,NA,0,0,NA,20,0,NA,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",83,189,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"CODYLATIMER","WR","Cody Latimer","DEN",83,189,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"JOHNCARLSON","TE","John Carlson","ARI",35,189,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"JIMDRAY","TE","Jim Dray","CLE",35,189,1.9,NA,NA,0,0,0,NA,0,0,NA,19,0,NA,0,0
"TIMWRIGHT","TE","Timothy Wright","NE",37,193,1.8,NA,NA,0,0,0,NA,0,0,NA,18,0,NA,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",47,194,1.7,NA,NA,0,0,0,NA,12,0,NA,5,0,NA,0,0
"JAMESSTARKS","RB","James Starks","GB",47,194,1.7,NA,NA,0,0,0,NA,9,0,NA,8,0,NA,0,0
"MIKETOLBERT","RB","Mike Tolbert","CAR",47,194,1.7,NA,NA,0,0,0,NA,9,0,NA,8,0,NA,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",85,194,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",85,194,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"EDDICKSON","TE","Ed Dickson","CAR",38,194,1.7,NA,NA,0,0,0,NA,0,0,NA,17,0,NA,0,0
"LANCEKENDRICKS","TE","Lance Kendricks","STL",39,200,1.6,NA,NA,0,0,0,NA,0,0,NA,16,0,NA,0,0
"TREMASON","RB","Tre Mason","STL",50,201,1.5,NA,NA,0,0,0,NA,8,0,NA,7,0,NA,0,0
"KENBRELLTHOMPKINS","WR","Kenbrell Thompkins","OAK",87,201,1.5,NA,NA,0,0,0,NA,0,0,NA,15,0,NA,0,0
