"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"AARONRODGERS","QB","Aaron Rodgers","GB",1,1,26.1,NA,NA,305,3,0,NA,19,0,NA,0,0,NA,0,0
"PEYTONMANNING","QB","Peyton Manning","DEN",2,2,24.5,NA,NA,315,3,0,NA,-1,0,NA,0,0,NA,0,0
"CALVINJOHNSON","WR","Calvin Johnson","DET",1,3,23.4,NA,NA,0,0,0,NA,0,0,NA,114,2,NA,0,0
"JORDYNELSON","WR","Jordy Nelson","GB",2,4,23.2,NA,NA,0,0,0,NA,0,0,NA,112,2,NA,0,0
"JAYCUTLER","QB","Jay Cutler","CHI",3,5,23.1,NA,NA,300,3,1,NA,11,0,NA,0,0,NA,0,0
"LESEANMCCOY","RB","LeSean McCoy","PHI",1,6,22,NA,NA,0,0,0,NA,71,2,NA,29,0,NA,0,0
"ANTONIOBROWN","WR","Antonio Brown","PIT",3,7,20.9,NA,NA,0,0,0,NA,0,0,NA,89,2,NA,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",2,8,20.2,NA,NA,0,0,0,NA,53,2,NA,29,0,NA,0,0
"LEVEONBELL","RB","Le'Veon Bell","PIT",3,9,20.1,NA,NA,0,0,0,NA,58,2,NA,23,0,NA,0,0
"ANDREWLUCK","QB","Andrew Luck","IND",4,10,19.84,NA,NA,246,2,0,NA,20,0,NA,0,0,NA,0,0
"MATTFORTE","RB","Matt Forte","CHI",4,11,19,NA,NA,0,0,0,NA,100,1,NA,50,0,NA,0,1
"DREWBREES","QB","Drew Brees","NO",5,12,18.88,NA,NA,267,2,0,NA,2,0,NA,0,0,NA,0,0
"MATTHEWSTAFFORD","QB","Matthew Stafford","DET",5,12,18.88,NA,NA,312,2,1,NA,4,0,NA,0,0,NA,0,0
"CAMNEWTON","QB","Cam Newton","CAR",7,14,18.26,NA,NA,244,2,1,NA,25,0,NA,0,0,NA,0,0
"RUSSELLWILSON","QB","Russell Wilson","SEA",8,15,18.22,NA,NA,233,2,1,NA,29,0,NA,0,0,NA,0,0
"TONYROMO","QB","Tony Romo","DAL",9,16,17.94,NA,NA,286,2,1,NA,5,0,NA,0,0,NA,0,0
"ALEXSMITH","QB","Alex Smith","KC",10,17,17.9,NA,NA,240,2,1,NA,23,0,NA,0,0,NA,0,0
"MATTRYAN","QB","Matt Ryan","ATL",11,18,17.76,NA,NA,284,2,1,NA,4,0,NA,0,0,NA,0,0
"BENROETHLISBERGER","QB","Ben Roethlisberger","PIT",12,19,17.7,NA,NA,275,2,1,NA,7,0,NA,0,0,NA,0,0
"PHILIPRIVERS","QB","Philip Rivers","SD",13,20,17.62,NA,NA,288,2,1,NA,1,0,NA,0,0,NA,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",14,21,17.52,NA,NA,258,2,1,NA,12,0,NA,0,0,NA,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",15,22,17.3,NA,NA,210,2,1,NA,29,0,NA,0,0,NA,0,0
"ELIMANNING","QB","Eli Manning","NYG",16,23,17.16,NA,NA,274,2,1,NA,2,0,NA,0,0,NA,0,0
"TOMBRADY","QB","Tom Brady","NE",17,24,16.96,NA,NA,269,2,1,NA,2,0,NA,0,0,NA,0,0
"ANDYDALTON","QB","Andy Dalton","CIN",18,25,16.94,NA,NA,251,2,1,NA,9,0,NA,0,0,NA,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",19,26,16.84,NA,NA,256,2,1,NA,6,0,NA,0,0,NA,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",5,27,16.7,NA,NA,0,0,0,NA,72,1,NA,35,0,NA,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","DAL",6,28,16.6,NA,NA,0,0,0,NA,81,1,NA,25,0,NA,0,0
"JOEFLACCO","QB","Joe Flacco","BAL",20,29,16.32,NA,NA,243,2,1,NA,6,0,NA,0,0,NA,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",4,30,16.2,NA,NA,0,0,0,NA,0,0,NA,102,1,NA,0,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",5,31,15.9,NA,NA,0,0,0,NA,0,0,NA,99,1,NA,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",7,32,15.7,NA,NA,0,0,0,NA,92,1,NA,25,0,NA,0,1
"KIRKCOUSINS","QB","Kirk Cousins","WAS",21,33,15.56,NA,NA,254,2,2,NA,14,0,NA,0,0,NA,0,0
"ARIANFOSTER","RB","Arian Foster","HOU",8,34,15.5,NA,NA,0,0,0,NA,72,1,NA,23,0,NA,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",6,35,15.4,NA,NA,0,0,0,NA,0,0,NA,114,1,NA,0,1
"SHANEVEREEN","RB","Shane Vereen","NE",9,36,15.1,NA,NA,0,0,0,NA,46,1,NA,45,0,NA,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",7,37,15,NA,NA,0,0,0,NA,0,0,NA,90,1,NA,0,0
"JULIOJONES","WR","Julio Jones","ATL",7,37,15,NA,NA,0,0,0,NA,0,0,NA,90,1,NA,0,0
"RODDYWHITE","WR","Roddy White","ATL",7,37,15,NA,NA,0,0,0,NA,0,0,NA,90,1,NA,0,0
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",10,40,14.8,NA,NA,0,0,0,NA,68,1,NA,20,0,NA,0,0
"DOUGMARTIN","RB","Doug Martin","TB",10,40,14.8,NA,NA,0,0,0,NA,67,1,NA,21,0,NA,0,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",10,42,14.6,NA,NA,0,0,0,NA,11,0,NA,75,1,NA,0,0
"REGGIEBUSH","RB","Reggie Bush","DET",12,43,14.5,NA,NA,0,0,0,NA,58,1,NA,27,0,NA,0,0
"EDDIELACY","RB","Eddie Lacy","GB",12,43,14.5,NA,NA,0,0,0,NA,70,1,NA,15,0,NA,0,0
"CJSPILLER","RB","C.J. Spiller","BUF",14,45,14.4,NA,NA,0,0,0,NA,65,1,NA,19,0,NA,0,0
"AJGREEN","WR","A.J. Green","CIN",11,45,14.4,NA,NA,0,0,0,NA,0,0,NA,84,1,NA,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",12,47,14.1,NA,NA,0,0,0,NA,12,0,NA,69,1,NA,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",13,48,13.8,NA,NA,0,0,0,NA,0,0,NA,78,1,NA,0,0
"JULIUSTHOMAS","TE","Julius Thomas","DEN",1,49,13.7,NA,NA,0,0,0,NA,0,0,NA,77,1,NA,0,0
"MATTASIATA","RB","Matt Asiata","MIN",15,50,13.6,NA,NA,0,0,0,NA,62,1,NA,14,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",14,50,13.6,NA,NA,0,0,0,NA,0,0,NA,76,1,NA,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",14,50,13.6,NA,NA,0,0,0,NA,0,0,NA,76,1,NA,0,0
"KHIRYROBINSON","RB","Khiry Robinson","NO",16,53,13.4,NA,NA,0,0,0,NA,62,1,NA,12,0,NA,0,0
"MICHAELVICK","QB","Michael Vick","NYJ",22,54,13.24,NA,NA,186,1,1,NA,38,0,NA,0,0,NA,0,0
"DONALDBROWN","RB","Donald Brown","SD",17,55,13.2,NA,NA,0,0,0,NA,52,1,NA,20,0,NA,0,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",16,56,13.1,NA,NA,0,0,0,NA,0,0,NA,71,1,NA,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",17,57,13,NA,NA,0,0,0,NA,0,0,NA,70,1,NA,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",2,58,12.9,NA,NA,0,0,0,NA,0,0,NA,69,1,NA,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",18,59,12.7,NA,NA,0,0,0,NA,0,0,NA,67,1,NA,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",18,59,12.7,NA,NA,0,0,0,NA,0,0,NA,67,1,NA,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",3,59,12.7,NA,NA,0,0,0,NA,0,0,NA,67,1,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",20,62,12.6,NA,NA,0,0,0,NA,0,0,NA,66,1,NA,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",4,62,12.6,NA,NA,0,0,0,NA,0,0,NA,66,1,NA,0,0
"BENTATE","RB","Ben Tate","MIN",18,64,12.5,NA,NA,0,0,0,NA,54,1,NA,11,0,NA,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",19,65,12.4,NA,NA,0,0,0,NA,60,1,NA,4,0,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",19,65,12.4,NA,NA,0,0,0,NA,30,0,NA,54,1,NA,0,1
"ZACSTACY","RB","Zac Stacy","STL",19,65,12.4,NA,NA,0,0,0,NA,56,1,NA,8,0,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",21,65,12.4,NA,NA,0,0,0,NA,0,0,NA,64,1,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAX",21,65,12.4,NA,NA,0,0,0,NA,0,0,NA,64,1,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",22,70,12.3,NA,NA,0,0,0,NA,43,1,NA,20,0,NA,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",23,70,12.3,NA,NA,0,0,0,NA,0,0,NA,63,1,NA,0,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",23,70,12.3,NA,NA,0,0,0,NA,0,0,NA,63,1,NA,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",5,70,12.3,NA,NA,0,0,0,NA,0,0,NA,63,1,NA,0,0
"ERICDECKER","WR","Eric Decker","NYJ",25,74,12.2,NA,NA,0,0,0,NA,0,0,NA,62,1,NA,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","NO",6,75,12.1,NA,NA,0,0,0,NA,0,0,NA,61,1,NA,0,0
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",23,76,12,NA,NA,0,0,0,NA,44,1,NA,16,0,NA,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",24,77,11.9,NA,NA,0,0,0,NA,47,1,NA,12,0,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",26,77,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"CECILSHORTS","WR","Cecil Shorts","JAX",26,77,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",26,77,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",26,77,11.9,NA,NA,0,0,0,NA,0,0,NA,59,1,NA,0,0
"MARKINGRAM","RB","Mark Ingram","NO",25,82,11.8,NA,NA,0,0,0,NA,46,1,NA,12,0,NA,0,0
"BLAKEBORTLES","QB","Blake Bortles","JAX",23,83,11.62,NA,NA,183,1,1,NA,23,0,NA,0,0,NA,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",30,84,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
