"name","pos","name_nfl","team_nfl","positionRank_nfl","overallRank_nfl","pts_nfl","passAtt_nfl","passComp_nfl","passYds_nfl","passTds_nfl","passInt_nfl","rushAtt_nfl","rushYds_nfl","rushTds_nfl","rec_nfl","recYds_nfl","recTds_nfl","returnTds_nfl","twoPts_nfl","fumbles_nfl"
"LARRYDONNELL","TE","Larry Donnell","NYG",7,82,11.6,NA,NA,0,0,0,NA,0,0,NA,56,1,NA,0,0
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",24,84,11.54,NA,NA,176,1,1,NA,25,0,NA,0,0,NA,0,0
"TRAVISKELCE","TE","Travis Kelce","KC F",8,85,11.5,NA,NA,0,0,0,NA,0,0,NA,55,1,NA,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",26,86,11.4,NA,NA,0,0,0,NA,45,1,NA,9,0,NA,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",29,87,11.3,NA,NA,0,0,0,NA,0,0,NA,53,1,NA,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",30,88,11.1,NA,NA,0,0,0,NA,0,0,NA,51,1,NA,0,0
"RICHARDRODGERS","TE","Richard Rodgers","GB",9,88,11.1,NA,NA,0,0,0,NA,0,0,NA,51,1,NA,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",27,90,11,NA,NA,0,0,0,NA,48,1,NA,2,0,NA,0,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",31,90,11,NA,NA,0,0,0,NA,3,0,NA,47,1,NA,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",28,92,10.9,NA,NA,0,0,0,NA,44,1,NA,5,0,NA,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",32,92,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"STEVESMITH","WR","Steve Smith","BAL",32,92,10.9,NA,NA,0,0,0,NA,0,0,NA,49,1,NA,0,0
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",25,95,10.74,NA,NA,186,1,2,NA,33,0,NA,0,0,NA,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",29,96,10.7,NA,NA,0,0,0,NA,39,1,NA,8,0,NA,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",34,97,10.6,NA,NA,0,0,0,NA,0,0,NA,46,1,NA,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",34,97,10.6,NA,NA,0,0,0,NA,0,0,NA,46,1,NA,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",34,97,10.6,NA,NA,0,0,0,NA,0,0,NA,46,1,NA,0,0
"ERICEBRON","TE","Eric Ebron","DET",10,97,10.6,NA,NA,0,0,0,NA,0,0,NA,46,1,NA,0,0
"DAVANTEADAMS","WR","Davante Adams","GB D",37,101,10.5,NA,NA,0,0,0,NA,0,0,NA,45,1,NA,0,0
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",30,102,10.3,NA,NA,0,0,0,NA,41,1,NA,2,0,NA,0,0
"JOHNBROWN","WR","John Brown","ARI",38,102,10.3,NA,NA,0,0,0,NA,0,0,NA,43,1,NA,0,0
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",31,104,10.2,NA,NA,0,0,0,NA,20,0,NA,22,1,NA,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD",11,104,10.2,NA,NA,0,0,0,NA,0,0,NA,42,1,NA,0,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",39,106,10.1,NA,NA,0,0,0,NA,2,0,NA,39,1,NA,0,0
"CHARLESCLAY","TE","Charles Clay","BUF",12,106,10.1,NA,NA,0,0,0,NA,0,0,NA,41,1,NA,0,0
"RYANMALLETT","QB","Ryan Mallett","HOU",26,108,9.86,NA,NA,184,1,1,NA,5,0,NA,0,0,NA,0,0
"TYHILTON","WR","T.Y. Hilton","IND",40,109,9.7,NA,NA,0,0,0,NA,3,0,NA,94,0,NA,0,0
"EDDIEROYAL","WR","Eddie Royal","CHI",40,109,9.7,NA,NA,0,0,0,NA,0,0,NA,37,1,NA,0,0
"GARYBARNIDGE","TE","Gary Barnidge","CLE",13,109,9.7,NA,NA,0,0,0,NA,0,0,NA,37,1,NA,0,0
"DEREKCARR","QB","Derek Carr","OAK",27,112,9.42,NA,NA,178,1,1,NA,3,0,NA,0,0,NA,0,0
"MATTJONES","RB","Matt Jones","WAS",32,113,9.4,NA,NA,0,0,0,NA,45,1,NA,9,0,NA,0,1
"KIRKCOUSINS","QB","Kirk Cousins","WAS",28,114,9.36,NA,NA,174,1,1,NA,4,0,NA,0,0,NA,0,0
"HEATHMILLER","TE","Heath Miller","PIT",14,115,9.3,NA,NA,0,0,0,NA,0,0,NA,33,1,NA,0,0
"OWENDANIELS","TE","Owen Daniels","DEN",15,116,9.1,NA,NA,0,0,0,NA,0,0,NA,31,1,NA,0,0
"ANTONIOGATES","TE","Antonio Gates","SD E",15,116,9.1,NA,NA,0,0,0,NA,0,0,NA,31,1,NA,0,0
"STEVEJOHNSON","WR","Steve Johnson","SD",42,118,9,NA,NA,0,0,0,NA,0,0,NA,30,1,NA,0,0
"COBYFLEENER","TE","Coby Fleener","IND",17,119,8.9,NA,NA,0,0,0,NA,0,0,NA,29,1,NA,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",33,120,7.4,NA,NA,0,0,0,NA,33,0,NA,41,0,NA,0,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",34,121,5.9,NA,NA,0,0,0,NA,33,0,NA,26,0,NA,0,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",43,122,5.8,NA,NA,0,0,0,NA,2,0,NA,56,0,NA,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",35,123,5.7,NA,NA,0,0,0,NA,37,0,NA,20,0,NA,0,0
"TREMASON","RB","Tre Mason","STL",35,123,5.7,NA,NA,0,0,0,NA,46,0,NA,11,0,NA,0,0
"RYANMATHEWS","RB","Ryan Mathews","PHI",35,123,5.7,NA,NA,0,0,0,NA,45,0,NA,12,0,NA,0,0
"CHARLESSIMS","RB","Charles Sims","TB",38,126,5.5,NA,NA,0,0,0,NA,38,0,NA,17,0,NA,0,0
"ROYHELU","RB","Roy Helu","OAK",39,127,5.3,NA,NA,0,0,0,NA,26,0,NA,27,0,NA,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",44,128,5.2,NA,NA,0,0,0,NA,25,0,NA,27,0,NA,0,0
"DAVIDJOHNSON","RB","David Johnson","ARI",40,129,5.1,NA,NA,0,0,0,NA,33,0,NA,18,0,NA,0,0
"DANNYWOODHEAD","RB","Danny Woodhead","SD",40,129,5.1,NA,NA,0,0,0,NA,25,0,NA,26,0,NA,0,0
"SHANEVEREEN","RB","Shane Vereen","NYG",42,131,5,NA,NA,0,0,0,NA,23,0,NA,27,0,NA,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",45,132,4.9,NA,NA,0,0,0,NA,3,0,NA,46,0,NA,0,0
"DENARDROBINSON","RB","Denard Robinson","JAC",43,133,4.6,NA,NA,0,0,0,NA,37,0,NA,9,0,NA,0,0
"CJSPILLER","RB","C.J. Spiller","NO",43,133,4.6,NA,NA,0,0,0,NA,30,0,NA,16,0,NA,0,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",46,133,4.6,NA,NA,0,0,0,NA,0,0,NA,46,0,NA,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",46,133,4.6,NA,NA,0,0,0,NA,2,0,NA,44,0,NA,0,0
"DUKEJOHNSON","RB","Duke Johnson","CLE",45,137,4.5,NA,NA,0,0,0,NA,31,0,NA,14,0,NA,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",48,137,4.5,NA,NA,0,0,0,NA,3,0,NA,42,0,NA,0,0
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","CHI",46,139,4.4,NA,NA,0,0,0,NA,27,0,NA,17,0,NA,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",49,140,4.3,NA,NA,0,0,0,NA,1,0,NA,42,0,NA,0,0
"JOIQUEBELL","RB","Joique Bell","DET",47,141,4.1,NA,NA,0,0,0,NA,32,0,NA,9,0,NA,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",50,141,4.1,NA,NA,0,0,0,NA,1,0,NA,40,0,NA,0,0
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",51,143,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"MARVINJONES","WR","Marvin Jones","CIN",51,143,4,NA,NA,0,0,0,NA,0,0,NA,40,0,NA,0,0
"AMEERABDULLAH","RB","Ameer Abdullah","DET",48,145,3.9,NA,NA,0,0,0,NA,28,0,NA,11,0,NA,0,0
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",48,145,3.9,NA,NA,0,0,0,NA,25,0,NA,14,0,NA,0,0
"HARRYDOUGLAS","WR","Harry Douglas","TEN",53,145,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"JAELENSTRONG","WR","Jaelen Strong","HOU",53,145,3.9,NA,NA,0,0,0,NA,0,0,NA,39,0,NA,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",55,149,3.8,NA,NA,0,0,0,NA,0,0,NA,38,0,NA,0,0
"THEORIDDICK","RB","Theo Riddick","DET",50,150,3.7,NA,NA,0,0,0,NA,21,0,NA,16,0,NA,0,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",56,150,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"CHRISGIVENS","WR","Chris Givens","BAL",56,150,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"TYMONTGOMERY","WR","Ty Montgomery","GB",56,150,3.7,NA,NA,0,0,0,NA,0,0,NA,37,0,NA,0,0
"KENNYBRITT","WR","Kenny Britt","STL",59,154,3.6,NA,NA,0,0,0,NA,1,0,NA,35,0,NA,0,0
"JACOBYJONES","WR","Jacoby Jones","SD",59,154,3.6,NA,NA,0,0,0,NA,2,0,NA,34,0,NA,0,0
"MARQISELEE","WR","Marqise Lee","JAC",59,154,3.6,NA,NA,0,0,0,NA,1,0,NA,35,0,NA,0,0
"MARLONBROWN","WR","Marlon Brown","BAL",62,157,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",62,157,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"SCOTTCHANDLER","TE","Scott Chandler","NE",18,157,3.5,NA,NA,0,0,0,NA,0,0,NA,35,0,NA,0,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",51,160,3.4,NA,NA,0,0,0,NA,18,0,NA,16,0,NA,0,0
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",64,160,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"JOSHHUFF","WR","Josh Huff","PHI",64,160,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"VERNONDAVIS","TE","Vernon Davis","SF L",19,160,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"JASONWITTEN","TE","Jason Witten","DAL",19,160,3.4,NA,NA,0,0,0,NA,0,0,NA,34,0,NA,0,0
"TERRANCEWEST","RB","Terrance West","TEN",52,165,3.3,NA,NA,0,0,0,NA,28,0,NA,5,0,NA,0,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",66,165,3.3,NA,NA,0,0,0,NA,1,0,NA,32,0,NA,0,0
"WILLIESNEAD","WR","Willie Snead","NO",67,167,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"MARCEDESLEWIS","TE","Marcedes Lewis","JAC",21,167,3.2,NA,NA,0,0,0,NA,0,0,NA,32,0,NA,0,0
"DRIARCHER","RB","Dri Archer","PIT",53,169,3.1,NA,NA,0,0,0,NA,18,0,NA,13,0,NA,0,0
"ALFREDBLUE","RB","Alfred Blue","HOU",53,169,3.1,NA,NA,0,0,0,NA,26,0,NA,5,0,NA,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",53,169,3.1,NA,NA,0,0,0,NA,13,0,NA,18,0,NA,0,0
"CHRISPOLK","RB","Chris Polk","HOU",53,169,3.1,NA,NA,0,0,0,NA,22,0,NA,9,0,NA,0,0
"BRIANQUICK","WR","Brian Quick","STL",68,169,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"TORREYSMITH","WR","Torrey Smith","SF",68,169,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"MAXXWILLIAMS","TE","Maxx Williams","BAL",22,169,3.1,NA,NA,0,0,0,NA,0,0,NA,31,0,NA,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",70,176,3,NA,NA,0,0,0,NA,1,0,NA,29,0,NA,0,0
"DARRENMCFADDEN","RB","Darren McFadden","DAL",57,177,2.9,NA,NA,0,0,0,NA,26,0,NA,3,0,NA,0,0
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",57,177,2.9,NA,NA,0,0,0,NA,23,0,NA,6,0,NA,0,0
"ANDRECALDWELL","WR","Andre Caldwell","DEN",71,177,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",23,177,2.9,NA,NA,0,0,0,NA,0,0,NA,29,0,NA,0,0
"TOBYGERHART","RB","Toby Gerhart","JAC",59,181,2.8,NA,NA,0,0,0,NA,20,0,NA,8,0,NA,0,0
"ANDREWILLIAMS","RB","Andre Williams","NYG",59,181,2.8,NA,NA,0,0,0,NA,24,0,NA,4,0,NA,0,0
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",59,181,2.8,NA,NA,0,0,0,NA,25,0,NA,3,0,NA,0,0
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",72,181,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"BRIANHARTLINE","WR","Brian Hartline","CLE",72,181,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"JEFFJANIS","WR","Jeff Janis","GB",72,181,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"GARRETTGRAHAM","TE","Garrett Graham","HOU",24,181,2.8,NA,NA,0,0,0,NA,0,0,NA,28,0,NA,0,0
"STEDMANBAILEY","WR","Stedman Bailey","STL",75,188,2.7,NA,NA,0,0,0,NA,2,0,NA,25,0,NA,0,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",75,188,2.7,NA,NA,0,0,0,NA,0,0,NA,27,0,NA,0,0
"JASONAVANT","WR","Jason Avant","KC",77,190,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"BRENTCELEK","TE","Brent Celek","PHI",25,190,2.6,NA,NA,0,0,0,NA,0,0,NA,26,0,NA,0,0
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",78,192,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"AARONDOBSON","WR","Aaron Dobson","NE",78,192,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"ANDREJOHNSON","WR","Andre Johnson","IND",78,192,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"GAVINESCOBAR","TE","Gavin Escobar","DAL",26,192,2.5,NA,NA,0,0,0,NA,0,0,NA,25,0,NA,0,0
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",62,196,2.4,NA,NA,0,0,0,NA,17,0,NA,7,0,NA,0,0
"KNILEDAVIS","RB","Knile Davis","KC",62,196,2.4,NA,NA,0,0,0,NA,17,0,NA,7,0,NA,0,0
"JAREDCOOK","TE","Jared Cook","STL",27,196,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"JORDANREED","TE","Jordan Reed","WAS",27,196,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"LEVINETOILOLO","TE","Levine Toilolo","ATL",27,196,2.4,NA,NA,0,0,0,NA,0,0,NA,24,0,NA,0,0
"TIMWRIGHT","TE","Timothy Wright","DET",30,201,2.3,NA,NA,0,0,0,NA,0,0,NA,23,0,NA,0,0
"BRANDONBOLDEN","RB","Brandon Bolden","NE",64,202,2.2,NA,NA,0,0,0,NA,17,0,NA,5,0,NA,0,0
