displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Antonio Brown,PIT,7.5,101.2,0.6,0.1,0.4,0.0,0.1
Odell Beckham Jr.,NYG,6.7,91.2,0.7,0.1,0.3,0.0,0.0
DeAndre Hopkins,HOU,6.6,89.6,0.6,0.0,0.0,0.0,0.0
A.J. Green,CIN,6.3,88.8,0.7,0.0,0.2,0.0,0.1
Julio Jones,ATL,6.7,84.1,0.5,0.0,0.0,0.0,0.1
Alshon Jeffery,CHI,6.1,82.4,0.6,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,6.5,80.1,0.6,0.0,0.0,0.0,0.1
Brandon Marshall,NYJ,6.5,80.0,0.6,0.0,0.0,0.0,0.1
Allen Robinson,JAC,5.6,78.8,0.6,0.0,0.0,0.0,0.0
Calvin Johnson,DET,5.7,77.3,0.5,0.0,0.0,0.0,0.1
Mike Evans,TB,5.0,74.9,0.6,0.0,0.0,0.0,0.1
Demaryius Thomas,DEN,5.6,74.6,0.6,0.0,0.0,0.0,0.1
Jeremy Maclin,KC,5.3,71.6,0.5,0.0,0.0,0.0,0.1
T.Y. Hilton,IND,5.1,71.1,0.4,0.0,0.0,0.0,0.0
Brandin Cooks,NO,5.5,70.3,0.5,0.2,0.9,0.0,0.0
Sammy Watkins,BUF,4.7,69.7,0.6,0.0,0.0,0.0,0.0
Danny Amendola,NE,6.3,67.9,0.5,0.2,0.8,0.0,0.0
Jarvis Landry,MIA,6.0,67.6,0.5,1.0,4.1,0.0,0.1
Eric Decker,NYJ,5.1,67.1,0.6,0.0,0.0,0.0,0.1
Emmanuel Sanders,DEN,5.0,66.6,0.5,0.0,0.3,0.0,0.0
John Brown,ARI,4.4,65.2,0.5,0.2,0.7,0.0,0.1
Amari Cooper,OAK,5.1,64.8,0.3,0.2,0.5,0.0,0.1
Martavis Bryant,PIT,4.3,63.9,0.5,0.1,0.7,0.0,0.1
Dez Bryant,DAL,4.7,63.9,0.5,0.0,0.0,0.0,0.0
Anquan Boldin,SF,5.4,63.3,0.4,0.0,0.0,0.0,0.0
Randall Cobb,GB,5.1,63.2,0.5,0.2,0.8,0.0,0.0
DeSean Jackson,WAS,4.1,62.8,0.4,0.0,0.2,0.0,0.1
Doug Baldwin,SEA,4.7,60.6,0.5,0.0,0.0,0.0,0.0
Vincent Jackson,TB,4.1,59.5,0.5,0.0,0.0,0.0,0.0
