"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"VERNONDAVIS","TE","Vernon Davis","SF",2,30,16.4,6,NA,0,0,0,0,0,0,4,44,2,0,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",7,31,16.2,0,NA,0,0,0,10,102,1,0,0,0,0,0,0
"JOSHMCCOWN","QB","Josh McCown","TB",17,32,16.02,0,NA,183,2,2,3,27,0,0,0,0,0,0,0
"NICKFOLES","QB","Nick Foles","PHI",18,33,15.88,0,NA,322,2,1,0,0,0,0,0,0,0,0,2
"JEREMYMACLIN","WR","Jeremy Maclin","PHI",7,34,15.7,10,NA,0,0,0,0,0,0,4,97,1,0,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",8,35,15.6,5,NA,0,0,0,16,46,1,4,50,0,0,0,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",8,36,15.5,8,NA,0,0,0,1,18,0,7,77,1,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",9,37,15.2,0,NA,0,0,0,5,32,2,0,0,0,0,0,0
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",9,37,15.2,8,NA,0,0,0,0,0,0,6,92,1,0,0,0
"CHRISJOHNSON","RB","Chris Johnson","NYJ",10,39,15.1,6,NA,0,0,0,13,68,0,5,23,1,0,0,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",10,40,14.9,5,NA,0,0,0,0,0,0,4,89,1,0,0,0
"MATTCASSEL","QB","Matt Cassel","MIN",19,41,14.5,0,NA,170,2,0,5,-3,0,0,0,0,0,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",11,41,14.5,6,NA,0,0,0,11,71,1,4,14,0,0,0,0
"JUSTINFORSETT","RB","Justin Forsett","BAL",12,43,14.4,6,NA,0,0,0,11,70,1,5,14,0,0,0,0
"GREGOLSEN","TE","Greg Olsen","CAR",3,44,14.3,11,NA,0,0,0,0,0,0,8,83,1,0,0,0
"MONTEEBALL","RB","Montee Ball","DEN",13,44,14.3,2,NA,0,0,0,23,67,1,2,16,0,0,0,0
"DEREKCARR","QB","Derek Carr","OAK",20,46,13.94,0,NA,151,2,0,1,-1,0,0,0,0,0,0,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",21,47,13.92,0,NA,178,2,1,3,-2,0,0,0,0,0,0,0
"ZACHERTZ","TE","Zach Ertz","PHI",4,48,13.7,5,NA,0,0,0,0,0,0,3,77,1,0,0,0
"GENOSMITH","QB","Geno Smith","NYJ",22,49,13.64,0,NA,221,1,1,10,38,0,0,0,0,0,0,1
"PHILIPRIVERS","QB","Philip Rivers","SD",23,50,13.52,0,NA,238,1,1,2,10,0,0,0,0,0,0,0
"RYANFITZPATRICK","QB","Ryan Fitzpatrick","HOU",24,51,13.24,0,NA,206,1,0,5,10,0,0,0,0,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",11,52,13.2,7,NA,0,0,0,0,0,0,5,72,1,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NE",14,53,13.1,8,NA,0,0,0,7,36,1,5,35,0,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",5,54,13,10,NA,0,0,0,0,0,0,8,70,1,0,0,0
"BRIANHOYER","QB","Brian Hoyer","CLE",25,54,13,0,NA,230,1,0,1,-2,0,0,0,0,0,0,0
"ALEXSMITH","QB","Alex Smith","KC",26,56,12.68,0,NA,202,1,3,6,36,0,0,0,0,0,0,0
"CJSPILLER","RB","C.J. Spiller","BUF",15,57,12.4,3,NA,0,0,0,15,53,0,3,11,1,0,0,0
"DWAYNEALLEN","TE","Dwayne Allen","IND",6,57,12.4,5,NA,0,0,0,0,0,0,4,64,1,0,0,0
"TONYROMO","QB","Tony Romo","DAL",27,59,12.24,0,NA,281,1,3,0,0,0,0,0,0,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIA",12,60,12.1,11,NA,0,0,0,0,0,0,7,81,1,0,0,1
"ANTONESMITH","RB","Antone Smith","ATL",16,60,12.1,1,NA,0,0,0,2,7,0,1,54,1,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",12,60,12.1,7,NA,0,0,0,1,2,0,5,119,0,0,0,0
"RYANMATHEWS","RB","Ryan Mathews","SD",17,63,12,2,NA,0,0,0,12,40,1,2,20,0,0,0,0
"GREGJENNINGS","WR","Greg Jennings","MIN",14,64,11.8,7,NA,0,0,0,0,0,0,6,58,1,0,0,0
"RANDALLCOBB","WR","Randall Cobb","GB",14,64,11.8,9,NA,0,0,0,0,0,0,6,58,1,0,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",18,64,11.8,5,NA,0,0,0,11,59,0,4,19,1,0,0,1
"JULIANEDELMAN","WR","Julian Edelman","NE",16,67,11.6,8,NA,0,0,0,2,21,0,6,95,0,0,0,0
"JOIQUEBELL","RB","Joique Bell","DET",19,67,11.6,1,NA,0,0,0,15,51,1,1,5,0,0,0,0
"LARRYDONNELL","TE","Larry Donnell","NYG",7,67,11.6,8,NA,0,0,0,0,0,0,5,56,1,0,0,0
"LESEANMCCOY","RB","LeSean McCoy","PHI",20,70,11.5,6,NA,0,0,0,21,74,0,6,41,0,0,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","CHI",17,71,11.1,12,NA,0,0,0,0,0,0,8,71,1,0,0,1
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",21,72,11,10,NA,0,0,0,14,48,0,6,62,0,0,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",18,72,11,7,NA,0,0,0,0,0,0,4,50,1,0,0,0
"CARLOSHYDE","RB","Carlos Hyde","SF",21,72,11,0,NA,0,0,0,7,50,1,0,0,0,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",18,72,11,6,NA,0,0,0,0,0,0,4,50,1,0,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",20,76,10.6,7,NA,0,0,0,0,0,0,6,46,1,0,0,0
"RODSTREATER","WR","Rod Streater","OAK",20,76,10.6,7,NA,0,0,0,0,0,0,5,46,1,0,0,0
"AARONRODGERS","QB","Aaron Rodgers","GB",28,78,10.56,0,NA,189,1,1,0,0,0,0,0,0,0,0,0
"TOMBRADY","QB","Tom Brady","NE",29,79,10.26,0,NA,249,1,0,1,3,0,0,0,0,0,0,2
"TERRANCEWEST","RB","Terrance West","CLE",23,80,10,0,NA,0,0,0,16,100,0,0,0,0,0,0,0
"ARIANFOSTER","RB","Arian Foster","HOU",23,80,10,2,NA,0,0,0,27,103,0,2,17,0,0,0,1
"PERCYHARVIN","WR","Percy Harvin","NYJ",22,80,10,7,NA,0,0,0,4,41,0,7,59,0,0,0,0
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",8,80,10,11,NA,0,0,0,0,0,0,4,40,1,0,0,0
"BRIANQUICK","WR","Brian Quick","STL",23,84,9.9,9,NA,0,0,0,0,0,0,7,99,0,0,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",23,84,9.9,9,NA,0,0,0,0,0,0,8,99,0,0,0,0
"DEVINHESTER","WR","Devin Hester","ATL",23,84,9.9,6,NA,0,0,0,0,0,0,5,99,0,0,0,0
"RICARDOLOCKETTE","WR","Ricardo Lockette","SEA",26,87,9.8,3,NA,0,0,0,0,0,0,2,38,1,0,0,0
"REGGIEWAYNE","WR","Reggie Wayne","IND",26,87,9.8,13,NA,0,0,0,0,0,0,9,98,0,0,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",28,89,9.7,7,NA,0,0,0,0,0,0,6,97,0,0,0,0
"GOLDENTATE","WR","Golden Tate","DET",28,89,9.7,6,NA,0,0,0,1,4,0,6,93,0,0,0,0
"DELANIEWALKER","TE","Delanie Walker","TEN",9,89,9.7,4,NA,0,0,0,0,0,0,3,37,1,0,0,0
"HAKEEMNICKS","WR","Hakeem Nicks","IND",30,92,9.6,5,NA,0,0,0,0,0,0,5,36,1,0,0,0
"JULIOJONES","WR","Julio Jones","ATL",30,92,9.6,9,NA,0,0,0,0,0,0,7,116,0,0,0,1
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",25,94,9.5,1,NA,0,0,0,6,34,1,1,1,0,0,0,0
"JAMESJONES","WR","James Jones","OAK",32,95,9.4,3,NA,0,0,0,0,0,0,3,34,1,0,0,0
"ANDREJOHNSON","WR","Andre Johnson","HOU",33,96,9.3,9,NA,0,0,0,0,0,0,6,93,0,0,0,0
"ADRIANPETERSON","RB","Adrian Peterson","MIN",26,96,9.3,3,NA,0,0,0,21,75,0,2,18,0,0,0,0
"ALFREDMORRIS","RB","Alfred Morris","WAS",27,98,9.1,0,NA,0,0,0,14,91,0,0,0,0,0,0,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",34,99,9,3,NA,0,0,0,1,10,0,2,20,1,0,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",34,99,9,8,NA,0,0,0,0,0,0,5,110,0,0,0,1
"PIERRETHOMAS","RB","Pierre Thomas","NO",28,101,8.9,7,NA,0,0,0,7,31,0,6,58,0,0,0,0
"JOHNBROWN","WR","John Brown","ARI",36,101,8.9,5,NA,0,0,0,0,0,0,2,29,1,0,0,0
"ANTHONYFASANO","TE","Anthony Fasano","KC",10,101,8.9,6,NA,0,0,0,0,0,0,3,29,1,0,0,0
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",30,104,8.88,0,NA,267,0,0,3,2,0,0,0,0,0,0,1
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",37,105,8.8,9,NA,0,0,0,1,11,0,6,77,0,0,0,0
"KHIRYROBINSON","RB","Khiry Robinson","NO",29,105,8.8,1,NA,0,0,0,6,28,1,0,0,0,0,0,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",38,107,8.7,10,NA,0,0,0,0,0,0,8,87,0,0,0,0
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",30,108,8.6,3,NA,0,0,0,1,5,0,3,21,1,0,0,0
"ELIMANNING","QB","Eli Manning","NYG",31,109,8.52,0,NA,163,1,2,0,0,0,0,0,0,0,0,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",31,110,8.5,6,NA,0,0,0,3,15,0,5,70,0,0,0,0
"DONNIEAVERY","WR","Donnie Avery","KC",39,111,8.4,13,NA,0,0,0,0,0,0,7,84,0,0,0,0
"DENNISPITTA","TE","Dennis Pitta","BAL",11,112,8.3,15,NA,0,0,0,0,0,0,10,83,0,0,0,0
"JORDYNELSON","WR","Jordy Nelson","GB",40,112,8.3,14,NA,0,0,0,0,0,0,9,83,0,0,0,0
"JIMMYGRAHAM","TE","Jimmy Graham","NO",12,114,8.2,10,NA,0,0,0,0,0,0,8,82,0,0,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",13,115,8.1,10,NA,0,0,0,0,0,0,6,81,0,0,0,0
"CHRISOWUSU","WR","Chris Owusu","NYJ",41,116,8,2,NA,0,0,0,0,0,0,2,20,1,0,0,0
"LEVINETOILOLO","TE","Levine Toilolo","ATL",14,117,7.9,6,NA,0,0,0,0,0,0,3,19,1,0,0,0
"ROBERTWOODS","WR","Robert Woods","BUF",42,118,7.8,6,NA,0,0,0,0,0,0,4,78,0,0,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",43,119,7.7,12,NA,0,0,0,0,0,0,10,77,0,0,0,0
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",15,120,7.6,4,NA,0,0,0,0,0,0,2,16,1,0,0,0
"DERRICKCOLEMAN","RB","Derrick Coleman","SEA",32,121,7.5,1,NA,0,0,0,0,0,0,1,15,1,0,0,0
"FREDJACKSON","RB","Fred Jackson","BUF",33,122,7.4,3,NA,0,0,0,7,61,0,3,13,0,0,0,0
"ERICDECKER","WR","Eric Decker","NYJ",44,122,7.4,5,NA,0,0,0,0,0,0,5,74,0,0,0,0
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",34,124,7.2,1,NA,0,0,0,14,72,0,0,0,0,0,0,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",45,125,7.1,6,NA,0,0,0,0,0,0,5,71,0,0,0,0
"SHONNGREENE","RB","Shonn Greene","TEN",35,125,7.1,0,NA,0,0,0,15,71,0,0,0,0,0,0,0
"HARRYDOUGLAS","WR","Harry Douglas","ATL",46,127,6.9,7,NA,0,0,0,0,0,0,6,69,0,0,0,0
"AUSTINDAVIS","QB","Austin Davis","STL",32,128,6.68,0,NA,192,0,1,1,0,0,0,0,0,0,0,0
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","PIT",36,129,6.6,1,NA,0,0,0,4,6,1,0,0,0,0,0,0
"FRANKGORE","RB","Frank Gore","SF",36,129,6.6,0,NA,0,0,0,16,66,0,0,0,0,0,0,0
"NILESPAUL","TE","Niles Paul","WAS",16,129,6.6,4,NA,0,0,0,0,0,0,4,86,0,0,0,1
"DWAYNEHARRIS","WR","Dwayne Harris","DAL",47,132,6.5,2,NA,0,0,0,1,9,0,1,56,0,0,0,0
"REGGIEBUSH","RB","Reggie Bush","DET",38,133,6.4,6,NA,0,0,0,9,15,0,6,49,0,0,0,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",48,134,6.3,8,NA,0,0,0,0,0,0,3,63,0,0,0,0
"DARRELYOUNG","RB","Darrel Young","WAS",39,135,6.2,1,NA,0,0,0,1,1,1,1,1,0,0,0,0
"JOHNKUHN","RB","John Kuhn","GB",39,135,6.2,0,NA,0,0,0,1,2,1,0,0,0,0,0,0
"MARQISELEE","WR","Marqise Lee","JAX",49,135,6.2,10,NA,0,0,0,0,0,0,6,62,0,0,0,0
"ROYHELU","RB","Roy Helu Jr.","WAS",41,138,6.1,3,NA,0,0,0,4,46,0,2,15,0,0,0,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",50,139,6,5,NA,0,0,0,1,4,0,4,36,0,0,1,0
"ANDREELLINGTON","RB","Andre Ellington","ARI",42,139,6,5,NA,0,0,0,13,53,0,5,27,0,0,0,1
"BOOBIEDIXON","RB","Boobie Dixon","BUF",42,139,6,0,NA,0,0,0,5,60,0,0,0,0,0,0,0
"BOBBYRAINEY","RB","Bobby Rainey","TB",42,139,6,2,NA,0,0,0,4,12,0,2,8,1,0,0,1
"NATEWASHINGTON","WR","Nate Washington","TEN",51,143,5.9,6,NA,0,0,0,0,0,0,4,59,0,0,0,0
"TOBYGERHART","RB","Toby Gerhart","JAX",45,144,5.7,2,NA,0,0,0,18,42,0,2,15,0,0,0,0
"JAREDCOOK","TE","Jared Cook","STL",17,145,5.6,8,NA,0,0,0,0,0,0,4,56,0,0,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",52,146,5.5,6,NA,0,0,0,0,0,0,4,55,0,0,0,0
"JORVORSKIELANE","RB","Jorvorskie Lane","TB",46,147,5.4,0,NA,0,0,0,1,54,0,0,0,0,0,0,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",53,148,5.3,9,NA,0,0,0,1,-9,0,8,62,0,0,0,0
"STEVENJACKSON","RB","Steven Jackson","ATL",47,149,5.2,3,NA,0,0,0,12,52,0,1,0,0,0,0,0
"ZACSTACY","RB","Zac Stacy","STL",48,150,5.1,2,NA,0,0,0,11,43,0,1,8,0,0,0,0
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",48,150,5.1,4,NA,0,0,0,5,21,0,4,30,0,0,0,0
"TRENTRICHARDSON","RB","Trent Richardson","IND",48,150,5.1,4,NA,0,0,0,6,20,0,3,31,0,0,0,0
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",18,153,5,5,NA,0,0,0,0,0,0,4,50,0,0,0,0
"TORREYSMITH","WR","Torrey Smith","BAL",54,153,5,7,NA,0,0,0,0,0,0,3,50,0,0,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",19,155,4.9,5,NA,0,0,0,0,0,0,3,49,0,0,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",55,156,4.8,11,NA,0,0,0,0,0,0,4,48,0,0,0,0
"JAMESSTARKS","RB","James Starks","GB",51,156,4.8,3,NA,0,0,0,7,37,0,2,11,0,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","CLE",20,158,4.7,5,NA,0,0,0,0,0,0,2,47,0,0,0,0
"JOSEPHFAURIA","TE","Joseph Fauria","DET",21,159,4.6,3,NA,0,0,0,0,0,0,1,26,0,0,1,0
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",52,159,4.6,2,NA,0,0,0,9,29,0,1,17,0,0,0,0
"EDDIELACY","RB","Eddie Lacy","GB",53,161,4.5,3,NA,0,0,0,12,34,0,3,11,0,0,0,0
"ZACHMILLER","TE","Zach Miller","SEA",22,162,4.2,4,NA,0,0,0,0,0,0,3,42,0,0,0,0
"COLEBEASLEY","WR","Cole Beasley","DAL",56,162,4.2,5,NA,0,0,0,0,0,0,4,42,0,0,0,0
"BRANDONMYERS","TE","Brandon Myers","TB",23,164,4.1,8,NA,0,0,0,0,0,0,6,41,0,0,0,0
"BENTATE","RB","Ben Tate","CLE",54,164,4.1,0,NA,0,0,0,6,41,0,0,0,0,0,0,0
"TYHILTON","WR","T.Y. Hilton","IND",57,164,4.1,11,NA,0,0,0,0,0,0,5,41,0,0,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",58,167,3.9,3,NA,0,0,0,3,5,0,3,34,0,0,0,0
"JUSTINBROWN","WR","Justin Brown","PIT",59,168,3.8,4,NA,0,0,0,0,0,0,3,38,0,0,0,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",59,168,3.8,5,NA,0,0,0,0,0,0,5,38,0,0,0,0
"KENBRELLTHOMPKINS","WR","Kenbrell Thompkins","OAK",61,170,3.7,10,NA,0,0,0,0,0,0,5,37,0,0,0,0
"TYLEREIFERT","TE","Tyler Eifert","CIN",24,170,3.7,3,NA,0,0,0,0,0,0,3,37,0,0,0,0
"KEENANALLEN","WR","Keenan Allen","SD",61,170,3.7,9,NA,0,0,0,0,0,0,5,37,0,0,0,0
"MIKEEVANS","WR","Mike Evans","TB",61,170,3.7,9,NA,0,0,0,0,0,0,5,37,0,0,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",61,170,3.7,4,NA,0,0,0,0,0,0,2,37,0,0,0,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",55,170,3.7,3,NA,0,0,0,9,20,0,3,17,0,0,0,0
"MIKEWILLIAMS","WR","Mike Williams","BUF",65,176,3.6,3,NA,0,0,0,0,0,0,2,36,0,0,0,0
"MIKEBROWN","WR","Mike Brown","JAX",65,176,3.6,5,NA,0,0,0,0,0,0,3,36,0,0,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",65,176,3.6,9,NA,0,0,0,0,0,0,4,36,0,0,0,0
"MARCEDESLEWIS","TE","Marcedes Lewis","JAX",25,179,3.5,9,NA,0,0,0,0,0,0,6,35,0,0,0,0
"OWENDANIELS","TE","Owen Daniels","BAL",26,180,3.4,5,NA,0,0,0,0,0,0,4,34,0,0,0,0
"JAMAALCHARLES","RB","Jamaal Charles","KC",56,180,3.4,4,NA,0,0,0,7,19,0,4,15,0,0,0,0
"LEONWASHINGTON","RB","Leon Washington","TEN",56,180,3.4,2,NA,0,0,0,2,23,0,2,11,0,0,0,0
"CHRISGIVENS","WR","Chris Givens","STL",68,180,3.4,3,NA,0,0,0,1,4,0,2,30,0,0,0,0
"STEVEJOHNSON","WR","Stevie Johnson","SF",69,184,3.3,2,NA,0,0,0,0,0,0,2,33,0,0,0,0
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",58,184,3.3,2,NA,0,0,0,2,15,0,2,18,0,0,0,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",70,186,3.2,4,NA,0,0,0,0,0,0,4,32,0,0,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",27,187,3.1,4,NA,0,0,0,0,0,0,3,31,0,0,0,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",71,187,3.1,4,NA,0,0,0,0,0,0,3,31,0,0,0,0
"KAMARAIKEN","WR","Kamar Aiken","BAL",72,189,3,4,NA,0,0,0,0,0,0,4,30,0,0,0,0
"JIMDRAY","TE","Jim Dray","CLE",28,189,3,2,NA,0,0,0,0,0,0,2,30,0,0,0,0
"RILEYCOOPER","WR","Riley Cooper","PHI",73,191,2.9,7,NA,0,0,0,0,0,0,4,29,0,0,0,0
"TEDGINN","WR","Ted Ginn Jr.","ARI",73,191,2.9,3,NA,0,0,0,0,0,0,2,29,0,0,0,0
"STEVANRIDLEY","RB","Stevan Ridley","NE",59,193,2.8,2,NA,0,0,0,8,21,0,2,7,0,0,0,0
"JONATHANDWYER","RB","Jonathan Dwyer","ARI",59,193,2.8,3,NA,0,0,0,7,20,0,2,8,0,0,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",61,195,2.7,0,NA,0,0,0,4,27,0,0,0,0,0,0,0
"ROBERTTURBIN","RB","Robert Turbin","SEA",61,195,2.7,0,NA,0,0,0,6,27,0,0,0,0,0,0,0
"CHARLESCLAY","TE","Charles Clay","MIA",29,195,2.7,6,NA,0,0,0,0,0,0,2,27,0,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",30,198,2.6,4,NA,0,0,0,0,0,0,3,26,0,0,0,0
"ANDREWQUARLESS","TE","Andrew Quarless","GB",30,198,2.6,4,NA,0,0,0,0,0,0,3,26,0,0,0,0
"BRIANHARTLINE","WR","Brian Hartline","MIA",75,198,2.6,4,NA,0,0,0,0,0,0,2,26,0,0,0,0
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","RIA",30,198,2.6,2,NA,0,0,0,0,0,0,1,26,0,0,0,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",76,202,2.5,3,NA,0,0,0,0,0,0,2,25,0,0,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","SF",76,202,2.5,4,NA,0,0,0,0,0,0,2,25,0,0,0,0
"BISHOPSANKEY","RB","Bishop Sankey","TEN",63,202,2.5,0,NA,0,0,0,6,25,0,0,0,0,0,0,0
"LADARIUSGREEN","TE","Ladarius Green","SD",33,205,2.4,2,NA,0,0,0,0,0,0,2,24,0,0,0,0
"TAYLORTHOMPSON","TE","Taylor Thompson","TEN",33,205,2.4,2,NA,0,0,0,0,0,0,2,24,0,0,0,0
"VICTORCRUZ","WR","Victor Cruz","NYG",78,205,2.4,6,NA,0,0,0,0,0,0,2,24,0,0,0,0
"MAURICEJONESDREW","RB","Maurice Jones-Drew","ONE",64,208,2.3,3,NA,0,0,0,9,11,0,2,12,0,0,0,0
"JERRELJERNIGAN","WR","Jerrel Jernigan","NYG",79,208,2.3,7,NA,0,0,0,1,-2,0,4,25,0,0,0,0
"RHETTELLISON","TE","Rhett Ellison","MIN",35,210,2.2,1,NA,0,0,0,0,0,0,1,22,0,0,0,0
"FRANKIEHAMMOND","WR","Frankie Hammond Jr.","KC",80,210,2.2,2,NA,0,0,0,0,0,0,1,22,0,0,0,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",80,210,2.2,4,NA,0,0,0,0,0,0,1,22,0,0,0,0
"ANDREROBERTS","WR","Andre Roberts","WAS",80,210,2.2,3,NA,0,0,0,0,0,0,1,22,0,0,0,0
"SHAUNHILL","QB","Shaun Hill","STL",33,214,2.14,0,NA,81,0,1,1,-1,0,0,0,0,0,0,0
