displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Rob Gronkowski,NE,5.1,64.7,0.8,0.0,0.0,0.0,0.0
Greg Olsen,CAR,5.0,61.5,0.5,0.0,0.0,0.0,0.0
Tyler Eifert,CIN,5.0,57.2,0.5,0.0,0.0,0.0,0.0
Jimmy Graham,SEA,5.0,56.5,0.4,0.0,0.0,0.0,0.1
Travis Kelce,KC,4.9,54.2,0.4,0.0,0.0,0.0,0.1
Antonio Gates,SD,4.9,52.9,0.6,0.0,0.0,0.0,0.0
Martellus Bennett,CHI,5.0,52.7,0.3,0.0,0.0,0.0,0.0
Delanie Walker,TEN,4.9,52.7,0.3,0.0,0.0,0.0,0.1
Jason Witten,DAL,5.0,52.6,0.4,0.0,0.0,0.0,0.0
Jordan Reed,WAS,5.0,52.3,0.4,0.0,0.0,0.0,0.0
Zach Ertz,PHI,4.1,51.5,0.3,0.0,0.0,0.0,0.0
Coby Fleener,IND,3.9,48.0,0.3,0.0,0.0,0.0,0.0
Eric Ebron,DET,4.0,47.5,0.4,0.0,0.0,0.0,0.0
Jacob Tamme,ATL,3.8,45.4,0.3,0.0,0.0,0.0,0.0
Charles Clay,BUF,4.1,42.4,0.3,0.0,0.0,0.0,0.0
Julius Thomas,JAC,4.0,40.3,0.4,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,TB,3.3,39.2,0.5,0.0,0.0,0.0,0.0
Richard Rodgers,GB,3.1,36.6,0.4,0.0,0.0,0.0,0.0
Crockett Gillmore,BAL,2.9,34.5,0.2,0.0,0.0,0.0,0.0
Jordan Cameron,MIA,3.0,34.3,0.2,0.0,0.0,0.0,0.0
Ryan Griffin,HOU,2.9,33.4,0.2,0.0,0.0,0.0,0.0
Vernon Davis,DEN,2.1,31.1,0.2,0.0,0.0,0.0,0.0
Vance McDonald,SF,2.8,30.1,0.1,0.0,0.0,0.0,0.0
Ladarius Green,SD,2.3,30.0,0.5,0.0,0.0,0.0,0.0
Dwayne Allen,IND,2.8,29.9,0.2,0.0,0.0,0.0,0.0
Maxx Williams,BAL,2.9,27.0,0.1,0.0,0.0,0.0,0.0
Kyle Rudolph,MIN,2.3,26.6,0.2,0.0,0.0,0.0,0.0
Jared Cook,STL,2.2,24.6,0.1,0.0,0.0,0.0,0.0
Darren Fells,ARI,1.9,23.2,0.2,0.0,0.0,0.0,0.0
Mychal Rivera,OAK,2.1,23.2,0.3,0.0,0.0,0.0,0.0
Anthony Fasano,TEN,2.0,22.8,0.2,0.0,0.0,0.0,0.0
Scott Chandler,NE,2.0,22.0,0.3,0.0,0.0,0.0,0.0
Jermaine Gresham,ARI,2.0,21.5,0.2,0.0,0.0,0.0,0.0
Owen Daniels,DEN,2.1,21.3,0.4,0.0,0.0,0.0,0.0
Zach Miller,CHI,1.9,21.3,0.1,0.0,0.0,0.0,0.0
Clive Walford,OAK,1.9,21.0,0.3,0.0,0.0,0.0,0.0
Garrett Celek,SF,2.0,21.0,0.1,0.0,0.0,0.0,0.0
Lance Kendricks,STL,1.9,18.2,0.1,0.0,0.0,0.0,0.0
Marcedes Lewis,JAC,1.7,17.3,0.1,0.0,0.0,0.0,0.0
Brent Celek,PHI,1.3,15.2,0.1,0.0,0.0,0.0,0.0
Ed Dickson,CAR,1.5,15.0,0.1,0.0,0.0,0.0,0.0
Luke Willson,SEA,1.1,15.0,0.1,0.0,0.0,0.0,0.0
Clay Harbor,JAC,1.7,14.5,0.0,0.0,0.0,0.0,0.0
Brandon Myers,TB,1.6,14.3,0.1,0.0,0.0,0.0,0.0
C.J. Fiedorowicz,HOU,1.2,13.5,0.1,0.0,0.0,0.0,0.0
Dion Sims,MIA,1.3,13.2,0.1,0.0,0.0,0.0,0.0
Derek Carrier,WAS,1.5,12.9,0.1,0.0,0.0,0.0,0.0
Gavin Escobar,DAL,1.2,12.7,0.1,0.0,0.0,0.0,0.0
Jeff Cumberland,NYJ,1.2,12.5,0.1,0.0,0.0,0.0,0.0
Virgil Green,DEN,1.1,11.5,0.0,0.0,0.0,0.0,0.0
Garrett Graham,HOU,1.2,11.1,0.0,0.0,0.0,0.0,0.0
Nick Boyle,BAL,1.0,10.7,0.0,0.0,0.0,0.0,0.0
Justin Perillo,GB,0.9,10.1,0.1,0.0,0.0,0.0,0.0
Tim Wright,DET,0.8,10.1,0.0,0.0,0.0,0.0,0.0
Brandon Pettigrew,DET,1.0,9.4,0.1,0.0,0.0,0.0,0.0
Rhett Ellison,MIN,1.1,9.3,0.1,0.0,0.0,0.0,0.0
John Phillips,SD,0.9,9.1,0.1,0.0,0.0,0.0,0.0
Levine Toilolo,ATL,0.9,9.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,OAK,0.8,8.8,0.1,0.0,0.0,0.0,0.0
James OShaughnessy,KC,0.9,8.5,0.1,0.0,0.0,0.0,0.0
Chris Gragg,BUF,0.9,8.4,0.0,0.0,0.0,0.0,0.0
Craig Stevens,TEN,0.6,6.4,0.0,0.0,0.0,0.0,0.0
James Hanna,DAL,0.6,6.0,0.1,0.0,0.0,0.0,0.0
MyCole Pruitt,MIN,0.8,5.9,0.0,0.0,0.0,0.0,0.0
Demetrius Harris,KC,0.5,5.7,0.0,0.0,0.0,0.0,0.0
Luke Stocker,TB,0.5,5.6,0.0,0.0,0.0,0.0,0.0
Jack Doyle,IND,0.8,5.4,0.1,0.0,0.0,0.0,0.0
Kellen Davis,NYJ,0.5,5.3,0.1,0.0,0.0,0.0,0.0
Troy Niklas,ARI,0.5,4.7,0.2,0.0,0.0,0.0,0.0
Tony Moeaki,ATL,0.4,3.7,0.0,0.0,0.0,0.0,0.0
Ryan Hewitt,CIN,0.4,3.1,0.0,0.0,0.0,0.0,0.0
Phillip Supernaw,TEN,0.1,1.4,0.0,0.0,0.0,0.0,0.0
Michael Williams,NE,0.1,1.2,0.0,0.0,0.0,0.0,0.0
Jake Stoneburner,MIA,0.1,0.9,0.0,0.0,0.0,0.0,0.0
