"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"GOLDENTATE","Golden Tate","WR","DET",32,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,89,12.7,0,NA,0,8
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",32,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"HARRYDOUGLAS","Harry Douglas","WR","ATL",32,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,9.6,1,NA,1,8
"RUEBENRANDLE","Rueben Randle","WR","NYG",32,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,29,9.7,1,NA,0,8
"BRIANQUICK","Brian Quick","WR","STL",32,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,81,13.5,0,NA,0,8
"KENDALLWRIGHT","Kendall Wright","WR","TEN",32,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,29,9.7,1,NA,0,8
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",32,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,7,1,NA,0,8
"TYHILTON","T.Y. Hilton","WR","IND",32,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,24,8,1,NA,0,8
"DELANIEWALKER","Delanie Walker","TE","TEN",9,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,28,9.3,1,NA,0,8
"DWAYNEALLEN","Dwayne Allen","TE","IND",9,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,6.7,1,NA,0,8
"NILESPAUL","Niles Paul","TE","WAS",9,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,22,5.5,1,NA,0,8
"CHADHENNE","Chad Henne","QB","JAC",30,110,36,21,144,1,1,58.3,4,2,5,2.5,0,NA,NA,NA,NA,NA,1,7
"FREDJACKSON","Fred Jackson","RB","BUF",30,110,NA,NA,NA,NA,NA,NA,NA,9,40,4.4,0,4,38,9.5,0,NA,0,7
"FRANKGORE","Frank Gore","RB","SF",30,110,NA,NA,NA,NA,NA,NA,NA,16,70,4.4,0,1,4,4,0,NA,0,7
"MATTASIATA","Matt Asiata","RB","MIN",30,110,NA,NA,NA,NA,NA,NA,NA,12,44,3.7,0,4,32,8,0,NA,0,7
"DANNYWOODHEAD","Danny Woodhead","RB","SD",30,110,NA,NA,NA,NA,NA,NA,NA,8,27,3.4,0,5,50,10,0,NA,0,7
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB","BAL",30,110,NA,NA,NA,NA,NA,NA,NA,6,19,3.2,1,0,0,0,0,NA,0,7
"MARKUSWHEATON","Markus Wheaton","WR","PIT",41,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,78,13,0,NA,0,7
"TORREYSMITH","Torrey Smith","WR","BAL",41,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,72,14.4,0,NA,0,7
"JAMESJONES","James Jones","WR","OAK",41,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,78,11.1,0,NA,0,7
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",41,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,75,12.5,0,NA,0,7
"ALLENROBINSON","Allen Robinson","WR","JAC",41,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,1,NA,0,7
"DOUGBALDWIN","Doug Baldwin","WR","SEA",41,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,35,8.8,1,NA,1,7
"LARRYDONNELL","Larry Donnell","TE","NYG",12,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,77,12.8,0,NA,0,7
"GREGOLSEN","Greg Olsen","TE","CAR",12,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,70,11.7,0,NA,0,7
"TRAVISKELCE","Travis Kelce","TE","KC",12,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,76,15.2,0,NA,0,7
"SHANEVEREEN","Shane Vereen","RB","NE",35,125,NA,NA,NA,NA,NA,NA,NA,9,35,3.9,0,4,32,8,0,NA,0,6
"JEREMYHILL","Jeremy Hill","RB","CIN",35,125,NA,NA,NA,NA,NA,NA,NA,11,51,4.6,0,2,10,5,0,NA,0,6
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",35,125,NA,NA,NA,NA,NA,NA,NA,13,60,4.6,0,2,5,2.5,0,NA,0,6
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",35,125,NA,NA,NA,NA,NA,NA,NA,10,45,4.5,0,2,26,13,0,NA,0,6
"CHRISJOHNSON","Chris Johnson","RB","NYJ",35,125,NA,NA,NA,NA,NA,NA,NA,12,34,2.8,0,4,36,9,0,NA,0,6
"DARRENMCFADDEN","Darren McFadden","RB","OAK",35,125,NA,NA,NA,NA,NA,NA,NA,15,55,3.7,0,2,18,9,0,NA,0,6
"DONALDBROWN","Donald Brown","RB","SD",35,125,NA,NA,NA,NA,NA,NA,NA,12,51,4.2,0,3,12,4,0,NA,0,6
"DESEANJACKSON","DeSean Jackson","WR","WAS",47,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,63,21,0,NA,0,6
"WESWELKER","Wes Welker","WR","DEN",47,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,69,13.8,0,NA,0,6
"ROBERTWOODS","Robert Woods","WR","BUF",47,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,63,15.8,0,NA,0,6
"CHARLESCLAY","Charles Clay","TE","MIA",15,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,4,1,NA,0,6
"JASONWITTEN","Jason Witten","TE","DAL",15,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,66,13.2,0,NA,0,6
"JOSEPHFAURIA","Joseph Fauria","TE","DET",15,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,0,6
"BRIANHOYER","Brian Hoyer","QB","CLE",31,138,30,16,197,0,1,53.3,6.6,0,0,0,0,NA,NA,NA,NA,NA,0,5
"SHONNGREENE","Shonn Greene","RB","TEN",42,138,NA,NA,NA,NA,NA,NA,NA,9,40,4.4,0,2,11,5.5,0,NA,0,5
"TRENTRICHARDSON","Trent Richardson","RB","IND",42,138,NA,NA,NA,NA,NA,NA,NA,10,40,4,0,2,15,7.5,0,NA,0,5
"MIKEEVANS","Mike Evans","WR","TB",50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58,14.5,0,NA,0,5
"JUSTINHUNTER","Justin Hunter","WR","TEN",50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,57,14.2,0,NA,0,5
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,17.3,0,NA,0,5
"MALCOMFLOYD","Malcom Floyd","WR","SD",50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,57,14.2,0,NA,0,5
"DWAYNEBOWE","Dwayne Bowe","WR","KC",50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,17.3,0,NA,0,5
"CECILSHORTS","Cecil Shorts","WR","JAC",50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,57,11.4,0,NA,0,5
"HAKEEMNICKS","Hakeem Nicks","WR","IND",50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,12.8,0,NA,0,5
"GREGJENNINGS","Greg Jennings","WR","MIN",50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,13.5,0,NA,0,5
"JORDANCAMERON","Jordan Cameron","TE","CLE",18,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,16.7,0,NA,0,5
"ERICEBRON","Eric Ebron","TE","DET",18,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,13.5,0,NA,0,5
"BRANDONMYERS","Brandon Myers","TE","TB",18,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,57,9.5,0,NA,0,5
"JAREDCOOK","Jared Cook","TE","STL",18,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,53,13.2,0,NA,0,5
"TOBYGERHART","Toby Gerhart","RB","JAC",44,153,NA,NA,NA,NA,NA,NA,NA,11,34,3.1,0,2,11,5.5,0,NA,0,4
"BISHOPSANKEY","Bishop Sankey","RB","TEN",44,153,NA,NA,NA,NA,NA,NA,NA,7,23,3.3,0,4,21,5.2,0,NA,0,4
"RILEYCOOPER","Riley Cooper","WR","PHI",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,41,10.2,0,NA,0,4
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,10.5,0,NA,0,4
"BRIANHARTLINE","Brian Hartline","WR","MIA",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48,12,0,NA,0,4
"EDDIEROYAL","Eddie Royal","WR","SD",58,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,13.3,0,NA,0,4
"HEATHMILLER","Heath Miller","TE","PIT",22,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,47,11.8,0,NA,0,4
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",22,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,40,10,0,NA,0,4
"GARRETTGRAHAM","Garrett Graham","TE","HOU",22,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,44,11,0,NA,0,4
"DEREKCARRIER","Derek Carrier","TE","SF",22,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,45,11.2,0,NA,0,4
"MYCHALRIVERA","Mychal Rivera","TE","OAK",22,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,45,11.2,0,NA,0,4
"DEREKCARR","Derek Carr","QB","OAK",32,164,39,22,221,0,2,56.4,5.7,3,17,5.7,0,NA,NA,NA,NA,NA,1,3
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",46,164,NA,NA,NA,NA,NA,NA,NA,6,20,3.3,0,3,18,6,0,NA,0,3
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",46,164,NA,NA,NA,NA,NA,NA,NA,6,29,4.8,0,1,10,10,0,NA,0,3
"BILALPOWELL","Bilal Powell","RB","NYJ",46,164,NA,NA,NA,NA,NA,NA,NA,2,5,2.5,0,4,31,7.8,0,NA,0,3
"ANDREROBERTS","Andre Roberts","WR","WAS",62,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,32,10.7,0,NA,0,3
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",62,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,38,12.7,0,NA,0,3
"JARVISLANDRY","Jarvis Landry","WR","MIA",62,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,13,0,NA,0,3
"AUSTINPETTIS","Austin Pettis","WR","STL",62,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,12.3,0,NA,0,3
"STEVEJOHNSON","Steve Johnson","WR","SF",62,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,34,11.3,0,NA,0,3
"DENARIUSMOORE","Denarius Moore","WR","OAK",62,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,36,9,0,NA,0,3
