displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Rob Gronkowski,NE,6.0,79.0,1.0,0.0,0.0,0.0,0.0
Julius Thomas,DEN,6.0,71.0,1.0,0.0,0.0,0.0,0.0
Jordan Reed,WAS,6.0,70.0,1.0,0.0,0.0,0.0,0.0
Greg Olsen,CAR,5.0,70.0,1.0,0.0,0.0,0.0,0.0
Jimmy Graham,NO,5.0,67.0,0.0,0.0,0.0,0.0,0.0
Larry Donnell,NYG,5.0,64.0,1.0,0.0,0.0,0.0,0.0
Vernon Davis,SF,4.0,61.0,1.0,0.0,0.0,0.0,0.0
Heath Miller,PIT,5.0,60.0,0.0,0.0,0.0,0.0,0.0
Jason Witten,DAL,5.0,59.0,1.0,0.0,0.0,0.0,0.0
Chase Ford,MIN,5.0,56.0,0.0,0.0,0.0,0.0,0.0
Travis Kelce,KC,4.0,55.0,1.0,0.0,0.0,0.0,0.0
Antonio Gates,SD,5.0,52.0,1.0,0.0,0.0,0.0,0.0
Jermaine Gresham,CIN,4.0,49.0,0.0,0.0,0.0,0.0,0.0
Jared Cook,STL,5.0,47.0,0.0,0.0,0.0,0.0,0.0
Charles Clay,MIA,4.0,44.0,0.0,0.0,0.0,0.0,0.0
Zach Ertz,PHI,3.0,42.0,1.0,0.0,0.0,0.0,0.0
Dwayne Allen,IND,3.0,42.0,1.0,0.0,0.0,0.0,0.0
Mychal Rivera,OAK,4.0,39.0,0.0,0.0,0.0,0.0,0.0
Owen Daniels,BAL,4.0,39.0,1.0,0.0,0.0,0.0,0.0
Tim Wright,NE,3.0,39.0,0.0,0.0,0.0,0.0,0.0
Crockett Gillmore,BAL,3.0,35.0,0.0,0.0,0.0,0.0,0.0
Jace Amaro,NYJ,3.0,35.0,0.0,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,TB,3.0,32.0,0.0,0.0,0.0,0.0,0.0
Coby Fleener,IND,3.0,30.0,0.0,0.0,0.0,0.0,0.0
Dion Sims,MIA,2.0,30.0,0.0,0.0,0.0,0.0,0.0
Anthony Fasano,KC,2.0,30.0,0.0,0.0,0.0,0.0,0.0
Clay Harbor,JAC,3.0,28.0,0.0,0.0,0.0,0.0,0.0
Adrien Robinson,NYG,2.0,26.0,0.0,0.0,0.0,0.0,0.0
Jim Dray,CLE,2.0,26.0,0.0,0.0,0.0,0.0,0.0
Jeff Cumberland,NYJ,3.0,23.0,0.0,0.0,0.0,0.0,0.0
Luke Willson,SEA,2.0,23.0,0.0,0.0,0.0,0.0,0.0
Garrett Graham,HOU,3.0,23.0,0.0,0.0,0.0,0.0,0.0
Ladarius Green,SD,2.0,21.0,0.0,0.0,0.0,0.0,0.0
Niles Paul,WAS,1.0,19.0,0.0,0.0,0.0,0.0,0.0
John Carlson,ARI,2.0,17.0,0.0,0.0,0.0,0.0,0.0
Ryan Griffin,HOU,2.0,17.0,0.0,0.0,0.0,0.0,0.0
Logan Paulsen,WAS,2.0,16.0,0.0,0.0,0.0,0.0,0.0
Ed Dickson,CAR,2.0,14.0,0.0,0.0,0.0,0.0,0.0
Troy Niklas,ARI,2.0,14.0,0.0,0.0,0.0,0.0,0.0
C.J. Fiedorowicz,HOU,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Cooper Helfet,SEA,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Brent Celek,PHI,2.0,12.0,0.0,0.0,0.0,0.0,0.0
Derek Carrier,SF,1.0,11.0,0.0,0.0,0.0,0.0,0.0
Brandon Myers,TB,2.0,10.0,0.0,0.0,0.0,0.0,0.0
Luke Stocker,TB,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Benjamin Watson,NO,1.0,8.0,0.0,0.0,0.0,0.0,0.0
MarQueis Gray,BUF,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Gary Barnidge,CLE,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Josh Hill,NO,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Lance Kendricks,STL,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Rob Housler,ARI,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Jacob Tamme,DEN,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Daniel Fells,NYG,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Brian Leonhardt,OAK,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Rhett Ellison,MIN,1.0,6.0,0.0,0.0,0.0,0.0,0.0
James Hanna,DAL,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Virgil Green,DEN,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Gavin Escobar,DAL,1.0,5.0,0.0,0.0,0.0,0.0,0.0
James Casey,PHI,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Zach Sudfeld,NYJ,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Nic Jacobs,NO,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Jack Doyle,IND,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Ryan Hewitt,CIN,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Kevin Greene,SF,1.0,2.0,0.0,1.0,3.0,0.0,0.0
David Johnson,SD,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Ogbuehi,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Brackett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Phillips,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Gordon,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Overbay,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Ausberry,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Blanchflower,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
