displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
DeAndre Hopkins,HOU,7.3,102.8,0.9,0.0,0.0,0.0,0.0
Julio Jones,ATL,7.7,102.4,0.7,0.0,0.0,0.0,0.1
Odell Beckham Jr.,NYG,6.7,92.3,0.7,0.1,0.8,0.0,0.0
Antonio Brown,PIT,6.9,92.0,0.5,0.2,0.8,0.0,0.1
Larry Fitzgerald,ARI,6.7,86.3,0.7,0.0,0.0,0.0,0.1
Calvin Johnson,DET,6.0,86.0,0.5,0.0,0.0,0.0,0.1
Allen Robinson,JAC,5.6,79.6,0.6,0.0,0.0,0.0,0.0
A.J. Green,CIN,5.6,79.4,0.6,0.0,0.2,0.0,0.1
Demaryius Thomas,DEN,6.0,79.2,0.5,0.0,0.0,0.0,0.1
Mike Evans,TB,5.3,78.0,0.5,0.0,0.0,0.0,0.1
Brandon Marshall,NYJ,5.5,71.2,0.5,0.0,0.0,0.0,0.1
Amari Cooper,OAK,5.2,70.5,0.5,0.2,0.7,0.0,0.1
Alshon Jeffery,CHI,5.1,69.2,0.5,0.0,0.0,0.0,0.0
Brandin Cooks,NO,5.3,68.6,0.5,0.2,0.9,0.0,0.0
Dez Bryant,DAL,5.0,68.2,0.5,0.0,0.0,0.0,0.0
T.Y. Hilton,IND,4.6,68.2,0.4,0.0,0.1,0.0,0.0
Eric Decker,NYJ,5.4,66.9,0.6,0.0,0.0,0.0,0.1
Randall Cobb,GB,5.0,66.3,0.6,0.2,1.0,0.0,0.0
Michael Crabtree,OAK,5.0,65.7,0.4,0.0,0.0,0.0,0.0
DeSean Jackson,WAS,4.6,64.9,0.4,0.0,0.3,0.0,0.0
Stevie Johnson,SD,5.6,64.6,0.4,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,4.6,64.1,0.4,0.0,0.1,0.0,0.0
Sammy Watkins,BUF,4.9,64.1,0.3,0.0,0.0,0.0,0.0
Jarvis Landry,MIA,5.8,61.9,0.4,0.9,5.2,0.0,0.1
Stefon Diggs,MIN,4.5,60.9,0.4,0.1,0.5,0.0,0.0
Travis Benjamin,CLE,4.3,60.8,0.4,0.0,0.1,0.0,0.1
Vincent Jackson,TB,3.9,60.8,0.3,0.0,0.0,0.0,0.0
Danny Amendola,NE,5.8,60.7,0.4,0.3,1.0,0.0,0.0
Golden Tate,DET,5.2,60.6,0.3,0.3,1.1,0.0,0.1
Allen Hurns,JAC,4.1,60.2,0.6,0.0,0.0,0.0,0.1
Jeremy Maclin,KC,4.3,60.2,0.3,0.0,0.1,0.0,0.0
Martavis Bryant,PIT,4.2,59.8,0.4,0.2,0.8,0.0,0.1
Kamar Aiken,BAL,4.7,58.8,0.3,0.0,0.0,0.0,0.1
John Brown,ARI,4.2,58.5,0.5,0.2,0.9,0.0,0.1
Jordan Matthews,PHI,4.8,57.2,0.4,0.0,0.0,0.0,0.1
Brandon LaFell,NE,4.6,56.8,0.3,0.0,0.1,0.0,0.0
Davante Adams,GB,4.1,55.9,0.3,0.0,0.0,0.0,0.0
Willie Snead,NO,4.2,54.8,0.2,0.0,0.0,0.0,0.1
Doug Baldwin,SEA,4.1,54.0,0.4,0.0,0.0,0.0,0.0
Anquan Boldin,SF,4.2,53.9,0.3,0.0,0.0,0.0,0.0
Nate Washington,HOU,3.7,53.4,0.4,0.0,0.1,0.0,0.0
James Jones,GB,3.6,52.9,0.4,0.0,0.0,0.0,0.0
Donte Moncrief,IND,4.2,52.8,0.3,0.0,0.0,0.0,0.0
Kendall Wright,TEN,4.3,52.8,0.3,0.3,1.3,0.0,0.0
Rueben Randle,NYG,4.2,51.6,0.3,0.0,0.0,0.0,0.0
Terrance Williams,DAL,3.5,51.0,0.4,0.0,0.0,0.0,0.0
Marvin Jones,CIN,4.0,50.9,0.2,0.3,1.0,0.0,0.0
Pierre Garcon,WAS,4.4,49.3,0.2,0.0,0.0,0.0,0.0
Rishard Matthews,MIA,4.0,49.1,0.2,0.0,0.1,0.0,0.0
Ted Ginn Jr.,CAR,3.5,46.6,0.2,0.6,2.1,0.0,0.0
Cecil Shorts III,HOU,3.8,45.0,0.2,0.5,1.9,0.0,0.1
Michael Floyd,ARI,3.0,43.3,0.4,0.0,0.0,0.0,0.0
Tyler Lockett,SEA,3.1,42.0,0.2,0.2,0.9,0.0,0.1
Devin Funchess,CAR,3.1,41.8,0.4,0.0,0.0,0.0,0.0
Marquess Wilson,CHI,3.1,41.4,0.2,0.0,0.0,0.0,0.0
Brian Hartline,CLE,3.5,41.4,0.2,0.0,0.0,0.0,0.0
Jamison Crowder,WAS,3.7,40.5,0.2,0.1,0.3,0.0,0.0
Malcom Floyd,SD,2.4,39.5,0.3,0.0,0.0,0.0,0.0
Tavon Austin,STL,3.7,39.3,0.2,1.8,14.4,0.0,0.1
Robert Woods,BUF,3.2,39.2,0.2,0.1,0.4,0.0,0.1
Dontrelle Inman,SD,2.9,39.1,0.1,0.0,0.0,0.0,0.1
Chris Givens,BAL,2.8,38.6,0.1,0.1,0.5,0.0,0.0
Marques Colston,NO,3.1,38.0,0.2,0.0,0.0,0.0,0.0
Dorial Green-Beckham,TEN,3.1,37.5,0.2,0.0,0.0,0.0,0.0
Kenny Stills,MIA,2.6,37.2,0.1,0.0,0.0,0.0,0.0
Dwayne Harris,NYG,3.1,36.7,0.2,0.0,0.0,0.0,0.1
Jermaine Kearse,SEA,2.5,34.3,0.2,0.0,0.0,0.0,0.0
